date,weighted_sentiment,num_stocks,weight_percentage,sentiment_ma7
2017-11-03,0.22119698588698514,6,3.93,0.1988136724815382
2017-11-04,0.37473330986228837,2,0.515,0.21971463743493483
2017-11-05,0.3084007323567749,1,0.22999999999999998,0.23113951988754383
2017-11-06,0.2534984464136453,4,0.8250000000000001,0.22751210066574767
2017-11-07,0.31209010832851036,3,0.77,0.24978112035770653
2017-11-08,0.37038255929827324,3,2.895,0.3082006212863297
2017-11-09,0.1760648790603276,5,9.945,0.2880524316009721
2017-11-10,0.4693564954130196,5,6.15,0.32350379010469127
2017-11-11,0.47597084881597385,4,1.535,0.3379662956695035
2017-11-12,0.38951750988437245,0,0.0,0.3495544067448746
2017-11-13,0.5409922756087392,4,3.325,0.39062495377274514
2017-11-14,0.08129230088762038,4,1.2449999999999999,0.3576538384240466
2017-11-15,0.09390909283554702,0,0.0,0.3181576289293714
2017-11-16,0.10454258844503667,1,0.36,0.3079401588414727
2017-11-17,0.09322264124268548,3,0.86,0.2542067511028535
2017-11-18,0.0946778724629685,2,0.47000000000000003,0.19973632590956703
2017-11-19,0.09390909283554702,0,0.0,0.1575065520454491
2017-11-20,0.09390909283554702,0,0.0,0.09363752593499311
2017-11-21,0.22534986060484968,2,1.2349999999999999,0.11421717732316873
2017-11-22,0.23712153987388435,2,0.49,0.1346760983286455
2017-11-23,0.18213763542953137,2,0.59,0.14576110504071618
2017-11-24,0.23429964576012874,0,0.0,0.16591496282892232
2017-11-25,0.23429964576012874,0,0.0,0.1858609304428024
2017-11-26,0.2925895471322496,3,0.915,0.21424385248518846
2017-11-27,0.23429964576012874,0,0.0,0.2342996457601287
2017-11-28,0.0779806055634529,4,0.9450000000000001,0.21324689503992916
2017-11-29,0.24586396600430171,3,0.5950000000000001,0.21449581305856022
2017-11-30,0.15972341568534562,3,1.66,0.2112937816665337
2017-12-01,0.2631991749452767,2,0.33,0.21542228583584055
2017-12-02,0.18697887287931111,2,0.66,0.20866217542429516
2017-12-03,0.18723421770942247,0,0.0,0.19361141407817703
2017-12-04,0.18723421770942247,0,0.0,0.1868877814995047
2017-12-05,0.05591458729561284,1,0.11,0.18373549317552754
2017-12-06,0.05042434899673598,1,0.14,0.15581554788873242
2017-12-07,0.039189481092723376,3,2.045,0.1385964143755007
2017-12-08,0.056168978601871714,1,0.36,0.10902067204072854
2017-12-09,0.05042434899673598,1,0.13,0.08951288291464639
2017-12-10,0.05042434899673598,0,0.0,0.06996861595569116
2017-12-11,0.05042434899673598,1,0.52,0.050424348996735945
2017-12-12,-0.0010736673657010616,0,0.0,0.04228316975940539
2017-12-13,-0.0489070488302555,2,1.465,0.028092970069835178
2017-12-14,0.021394426239007502,1,0.285,0.0255508193764472
2017-12-15,0.002409746883512584,1,0.285,0.01787092913096732
2017-12-16,-0.027025175219623283,1,0.285,0.006806711385773138
2017-12-17,-0.0010736673657010616,0,0.0,-0.0005501480945750086
2017-12-18,0.04675971409885336,1,1.325,-0.0010736673657010978
2017-12-19,0.22092107616345363,1,1.325,0.030639867424178145
2017-12-20,0.18585129879833423,2,0.47000000000000003,0.06417677422826239
2017-12-21,0.1828857779399875,2,0.24000000000000002,0.0872469673284024
2017-12-22,0.1596855167414313,4,2.86,0.10971493445096221
2017-12-23,0.18781066718009864,2,0.38999999999999996,0.1404057690794939
2017-12-24,0.176539659468207,2,2.415,0.16577910148433792
2017-12-25,0.18521598827763913,2,0.9750000000000002,0.18555856922416444
2017-12-26,0.04468485239512552,2,0.9750000000000002,0.160381965828689
2017-12-27,0.053024493961965756,1,0.645,0.14140670799492208
2017-12-28,0.053024493961965756,0,0.0,0.12285509599806184
2017-12-29,0.07133056262517501,3,1.1600000000000001,0.11023295969573953
2017-12-30,0.053024493961965756,0,0.0,0.09097779209314912
2017-12-31,0.053024493961965756,2,3.005,0.07333276844940036
2018-01-01,0.046578322797215986,1,0.11,0.05352738766648276
2018-01-02,0.14809200461019575,3,3.19,0.06829983798292137
2018-01-03,0.2095405784297098,2,2.955,0.09065927862117051
2018-01-04,0.3078857463303572,2,0.485,0.12706802895951216
2018-01-05,0.1638791631146147,1,0.325,0.14028925760086067
2018-01-06,0.043041053826201985,3,0.855,0.13886305186718012
2018-01-07,0.15440365586609944,1,1.325,0.1533457892820564
2018-01-08,0.1550293086948883,3,1.67,0.16883878726743815
2018-01-09,0.1632571984508003,1,0.255,0.17100524353038166
2018-01-10,0.1673847863039285,2,0.455,0.1649829875124129
2018-01-11,0.20244661402959083,1,0.255,0.14992025432658912
2018-01-12,0.16675373361218515,3,0.73,0.1503309072548135
2018-01-13,0.18243166657598667,1,0.4099999999999999,0.17024385193335415
2018-01-14,0.13746707844185949,1,0.325,0.16782434087274845
2018-01-15,0.16995684623572516,0,0.0,0.1699568462357251
2018-01-16,0.29204468496725394,3,0.845,0.1883550585952185
2018-01-17,0.2441813179906983,2,0.555,0.19932599169332849
2018-01-18,0.2599219851861384,2,0.42500000000000004,0.2075367590014067
2018-01-19,0.29049077006582413,4,0.975,0.22521347849478368
2018-01-20,0.2796278258071545,2,0.45999999999999996,0.23909864409923623
2018-01-21,0.2511041712997182,3,1.48,0.2553325145075018
2018-01-22,0.2594928797981787,6,4.675,0.2681233764449951
2018-01-23,0.06199910713256414,3,1.44,0.23525972246861088
2018-01-24,0.16469391011374007,6,3.18,0.22390437848618827
2018-01-25,0.06979584520202034,4,1.4200000000000002,0.19674350134559998
2018-01-26,0.2846122872915603,2,0.29500000000000004,0.19590371809213372
2018-01-27,-0.05854207322805066,5,4.09,0.14759373251567584
2018-01-28,0.026533093950881475,3,3.6699999999999995,0.1155121500372706
2018-01-29,-0.007886703066674387,2,3.4549999999999996,0.077315066770863
2018-01-30,0.24739620578437077,3,2.1999999999999997,0.10380036657826396
2018-01-31,0.15176596988938576,3,1.79,0.10195351797478477
2018-02-01,0.14396011117683025,2,0.24000000000000002,0.11254841311404332
2018-02-02,0.2174590475017709,5,1.635,0.1029550931440734
2018-02-03,0.11686926394468856,5,1.695,0.12801385559732187
2018-02-04,0.17579981260594377,1,2.725,0.14933767254804506
2018-02-05,0.17804144290800789,2,2.27,0.17589883625871397
2018-02-06,0.08734021368096836,1,0.1,0.15303369452965646
2018-02-07,0.1573307711781289,3,1.635,0.15382866614233404
2018-02-08,0.21240476180172407,6,2.24,0.16360647337446174
2018-02-09,0.05445144766171234,3,0.9750000000000002,0.14031967339731052
2018-02-10,0.14288946363896043,2,0.76,0.1440368447822065
2018-02-11,0.2993116529381303,1,1.15,0.1616813934010903
2018-02-12,0.16705403700489646,5,3.62,0.16011176398636007
2018-02-13,0.10431927777802805,7,6.445,0.16253734457165434
2018-02-14,-0.15000917284008905,3,5.425,0.11863163828333748
2018-02-15,-0.011097977742078328,2,1.7349999999999997,0.0867026754913657
2018-02-16,0.2701328969653624,3,0.7699999999999999,0.11751431110617287
2018-02-17,0.04435898190720696,3,0.72,0.10343852800163665
2018-02-18,0.050629522620238954,1,1.15,0.06791250938479503
2018-02-19,-0.04816679263496862,1,0.325,0.03716667657910002
2018-02-20,0.007041133197123175,1,0.18,0.023269798781827895
2018-02-21,0.06736302384312592,2,0.465,0.05432296973657289
2018-02-22,0.01415484713570606,3,0.8650000000000001,0.057930516147684956
2018-02-23,0.020885465120041663,3,0.76,0.022323740169781992
2018-02-24,0.016849280383276984,2,0.5,0.018393782809220566
2018-02-25,0.023007657700205218,1,0.36,0.0144478021063586
2018-02-26,0.024672591258767838,1,0.14,0.024853428376892382
2018-02-27,0.08563089985762704,9,5.955,0.036080537899821505
2018-02-28,0.2145802869147685,3,1.575,0.057111575481484725
2018-03-01,0.2291761692842152,2,0.22999999999999998,0.08782890721698602
2018-03-02,0.22059190164529888,1,0.255,0.11635839814916563
2018-03-03,0.13691222071274628,4,3.85,0.13351024676766127
2018-03-04,0.1858783268165056,0,0.0,0.156777485212847
2018-03-05,0.25097666855282963,3,3.315,0.1891066391119987
2018-03-06,0.26361620416044607,5,8.535,0.21453311115525855
2018-03-07,0.31020987883838214,2,0.59,0.22819448143006052
2018-03-08,0.18885362743973283,4,3.115,0.2224341183094202
2018-03-09,0.14467642645004095,1,0.73,0.21158905042438333
2018-03-10,0.19907244465723078,1,0.73,0.22046908241645255
2018-03-11,-0.04721026322808479,1,4.215,0.18717071241008248
2018-03-12,0.23578687166207457,3,1.16,0.1850007414256889
2018-03-13,0.229745071328751,1,0.36,0.1801620081640182
2018-03-14,0.2730046075048754,3,4.26,0.17484696940208866
2018-03-15,0.229010684948882,4,3.1300000000000003,0.18058369190339568
2018-03-16,0.2723738386625053,2,0.615,0.19882617936231914
2018-03-17,0.25105945499562815,0,0.0,0.20625289512494735
2018-03-18,0.25105945499562815,0,0.0,0.24886285487119206
2018-03-19,0.25105945499562815,1,0.11,0.25104465249027114
2018-03-20,0.12218776355963953,1,0.645,0.2356793228089695
2018-03-21,0.1835634161390746,1,1.325,0.22290200975671226
2018-03-22,0.07789432681624867,1,0.465,0.20131395859490747
2018-03-23,0.1664812003030304,1,0.465,0.18618643882926822
2018-03-24,0.12218776355963953,0,0.0,0.16777619719555556
2018-03-25,0.11379754487654459,5,1.4700000000000002,0.14816735289282934
2018-03-26,0.06214395534368005,2,1.2349999999999999,0.12117942437112246
2018-03-27,0.20776604889175176,2,0.475,0.13340489370428135
2018-03-28,0.20229943071532516,1,2.725,0.13608146721517428
2018-03-29,0.1917828421536469,2,1.1300000000000001,0.1523512551205169
2018-03-30,0.22696679620159835,2,2.095,0.16099205453459803
2018-03-31,0.2080499188527969,0,0.0,0.1732580767193348
2018-04-01,0.21373297269806632,1,0.18,0.18753456640812363
2018-04-02,0.20546755249534754,2,4.05,0.20800936600121897
2018-04-03,0.23018268484187981,2,4.09,0.21121174256552297
2018-04-04,0.2647964049245737,1,1.365,0.22013988173827276
2018-04-05,0.2412195138405956,2,0.47000000000000003,0.22720226340783686
2018-04-06,0.23745608808399038,2,2.335,0.22870073367674998
2018-04-07,0.3203103282174276,4,2.6100000000000003,0.24473793501455438
2018-04-08,0.24252668399810784,1,0.095,0.24885132234313176
2018-04-09,0.22114271961116178,1,0.4099999999999999,0.2510906319311052
2018-04-10,0.047757419716975995,0,0.0,0.22502987977040467
2018-04-11,0.047757419716975995,0,0.0,0.1940243104550336
2018-04-12,-0.023020608107516077,3,0.9299999999999999,0.15627572160530337
2018-04-13,0.11567978600159953,4,1.395,0.13887910702210465
2018-04-14,0.03323434529775648,2,1.09,0.0978682523192945
2018-04-15,0.08224223933899258,2,1.09,0.07497047451084946
2018-04-16,0.030622635003047946,3,3.8149999999999995,0.047753319566833194
2018-04-17,0.31329093684136644,4,4.5249999999999995,0.08568667915603181
2018-04-18,0.3587897899464756,1,0.4099999999999999,0.1301198749031032
2018-04-19,0.36116313944004735,0,0.0,0.18500326740989798
2018-04-20,0.36116313944004735,1,0.22999999999999998,0.22007231790110482
2018-04-21,0.36116313944004735,1,0.11499999999999999,0.2669192884928607
2018-04-22,0.36116313944004735,1,0.53,0.3067651313644399
2018-04-23,0.40995857171099703,1,0.345,0.36095597946557545
2018-04-24,0.2949160650187711,0,0.0,0.3583309977766333
2018-04-25,0.22995812942505037,2,0.375,0.33992647484500116
2018-04-26,0.2120326347045854,6,2.1050000000000004,0.31862211702564947
2018-04-27,0.3224976279891947,2,0.515,0.3130984725326705
2018-04-28,0.3028666021835412,2,0.475,0.30477039578174103
2018-04-29,0.3950277209670021,2,1.625,0.3096081931427345
2018-04-30,0.30510495590547976,3,0.8650000000000001,0.29462910517051777
2018-05-01,0.267589074834094,0,0.0,0.2907252494298497
2018-05-02,0.2767947800766737,2,0.41000000000000003,0.2974161995229387
2018-05-03,0.0021848803527133934,4,0.53,0.2674379489012427
2018-05-04,0.5471831274062541,3,6.905,0.2995358773893941
2018-05-05,0.25312904308991946,3,5.140000000000001,0.29243051180459095
2018-05-06,0.2583833695915143,1,0.1,0.2729098901795212
2018-05-07,0.267589074834094,0,0.0,0.2675504785978947
2018-05-08,0.08161820143068882,3,0.9949999999999999,0.2409832109688368
2018-05-09,0.18516401515269426,1,0.165,0.2278931016939826
2018-05-10,0.17494920857757656,0,0.0,0.2525737200118202
2018-05-11,0.20501506243615372,3,8.495,0.20369256787323445
2018-05-12,0.21247388288949334,5,3.6450000000000005,0.19788468784460214
2018-05-13,0.17494920857757656,0,0.0,0.18596552198546817
2018-05-14,0.19270613229914835,2,0.6,0.17526795876619022
2018-05-15,0.1987582578501164,2,0.48000000000000004,0.19200225254039416
2018-05-16,0.14372478087477222,2,1.42,0.18608236192926242
2018-05-17,0.12910571315237224,0,0.0,0.17953329115423328
2018-05-18,0.12910571315237224,0,0.0,0.16868909839940732
2018-05-19,0.12910571315237224,0,0.0,0.15677935986553287
2018-05-20,0.0594531684546281,3,1.045,0.14027992556225452
2018-05-21,0.11367674065541458,2,1.1300000000000001,0.12899001247029257
2018-05-22,0.21345478743473023,2,0.325,0.13108951669666596
2018-05-23,0.2690982852381859,2,0.13,0.14900001732001078
2018-05-24,0.15961446165619797,3,1.8450000000000002,0.15335840996341443
2018-05-25,0.1872308489857246,2,0.48,0.1616620007967505
2018-05-26,0.22651528985782565,0,0.0,0.17557765461181526
2018-05-27,0.2138601827759982,3,0.9249999999999999,0.19763579951486815
2018-05-28,0.315833173056117,3,0.83,0.22651528985782562
2018-05-29,0.4187877445117695,5,5.15,0.2558485694402598
2018-05-30,0.38753910662778646,4,2.105,0.2727686867816313
2018-05-31,0.40107519258346513,3,0.685,0.30726307691409804
2018-06-01,0.42539080757708253,1,0.73,0.3412859281414349
2018-06-02,0.40781760184348026,2,0.64,0.36718625842509983
2018-06-03,0.40831592827712826,0,0.0,0.394965650639547
2018-06-04,0.40881425471077626,2,4.87,0.4082486623044983
2018-06-05,0.09164768469168838,3,6.194999999999999,0.3615143680444867
2018-06-06,0.13381948136699034,1,0.18,0.3252687072929445
2018-06-07,0.13863429231241248,1,1.325,0.28777715011136545
2018-06-08,0.09753733291182534,1,1.54,0.24094093944490017
2018-06-09,-0.07615484241661985,2,4.945,0.17180201883631444
2018-06-10,0.1296913638017775,4,5.3950000000000005,0.13199850962555004
2018-06-11,0.30743385393084666,2,4.505,0.11751559522841726
2018-06-12,0.2546477182062391,4,4.24,0.1408013143019245
2018-06-13,0.1512649093053729,5,5.590000000000001,0.143293518293122
2018-06-14,0.22726858621738122,2,1.1300000000000001,0.15595556027954613
2018-06-15,0.3185356723874574,3,0.775,0.1875267516332078
2018-06-16,0.24217092722103822,1,0.8750000000000001,0.2330018615814447
2018-06-17,0.28798932500157115,3,1.2,0.2556158560385581
2018-06-18,0.17559013657760403,2,2.91,0.23678103927380914
2018-06-19,0.1473097334445411,4,3.865,0.22144704145070943
2018-06-20,0.2654319731898012,2,1.09,0.23775662200562775
2018-06-21,0.28489859995582667,2,3.085,0.24598948111111998
2018-06-22,0.20288771268505254,1,1.325,0.2294683440107764
2018-06-23,0.3118194414751274,3,1.7950000000000002,0.2394181317613606
2018-06-24,0.31831318390663843,4,1.41,0.24375011160494162
2018-06-25,0.2383156079002175,2,1.02,0.2527108932224578
2018-06-26,0.22401452412351275,2,0.685,0.26366872046231093
2018-06-27,0.19380508597190158,2,1.2349999999999999,0.25343630800261097
2018-06-28,0.2508387156896347,3,3.205,0.2485706102502978
2018-06-29,0.27505546330890646,5,3.19,0.2588802889108484
2018-06-30,0.21436089202593148,5,1.6850000000000005,0.24495763898953468
2018-07-01,0.2462870126752232,2,0.325,0.23466818595647534
2018-07-02,0.3166706971458987,6,4.005,0.24586177013442984
2018-07-03,0.2535602765494892,2,3.6000000000000005,0.25008259190956933
2018-07-04,0.23844887504467704,0,0.0,0.25646027606282296
2018-07-05,0.1924157840715164,1,0.095,0.24811414297452036
2018-07-06,0.2821655389011679,1,4.81,0.24912986805912912
2018-07-07,0.1727492486576453,3,5.295,0.24318534757794538
2018-07-08,0.23519164443286053,3,2.1500000000000004,0.24160029497189356
2018-07-09,0.2913535270435664,1,1.325,0.23798355638584612
2018-07-10,0.21204973156510432,2,0.27,0.23205347853093397
2018-07-11,0.3064538748332182,4,1.2400000000000002,0.24176847850072555
2018-07-12,0.19878566353091345,3,2.6100000000000003,0.24267846128063944
2018-07-13,0.13602431527996806,4,2.715,0.22180114362046802
2018-07-14,0.19249337548378725,2,2.27,0.22462173316705972
2018-07-15,0.21430068785714415,2,0.8699999999999999,0.22163731079910023
2018-07-16,0.4472119183195987,5,2.8400000000000003,0.24390279526710487
2018-07-17,0.20600375700448212,6,11.364999999999998,0.24303908461558743
2018-07-18,0.16212506802435594,5,9.104999999999999,0.2224206836428928
2018-07-19,0.24217589708978599,1,1.325,0.22861928843701745
2018-07-20,0.32400975900651763,2,3.07,0.2554743518265245
2018-07-21,0.24726425819872705,0,0.0,0.2632987636429445
2018-07-22,0.276882812953946,3,1.485,0.2722390672282019
2018-07-23,0.28091220571824277,5,3.1850000000000005,0.2484819654280082
2018-07-24,0.22474836697788614,3,1.59,0.2511597668527802
2018-07-25,0.23928623914503394,6,3.5700000000000003,0.26218279129859134
2018-07-26,0.23284791488266268,4,1.4600000000000002,0.26085022241185946
2018-07-27,0.21668575675625573,3,2.98,0.24551822209039348
2018-07-28,0.20071207905437238,0,0.0,0.23886791078405706
2018-07-29,0.2765663100743959,3,2.045,0.23882269608697845
2018-07-30,0.008593049628053979,4,2.23,0.1999199595026658
2018-07-31,0.08416501062072523,2,3.025,0.17983662288021426
2018-08-01,0.19857194516773385,2,5.58,0.17402029516917136
2018-08-02,0.4346830052844765,3,5.835000000000001,0.20285387951228762
2018-08-03,0.14165684566680187,3,1.7950000000000002,0.19213546364236564
2018-08-04,0.29303204057362875,2,1.685,0.205324029573688
2018-08-05,0.2874783651998085,4,1.9749999999999996,0.2068828945916041
2018-08-06,0.24258057532622002,2,1.29,0.24030968397705638
2018-08-07,0.1824301033520407,1,0.255,0.25434755436724427
2018-08-08,0.1378083522835418,0,0.0,0.245667041098074
2018-08-09,0.14471820919772793,2,0.21000000000000002,0.20424349879996706
2018-08-10,0.1363623940502407,2,1.635,0.20348714856902975
2018-08-11,0.13813587341689043,2,1.51,0.18135912468949572
2018-08-12,0.09477427565764257,2,0.61,0.15382996904061486
2018-08-13,0.13042925802670846,1,0.285,0.1378083522835418
2018-08-14,-0.06709234170971867,7,5.125,0.10216228870329044
2018-08-15,0.0754663023630662,0,0.0,0.09325628157179391
2018-08-16,0.1265529957174189,3,2.285,0.09066125107460692
2018-08-17,-0.10495905332333358,4,5.82,0.056186758592667745
2018-08-18,0.11650131594019102,1,0.285,0.05309610752456783
2018-08-19,0.23265316360139798,2,0.9600000000000001,0.07279309151653289
2018-08-20,0.16114128137879613,2,4.875,0.07718052342397398
2018-08-21,0.16273518016829608,2,4.875,0.11001302654940466
2018-08-22,0.1285766685865058,4,3.6500000000000004,0.11760022172418175
2018-08-23,0.14976148953061086,2,3.2550000000000003,0.12091572084035203
2018-08-24,0.1458208985288329,2,4.445,0.15674142824780438
2018-08-25,0.15316115576818257,0,0.0,0.16197854822323174
2018-08-26,0.17620332660772572,2,0.84,0.15391428579556427
2018-08-27,0.16744744533696426,4,2.395,0.15481516636101686
2018-08-28,0.5338209622918119,3,1.7050000000000003,0.20782742095009055
2018-08-29,0.45152562742163416,0,0.0,0.25396298649796606
2018-08-30,0.3699192307299607,3,2.3,0.28541409238358745
2018-08-31,0.5048189453726974,1,0.1,0.3366995276469967
2018-09-01,0.362913793829054,1,0.1,0.36666419022712116
2018-09-02,0.45152562742163416,1,2.725,0.40599594748625084
2018-09-03,0.486155204884647,2,1.6500000000000001,0.4515256274216342
2018-09-04,-0.06388464881646681,2,0.33,0.36613911154902296
2018-09-05,0.20230726326797172,2,0.5099999999999999,0.3305364880984997
2018-09-06,0.09654926983449032,3,7.585,0.29148363654200393
2018-09-07,0.22222189430288858,3,5.825,0.25111262924631694
2018-09-08,0.201579223871171,0,0.0,0.228064833538048
2018-09-09,0.39634983647039973,2,0.855,0.2201825776878716
2018-09-10,0.36882080819293533,2,0.36500000000000005,0.20342052101762712
2018-09-11,0.31384060790228596,1,2.725,0.2573812719774489
2018-09-12,0.28404221587480494,4,3.405,0.2690576937784251
2018-09-13,0.32350474699325465,6,2.1750000000000003,0.3014799048011057
2018-09-14,0.35552667723031484,4,1.08,0.3205234452193095
2018-09-15,0.39272490617239525,4,0.65,0.3478299712623415
2018-09-16,0.3290266604032239,2,0.385,0.33821237468131643
2018-09-17,0.28054218237276785,3,0.76,0.32560114242129246
2018-09-18,0.28724189880022266,5,2.7250000000000005,0.32180132683528345
2018-09-19,0.21099916831849308,5,4.265,0.3113666057558103
2018-09-20,0.39328707603365987,4,1.3299999999999998,0.3213355099044396
2018-09-21,0.37683528340606237,12,8.335,0.324379596500975
2018-09-22,0.19107257054829718,6,5.11,0.2955721199832467
2018-09-23,0.44757137989474793,3,0.5,0.3125070799106072
2018-09-24,0.25332646178652374,3,2.5250000000000004,0.3086191198268581
2018-09-25,0.39289833477815866,7,3.32,0.3237128963951347
2018-09-26,0.3307507229963734,9,2.5200000000000005,0.34082026134911764
2018-09-27,0.4146013320469252,10,5.940000000000001,0.34386515506529836
2018-09-28,0.4219109605919622,5,3.1,0.35030453752042684
2018-09-29,0.4584866804548906,2,0.45999999999999996,0.3885065532213688
2018-09-30,0.3350539068606596,2,1.5050000000000001,0.3724326285022133
2018-10-01,0.2486567293253975,3,2.5350000000000006,0.3717655238649096
2018-10-02,0.559827728149706,2,0.615,0.39561258006084493
2018-10-03,0.5469069659188799,3,0.8699999999999999,0.42649204333548874
2018-10-04,0.5573588629818649,9,6.3950000000000005,0.44688597632619437
2018-10-05,0.5559282764775225,6,1.7399999999999998,0.4660313071669887
2018-10-06,0.5402362503050592,2,2.825,0.4777098171455842
2018-10-07,0.5098999443286688,2,2.87,0.5026878224981569
2018-10-08,0.5552342344172307,1,0.36,0.5464846089398474
2018-10-09,0.013706435741130927,5,1.6350000000000002,0.4684672814529081
2018-10-10,0.21508610431900052,5,1.0750000000000002,0.4210643012243539
2018-10-11,0.2646332860813363,3,0.8150000000000001,0.37924636166713555
2018-10-12,0.1293445539897816,4,1.685,0.3183058298831726
2018-10-13,0.317146176069228,5,2.88,0.2864358192780538
2018-10-14,0.09369818385706823,9,3.225,0.226978424924968
2018-10-15,0.16902474575834006,11,10.205000000000004,0.1718056408308408
2018-10-16,0.484643161401503,7,5.995,0.23908231592517964
2018-10-17,0.4809771528364004,4,1.865,0.27706675142766535
2018-10-18,0.4821234956149292,5,1.15,0.3081367813610357
2018-10-19,0.3706371029484402,3,0.525,0.342607145497987
2018-10-20,0.28312763262929025,2,0.35500000000000004,0.3377473535779959
2018-10-21,0.36965118138875075,1,0.125,0.3771692103682363
2018-10-22,0.4014963009865578,3,0.525,0.4103794325436959
2018-10-23,0.34801452998239346,5,1.9299999999999997,0.39086105662668025
2018-10-24,0.10547298062185609,8,6.755,0.337217603453174
2018-10-25,0.15199568232959024,10,7.339999999999999,0.2900564872695541
2018-10-26,0.3877485044102882,7,9.299999999999999,0.29250097319267526
2018-10-27,0.36838748129118865,6,8.379999999999999,0.30468095157294645
2018-10-28,0.23505099071363475,2,1.725,0.2854523529050727
2018-10-29,0.3506971251843507,4,3.575,0.27819532779047174
2018-10-30,0.3847675062054798,7,4.2700000000000005,0.2834457529651983
2018-10-31,0.11294683886385128,3,3.495,0.28451344699976905
2018-11-01,0.11100417449747355,4,5.2299999999999995,0.2786575173094667
2018-11-02,0.19670737657350706,2,4.3549999999999995,0.25136592761849796
2018-11-03,0.2775377798397376,2,0.615,0.2383873988397192
2018-11-04,0.27071483337983304,4,5.824999999999999,0.24348223350631898
2018-11-05,0.22765458544733932,3,2.3449999999999998,0.22590472782960308
2018-11-06,0.594240517633418,4,1.2449999999999999,0.25582944374787997
2018-11-07,0.5604840199953369,2,0.5800000000000001,0.31976332676666364
2018-11-08,0.5357619274084997,2,0.555,0.380443005753953
2018-11-09,0.5947689994082686,1,0.36,0.4373089518732047
2018-11-10,0.5598868885472363,3,0.865,0.47764453883141883
2018-11-11,0.6115582083733161,3,0.9250000000000002,0.5263364495447734
2018-11-12,0.5479888389800767,2,0.64,0.572098485763736
2018-11-13,0.2715360486975048,5,1.83,0.5259978473443198
2018-11-14,0.08891460367023041,6,2.5,0.4586307878693046
2018-11-15,0.18034952469699647,5,2.6300000000000003,0.407857587481947
2018-11-16,0.1674950499669718,2,0.685,0.34681845184747606
2018-11-17,0.1934545785428804,1,0.185,0.2944709789897109
2018-11-18,0.09631186834808256,2,0.555,0.22086435898610615
2018-11-19,0.21582332136772264,2,0.775,0.17341214218434128
2018-11-20,0.3503644942900722,5,5.700000000000001,0.1846733486975652
2018-11-21,0.18945729086728302,5,4.8,0.19903658972571556
2018-11-22,0.21665032539359674,1,0.07,0.20422241839665847
2018-11-23,0.15827905761593103,1,0.11,0.20290584806079548
2018-11-24,0.27328525613384314,2,0.76,0.21431023057379014
2018-11-25,0.09532274187876257,2,0.9600000000000001,0.21416892679245872
2018-11-26,0.20089186491544683,4,2.35,0.21203586158499074
2018-11-27,0.5302124746342558,3,1.08,0.23772843020558843
2018-11-28,0.6557781936545984,6,5.425000000000001,0.3043457020323478
2018-11-29,0.9515008673699515,6,6.675000000000001,0.40932435088611274
2018-11-30,0.6312959987054065,0,0.0,0.47689819961318064
2018-12-01,0.6551090698905727,2,1.9,0.5314444587212849
2018-12-02,0.6425924997190264,2,1.5099999999999998,0.6096258526984654
2018-12-03,0.3441808837063677,8,4.989999999999999,0.6300957125257397
2018-12-04,0.1547762190773596,2,0.355,0.5764619617318976
2018-12-05,0.14216694829595605,3,1.48,0.503088926680663
2018-12-06,0.052009678429910666,3,0.485,0.3745901854035142
2018-12-07,0.16982993062221624,2,0.54,0.3086664613916299
2018-12-08,0.47352357101970866,2,0.615,0.28272567583864927
2018-12-09,0.23038246049658864,2,1.47,0.22383852737830107
2018-12-10,0.028429888888669617,3,0.765,0.17873124240434418
2018-12-11,0.4294553331035976,6,6.1899999999999995,0.2179711158366639
2018-12-12,0.28039773784756195,3,5.31,0.23771837148689332
2018-12-13,0.5915143552813467,3,0.89,0.3147904681799556
2018-12-14,0.3776201136493931,1,0.255,0.3444747800409808
2018-12-15,0.48381260834135376,2,0.48,0.34594464251550155
2018-12-16,0.45746401532341474,0,0.0,0.3783848646336196
2018-12-17,0.5676052424744613,4,1.095,0.45540991514587553
2018-12-18,0.19039163865250347,5,1.94,0.4212579587957192
2018-12-19,0.2675975232576281,1,0.36,0.419429356711443
2018-12-20,0.15810454485090242,5,1.5799999999999998,0.3575136695070938
2018-12-21,0.3649869196974831,3,4.63,0.35570892751396377
2018-12-22,0.31216399166918707,2,4.54,0.3311876965607971
2018-12-23,0.3227236323034339,1,0.285,0.31193907041508556
2018-12-24,0.298097330168565,2,1.7349999999999997,0.27343794008567185
2018-12-25,0.09637513668526669,0,0.0,0.2600070112332094
2018-12-26,0.042407616888673075,5,5.705,0.227837024609073
2018-12-27,-0.010108529989633328,2,0.8099999999999999,0.20380658534613932
2018-12-28,0.1628165699364318,2,0.705,0.1749251068088463
2018-12-29,0.1521083894886155,3,9.384999999999998,0.15206002078305034
2018-12-30,0.09637513668526669,0,0.0,0.11972452140902645
2018-12-31,0.10832272356497528,2,1.5599999999999998,0.09261386332279938
2019-01-01,0.07595938522871717,1,1.15,0.08969732740043514
2019-01-02,0.07688493130353391,0,0.0,0.09462265803112956
2019-01-03,0.05327387398738617,4,5.045,0.10367728717070376
2019-01-04,0.1655334059895074,6,6.279999999999999,0.10406540660685741
2019-01-05,0.08932403319332191,3,1.075,0.09509621285038691
2019-01-06,0.04491556805328106,1,0.145,0.08774484590296038
2019-01-07,0.06872126154666987,7,4.145,0.08208749418605962
