Date,REGIONAL_PC1,REGIONAL_PC2,REGIONAL_PC3,REGIONAL_PC4,REGIONAL_PC5
2018-06-18,-1.6048254187790572,-0.9643769581364883,-0.6848470986104075,-1.1382233677839582,-0.3346862628961924
2018-06-19,-2.080475466867107,-1.1809066204354544,-0.24127257594682464,-1.4522720965916913,-0.5481543037072473
2018-06-20,2.589599331298005,1.326021198694251,0.4160958850133213,1.8809092371790506,0.7540701202963298
2018-06-21,1.0702701164158026,1.0663681863066423,0.9025544974787224,0.5456540553839471,-0.6024967498936584
2018-06-22,4.041192906791493,2.4703126329674148,1.571809440375838,1.2888575374071096,0.21668709281987575
2018-06-25,-1.1477977748270687,-1.081525821316374,-1.4429321562950235,1.352704781917821,0.3172577946545183
2018-06-26,-1.535894725982851,-0.8272629567406447,0.7102156938683886,-3.6811039956148894,-0.6917947496094464
2018-06-27,0.808224730083591,0.5941984528666563,0.48213664439440174,-0.03826410350631757,-0.25544992313639014
2018-06-28,1.056748358929496,0.6130114198381356,0.6499441013130027,-0.06270150614474028,0.03828497411115783
2018-06-29,1.3903279639372879,0.5197876524779522,0.17603338526481174,0.4111670178517711,0.6865535022790429
2018-07-02,-0.33518752927511647,-0.07843206521776457,-0.3728357320786152,0.4778398986965979,-0.3611282377835746
2018-07-03,-0.18390657118103865,-0.5993938694737982,-0.726895723685718,0.77375466783246,0.8077985163570248
2018-07-04,0.20206336888327878,0.22829368888895749,0.20913328559063837,-0.2178090009087986,-0.35197011942759393
2018-07-05,1.9715149887246888,1.2293759169928498,1.3333315537641455,-0.8875560459141045,-0.11560819987530613
2018-07-06,1.5084713575306388,0.8307102794369368,0.15636767899429596,0.6407076786859766,0.36237797443300435
2018-07-09,0.6164297998692778,-0.24543193425524107,-0.9717135664512498,2.637083035885463,2.031176128219216
2018-07-10,-3.153151019240103,-2.907102229476292,-1.7378448915465783,-2.038389205925732,1.5701958153386144
2018-07-11,-3.9345722929830913,-3.1125988933552513,-3.580455841224173,2.69021817587114,1.2477156058653953
2018-07-12,-1.2001106271130395,-1.2191473197269707,-0.8935304962933266,-1.1622572132190778,0.654815039493624
2018-07-13,1.7599345603228627,0.9410134561919913,0.1866842549960493,1.364003523009118,0.10165795190034561
2018-07-16,0.11007378554083648,0.038081368139423054,0.06802465792807716,0.010138452250997321,0.12853934530179412
2018-07-17,1.2403927157184105,1.3172038362241671,1.0614552364603607,-0.34267950868501107,-1.3286687045788719
2018-07-18,0.5938244268993539,0.7294687516523057,0.14871546312210318,0.6126673490309003,-0.9056820690140375
2018-07-19,0.17898272183440567,0.4228011198092465,0.028539427940988012,0.6064527570664549,-1.0436651125165812
2018-07-20,0.8772260602429096,0.6472785675508911,0.4825244142662389,0.12732862743391965,-0.41086230432372894
2018-07-23,1.124004353815453,0.8223736661426604,1.0183649153514631,-1.2255815740940181,-0.08689426934049549
2018-07-24,-2.9402060084725097,-2.4839897561617175,-2.7549431605339554,1.9423600844115945,1.5191420830038782
2018-07-25,2.030742798943052,1.6784393170550032,2.2729154748829994,-3.076796287090435,-0.6649033970390633
2018-07-26,0.05192366769980396,-0.27932818656965186,-0.804136750644666,1.8326120022138548,0.6302388058859428
2018-07-27,-0.32189202610688267,-0.25946454474499137,0.15065624165565294,-1.1071232897935428,0.047173650684839696
2018-07-30,-0.5120466559334839,-0.4992400468806798,-0.08709987543486591,-0.6022808103485513,0.5875244515168461
2018-07-31,-0.42540153304301553,-0.4010700203753974,-0.20105598187498105,-0.40563637176914685,0.23558915059223182
2018-08-01,-1.3188231938557409,-0.7562972817732796,-0.9570180844297094,0.8971157837809349,-0.11913006172316909
2018-08-02,-3.8086180642191274,-2.5241523811133932,-1.9964377855363835,-0.11636122432800768,0.2882397992778075
2018-08-03,1.2388316688158638,0.9745566893106449,0.6654615986629525,0.7759971472669421,-0.33541436116579143
2018-08-06,-1.9076046538041258,-1.64844491919587,-2.5264526289101674,3.7415207854912578,1.2905743209692173
2018-08-07,0.896219119374605,0.8243139212087817,1.319987519664463,-2.323103181591705,-0.4802668616146891
2018-08-08,-1.11115871961454,0.28286189917931287,-0.4697202270355224,0.3529873439266073,-2.5799067491456267
2018-08-09,-3.500548939561109,-2.26068301924151,-2.050451833771159,1.4580214933849138,0.4481384118021855
2018-08-10,-11.168105622039139,-8.591591412827059,-8.631214655126957,6.236774891525297,3.5839645124140653
2018-08-13,-8.844609866412139,-6.380816706522675,-4.912236798661306,0.3433825241598565,2.7581618839916686
2018-08-14,4.834045553921658,3.5815252794533463,5.194637622181776,-5.553022205390185,-0.7989283924675858
2018-08-15,0.6678759247356332,1.0698285618636008,1.5805947422443027,-2.5203008436080467,-2.553068148669861
2018-08-16,3.8321683410060183,2.838053247250264,1.7641623366773462,2.3652463287685306,-0.45140324345047034
2018-08-17,-1.0864103800236238,-0.9908877300157334,-1.338282170556797,1.067401254599448,0.6033482484161681
2018-08-20,0.23168495600264777,0.09151079116658832,-0.5525852730913858,1.6797379151641827,-0.4380539034324272
2018-08-21,1.0644900764338872,0.7118189034088853,0.7517830122997459,-0.39644065490467917,0.4026094633050533
2018-08-22,2.7109386425919326,1.9131349527917227,0.14493585426646885,3.117756699368254,-0.9274769013076748
2018-08-23,0.4730754911673861,0.33663813776278984,-0.4244473292427046,1.5103962803059527,-0.5637637122936063
2018-08-24,-0.7900011404381568,-0.826519368086686,0.3840748397883146,-2.507761056765192,1.2061269378000445
2018-08-27,-0.7055249984708903,-0.626684477831685,-0.857429848311788,0.9689558913405928,0.6469226809266546
2018-08-28,0.08909269860340192,-0.04769107853415748,-0.3433997771315587,0.7520099500339659,-0.0722171998797172
2018-08-29,-2.848423283489038,-2.4906790487645867,-2.4693223714918298,0.5400220515417797,1.6233163756171158
2018-08-30,-2.4135741951990064,-2.042141456097481,-1.7287833295909105,-0.7906760504407641,1.0146164869594718
2018-08-31,-1.3084720327206556,-1.130641000925095,-0.45965282189687184,-1.3984203965464874,1.0055785410128568
2018-09-03,-0.8192951373475075,-0.5302373271644789,-0.37289985788907276,-0.24339116747609463,0.03846837177238882
2018-09-04,-1.3685456367273205,-0.7244374744050361,-0.6859731688136466,0.0984370574038965,-0.07882429648341505
2018-09-05,1.1311900053291024,1.0353870602944844,0.6691408391476021,0.6333706676014472,-0.6498763067682128
2018-09-06,2.3507966272997862,1.893324013807393,0.5667149137635116,2.4601094070662417,-1.2385379587877265
2018-09-07,2.0868451673958353,1.892514934163737,1.3868940411391015,-0.5492735745172816,-1.7199929573302843
2018-09-10,-1.7645999019242837,-0.9517078902158157,-0.8205712530442847,-0.11336317170443873,0.016250208240960684
2018-09-11,0.42424051156558074,0.14385217580420562,0.6605759919165355,-0.9500365244879156,0.718002580747622
2018-09-12,1.4645188863713217,0.8387370184336153,0.7591700119231635,0.3738438121186324,0.13790510969974007
2018-09-13,6.136860749214292,4.496721284261303,3.9189726799359326,-0.39424493223006063,-0.9426929514774899
2018-09-14,1.400816527248649,0.7632525360569186,0.10544404239051859,1.5639153078006889,0.508161822833417
2018-09-17,-1.0567810671927722,-0.9101126521761613,-1.48011357454587,2.0178506353346863,0.6446149601526726
2018-09-18,-0.5507711779265699,-0.7662953103738173,-0.393627628608471,-0.3069770322549056,1.4434763991604658
2018-09-19,2.1265173740047114,1.8910463018188068,2.4327957226394594,-2.2061174805782637,-0.7787968964108091
2018-09-20,1.6332613391653539,0.7180597705289777,0.26149502176100897,1.1296630048267997,0.4189314237722638
2018-09-21,-0.10815927287014199,-0.25535898142564295,-0.244970890982467,-0.018265485381736588,0.3605840724669491
2018-09-24,2.0776747173595473,1.588139195149785,2.023639953368592,-2.2702697729754266,-0.6366527963901094
2018-09-25,0.6506250217611513,0.2150307212903091,-0.09278062688213955,0.9023618347833167,0.5062904612767899
2018-09-26,0.47469135876696306,0.27677732428017,0.23532228274743344,-0.48688640722712745,-0.3208102791347372
2018-09-27,2.4615283648467643,1.5927668927280796,1.6718187390848982,-0.9555217895678232,-0.0573765350216372
2018-09-28,0.36965557740491584,-0.016308227785983745,-0.47721279422782126,1.188812395985118,0.3670342065312134
2018-10-01,0.44351955234337476,0.23677112737741066,0.35749588469511495,-0.7482398410177434,0.46157452385771747
2018-10-02,-1.7592190396159966,-1.231870067870025,-1.2350614853542292,-0.060942510948182704,0.021500912060283595
2018-10-03,-0.7934292084994597,-0.7061760136288028,-0.8093020111009948,0.8225436191279386,0.5683192942659901
2018-10-04,-5.219156345911218,-2.8578967256487435,-2.0778767837247076,0.10295994966441145,-0.6594429832518769
2018-10-05,-0.6412938298842188,-0.3418597912613286,0.16498147042642708,-1.5597692050777434,-0.021302993981699825
2018-10-08,0.532640733193378,0.5360564361790149,0.8212052387967974,-1.3605154928244132,-0.5127268957552187
2018-10-09,-0.3057157060045737,0.08354720893862268,0.613224095524807,-0.5379859916585148,-0.2335016092400729
2018-10-10,0.22410459070573527,0.26905476686616037,-0.2960188440100101,0.955451219872686,-1.0158536658392616
2018-10-11,1.2617231800240818,1.1718476425135307,1.3958901979493028,-1.2677282006015993,-1.068359075681945
2018-10-12,2.561353920163454,1.7075278864719943,1.502307859656749,-0.30921175992734606,-0.04789958375936265
2018-10-15,1.7596335950186577,1.3171836527418277,1.6235786536452546,-1.8620089321500883,-0.7051120296261338
2018-10-16,0.08485595017135426,-0.028033844523034895,0.53337755870145,-1.6694859460575557,0.24173087007350302
2018-10-17,1.8239928033662818,1.391168740013923,1.3046228502117116,-0.9631026485127476,-0.9728476870102789
2018-10-18,-1.2777550081742688,-0.5779361452587005,-0.8786438552001934,0.9590122309004814,-0.36208242699511517
2018-10-19,-1.0686411364127637,-0.7649646908586046,-0.3330180347105124,-0.453111461407378,-0.03967116776056499
2018-10-22,-0.26441440512444275,-0.2847922508988321,-0.4283743912833411,0.5980514086992269,0.16453095516124602
2018-10-23,-1.6272760570117273,-1.025787388615053,-0.899835465925173,0.5008430769191139,0.049096900907961205
2018-10-24,0.46933973177113136,0.2309319692423651,0.2553252189530261,0.17625483504913142,0.12109452101595543
2018-10-25,0.41547688729316673,0.5319009918794504,0.6986343019572148,-0.8308401676997368,-0.6900396414495441
2018-10-26,-0.4821797274056666,-0.3465911139556095,-0.578789299756679,1.0612001188275773,-0.277776332461473
2018-10-29,0.8208924075880152,0.44625843336574866,0.10231134611088809,0.027970047231679642,0.16690790095514418
2018-10-30,0.5075762117213588,0.5276375655696008,1.1012909193940015,-1.756847030866057,-0.7477272469228079
2018-10-31,-1.5045020722490245,-1.0992610423070555,-1.033984450058804,0.8057356950345561,0.7668212410423868
2018-11-01,1.0535126443251006,0.9458798773964665,1.4714299007937128,-2.378602048697955,-0.7146509032595905
2018-11-02,2.126546405760812,1.6626730569129413,1.2944972082118014,-0.20017283983404613,-0.761300659094748
2018-11-05,1.534546230650398,1.3471189414233984,1.2186456653606823,-0.783567877393488,-0.8699796930324217
2018-11-06,0.4689813887468269,0.18846310639427877,0.04398201418777728,0.44921134717636185,0.46703889964672285
2018-11-07,0.5568038525114917,0.4345119556537794,0.3159699056657769,0.016808048183945063,0.06976136264366625
2018-11-08,-1.5361909754477758,-0.9413080107332265,-0.9865444834853063,0.42361581178737456,0.01040662212159893
2018-11-09,-0.7745065375469751,-0.13813091290588914,-0.5351048057890847,0.4583889293131933,-1.3263905068415862
2018-11-12,-0.6776441133509762,-0.5240842649062927,-0.8097908145089,1.1519249572655121,0.1069531662112631
2018-11-13,-0.5442374224598469,-0.18246999393779204,0.24664201313438655,-0.91787491807733,-0.7560254437437363
2018-11-14,0.3474980571353543,0.02154772142077009,0.655838440425688,-1.0312708850792542,0.7031157862493657
2018-11-15,0.9112140707065117,0.29320486950928915,0.9266624745502056,-1.7418987013884362,0.7271870683441792
2018-11-16,0.3556264105086211,0.2260525891779303,0.10211316694823747,-0.45636497684439886,-0.20276709534701867
2018-11-19,-0.2570721134263668,-0.2389796660915206,0.22323451573237205,-1.5754921427917927,0.23961943602780222
2018-11-20,-3.146662344362862,-2.2014563852833433,-1.9588272144463552,0.4879031999290667,-0.058169505801848764
2018-11-21,0.3499853765981612,0.3714132859304523,1.077836870284964,-1.7695208531663267,0.01627338220656238
2018-11-22,0.4661762500779391,0.24341157471001099,0.2098833438996912,-0.06662789786349606,0.23890786684676085
2018-11-23,-0.8004249549330389,-0.17490916688431166,0.1280919042212396,-0.5070402810226409,-1.2897959691226792
2018-11-26,-0.3706216582336739,0.43923963736780525,0.27092907199803057,-1.0353158209781537,-1.7320312195805083
2018-11-27,-1.3075574507860717,-0.9492513302386572,-0.4223298957937226,-0.5598452447842798,0.491307369300681
2018-11-28,0.22188930467225781,0.20998490734432612,0.7356129976946029,-1.2546790122736606,0.20802023866935465
2018-11-29,3.5303417825094465,1.9998437720922007,1.3686250608930652,0.9237228949719094,0.5111996469310396
2018-11-30,-0.29625375253428493,-0.13868446322983932,-0.5199002226241876,0.6802523670835878,-0.6066583875074332
2018-12-03,1.8730118616985831,0.630907313377274,-0.0048097549338306555,1.7041048338306926,1.5804411064656192
2018-12-04,-0.6129553299428419,-0.9709648450094532,-2.006982929909584,2.7152819734400633,1.2575498760195116
2018-12-05,-0.1886320105870696,-0.1610565149737136,0.16148011142812685,-0.7040826050784645,0.26388442276328095
2018-12-06,-1.0365159708551286,-0.537959915724685,-0.7765978924003674,0.7745514902209263,-0.4317929278103359
2018-12-07,1.586375222229517,0.9381844826219181,1.0078534776435637,-0.4865202147351901,0.3137207907000824
2018-12-10,-0.08234383737729542,-0.0804331296289348,-0.6503581134168203,1.3811757216772134,-0.29854109917298816
2018-12-11,0.12822907833410124,-0.043359457124294246,-0.34054035412574124,0.8507583502690035,0.5138693958772289
2018-12-12,0.45125685143867045,0.18149714373007028,-0.3053751450421287,1.1286338622460514,0.1472326191729881
2018-12-13,1.0731829756520856,0.5329351520221228,0.1652874295136152,0.30108627344936933,0.3342089332972436
2018-12-14,-0.0217834558136113,-0.0030386705249409044,-0.5310575784451954,1.242906986319428,-0.40276959529460626
2018-12-17,0.531730956449215,0.26817487034784465,0.09098106758362595,0.3304205324452902,0.01693996236040743
2018-12-18,0.6418240788009694,0.7837321592391208,0.682627614004446,-0.46756360780894446,-1.3500488438591018
2018-12-19,1.9994409639614117,1.6834001726262184,1.6354649338414282,-0.11410870983652015,-0.9281845483045934
2018-12-20,1.4874050676910309,1.146745089106984,0.33245381006339264,1.7485460260914014,-1.3365219309540342
2018-12-21,-0.8686274357499537,-0.5916514279902576,-0.6749541711942164,0.13082311593867174,-0.28304311023832185
2018-12-24,0.19743076758237366,0.19273274283993133,0.24086471222167616,-0.2702421117102152,-0.18929796563251777
2018-12-25,-0.23814812087248938,-0.2434924473209656,-0.38053902083942925,0.48462912991068074,-0.24962658118114067
2018-12-26,0.27761127743175656,0.18817419919082426,0.3124524418905471,-0.4677806987730487,-0.013811482951559345
