Date,LOCAL_CURRENCY_PC1,LOCAL_CURRENCY_PC2,LOCAL_CURRENCY_PC3,LOCAL_CURRENCY_PC4,LOCAL_CURRENCY_PC5,LOCAL_RATES_PC1,LOCAL_RATES_PC2,LOCAL_RATES_PC3,LOCAL_RATES_PC4,LOCAL_EQUITY_VOLUME_PC1,LOCAL_EQUITY_VOLUME_PC2,LOCAL_EQUITY_VOLUME_PC3,REGIONAL_ICE_INDICES_PC1,REGIONAL_ICE_INDICES_PC2,REGIONAL_ICE_INDICES_PC3,REGIONAL_BOND_YIELDS_EX_RUSSIA_PC1,REGIONAL_BOND_YIELDS_EX_RUSSIA_PC2,REGIONAL_BOND_YIELDS_EX_RUSSIA_PC3,REGIONAL_BOND_YIELDS_EX_RUSSIA_PC4,REGIONAL_BOND_YIELDS_EX_RUSSIA_PC5,RUSSIA_CREDIT_PC1,RUSSIA_CREDIT_PC2,REGIONAL_EQUITY_PC1,REGIONAL_EQUITY_PC2,REGIONAL_EQUITY_PC3,REGIONAL_EQUITY_PC4,REGIONAL_EQUITY_PC5,REGIONAL_MARKET_VOLUME_PC1,REGIONAL_MARKET_VOLUME_PC2,REGIONAL_MARKET_VOLUME_PC3,REGIONAL_MARKET_VOLUME_PC4,REGIONAL_MARKET_VOLUME_PC5,GLOBAL_EQUITY_RISK_PC1,GLOBAL_EQUITY_RISK_PC2,GLOBAL_EQUITY_RISK_PC3,GLOBAL_EQUITY_RISK_PC4,GLOBAL_EQUITY_VOLUME_PC1,GLOBAL_EQUITY_VOLUME_PC2,GLOBAL_EQUITY_VOLUME_PC3,GLOBAL_EQUITY_VOLUME_PC4,GLOBAL_RATES_PC1,GLOBAL_RATES_PC2,GLOBAL_RATES_PC3,COMMODITIES_PC1,COMMODITIES_PC2,COMMODITIES_PC3,COMMODITY_VOLUME_PC1,COMMODITY_VOLUME_PC2,COMMODITY_VOLUME_PC3,CRYPTO_PC1,CRYPTO_PC2,CRYPTO_VOLUME_PC1,CRYPTO_VOLUME_PC2
2021-02-01,0.29532430478583815,0.6117362748622741,0.7188745288217968,1.4539423576270647,-1.5681116755620519,-0.9393135542484501,0.038914995335462575,0.4319904536236797,0.3228088830090327,-0.5620403121682105,0.48745944067010805,0.213910175169889,0.9817868530049519,0.1970010552725196,0.8332552381561695,-1.2950441970466107,0.00807672387887291,0.020281267670279574,0.004164075118625308,0.14516407922930616,0.07901938668853217,-0.033983578089820214,0.8517920999060207,-0.4828168051276775,-0.6112795677164815,0.4529895614375143,0.10247045828730401,-1.208812313511697,-1.0033408663350947,0.4155271995729768,0.012469199188865045,-0.05304231591907215,2.5456906474941707,-0.5923230632918565,1.0659113875991042,-0.033277833305234907,-0.5367633257575017,0.7671226460168477,0.5870784731951837,0.29702689902574403,-0.46496974869235624,0.10782967605175801,-0.029315625598214892,0.4356987338659408,-0.19059209120179896,-0.730174832560669,0.08556714035198602,-0.19382048235923358,-0.012942507483134448,-0.614534780272398,-0.30493885203598203,-3.478853172191452,0.05646285836026134
2021-02-02,0.36964872113299646,-0.01801102101573042,0.11340170567074882,-0.007762082199236975,-0.20830410535175228,0.0384770212015461,0.013937335766928271,-0.0065674694306771236,-0.0020616143954721683,0.2897174155655167,0.9253276830478313,-0.6105257972821102,0.6277162413838194,-0.23487083934783648,-0.04974461712797133,-1.4605218545047227,0.8948470889676141,1.2538627112187992,0.08971090386167095,0.6859717399156575,0.20086665997412567,-0.016617503946238246,1.1513340114906412,0.7331496440322723,-0.5682086816800126,1.2291347439590659,0.2311025219045133,0.7331107397790255,0.30741114611768655,0.25055252776209913,0.302491927178902,0.7858724395083557,3.0758254164223073,0.28698630396018443,-0.32342839831399267,0.0763885483502962,-0.7225673751898689,-1.273245686356974,0.8224572831127066,-1.1856929345153864,0.5925100365858935,-0.15792307531070776,-0.10418102150570782,-0.8639649912460455,1.9521877860999677,0.17088228739560302,-0.2379689665810466,-0.07232870675096646,-0.17369894364256247,2.531771871063641,-0.39179297467678253,1.3476428534928933,1.1935604470906198
2021-02-03,1.0439581391109936,0.5757560384338912,0.3602389014260582,0.12210737994771956,-0.1711806957971299,-0.049310694939576655,0.013694934757292936,0.016609706121898018,-0.12451655577934562,-1.0952381438902237,-1.9129741505306035,0.029230624612850385,-0.010488396963627624,0.02097369676718128,-0.020525471962356982,-0.3101668223621269,0.3765911436068099,-0.06428449312294675,0.1442617112300056,-0.15504751914008724,0.19402514151111533,0.13328719092822539,1.3905901988809024,-0.5583689931165131,0.762687099607493,-0.5436593367520286,-0.2138761449066094,1.1103788572803543,0.7742359390583657,0.06022898150977707,-1.799674153064266,-0.5812726162491665,0.5693392763205376,-0.0011256330627359373,0.2089668463102083,0.2934907383984703,-0.9462245129369724,-0.7180988575860693,-0.9002742834942361,0.386843936593091,0.3380707487778005,-0.5692809700315611,-0.1496563713277637,0.9559895585884541,0.5627697558816951,0.21630136587810878,-0.248108370979169,-0.1614771074658285,-0.2999614777846402,2.32730227911635,-0.31690133322290914,-0.33304549836360386,-0.1386103237897367
2021-02-04,0.024775808017663055,0.5476926760393226,0.013740104080820638,0.5659891801854607,-0.684937827348438,-0.1961752655110226,0.01767754317286014,0.1448144508863618,0.025618902879089564,0.5693000620502413,-1.0398468671143943,2.194694093426163,-0.25608124472393845,0.49353960848993267,0.696195899336999,-0.024924255576384134,-0.07638225473137987,0.2968708331037962,0.049865405742968195,0.3798640668631739,0.12424300020234098,0.06345622037053789,-0.20143579683746649,0.5085687510759485,-1.2831760353152406,0.37507701776688346,0.3189153871437708,-1.4005920170120836,-1.029898955034817,-0.5713621791185921,1.3830019718930775,-0.03370729247378349,1.3939696062373579,-0.1281338680087742,-0.9321970982341236,0.08319600256769967,1.8739837853337562,2.242080338163087,1.4130402709286252,-0.014541778606392239,-0.05618125849113362,-0.4383913892488529,-0.09022606908255928,-1.490522056479441,2.041174718600712,1.0103472096648045,0.7813597998131533,-0.39076210072924955,-0.16133808247017328,-0.9045065744149702,0.30152008424906074,0.5177437823522166,-0.18277170962807882
2021-02-05,1.4453755943324849,1.2662380954973043,0.7987206284257541,0.17393275264687286,0.696399600503981,-0.21337340451353043,0.019928607931616157,0.09262211045986025,0.03901474684870332,0.08055473550082,1.261105065822225,-0.23813064373927595,0.7423467860005796,0.4668430230683134,0.12130569787806464,-1.2749029470169524,-0.6520211742217685,0.5205537190396818,0.06369265738636405,0.16558626706232427,0.07627908758299229,-0.08894006214190935,-0.004744978436328716,1.4453643163846073,1.161219917183554,-0.3585176213166214,-0.019322371611816633,-0.3592884519090134,0.6801503602474953,1.3803968406149598,-0.04334818667999044,-0.07796082739545139,1.45132731636581,0.6338801777550914,0.4170609320935018,0.1307670132751683,-1.3491768813855665,-1.2397666012232365,-0.6773733758784927,-1.2176914695936594,0.36477478496653565,-0.4603940201013512,-0.2957306991985911,1.8525720802823933,-0.5951512448847427,0.27109811158234154,-0.10027444313117138,-0.23477330926601894,0.22493239355223846,1.673245174797836,-0.47661156899127577,-0.7809389394606623,0.19459139911459405
2021-02-08,0.2628144438340727,-0.06876456510280306,-0.444737806139305,0.24009167464965067,0.052991773595498455,-0.3711984085962175,0.022787047676062468,0.19797301042468066,0.08041169343874102,-0.24236047236265396,0.46683090750928574,-1.3179027834217032,-0.6665942843794922,0.013788320463821339,0.3176071271975479,0.5173356793122386,-0.2188685146678496,0.18097310972924058,-0.1979698229031711,0.014204158091189585,0.2760226527653218,0.11075467379150708,0.8710849236643073,0.8742587201225134,-1.3831759202366933,0.41563198879427204,-0.14277489415779124,1.6904330647529977,-0.6449680202258675,0.09519498327280536,-0.1540910412268205,1.6216959878509232,0.7251637598361462,-0.17013223674956324,-0.3652150554774885,0.20593956623087942,-0.5361793516156547,0.39275844165184237,0.21570443495421465,0.1380918167836092,-0.10089254761892515,-0.12393038736454709,0.23816759011426408,1.6583162618261618,-0.10892921069042488,-0.4392399369239882,-0.5582361523703019,-0.6926987516614772,0.30329947359677395,2.2679781221191107,1.8235617361620626,2.1603135193788083,-1.1267302201021003
2021-02-09,-0.31756024946258965,0.7196886493103097,0.28897746483995984,-0.05778255697148652,1.0455310724198617,-0.04626124344999161,0.021280615279016448,-0.1522052984495845,0.030249569502812816,-0.3327865303413209,-0.30914532681885853,0.6949937703402754,-0.4927691037259175,0.29382405997161865,0.38498416184041523,0.6637943542933755,0.13296253951017845,0.23726590192035227,0.06559878237765418,0.11010147155553635,0.052233962023275717,-0.0085039885596143,0.728457687337325,-0.42522950670090026,0.8266753010630521,-0.46242174421587245,-0.3541578795188827,0.7786053397020709,-0.20336131579719152,-1.5096738382943793,0.4672002192597979,-2.0297815594123545,1.0119555561115936,-0.4173744254287091,0.28095108710031874,-0.4718915910972229,1.3311445645979774,0.06947372815318557,2.422842631093174,0.28747049516506673,0.07192627003911417,0.4678306292582802,0.009412253508828912,0.9735318730839251,0.1877385743256907,0.5348285770614722,-0.6036413004946264,0.6982470740047333,0.18898018856174242,0.26072403709565284,-0.06879355013718602,-0.544754202055876,0.06436675594777728
2021-02-10,-1.359954092571022,-0.1572690232517156,0.08586026467513105,0.6419725377748022,0.36121138199588254,-0.0435593876594529,0.01385950142179861,0.01859094834946436,-0.10379214921738766,0.07841604618908395,-0.20931562932537573,0.14548331400573464,-0.47525054605375117,0.2027938396129179,0.21478869574744136,0.4445641817855713,-0.31326429685218365,0.42190105423486185,0.07900201955941724,0.12578296092338262,0.1070764099498814,-0.00592655482847098,-0.2423217169967468,-0.4565111847566131,0.08913340156225545,-0.45004601938435906,0.14615399146410432,-2.3838326100435467,0.43164155712060737,0.051484542826710576,-0.372617728844427,0.35272069174260406,-0.1835345350375966,-0.630540392630273,0.1364561294266395,0.16439532328704906,-0.7547358343069677,-0.9160580385245252,-2.2596921535993753,0.44371897269346616,-0.5290458503971527,0.2152239983157247,0.08581271215832355,0.9318225501488835,0.02524750359397436,0.4818960862313052,0.4388129439919742,0.0731613466309299,-0.46540922872497464,-0.8834675145054335,-0.4649277964233204,-0.3077862702436539,0.00323428188995224
2021-02-11,-2.3252806309683733,0.4864414725390999,0.459417678900596,0.2904442754686499,0.18440550070337824,-0.07958533827844706,0.015098200392690112,0.059599303949478946,-0.03972743154417856,1.0944049750498162,-0.564751725172941,-0.8649575867833875,-0.0969088779731101,0.21040991271243792,0.35067244929142155,0.19246031744016023,-0.3921169829482013,0.13006611414861483,0.027444751077993115,0.20039461579226509,-0.028373174990438225,0.015126270014506634,-0.6049054570124867,0.14563787418474475,-1.1326166902445038,0.3902108364923365,0.3845139294966786,-1.4466482428230283,-0.7891574502932599,0.23116526862050302,-0.9906598351065764,0.1363081146248112,0.6461752937560667,-0.36601359150888974,0.5732907653960676,0.0657540573251787,0.2717784887484834,1.5441909171886778,-1.3892492715680738,1.640535344593006,0.33805406580896374,-0.16312111453079986,-0.26467186767256395,-0.67147433264766,0.48620005966831276,0.6255575954043293,0.20495999984086768,-0.09435491222752204,0.007381484652709699,1.5228517211547206,0.895814788731979,-0.6518410696262764,-0.22216003848512902
2021-02-12,0.6382335325926933,0.11652145961156261,-0.013932990025806547,-0.10119706124589939,-0.1508600450361289,-0.10637991475477095,0.01780258170316337,0.007379764348968847,-0.018600008281979954,-0.22198006617730218,0.34080473951997076,1.6897291138108828,-0.7298397006282384,0.6646310955544371,-0.1953168271866388,0.2803959723853378,-0.2786046080496647,0.38199430389021016,-0.2110073600190418,0.05636679691982932,0.05760617520173407,0.1006684643748809,-0.6077916149819578,-0.006059165450817824,-0.6499842715862847,0.5235208312162852,-0.002239550602702494,0.20611135629107832,0.8168961104920487,-0.1805038709216961,1.0469218411746348,-0.6373248561830348,0.6080338275209903,-0.10473554940026059,-0.36473059668110297,0.05724685126717274,-0.8521414911406455,-1.383546775035175,1.1553316986997175,-1.4368309550203588,0.7799778715667081,-0.3066505541440837,-0.2475710666109951,0.5343897611991937,0.9053948102977788,-0.10187385406389673,-0.31691256739116214,0.6469736686057883,0.8385831259044396,0.2831978320227992,-0.649472169596313,-0.042305454796700594,0.33398106226441093
2021-02-16,1.0454478811928392,-0.4805042956238799,-0.23826818067593136,0.37268580721901695,0.07472684957659927,-0.08254382119058208,0.02427930607279018,-0.2082303092930474,0.04565063226849497,1.2476024303560638,1.5778718510334753,-2.093103255769688,-3.6628981548268107,1.2628959501274364,-0.005227516880192416,0.2027390357593083,0.4039644311540531,-0.40836700101318246,-0.2933661788565313,0.2297139373850049,0.237252149344005,-0.1361022942225945,-0.7438394139461207,1.7523330632296816,-0.7551867975621807,-0.9736325433704308,0.06359175645903159,3.1381708816764124,-0.3890524595935604,1.0808664127925647,0.24929067542462058,0.9078946113562942,2.0081477048015692,-0.6256289870681095,-1.405605904906191,-0.48828680395766466,0.9334297910074936,0.9791800501123132,-0.781823221467906,0.043389471082429756,2.120759536173913,-0.7475539775425472,-0.33859555752857673,0.07336889798300042,1.5304518061034296,1.1132380676390303,-0.48468560169068214,1.4071006845641862,-0.6807759027232303,0.46992407876482506,0.4738335216753074,-0.2760698592766117,-0.30598697559995236
2021-02-17,0.4492486872739241,0.04428290583135116,0.18629636306995043,0.3044099296870241,-0.8443049972251713,-0.020120413699141287,0.013881739806122935,0.011402828983667531,-0.07472628212534868,-0.3745124847169911,-0.23390048919850764,0.5697647894458056,-1.6530277854652882,0.3051097655902526,-0.15052807169205504,4.045616726441426,-0.8294876841027977,0.6843184468490563,0.1992664172889961,-0.5837047154549135,0.4547949469119259,0.23731078299156205,-1.0512865921916392,-0.9424110850369009,-0.453853570825805,-0.8433386438676562,0.39771071290285986,-0.14283052986707095,0.4089027751907216,-0.2692210956078653,0.38773282112252805,-0.4728205856890712,-0.9102488536835395,-1.0903923165133595,-0.014976565133274838,0.5176878104039287,-0.36805380178128977,-1.3339043019279249,-0.1289357437899403,0.33030856944255216,0.04969775744259887,-0.057521403284264944,0.03799829144545559,-0.695343627526194,1.673658876225606,0.33595442166150175,0.4382135732669823,-0.6911904170482291,0.3870093310531725,1.6173379741628477,0.5625833303444466,0.27642201700171437,-0.001671050182976269
2021-02-18,-0.0794952003795665,0.08342604701293187,0.4739206819307935,-0.41707723892961734,0.3192722714085489,-0.07372559478822663,0.01510375998876594,0.057802274108105324,-0.03246096477109936,-1.2599687431974034,-1.1332933028952161,0.1575894983923021,-0.27638685264689905,0.861087726771372,0.6366449855651876,-0.24858965800294075,-1.2942717212414039,0.5635063632358787,0.06413894677563979,0.03549154968191836,0.0026926979605015554,0.0984571571609088,-0.9665573535249247,-1.268157474543458,0.8825917067745257,0.4096704587640439,0.657615959380012,-0.2328874782169477,-0.37846518977368226,0.31345396360946787,-0.25321851435940357,-0.3327771442808393,-1.6807729228243427,-0.22914714882570053,-0.6738343175598053,0.09530323735779107,-0.1938255520792001,0.09161072759620173,-1.2440995229041019,0.7090747412793613,-0.5729284312892686,-0.3494623123729665,-0.02603328254020426,0.8582684838615292,-0.31341465752926967,1.2019382423304539,-0.05806073513507895,-0.2501164707319248,-0.219093786689779,0.4771633073675863,-0.8648082772251551,-2.019158934204022,0.6304538439635282
2021-02-19,0.5902050890237098,-0.28280229113863226,0.01894189616228084,0.6131109971573836,0.6957009038319502,-0.13540597694730874,0.020201534338179058,-0.0374402443257098,-0.006279158069579738,1.1357960374288911,0.14399688911937075,-0.37949667695576034,1.0134441845285571,-0.7401022378080265,-0.191037394986278,0.28528940654888957,0.4668876198997471,0.37546176223985855,0.010951656098389889,-0.12487418949171844,0.1070764099498814,-0.00592655482847098,1.3201363615340576,0.9021825047495937,0.8922675841481272,0.7951346099366926,-0.1706662772816164,-0.8138358036593735,0.3139267672239366,-1.307535631980372,-0.39739668958618457,0.11430057271309767,1.2480959694977662,-0.029366155347210373,-0.08322975631447377,0.13899178445354907,0.6268585568526694,0.773272853901944,1.4786984579353102,-0.6501407973862716,1.0889476676199565,-0.4111267148122506,-0.34405505692928945,1.370758808775304,-0.68711676502189,2.247302248291647,-0.7157114053921215,0.08473346028114455,0.703550319702732,1.6301259285926142,1.316066854809897,0.3812371991899106,-0.8026371685119366
2021-02-22,0.5002002669706123,-0.5568505530469221,-0.35063903392303414,0.0895272822235876,0.9439883291661088,-0.32307500899607516,0.01817867487138317,0.18450612061008254,-0.09852091349936454,-0.7220985122977966,0.10869974595608074,0.6265441675378928,-1.3566429259065274,-0.36355578179099934,0.14213595759095646,0.8039916444659869,0.7619979732145231,0.03041357449958655,-0.25824552955084995,-0.20945653243461687,0.09232840236764882,-0.22944198638946323,-0.6292692911174208,0.8984697508349981,0.36077532596022116,-1.3037533782124056,0.2601209960907284,-0.3906385453834789,0.2846955973592881,1.3380483651614805,0.1101960783485952,0.22510287584693603,-0.7588983476631048,0.7388866618773662,-2.519999287394865,-0.08910875326196842,0.9030224946851002,-0.4310885079961227,-0.5903867752692405,-0.3464620741066235,0.4946907049604613,-0.1269184236603306,-0.12807376550467994,2.5955231114112864,0.02469138040377631,-0.8501695517851139,1.0250865181053064,-0.8287222888521657,0.03611253592411094,-2.0015373864972563,0.7931448670165289,2.487984884710836,0.2673203232111516
