Date,GEO_EQ_BASKET_1D,GEO_EQ_BASKET_5D_FWD
2018-03-26,0.006622841509307031,-0.0106456818050078
2018-03-27,0.009899283238436807,-0.037028155812588004
2018-03-28,-0.012924909863638367,-0.02141230653845394
2018-03-29,-0.00762005517980624,0.014962795422423403
2018-03-30,0.0,0.018811155960729797
2018-04-02,0.0,0.01295999914816437
2018-04-03,-0.016483190769143397,0.025150036421414113
2018-04-04,0.0026909394104956963,0.0023735304913223843
2018-04-05,0.028755046781071103,-0.030688484247881842
2018-04-06,0.0038483605383063946,-0.03510826288448676
2018-04-09,-0.005851156812565428,-0.02764016104909217
2018-04-10,-0.0042931534958936535,-0.027427939327687056
2018-04-11,-0.020085566519596032,0.023966173919240052
2018-04-12,-0.004306967958133123,0.04449752044901123
2018-04-13,-0.0005714180982985262,0.033756099088191105
2018-04-16,0.0016169450228291637,0.0344695010111602
2018-04-17,-0.004080931774488539,0.023267682986099825
2018-04-18,0.03130854672733108,-0.032783887477718876
2018-04-19,0.016224378571638054,-0.05229242255408595
2018-04-20,-0.011312839459118651,-0.04603211310715105
2018-04-23,0.002330346945798256,-0.05334478051178704
2018-04-24,-0.015282749799548911,-0.059211147840245504
2018-04-25,-0.024743023736487624,-0.04605694473405042
2018-04-26,-0.003284156504729019,-0.0710044406408652
2018-04-27,-0.0050525300121837535,-0.06932668600490333
2018-04-30,-0.00498232045883773,-0.0643443655460656
2018-05-01,-0.021149117128007378,-0.052162536396805015
2018-05-02,-0.01158882063029254,-0.024037318626338955
2018-05-03,-0.028231652411543795,0.004369877539890155
2018-05-04,-0.0033747753762218835,0.016145453432634627
2018-05-07,0.0,0.002180983083824417
2018-05-08,-0.008967287978746796,0.009108566336865076
2018-05-09,0.01653639714017352,0.009907858597204777
2018-05-10,0.00017554375468531447,0.013550603874927125
2018-05-11,0.008400800516522589,-0.0007810430819725767
2018-05-14,-0.01396447034881021,-0.0009846494723761978
2018-05-15,-0.0020397047257061374,0.0049537138254334145
2018-05-16,0.01733568940051322,-0.041488932632830045
2018-05-17,0.0038182890324076624,-0.06594466285870482
2018-05-18,-0.005930846440377113,-0.08427676161297493
2018-05-21,-0.01416807673921383,-0.0701086848737611
2018-05-22,0.003898658572103475,-0.3539175449486902
2018-05-23,-0.029106957057750238,-0.3267624070929067
2018-05-24,-0.02063744119346711,-0.2894469140444973
2018-05-25,-0.024262945194647223,-0.23114001527484174
2018-05-28,0.0,-0.192402698169573
2018-05-29,-0.27991020150282564,0.052263363161169085
2018-05-30,-0.04534931746867817,0.10458876910118005
2018-05-31,0.020227222748490092,0.0848197370522706
2018-06-01,0.04210490997970329,0.032161237984529155
2018-06-04,0.03216560540318181,-0.00834542413774623
2018-06-05,0.0031149424984720695,-0.004907409205520945
2018-06-06,0.0069760884713327975,-0.03923833185441561
2018-06-07,0.0004581906995806406,-0.006245894888311436
2018-06-08,-0.010553589088038162,0.01179691433439197
2018-06-11,-0.008341056719093576,0.007465699576463554
2018-06-12,0.006552957430697355,-0.024199619266888888
2018-06-13,-0.027354834177561866,-0.0021473826068816315
2018-06-14,0.033450627665684816,-0.04202245878884122
2018-06-15,0.007489220134665242,-0.032434341045154046
2018-06-18,-0.01267227147702199,-0.022593829494866064
2018-06-19,-0.025112361412655087,0.007095295604571265
2018-06-20,-0.005302597517554612,-0.0009549092889176158
2018-06-21,-0.006424448516274772,-0.017486733838099216
2018-06-22,0.017077337878352417,-0.04111124342501752
2018-06-25,-0.002831759926734012,-0.02834348782837844
2018-06-26,0.004576763686782244,-0.041356068650978184
2018-06-27,-0.013352802411043493,-0.028344891319326642
2018-06-28,-0.022956273065456372,-0.0021753258679947742
2018-06-29,-0.006547171708565891,-0.011619658715460742
2018-07-02,0.00993599566990507,0.004216922420997212
2018-07-03,-0.0084358171358175,0.008660991011272934
2018-07-04,-0.0003416250793919495,0.01137714004943898
2018-07-05,0.0032132923858754956,0.001399478250817913
2018-07-06,-0.01599150455603186,0.01545683713656798
2018-07-09,0.025772576806363023,-0.004576384480241853
2018-07-10,-0.003991748545541777,-0.0014556535082236681
2018-07-11,0.002374523958774096,-0.019905900253535485
2018-07-12,-0.0067643694127455705,-0.04026539794744618
2018-07-13,-0.0019341456702817912,-0.050329986575597875
2018-07-16,0.00573935518955319,-0.03924963907704374
2018-07-17,-0.0008710175735235914,-0.0348242541875193
2018-07-18,-0.01607572278653772,-0.03238150725628127
2018-07-19,-0.027123867106656263,0.01960168887288427
2018-07-20,-0.011998734298433492,0.017898823296098154
2018-07-23,0.016819702688107323,-0.0007836081323063423
2018-07-24,0.003554367316000858,0.008646852291047521
2018-07-25,-0.013632975855299692,0.023326499975547588
2018-07-26,0.024859329022509275,-0.011487660957707183
2018-07-27,-0.013701599875219609,-0.011020218606682489
2018-07-30,-0.0018627287402971742,-0.007225975033311016
2018-07-31,0.01298482773935472,-0.02230053706884183
2018-08-01,0.001046671829200374,-0.019474433176528638
2018-08-02,-0.009954831910745495,-0.016915425915788578
2018-08-03,-0.013234157524194915,-0.04044618873746201
2018-08-06,0.0019315148330742993,-0.08358105411198731
2018-08-07,-0.0020897342961760934,-0.08998726612004049
2018-08-08,0.003872775721513566,-0.071817051430951
2018-08-09,-0.007395824650005434,-0.04345282014279676
2018-08-10,-0.03676492034586835,0.0028470852434826868
2018-08-13,-0.041203350541451,0.03987036801519558
2018-08-14,-0.008495946304229266,0.0593009704988261
2018-08-15,0.022042990410603053,0.0379200536991083
2018-08-16,0.020968406638148807,0.016976708081395248
2018-08-17,0.009534985040411096,-0.0023350288430963317
2018-08-20,-0.004180067769738116,0.0018450389266417844
2018-08-21,0.010934656179401259,-0.004156020411688092
2018-08-22,0.0006620736108852535,-0.01225771522486463
2018-08-23,2.5061020435757086e-05,-0.006767839210363539
2018-08-24,-0.009776751884080484,0.0008406426667056562
2018-08-27,0.0,0.014463137108256122
2018-08-28,0.004933596841071382,0.001602643627023929
2018-08-29,-0.007439621202291284,0.009352229243445365
2018-08-30,0.005514937034936847,0.005583243162032255
2018-08-31,-0.0021682700070112895,0.00033237239314498623
2018-09-03,0.013622494441550467,-0.02162426118008994
2018-09-04,-0.00792689664016081,-0.003747911254833832
2018-09-05,0.000309964414130152,0.007481299344911374
2018-09-06,0.0017459509535237376,0.008488541296257868
2018-09-07,-0.007419140775898558,0.02735348069735381
2018-09-10,-0.00833413913168446,0.04471919933274737
2018-09-11,0.009949453285095297,0.04591543211867588
2018-09-12,0.011539175013875358,0.04544862731291088
2018-09-13,0.002753192904870231,0.05665163794078983
2018-09-14,0.011445798625197382,0.06907808237841924
2018-09-17,0.009031579503709105,0.010050702237068165
2018-09-18,0.011145686071023805,-0.0005443350121033438
2018-09-19,0.01107237020811036,-0.002762795741468723
2018-09-20,0.013956203532749178,-0.023633263320682236
2018-09-21,0.023872243062826797,-0.03529421253925177
2018-09-24,-0.049995800637641974,0.030579302853950868
2018-09-25,0.0005506488218522954,0.02718095290041485
2018-09-26,0.008853909478744981,0.005338963011412605
2018-09-27,-0.006914264046464336,0.017946116644645
2018-09-28,0.012211293844257268,0.008830576728434458
2018-10-01,0.015877714755560657,0.0035943086110368228
2018-10-02,-0.0028477011316837184,-0.0026471058639341294
2018-10-03,-0.012988080410257266,0.01975557477368861
2018-10-04,0.005692889586768057,-8.74298484974112e-05
2018-10-05,0.0030957539280467294,-0.011624949352944558
2018-10-08,0.010641446638163021,-0.061141067751914115
2018-10-09,-0.009089115606654671,-0.025329496623164083
2018-10-10,0.009414600227365474,-0.025073701992371838
2018-10-11,-0.014150115035417965,-0.0347065874928704
2018-10-12,-0.008441765576400417,-0.04774529108464565
2018-10-15,-0.038874671760806535,-0.00874249494321718
2018-10-16,0.026722455522095363,-0.06594849318839142
2018-10-17,0.009670394858157719,-0.06054784814341607
2018-10-18,-0.023783000535916532,-0.04458921727005357
2018-10-19,-0.02148046916817566,-0.028415134845174588
2018-10-22,0.0001281243806219301,-0.0023530713077009047
2018-10-23,-0.030483542723078887,0.018786339220430825
2018-10-24,0.015071039903133077,0.023191643858873363
2018-10-25,-0.007824369662554028,0.048894075770043045
2018-10-26,-0.00530638674329668,0.09125391436832064
2018-10-29,0.026190187918095614,0.0607371477352463
2018-10-30,-0.009344132194947155,0.08629047358440471
2018-10-31,0.019476344541575614,0.07476533661097677
2018-11-01,0.017878062248615656,0.05640095883822319
2018-11-02,0.037053451854980914,-0.00908218498729004
2018-11-05,-0.004326578714978731,-0.04318473235036683
2018-11-06,0.01620919365421125,-0.06168196432401377
2018-11-07,0.007951207568147675,-0.051327468918199205
2018-11-08,-0.0004863155241379147,-0.05011570465021187
2018-11-09,-0.028429691970532318,-0.05592366296632534
2018-11-12,-0.03842912607805552,-0.016545912318274514
2018-11-13,-0.0022880383194356924,-0.013918907685588936
2018-11-14,0.01830570297396224,-0.03883627736090597
2018-11-15,0.0007254487438494254,-0.05220736384909763
2018-11-16,-0.03423765028664579,-0.02594295475852319
2018-11-19,0.0009486245699953008,-0.03665679469686012
2018-11-20,0.0003389663132498851,-0.04606074239610244
2018-11-21,-0.006611666701354786,-0.056772645125325795
2018-11-22,-0.012645637744342242,-0.04479692533909363
2018-11-23,-0.007973241196071346,-0.06700484956410972
2018-11-26,-0.009765215368341629,-0.055941744309703
2018-11-27,-0.009064981385992432,-0.056817126667286555
2018-11-28,-0.01732356943057815,-0.05042570186179699
2018-11-29,-0.0006699179581100742,-0.0689611938862118
2018-11-30,-0.030181165421087435,-0.014006769899160462
2018-12-03,0.0012978898860650883,-0.04948250303903423
2018-12-04,-0.009940363743575986,-0.049301032734146176
2018-12-05,-0.010932144625088588,-0.03261173800272695
2018-12-06,-0.019205409982524884,-0.018065708390128183
2018-12-07,0.024773258565963907,-0.049670705926003166
2018-12-10,-0.03417784325380868,-0.024194046898862325
2018-12-11,-0.009758893438687929,-0.0011530753732311716
2018-12-12,0.005757150106330637,-0.008343393013536371
2018-12-13,-0.004659380369926118,0.015760548276747628
2018-12-14,-0.006831738969911072,-0.009699893572518548
2018-12-17,-0.008701184226667843,-0.014171352926687142
2018-12-18,0.013282078086943224,-0.027453431013630365
2018-12-19,-0.0014331675339745626,-0.026020263479655803
2018-12-20,0.019444560920357883,-0.02785689054357891
2018-12-21,-0.03229218081917725,0.035344639718890423
2018-12-24,-0.013172643580836437,0.06659265252084386
2018-12-25,0.0,0.06659265252084386
2018-12-26,0.0,0.07543744983154681
2018-12-27,0.017607933856434776,0.008944516023750607
2018-12-28,0.030909349443292083,9.742069283857901e-05
2018-12-31,0.018075369221117004,-0.0037760327336891684
2019-01-01,0.0,0.014511149538048032
2019-01-02,0.008844797310702942,0.001538864428226076
2019-01-03,-0.04888499995136142,0.06623461805766429
2019-01-04,0.022062254112380053,0.05157900012098171
2019-01-07,0.014201915794589256,0.0476305428381405
2019-01-08,0.0182871822717372,0.025567688635117342
2019-01-09,-0.004127487799119016,0.03542978939446965
2019-01-10,0.01581075367807679,0.021869471046503126
2019-01-11,0.0074066361756974786,0.017986988848989565
2019-01-14,0.010253458511748045,0.005019060380341944
2019-01-15,-0.0037756719312859546,0.010022924447377957
2019-01-16,0.005734612960233291,0.046927685808641297
2019-01-17,0.0022504353301102675,0.05422057291335921
2019-01-18,0.0035241539781839157,0.047231662962654575
2019-01-21,-0.0027144699568995754,0.04627887900448865
2019-01-22,0.0012281921357500576,0.03336069107857723
2019-01-23,0.042639374321496636,-0.008055558209049943
2019-01-24,0.009543322434828175,-0.031870560113836266
2019-01-25,-0.0034647559725207167,-0.008800787321483927
2019-01-28,-0.003667253915065505,-0.0072656400109734065
2019-01-29,-0.011689995790161353,-0.0074959906200325515
2019-01-30,0.0012231250338694544,-0.00875523384799711
2019-01-31,-0.014271679469958146,-0.0010412772138865083
2019-02-01,0.019605016819831622,-0.020084042125140773
2019-02-04,-0.002132106604554984,-0.0035026233439947596
2019-02-05,-0.011920346399220497,0.008354686928477259
2019-02-06,-3.611819409510275e-05,0.007451868925822207
2019-02-07,-0.006557722835847546,-0.005288534425998896
2019-02-08,0.0005622519085773566,-0.010222201683944832
2019-02-11,0.01444931217659103,-3.976626546675632e-05
2019-02-12,-6.303612674847987e-05,-0.010472252544224384
2019-02-13,-0.0009389361967501545,-0.0021459270953059217
2019-02-14,-0.019298126187668647,0.04060584359474658
2019-02-15,-0.004371415349368579,0.05753832336175405
2019-02-18,0.024631747595069104,0.03357882611267312
2019-02-19,-0.010495522405506108,0.040399348578910775
2019-02-20,0.007387389252168308,0.05518057311674992
2019-02-21,0.023453644502383852,0.030092958418458604
2019-02-22,0.012561064417638898,0.03238408627264455
2019-02-25,0.0006722503459881679,0.020958752660338604
2019-02-26,-0.003674999939268453,0.015874982927398012
2019-02-27,0.022168613790007452,-0.01570148551011667
2019-02-28,-0.00163397019590746,-0.021713824835888573
2019-03-01,0.014852192271824846,-0.0408655584201183
2019-03-04,-0.010753083266317779,-0.0264789559573028
2019-03-05,-0.008758769672209047,0.010746137100439443
2019-03-06,-0.009407854647507227,0.011734161200504634
2019-03-07,-0.007646309521679366,0.03444904685050446
2019-03-08,-0.004299541312404879,0.041722189262819676
2019-03-11,0.003633519196497718,0.04536073298390771
2019-03-12,0.028466323385533194,0.005686875206649382
2019-03-13,-0.008419830547442034,0.0036033106322281108
2019-03-14,0.015068576128320466,-0.01653529749647505
2019-03-15,0.0029736010999103315,-0.03545245393686406
2019-03-18,0.007272062917585753,-0.04794988727048066
2019-03-19,-0.011207534391725135,-0.02850051936130038
2019-03-20,-0.010503395121863305,-0.008625843109568562
2019-03-21,-0.005070032000382696,-0.005948027789006272
2019-03-22,-0.01594355534047868,0.0006303565911626544
2019-03-25,-0.005225370416030846,0.0128375610449775
2019-03-26,0.008241833517455147,0.002334467386115424
2019-03-27,0.009371281129868514,0.013565462905739345
2019-03-28,-0.002392216679820406,0.03241700526628133
2019-03-29,-0.009365170960309754,0.028010742359953305
2019-04-01,0.006981834037784,0.02180358984301778
2019-04-02,-0.002261260141406929,0.020391828520391304
2019-04-03,0.020602276649492435,-0.004525634336453255
2019-04-04,0.016459325680721577,-0.027657382366757705
2019-04-05,-0.01377143386663778,-0.02600947528356305
2019-04-08,0.0007746815208484747,-0.022986810637634008
2019-04-09,-0.0036730214640334027,-0.0294585625222125
2019-04-10,-0.0043151862073521246,-0.038037904106942744
2019-04-11,-0.006672422349582874,-0.0386493924670804
2019-04-12,-0.01212352678344312,-0.026525865683637278
2019-04-15,0.0037973461667775155,-0.030323211850414793
2019-04-16,-0.010144773348611894,-0.028616912576654663
2019-04-17,-0.01289452779208237,-0.026091531906543935
2019-04-18,-0.007283910709720527,-0.002293848871020465
2019-04-19,0.0,0.020595137581865004
2019-04-22,0.0,0.023944926147294304
2019-04-23,-0.008438474074851765,0.02937148171801048
2019-04-24,-0.010369147121971642,0.052014829840447106
2019-04-25,0.01651377232580294,0.03712380100550794
2019-04-26,0.02288898645288547,0.0004806723766521692
2019-04-29,0.003349788565429298,-0.0028691161887771286
2019-04-30,-0.0030119185041355876,0.004846807617476874
2019-05-01,0.012274201000464982,0.01996491743037006
2019-05-02,0.0016227434908637761,0.005859105783704965
2019-05-03,-0.0137541421759703,0.012221653516854966
2019-05-06,0.0,-0.0034936029492538268
2019-05-07,0.004704005302118415,-0.031076781108606195
2019-05-08,0.027392310813358172,-0.05818114437471156
2019-05-09,-0.012483068155801321,-0.0388515274107486
2019-05-10,-0.0073915944428203,-0.037632877884182424
2019-05-13,-0.01571525646610879,-0.03696188578962264
2019-05-14,-0.022879172857233954,0.005864012788973157
2019-05-15,0.00028794754725280924,-0.005222854946973499
2019-05-16,0.006846548808161638,-0.015423962714817977
2019-05-17,-0.0061729449162541234,-0.009251017798563854
2019-05-20,-0.015044264371549007,0.018053103358994644
2019-05-21,0.01994672572136184,-0.010319918035446888
2019-05-23,-0.010798920188693847,-0.014248332298128089
2019-05-24,-0.0033545589596828407,-0.02145732455957816
2019-05-27,0.0,-0.03009463404003136
2019-05-28,0.012259856786009493,-0.04463629996440736
2019-05-29,-0.008426295673079695,-0.03624771957240617
2019-05-30,-0.014727334451375048,-0.034055409773135516
2019-05-31,-0.010563551221132913,-0.006599581104664705
2019-06-03,-0.008637309480453196,0.03829392610004545
2019-06-04,-0.0022818091383665084,0.048021465828861874
2019-06-05,-3.7715281078506045e-05,0.03668572459813039
2019-06-06,-0.012535024652104395,0.032797458916100496
2019-06-07,0.0168922774473379,0.022686270428199744
2019-06-10,0.03625619772425696,-0.014147085232565507
2019-06-11,0.007445730590449913,-0.008024456726505461
2019-06-12,-0.011373456511809987,0.015704719082979768
2019-06-13,-0.016423290334134293,0.04334668513978664
2019-06-14,0.00678108895943715,0.044008195762892534
2019-06-17,-0.0005771579365082916,0.014337795989288082
2019-06-18,0.01356835909650996,-0.012997659937978412
2019-06-19,0.012355719297675241,-0.03365220445949676
2019-06-20,0.01121867572267258,-0.05206041575309861
2019-06-21,0.007442599582543045,-0.05318190622818708
2019-06-24,-0.030247557710112744,-0.030346034200990246
2019-06-25,-0.013767096830756534,-0.0247385119788676
2019-06-26,-0.008298825223843101,-0.024874439094298168
2019-06-27,-0.007189535570929273,-0.01804524246001904
2019-06-28,0.006321109107454574,-0.02298859970614468
2019-07-01,-0.00741168568291591,-0.018204957004722317
2019-07-02,-0.008159574608633887,-0.016530088372963547
2019-07-03,-0.008434752339273674,-0.0037601964760079674
2019-07-04,-0.00036033893665014344,0.008372902183625927
2019-07-05,0.0013777518613289352,0.0033846963641540975
2019-07-08,-0.00262804298149355,0.008750362514598523
2019-07-09,-0.006484705976875116,0.020802669318152518
2019-07-10,0.004335139557681907,-0.001786620099505291
2019-07-11,0.01177275972298375,-0.013754456773435416
2019-07-12,-0.003610453958142893,-0.006067400007262099
2019-07-15,0.0027376231689508757,-0.02396979551012768
2019-07-16,0.00556760082667888,-0.041465176325887164
2019-07-17,-0.018254149859975904,-0.07797896712337149
2019-07-18,-0.00019507695094637492,-0.10039772780256435
2019-07-19,0.004076602808030423,-0.11108887466275237
2019-07-22,-0.015164772333914703,-0.0692028685260017
2019-07-23,-0.011927779989080603,-0.07584184211746174
2019-07-24,-0.05476794065746023,-0.029755702856991324
2019-07-25,-0.022613837630139244,-0.023063416889547234
2019-07-26,-0.006614544052157593,-0.030396174124551756
2019-07-29,0.026721233802835975,-0.060772842945527795
2019-07-30,-0.018566753580540645,-0.04204421339034781
2019-07-31,-0.008681801396989819,-0.016655140143441827
2019-08-01,-0.015921551662695155,0.017379667431855
2019-08-02,-0.013947301287162114,0.026140647739190115
2019-08-05,-0.0036554350181400666,0.00042841601296676285
2019-08-06,0.00016187597463934722,0.0025650472074360367
2019-08-07,0.01670727184991616,-0.011509839184630444
2019-08-08,0.018113255912601673,-0.03934442066252316
2019-08-09,-0.005186320979827001,-0.03202933736784974
2019-08-12,-0.02936766674436342,0.013605446564326051
2019-08-13,0.002298507169108621,0.005815988491337946
2019-08-14,0.0026323854578496806,0.0012438751125968632
2019-08-15,-0.009721325565291039,0.023109128937918538
2019-08-16,0.0021287623148464143,0.01579660905853153
2019-08-19,0.016267117187812374,-0.0004705081292808444
2019-08-20,-0.005490950903879484,-0.0006687853034142618
2019-08-21,-0.0019397279208914024,-0.007466956560200355
2019-08-22,0.012143928260030634,-0.03153853322824688
2019-08-23,-0.005183757564540592,-0.02822589097902206
2019-08-26,0.0,-0.014951300378625318
2019-08-27,-0.005689228078012902,-0.030752349668767682
2019-08-28,-0.008737899177677496,-0.02336822859283864
2019-08-29,-0.011927648408015893,0.004154752760012315
2019-08-30,-0.0018711153153157707,0.005571958688547725
2019-09-02,0.013274590600396744,-0.014742361367283982
2019-09-03,-0.02149027736815527,0.01225262111240936
2019-09-04,-0.0013537781017484523,0.026110538624730822
2019-09-05,0.01559533294483506,0.016674616958531008
2019-09-06,-0.0004539093867803601,0.015473275609184137
2019-09-09,-0.007039729455434962,0.028538019366199634
2019-09-10,0.005504705111538073,0.010917605643923523
2019-09-11,0.012504139410573009,0.004288777495711364
2019-09-12,0.006159411278635248,0.0073076417684154
2019-09-13,-0.0016552507361272302,0.03279014847004621
2019-09-16,0.0060250143015805335,0.011819325579000525
2019-09-17,-0.012115708610738038,0.02147498891510728
2019-09-18,0.0058753112623608494,0.006120516434612089
2019-09-19,0.009178275551339285,-0.027180546879017015
2019-09-20,0.023827255965503575,-0.03684842133682409
2019-09-23,-0.014945808589465148,-0.02800621119128251
2019-09-24,-0.002460045274631284,-0.04924531787304091
2019-09-25,-0.009479161218134339,-0.0482096110646717
2019-09-26,-0.02412278776228982,-0.027650058075501843
2019-09-27,0.014159381507696503,-0.032986644645555785
2019-09-30,-0.006103598443923571,-0.03318654412376917
2019-10-01,-0.02369915195638968,-0.020631040067148703
2019-10-02,-0.008443454409765128,-0.029763592965698155
2019-10-03,-0.0035632347731199645,-0.02310373223622057
2019-10-04,0.008822794937642561,0.025512627327165305
2019-10-07,-0.006303497922136951,0.06029392131469846
2019-10-08,-0.011143647899769219,0.06820149731990603
2019-10-09,-0.017576007308314583,0.10071650177279705
2019-10-10,0.0030966259563576237,0.08950991277132969
2019-10-11,0.05743915450102843,0.039210156071611525
2019-10-14,0.028477796065396205,0.017567579571504233
2019-10-15,-0.003236071894561654,0.02115415189007308
2019-10-16,0.014938997144576435,0.008417813571915437
2019-10-17,-0.008109963045109728,0.017108976656269686
2019-10-18,0.0071393978013102695,-0.002707811299702101
2019-10-21,0.006835219565288912,-0.01081254781207397
2019-10-22,0.00035050042400719406,-0.012384426314327198
2019-10-23,0.0022026588264187907,-0.012911507580404416
2019-10-24,0.000581200039244519,-0.012918175886085384
2019-10-25,-0.012677390154661516,0.012551060074682615
2019-10-28,-0.0012695169470829566,0.010246697259716756
2019-10-29,-0.0012213780782460344,0.0210333261206251
2019-10-30,0.0016755775603415717,0.025766606123562557
2019-10-31,0.000574531733563551,0.07100412044528204
2019-11-01,0.012791845806106483,0.04769462782525095
2019-11-04,-0.003573879762048815,0.0452771521007224
2019-11-05,0.009565250782662313,0.057805089485933436
2019-11-06,0.0064088575632790246,0.0551091564242158
2019-11-07,0.04581204605528303,-0.0099326476797826
2019-11-08,-0.010517646813924605,0.002687475273305484
2019-11-11,-0.0059913554865773655,-0.012061134898356585
2019-11-12,0.02209318816787335,-0.05701996474567957
2019-11-13,0.003712924501561391,-0.0654824801897423
2019-11-14,-0.019229758048715368,-0.054528395089214
2019-11-15,0.0021024761391634783,-0.0662943555944276
2019-11-18,-0.020739965658239434,-0.05163845527352976
2019-11-19,-0.022865641679449638,-0.026554300803019053
2019-11-20,-0.004749590942501343,-0.006040503237767651
2019-11-21,-0.00827567294818706,0.01729281251521364
2019-11-22,-0.009663484366050135,0.026798882111946327
2019-11-25,-0.006084065337341589,0.027931422917145603
2019-11-26,0.0022185127910610745,0.022306958988330166
2019-11-27,0.01576420662275006,0.026373311152103618
2019-11-28,0.015057642804794233,0.020881432814503203
2019-11-29,-0.00015741476931744694,0.020457292160359113
2019-12-02,-0.004951524532142315,0.041803241411415705
2019-12-03,-0.003405951137754363,0.05680960569878583
2019-12-04,0.01983055878652351,0.02657682411627693
2019-12-05,0.009565764467193816,0.02584245360036667
2019-12-06,-0.0005815554234615364,0.055379345256650524
2019-12-09,0.01639442471891428,0.037052326207541654
2019-12-10,0.01160041314961576,0.01467890307670198
2019-12-11,-0.010402222795985386,0.03155868899213251
2019-12-12,0.008831393951283554,0.030038787803903528
2019-12-13,0.028955336232822315,-0.012971574003349732
2019-12-16,-0.0019325943301945852,-0.014898708117907203
2019-12-17,-0.010773009981223916,-0.019099788291813653
2019-12-18,0.00647756311944514,-0.025577351411258793
2019-12-19,0.007311492763054576,-0.03288884417431337
2019-12-20,-0.014055025574430946,-0.0104662561090653
2019-12-23,-0.0038597284447520566,-0.004553395749843148
2019-12-24,-0.014974090155130368,0.010395266976419718
2019-12-25,0.0,0.010395266976419718
2019-12-26,0.0,0.0215965955720252
2019-12-27,0.008367562490817123,-0.008369463176774486
2019-12-30,0.0020531319144700966,-0.038340769486224925
2019-12-31,-2.542742886750086e-05,-0.031192235895790493
2020-01-01,0.0,-0.051393015079803206
2020-01-02,0.011201328595605483,-0.056703639718864274
2020-01-03,-0.021598496257982564,-0.033166670075519544
2020-01-06,-0.027918174394980344,0.017221154425046237
2020-01-07,0.007123106161566935,8.361217058302135e-05
2020-01-08,-0.020200779184012713,0.019521668095468403
2020-01-09,0.005890703956544415,0.0026533602081587246
2020-01-10,0.0019384733853621643,-0.003483123844229811
2020-01-13,0.022469650105585437,-0.04134796300830083
2020-01-14,-0.01001443609289628,-0.04521145212234042
2020-01-15,-0.0007627232591273329,-0.04312664517677881
