Date,GEO_EQ_BASKET_5D_FWD,LOCAL_PC1,LOCAL_PC2,LOCAL_PC3,LOCAL_PC4,LOCAL_PC5,REGIONAL_PC1,REGIONAL_PC2,REGIONAL_PC3,REGIONAL_PC4,REGIONAL_PC5,GLOBAL_PC1,GLOBAL_PC2,GLOBAL_PC3,GLOBAL_PC4,GLOBAL_PC5
2018-01-24,-0.03224348550251599,-0.0819311970643817,0.12335444826716248,-0.05717823580418409,-0.014226532496848986,-0.10778518358291404,0.9349805964955771,0.5446770887134865,0.13549837092002437,0.46064763703166955,-0.16143545532879305,-0.3685139839587189,-0.7706577132734953,0.783559745262327,0.13601723786982417,-0.7876846437095791
2018-01-25,-0.035767811125339,-0.0724540910432659,0.8352942197901502,-0.09033544975253982,-0.1007888394996269,0.31414768236534785,0.49721950327123726,0.4373345510237281,0.7684755557833124,-1.441923816672925,-0.11396192629877716,2.156976499781972,-0.6466637473062428,0.006453497269588284,0.6347407908697663,2.1565108892643696
2018-01-26,-0.018138687104549023,0.013213720879271753,-4.133972679106354,-0.17210803534576008,-0.09818978893399187,0.14380602604767548,0.41961261596568555,-0.01690784860295006,0.24176063602399706,-0.14231270926599088,0.7566208523236958,0.26727660667161257,-1.870488610277292,2.6308192849011984,1.0974038901237455,0.07403734396761044
2018-01-29,-0.051225049682563695,0.036572564829409404,-4.234138194740137,-0.15964008431317878,0.5045535929699617,-0.2102327172071377,0.9022252351229346,0.7552933654078343,0.18431800849230934,-0.0911303954399565,-0.7914271530035117,0.9497343706692096,1.4246647620038466,-0.26487086744404587,-0.3969701665960065,-0.7550738697073863
2018-01-30,-0.06701026157296286,-0.14477669208724764,3.7619304140385097,-0.015309032056146197,-0.3511846557168057,0.3125327327245831,-1.5293874517846902,-0.7720236277165202,-0.2827578197381828,-0.2749249699203207,-0.2935802318512174,-0.8620431696934577,-0.08063975678531843,-0.3016903387872052,2.232335747049722,0.4913299505239207
2018-01-31,-0.05306118059408105,-0.07239315693242714,1.7130663983412262,-0.08184290101543826,0.13836390539271118,0.11564517015276389,-0.7783506734453396,-0.6466935550464755,-0.6376781524586882,0.35893704329944387,0.061612614540781374,-3.2116934626271694,2.11108604096522,0.5374612902320357,-1.4360652316021651,-0.1711037579676015
2018-02-01,-0.06804006108952287,-0.08826567293892171,0.7005525206312387,-0.05134639976725473,-0.04801429334148584,-0.06989607784782173,1.1723238497293953,0.6654563737608599,0.2856045619312709,0.2504473972791137,0.1607751826584046,0.8109833790223279,-0.3568337007746911,0.2778543870328321,0.6141679273758359,0.22769786063074746
2018-02-02,-0.07981922421626653,0.04237217980436622,-3.4051333723304915,-0.22428349891859356,0.1797482763734805,0.2886250076657672,0.3606408643223016,0.058726951565908125,0.6275792828298528,-0.6191103878337538,0.37282168028013046,-0.9011243587342234,1.4230377177756475,1.8001232046883229,-1.3525451153283525,0.5651015897893118
2018-02-05,-0.046783526229627004,-0.0205030698758133,-2.656538145888221,-0.09695497650279437,0.25773349178332683,-0.041186758253582985,-2.244358273611126,-0.9664481257807771,-0.6561742445254793,-0.24148506472002315,-1.087978057640435,-3.6906622545837746,1.0485866923858707,2.7607815537089966,1.4629792263251182,0.8579973232693625
2018-02-06,0.0050996246394883205,-0.051665041854090696,0.17050303738003553,-0.06340334692381937,0.4408764753885242,-0.34070021941131967,-1.918587762990241,-0.8705283350906892,-0.5238592047883947,-0.3525912064229268,-0.9211944302832866,-9.529285613502095,0.28901110736648716,1.3862224806540462,-3.603353774910751,2.0081388105986244
2018-02-07,-0.0049009176324752435,-0.04206956647875749,-0.3719219652597807,-0.09557085728110615,-0.17445191911921387,0.2037686609624669,-0.5516421733166617,-0.30271283755643424,-0.002621898885620734,-0.5419215233034202,-0.08555080053867398,2.5736514950098996,0.6990513574313361,-4.8296135218921945,-0.3575749664478108,-1.8553891155375357
2018-02-08,0.023168146447348992,-0.008447814570310392,-2.4950544820694835,-0.1141108393546466,0.6424328484128051,-0.4780008537873299,0.288619509083901,0.34843636702672837,-0.4852655697723046,1.6960265443315614,-0.6123127611557508,-1.4456131307787412,1.7160207742412026,1.8333535948529307,1.457457638979551,-1.660152926903898
2018-02-09,0.023172757757423446,-0.00724823804187646,-2.6261958042148787,-0.10788556625242059,0.31802038591648946,-0.10622715336122387,-2.5119447335756484,-1.2698489516365636,-0.7338241212091674,-0.3652995590245758,-1.02388935509429,-3.2342024326203984,0.05376285345998184,-3.000973292576015,2.1005858285175427,1.0554172224063234
2018-02-12,0.03369286938231819,-0.04517981897285571,-1.0303291621601187,-0.09261523369795076,0.09310457802542974,-0.20976255918273248,-1.9817580007468893,-0.9099718571107467,-0.09664725187552597,-1.48652523430042,-0.4459419261897456,0.6628893443080787,-0.9073385994177001,-1.4059230008456187,0.8937706198453831,-1.4039900486638361
2018-02-13,0.03355918307044692,-0.10263655019743018,2.2045317932114794,-0.04419326732211101,-0.28307638335785223,0.18736954312083706,0.08890809083200141,-0.11427526120194605,0.602929651077754,-1.1318621491327372,0.5841704197205533,1.8068407840131595,0.7988435564386723,-0.6984017707826012,-1.1365812367521406,0.4555805423225788
2018-02-14,0.008216384724634151,-0.08504050147678144,0.5570511873971669,-0.08411726002438,-0.05950701761461943,-0.043696279527610515,-0.6128048007407838,-0.14345042010659503,0.07025166529649535,-0.10928232116976448,0.17036824379280496,0.5700640914103071,-0.2314074980320116,1.181863008964335,-0.8451311194409842,0.8228012310731326
2018-02-15,-0.021283691369237134,-0.09364762865538738,1.2646506609994452,-0.06220991559179822,-0.612229024704389,0.6068382129652079,-1.0832228497463472,-0.8622419623859597,0.3420712838335413,-1.6357059478657137,0.8478560633396313,4.538161429342859,0.2679313585340976,-0.4430340321115349,0.8946047125313078,1.9324171696608443
2018-02-16,-0.011078784210284187,-0.13745459605779833,2.969811975564343,-0.027698527150192383,-0.34192957219317155,0.18161380118674336,1.0920547633562443,0.6987079930736617,1.0939572600772987,-1.1253977050467876,-0.053304499823124796,2.9947072851737384,-1.3031340681311656,1.798821930450494,1.1480689218682638,-0.7844233981296738
2018-02-19,-0.024957817123493653,-0.07793468794459159,0.2394101924452676,-0.05279068130281076,-0.13881155410092463,-0.0822477217926335,1.977029771508887,1.0647115594688983,0.26094430998464346,1.2040764518697555,0.032999431646261346,0.6402857050009324,-0.7207745848127278,1.342680774466223,0.6418516837899201,-0.011275654336226067
2018-02-20,-0.030108542681892114,-0.08932531042447737,1.1014417381552648,-0.04161567862140662,0.02629809659918652,-0.07299288065941856,-0.0311729599931032,-0.05258492592349974,-0.3189661107107681,0.47954424444426835,-0.0026466206269768755,-0.035521765911302274,0.3787730805870941,-2.390868032216818,0.15717744085636304,-0.04813492524031928
2018-02-21,-0.03064632980058768,-0.07298296037270396,-0.4904951000203784,-0.0492039941415089,-0.0007983811692543416,-0.34191788711939713,-1.2336248746700351,-0.9923566986771699,-1.0377613735289748,0.719049129394538,0.6814459523280324,-1.1419802042960274,1.1325864685745217,0.30551373239478974,0.5835773188544453,-1.2884757207999427
2018-02-22,-0.008871329625086855,-0.012818154198394277,-1.5117361494046735,-0.12683009280717464,0.2990843915297414,-0.1524984044702453,0.33294590073098923,0.3612921702234237,0.8936213683385015,-1.2896947457451575,-0.11845304939265522,-0.2559972567917634,1.548333684225004,0.8075899133431326,-1.2176645481516182,0.294459167133329
2018-02-23,-0.009889278971435767,-0.051365970947710934,0.5535668643919482,-0.11022322397871345,-0.10083787245497099,0.3667083263688774,-0.47437010847098826,-0.36444980107342734,0.20396611997649866,-1.0336971833391906,0.3997625686852201,-0.4022201009337963,0.22253201881023849,-0.2722618300752424,-2.17827205998221,-0.04621624685040454
2018-02-26,0.02124415108485378,-0.08030441511307533,0.3764569685351047,-0.05959404171306733,-0.19878681104278148,0.12674303883539742,0.0955074418758594,-0.12076258553397695,-0.009486844590528811,0.03318903352834808,0.16052679241839732,1.869282030140809,-1.2122548234173702,0.30047864461141266,0.5351153745440439,-0.9401096506282077
2018-02-27,0.05041192900609359,-0.10091656310636743,1.9300925518318621,-0.07205795220852178,-0.3074138291589551,0.07827896569523551,1.0223859600207432,0.4471430376000418,0.740041713444477,-0.3348216117835582,0.6824506171436758,0.3172073983415402,-0.05328334552505016,-0.61507553451826,-0.43475776835619023,-0.17205429601678524
2018-02-28,0.061326952133797574,-0.05073859370036032,-0.5495584620815804,-0.07178729691308738,0.3494075879390091,-0.28246756514983223,-0.3760674837900707,-0.06194991557950483,-0.5059843362651355,0.751850405074966,-0.7016169191700479,-2.044246702269332,1.2965416159852317,0.4323101665957638,2.5206058559248925,-0.16970875114659992
2018-03-01,0.07019765484899132,-0.008624516013542298,-1.7765735584021825,-0.12190110202967003,0.21333768673396622,-0.03760314540784021,-0.5927374896014864,-0.24019664104403088,-0.16739804608114323,-0.3100228357973426,-0.6503680121443527,-2.677366834046551,-0.03699829315236468,-1.3386295991621893,-0.73971809145548,-0.5282415045063942
2018-03-02,0.07368180432006177,-0.028120822298045623,-1.1633930156558092,-0.10200533250466101,0.35656200135579247,-0.07723401696532053,-0.8807974334540258,-0.28380958521712357,-0.31442336090410583,0.26753842075921375,-0.596542506225153,-1.3850916297066078,-0.965635080527137,-2.6016714729905503,-0.12279653987923694,-0.7157008402917452
2018-03-05,0.0627309240514573,-0.06710884240727036,0.029594656378206703,-0.08096433204812305,-0.041593723411144035,0.12941076733948875,-0.9083410608611011,-0.43954779158078777,-0.06823125700854836,-0.2944097658209266,-0.21666471631237347,0.2910458245260114,0.2999190779908273,0.9124866926384209,0.6117287184347523,0.6903669868023109
2018-03-06,0.03456207608329587,-0.04581625467660432,-0.8962805491591664,-0.10748762862623132,-0.14118724763809173,0.10158234265969573,0.5874886126542694,0.04493655468650418,-0.17474639271107673,-0.1254548043812411,0.8997373458788247,1.1111290605367696,0.3699378328886882,0.5950344580606852,0.7400061838530833,0.16283492261972013
2018-03-07,0.035349458364786646,-0.06147858815593144,-0.2108726745779108,-0.08410169746010702,0.21671059069814627,-0.16089711732727377,0.8328485006591726,0.5895762093609839,0.18288250564599046,0.11126019679062461,-0.3706696003988269,0.7750084280977174,-0.2247460033767697,1.7530916997109587,-1.4399949167664887,0.5799428990646572
2018-03-08,0.009195033019924415,-0.061602344060121536,-0.13530038611204767,-0.0855732204695631,0.08812571848821678,-0.05576990343921945,-0.34436841555220177,-0.08138054140498384,-0.1966182165177472,-0.16082675918536796,-0.3399790709130534,-0.621802942084501,0.14375287030224781,2.4652677708492297,-0.6547617852672986,-0.9745347166239049
2018-03-09,0.02048057758247457,-0.04705114117017033,-0.5450185135395051,-0.08537993648267052,0.13210378484843951,-0.09651862825109318,-0.3505111978072366,-0.21876696149657335,-0.2645832817965866,0.12473147276082368,0.015551481823349672,-0.9123337866580097,-0.06274636696716827,1.0331171969707311,-0.9859332535231925,-1.2738417583175272
2018-03-12,-0.0016410774054764765,-0.032186534902247516,-1.1726397385474059,-0.1047165279657718,-0.30180171571113096,0.39462283091178724,0.22299353565471808,0.0508932207193426,0.43959479581832306,-0.7548758849308057,0.6150779030905738,2.3747794357416048,1.191083577623747,-1.5337499513264559,-1.8004849044862061,0.3081119764608518
2018-03-13,0.0378610076037591,-0.06105671898188863,-1.353609859080404,-0.07094092279060978,0.0943079010815412,-0.2404649639142643,0.3383017628358078,0.11969040384735465,-0.2080572280515875,0.2855420864530426,0.035819177656663835,-0.704262489304703,-0.3473543008266619,0.6698740567175203,-0.20332402424969326,-0.31791372861550393
2018-03-14,0.03284312485230734,-0.08502914614427774,1.57291631410972,-0.08674137548820719,0.12193133753552078,0.10828644694911443,-1.1679392682633039,-0.8587389944633929,-0.8507748453619486,0.36889692922886996,0.1552821743189292,-1.1870104710246694,-0.2931564647625128,0.45962060085491374,0.479487513555624,0.7395887622957567
2018-03-15,0.042421197908680375,-0.061317675869601296,0.36236363560284185,-0.0932906990508405,0.08095418150337771,0.025654654025500885,0.07064905014668124,0.14806031471090014,-0.37040528156493957,0.8898930487107253,-0.3796325313603649,-0.8688095568274948,-0.2035146132836312,2.7482044355418336,-1.7502271134925729,0.0027588977008797047
2018-03-16,0.014044499977567737,-0.052460428176412874,-1.0500851247992196,-0.0757401530644549,-0.010102232344072279,-0.11533780356337671,-0.35605057416686625,-0.19792059643972001,-0.15762367632911928,0.18637406073111248,-0.10221375672296075,-0.39598206871874503,0.6927618314338436,-0.07291612565349403,0.28954293779975077,-0.4643767367741764
2018-03-19,0.030645769579606297,-0.07873411313443555,1.868990282844306,-0.08488500354480338,0.04642855462473918,0.17124858203333124,-0.5487074674980141,-0.43698422972744255,-0.20239667006664883,0.002877225401992626,0.23792450705225066,-0.2866885465835296,1.1970992373457834,-0.8913847487218404,-0.4267126131954662,-0.08801497750313568
2018-03-20,0.006115717132010534,-0.02384175289169372,-2.2200123313195532,-0.11154116483783376,0.27873982056389274,-0.1897409829371466,-1.605184573134606,-0.9554078351693644,-0.810322080563598,0.4639000700668917,-0.3161660474619371,-1.6885178355481767,-0.1024046257697453,-0.13594733085451818,0.14994503914116977,0.31698658918468436
2018-03-21,-0.004283229401934818,-0.05563442585368961,-0.29915937182651625,-0.08407405058178667,-0.17779400446811983,0.21330799004882184,-0.5295537539047261,-0.17434740722915476,0.34491924290065457,-0.9598479025656947,-0.08152560196569161,1.3601025562882123,0.641287820967535,1.432023371706387,1.2041900995583568,-0.490536186065446
2018-03-22,-0.013160690672828101,-0.08384175592448201,0.9039834894812918,-0.07721587771663259,-0.3394236932931105,0.25106716291002806,0.6333207445534754,0.2950011125459323,0.7989614975776742,-1.0381414603295152,0.5320014850283623,0.3710940107219791,0.3582850507795969,-1.2188930958011575,-0.8915457201601266,1.1243676711973645
2018-03-23,-0.004022840295700769,-0.06414964704865571,-0.24450802196399524,-0.08423508337022087,0.18256585058207775,-0.13501892916797972,0.0825402284617697,0.078389524008932,-0.5528615270676078,1.3621803214099004,-0.42702397369748674,-4.223281527184743,-2.6549640044098126,1.9559118094481236,1.7596802541830914,0.8233884708494804
2018-03-26,-0.0106456818050078,-0.053352378056680624,-0.3907498997879252,-0.10720852700871934,0.014090029086436837,0.15040050689556161,-1.400886515851489,-0.8953318911331392,-0.6856184474326498,0.4877101503784187,0.27216764023502465,-1.7975494003597243,-0.5433053474120405,-0.6176712603798068,0.460009199757403,1.34874055782165
2018-03-27,-0.037028155812588004,-0.07575792756020934,0.5587004325092029,-0.07582195256481315,-0.04720975119812768,0.2348555108959122,-0.15842663065352555,-0.05709087164184982,-0.26264772778462486,0.2681198326434956,-0.4518799061270689,2.2538238596403013,0.9893336759629682,1.5294100334175196,-2.785113607351156,-1.29783133146822
2018-03-28,-0.02141230653845394,-0.05669654321866854,0.24701709741238928,-0.10108249415214843,0.17071435636168397,-0.06334405068554617,0.24359611394297603,-0.05962687389885897,-0.37283626742437614,0.5451290906035622,0.46246729523384345,-2.1270447828340875,-1.3072207350488638,2.7985744043649627,0.3461471102528936,0.30743089596188294
2018-03-29,0.014962795422423403,-0.03737308301655939,-1.191976946673182,-0.08022860405545702,0.16984228208755633,-0.15304389242252,0.007307173452586424,-0.2003796506137437,-0.7830977024789572,1.1566330193862275,0.09310965976863753,-0.43759758584810715,0.4971409072997695,-1.4004225281481217,-0.42431304365399547,-0.8039401052574642
2018-03-30,0.018811155960729797,-0.007567321120254473,-2.268323424389676,-0.11341355738654892,-0.17702411043833544,0.2224822514110044,1.5865664443832204,1.1218377086936038,1.422844493778528,-1.5724206535517613,0.07110347132274508,-0.12361522087842625,0.5983230302403493,-0.062311648936140926,-4.342658932964227,-0.490525968522564
2018-04-02,0.01295999914816437,-0.038304878118512894,-1.0530834116904086,-0.10814619061815424,-0.0167993758967586,0.06678151809971396,0.03650364859614644,-0.05558033652767628,-0.028290700903109176,0.06436194537622779,0.19949614131592264,-0.2455112264292528,0.23169589606777308,-0.22292073745699878,-0.4804490717977613,-0.09017059149173673
2018-04-03,0.025150036421414113,-0.01874502105401415,-1.8401858884808484,-0.11597470395632264,0.3638404904420275,-0.21753174903910483,-0.35736647513887837,-0.17352642118451309,-0.5027582551029516,0.6175597662194978,-0.379258743659294,-1.7166008174055143,-1.0470616202260896,0.10429571814111176,0.7751720810311263,0.8272291145648604
2018-04-04,0.0023735304913223843,-0.017376444430497035,-2.0342489218986826,-0.12277180797423573,0.12019906711805063,-0.036238336984722695,0.4395384825161823,0.1546064908069964,0.021740874792417805,0.3228505251828572,0.24836910170602983,1.728857030358761,1.437899343449956,-1.0387213556073498,0.9490278896736208,-0.06104251068327104
2018-04-05,-0.030688484247881842,-0.07955240305307794,0.6628900086857001,-0.0733540405675828,-0.12853168852358426,0.08186657604745373,0.07147734160533102,-0.13466412280064405,-0.048379525828734796,0.04706469477146355,0.32500227272678295,-1.1787304731833383,0.24387430314784833,1.0019799893227923,-1.6593290941699732,-0.5725326358883102
2018-04-06,-0.03510826288448676,-0.10680736012926013,1.7147655115945986,-0.04097995980329905,-0.02038645724922868,-0.06907918988259923,0.411638388213447,-0.08343874005049416,-0.4980995780028597,0.6030389488362582,0.6687902677368192,1.2444565775932808,0.8173755080836661,0.9778031824479524,0.1934605620954543,0.26676670245638145
2018-04-09,-0.02764016104909217,-0.05787818541996052,-0.16540187500869258,-0.07541838980756126,0.44063908176540517,-0.5571803523447981,0.4866870083001569,0.3696099345332474,-0.1789296506267475,0.6323147976669119,-0.5902748171021921,-2.59932875805356,-0.8356572325195057,-0.7459930097838263,-0.6748758132088492,-0.07564538861635992
2018-04-10,-0.027427939327687056,-0.042424882945221266,-0.7834187449047502,-0.07601870424604094,1.4128910151289096,-1.055738082047417,-2.409943600100698,0.06675884337693717,-1.8234657233778995,1.994761586060716,-4.757090864234294,1.4035769471681925,-0.23794511200041515,0.009766754679386057,0.7743393761930739,0.6853330154312002
2018-04-11,0.023966173919240052,-0.053325593922192514,0.05163502426907924,-0.0717604894587879,1.1570409171661211,-0.5067768328821379,-2.1734063291180727,-0.3728116692454194,-1.2345520455053989,1.1889043247741293,-1.1091195755814787,2.483763688252365,0.11406687400427563,0.530202520600436,-0.12060685602408519,1.2058646194310643
2018-04-12,0.04449752044901123,-0.05725028359557082,-0.01826605411641853,-0.12391135302126247,-0.16959552861550106,0.16564693675750716,-0.9249351484785816,-0.8991061651398149,-0.49394643514997705,0.3024244239064016,1.0399690449469898,-0.7804148327008004,-0.6641607755537212,-0.5640236544297402,0.8397929486244085,1.3409557899552516
2018-04-13,0.033756099088191105,-0.11559596305406815,2.3664237598252136,-0.028953831066231707,-0.4880520798569949,0.3717272346112222,1.0042170061072622,0.34633110199599093,1.1273828891619693,-1.1109579458088512,0.22405983946579566,2.0508866549078095,0.786869552130996,-1.0597098256887962,3.138735318827962,-1.4228203219179827
2018-04-16,0.0344695010111602,-0.038752234580612575,-1.1581720033279397,-0.10259683327876758,0.09805922281772521,-0.06690292860080811,0.23429531464868997,0.39208775011113595,0.03233541526873449,0.30948925572513664,-0.6053796046730205,-0.4821129152045278,-0.1119440191428684,0.30514856684828573,0.2645070805827633,0.5441750512342421
2018-04-17,0.023267682986099825,-0.08807062855481533,0.6444754732391924,-0.0726131436691759,-0.47562539032263135,0.2636102576687725,-0.29899792335642317,-0.15139132340531605,0.10182819843615858,-0.7697347895622441,0.36856144205873576,0.2836912622051906,-0.2399910850878623,-0.40018035495249205,0.4831122155678727,0.14440238370906872
2018-04-18,-0.032783887477718876,-0.1446755249548,2.5260926633577996,0.02208494307079552,-0.11155573947590855,-0.21827363429435095,-0.04521841511819273,-0.37714762934153534,-0.1226169388734065,-0.1534173664271799,0.6196126599382109,0.4546091110257957,-0.2665804408554486,1.7069078193173766,0.21629280795264255,-0.40896964032470445
2018-04-19,-0.05229242255408595,-0.06835502034975947,0.2710438782887549,-0.05116354692394522,-0.36345976062025265,0.24809234465361846,1.9657239843864946,1.3913338285003443,2.503674002978955,-2.321537597879356,-0.14894848259308646,1.3333376789317664,1.051887168462506,-0.6471234982564469,0.2955480948643629,1.702921006297078
2018-04-20,-0.04603211310715105,-0.08669305858725948,1.0833609942798765,-0.050629966340337944,-0.11552105931304606,0.12125391389906075,-0.3941468490635538,-0.2719595325766799,-0.4306329470440928,0.8430193763766824,-0.01341537389931241,0.041974667346744286,1.0819230059578906,-0.9364291011936728,1.1282732264495519,-0.133019260003713
2018-04-23,-0.05334478051178704,-0.06700702356032322,0.6280822227170008,-0.05878860488463594,0.183071528470747,-0.08915735742091063,-1.3933416108425114,-0.7737843639655606,-0.7694490498572701,0.33974645707195505,-0.06805125679853463,-0.10078033337902295,0.8410143512685446,-1.9373008556596851,1.409556215621675,-0.011315700549163652
2018-04-24,-0.059211147840245504,-0.057746628561468664,0.5857505878921585,-0.07553934877818984,0.18082267452488765,0.053885120726434026,-2.5711732300197707,-0.9796771069972663,0.7464382469192414,-0.6511124291442599,-1.169799049040849,-0.44745861727281133,1.4592399394091464,-1.403640268321132,0.34935456195053477,-0.5702429046479233
2018-04-25,-0.04605694473405042,-0.1514700608028642,4.1866040843209245,0.0019455029086366375,-0.3787250759333809,0.23585419338147823,1.349569976967112,0.3389937461860436,-0.43011322473094593,-0.13456836011060289,0.778151853997558,0.15410225114509635,-0.0192066278539023,-2.1832056693136854,1.2986173269782064,0.5247517104424466
2018-04-26,-0.0710044406408652,-0.0005979749358413317,-2.2691272127094666,-0.12528297030395275,0.5929167646809446,-0.34512042725404246,-1.3794029283447826,-0.50077356586162,-0.5431751920591369,0.6050868257522646,-0.8682740153271225,-2.089628797372992,1.1598069360233665,2.301602561413069,-1.019893552804995,0.18306668527203054
2018-04-27,-0.06932668600490333,0.019369991109791276,-3.4093675319790786,-0.13994157488537948,0.3735097674346369,-0.16564537190602716,0.27614650018243664,0.13456533635608026,-0.1755098148460673,0.29840529013601813,0.06789373707917647,0.7588625854567035,-0.5130549563769736,-1.9053062199073343,0.2246820402437604,-0.6187470205012122
2018-04-30,-0.0643443655460656,-0.0761909714277785,0.5827889267447262,-0.08639638677731759,-0.3586026612842125,0.3035245010120958,-0.06563897553795131,0.07045287180710752,0.7583824578256803,-1.0965730006390884,0.34741078607287645,-0.40838919097301885,-0.24450011503624083,-0.2632378512111691,-1.0996594628816136,-1.1087351585530727
2018-05-01,-0.052162536396805015,0.0014485296217635012,-2.3275186474534078,-0.11283613819346734,0.5423415119866192,-0.2946381083257381,-1.4044867336844695,-0.964951551171074,-0.9309676289760409,1.1498502002695299,-0.3314251541838921,-0.7158198904781163,-0.07145115543383848,-1.584448698486553,0.24084071548500605,0.11239106670357478
