Date,LOCAL__FX_GEL__USDGEL,LOCAL__FX_GEL__EURGEL,LOCAL__FX_GEL__GBPGEL,LOCAL__FX_GEL__RUBGEL,LOCAL__FX_GEL__TRYGEL,LOCAL__FX_GEL__AMDGEL,LOCAL__FX_GEL__AZNGEL,LOCAL__TIBR_BPS_CHG__TIBR,LOCAL__TIBR_BPS_CHG__TIBR1M,LOCAL__TIBR_BPS_CHG__TIBR3M,LOCAL__TIBR_BPS_CHG__TIBR6M,LOCAL__ICE_TRI__G0GE,LOCAL__ICE_TRI__GJGE,LOCAL__ICE_TRI__GAGE,LOCAL__ICE_TRI__G1GE,LOCAL__ICE_TRI__G2GE,LOCAL__ICE_TRI__G3GE,LOCAL__ICE_TRI__G4GE,LOCAL__ICE_TRI__GDGE,LOCAL__BOND_YLD_BPS_CHG__TBC_Bank__XS2808539410__mat2029,LOCAL__BOND_YLD_BPS_CHG__Georgia__XS2334109423__mat2026,LOCAL__BOND_YLD_BPS_CHG__Georgia__XS3262542155__mat2031,LOCAL__BOND_YLD_BPS_CHG__Bank_of_Georgia__XS2801343414__mat2029,REGIONAL__USD_FX__USDAMD,REGIONAL__USD_FX__USDAZN,REGIONAL__USD_FX__USDRUB,REGIONAL__USD_FX__USDTRY,REGIONAL__ICE_TRI__GDAM,REGIONAL__ICE_TRI__GDAZ,REGIONAL__ICE_TRI__GDRU,REGIONAL__ICE_TRI__GDTR,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123BB58__mat2038,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123AY60__mat2036,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123CB40__mat2043,REGIONAL__BOND_YLD_BPS_CHG__Russia__RU000A0JXU14__mat2047,REGIONAL__BOND_YLD_BPS_CHG__Russia__XS0767473852__mat2042,REGIONAL__BOND_YLD_BPS_CHG__Russia__XS0088543193__mat2028,REGIONAL__BOND_YLD_BPS_CHG__Russia__RU000A1006S9__mat2035,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS3020792696__mat2035,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS2010028939__mat2031,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS2010043904__mat2029,REGIONAL__BOND_YLD_BPS_CHG__Azerbaijan__XS1678623734__mat2032,REGIONAL__BOND_YLD_BPS_CHG__Azerbaijan__XS1678623064__mat2029,REGIONAL__MARKET_USD__AKBNK,REGIONAL__MARKET_USD__BIST,REGIONAL__MARKET_USD__MOEX,REGIONAL__MARKET_USD__AAZ,GLOBAL__FX__EURUSD,GLOBAL__FX__GBPUSD,GLOBAL__US_YIELD_BPS_CHG__US5Y,GLOBAL__US_YIELD_BPS_CHG__US2Y,GLOBAL__US_YIELD_BPS_CHG__US10Y,GLOBAL__COMMODITY__Brent,GLOBAL__COMMODITY__Gold,GLOBAL__COMMODITY__Copper,GLOBAL__CRYPTO__BTC,GLOBAL__CRYPTO__ETH,GLOBAL__CRYPTO__SOL,GLOBAL__MARKET_USD__EUFN,GLOBAL__MARKET_USD__IXG,GLOBAL__MARKET_USD__FM,GLOBAL__MARKET_USD__EEM,GLOBAL__MARKET_USD__HSBK,GLOBAL__MARKET_USD__FTMC
2018-01-15,-0.003960401216096865,0.0022820419706648387,0.010058437039286217,0.0017165143213957457,-0.01828925439453749,-0.003360428093439616,-0.009860123343284954,8.999999999999986,,,,,,,,,,,0.000506067317752823,,,,,-0.0005999731226511429,0.005899722127188256,-0.005676915537494054,0.01432885317844046,0.00048527985423341136,0.00035678954660767204,0.0004384018553853508,0.0004764446938629874,-0.6074465631631831,0.6580872778354951,-0.5843193503881849,-1.7383260349733476,-1.6025228373787392,-1.0237753203755418,,,,,,,-0.037033531429439825,-0.036251743129386504,0.005301134405684582,-0.011298847088825337,0.0123955774401725,0.014018838255383193,0.0,0.0,0.0,0.0,0.0,0.0,-0.011568294077150654,0.014596139879091474,,0.0,0.0,0.0,0.0,0.030279203580716008,0.01274283880050131
2018-01-16,0.001982161203991195,0.0017642063243661354,0.006717495693488118,-0.0017660287424812182,0.0031039161222306544,0.0024168493221203846,0.007881883331179285,12.00000000000001,,,,,,,,,,,-0.00587290913621441,,,,,-0.00043468811812541475,-0.005899722127188256,0.0037481899464735235,-0.0011217549182396258,-0.00023525779216093667,0.0033831667276063015,0.0016994890258539286,-0.001009765873612345,1.9002506662470608,3.4656934364797998,2.173758646092505,-0.5573100495571914,-1.5975232217543933,-1.0228108816926706,,,,,,,0.027899689915542647,0.021062656732210527,-0.005359016462742616,0.1253632866009986,0.006225229844712882,0.004735334489496867,0.800013542175293,-1.4999985694885254,-0.800013542175293,-0.0103583316972653,0.00149880121238688,-0.00031260070589334,-0.18458172530715267,-0.20383128435129638,,-0.0012038357013395284,-0.002859766946549769,0.006470731087715453,-0.0038451610475687126,0.0006952279986514043,0.006869110971310377
2018-01-17,0.00197824001210567,-0.0060755285971483275,0.002019708536982856,-0.005592825616842045,-0.007406443767895898,0.0030139728856291015,0.00197824001210567,-0.9999999999999787,,,,,,,,,,,-0.0025079105334855356,,,,,-0.0010357328735315363,0.0,0.007571065628948048,0.00938468378000179,-0.00013235683421797262,-0.0011803799606413534,-0.001637974318437152,-0.0021156327573681466,0.8379592631136745,3.4006962278744446,2.519905601424277,2.4822881763773452,2.3661084342871064,0.0,,,,,,,0.01669500200204299,0.009446144802959466,0.0012477613950037103,-0.08284610109707946,0.00023307764364824402,4.146852487724173e-05,3.900003433227539,1.999998092651345,3.4000158309936523,0.003320521777101071,0.0019450709821953183,-0.01021131811368936,-0.02662523913776127,-0.038148810498464414,,0.005606696024015534,0.008688863412263714,0.0030798686053543634,0.013093346875642897,-0.004015499029837333,-0.005140244744948674
2018-01-18,-0.0007908264548177613,0.0007413257176620558,0.0013226534006360868,0.002904724457586827,0.006123223384469578,-0.000977337557949376,-0.0007908264548177057,-16.000000000000014,,,,,,,,,,,0.005517066198060583,,,,,0.00018651110313161468,0.0,-0.0036955509124050323,-0.0069140498392874505,-0.0013834416046787368,-0.0038418254565604215,-0.0037824936649482055,-0.0023113549234965447,3.746543969194871,4.505658861497874,2.363342352393172,4.566117777678347,5.6717979507836525,8.20958729169039,,,,,,,0.011852377288474436,0.00916721957885347,0.012254492516292625,0.1185237071131226,-0.007140809171959861,0.002113479855453848,1.6000032424926758,-0.9999990463256614,3.2999992370605025,-0.0010094412486365556,-0.0090090699423655,0.0033104638087970706,0.025266707476315986,0.02148798275790753,,0.0027914959100860948,0.001216056238410701,0.004741410678102298,0.0011999084606375554,0.010210553901015551,-0.002925840640357613
2018-01-19,0.0,-0.001418668624201258,0.004809801375269762,-0.004054419825515687,-0.009471739773366072,0.001327057652200203,0.0,0.0,,,,,,,,,,,-0.0031242223148462145,,,,,-0.001327057652194874,0.0,0.004054419825516575,0.009471739773365906,-0.0013779841612189259,-0.003978930776861844,-0.002349102239963763,-0.0029236755271133674,6.398240420200452,5.126675031385108,4.077404156608555,0.5032494938530974,5.735218367463002,3.0946598088064547,,,,,,,-0.02336080263220086,-0.024204574368947185,-0.008915025407050248,-0.040141364164113236,0.0043101831724707,0.004809801375269762,2.6000022888183594,-0.1999974250793457,2.600002288818404,-0.010150855106692447,0.004439620791428567,-0.003152584674094072,0.011480784055017068,0.0027175245187445185,,0.003974612310081227,0.005654168167438911,-0.0005568001613940332,0.00816170060772281,0.004809801375269984,0.004243504173233603
2018-01-22,-0.007145723140918547,-0.0010007264171443264,-0.007368042504241945,-0.00021011267928594535,0.006910228430084819,-0.006481533324262045,-0.01304544526810697,0.9999999999999787,,,,,,,,,,,-0.0026102559264797875,,,,,-0.0006641898166508398,0.005899722127188256,-0.006935610461633601,-0.014055951571003256,-0.00013274042629163318,0.0010349057489014157,-0.00027854894749346215,-0.0007374122873038402,2.0956394903394404,0.16875748609539443,5.488299031654442,3.2216160319633147,0.7870622324994692,2.0680122249379096,,,,,,,0.03481801544556451,0.032026845990773545,0.016633310370948617,-0.023479332616169635,0.0015430167694837904,-0.00022231936332334223,2.499985694885254,-1.3000011444091797,2.7999877929687944,0.006102869432966784,-0.0007510891007012077,0.003309942060845339,-0.06000344185662243,-0.035100222926683244,,0.011829709383854858,0.007089815439635494,0.006382808998689704,0.005732955357469205,0.023683492034097142,-0.00013040426104016234
2018-01-23,-0.001994018606864323,-0.0009693993714847693,0.004696351148403277,-0.0017774844795650502,-0.003830006361665639,-0.000996905995944708,0.004201605283098542,5.000000000000071,,,,,,,,,,,-0.00027959924290943405,,,,,-0.0009971126109169504,-0.006195623889962754,-0.0002165341272988286,0.001835987754801316,-0.00023602649506937468,0.004096500949470894,0.00301194573775021,0.002677458364127361,-7.956807724612069,-2.6950042561932896,-6.084977535577529,-4.290343841330113,-5.743969215485656,-2.0680122249379096,,,,,,,0.009837243928660255,0.008052267322405271,-0.003976580733354496,0.018386485941173203,6.127822885657053e-05,0.006690369755267711,-3.9999961853027344,2.3000001907348855,-4.099988937377974,0.013382462032238251,0.0036000389903172447,-0.028085477615395815,-0.005779885423653042,-0.017121403318006934,,-0.002354709148951528,0.0019974210847282237,-0.00499162189732516,0.0047197725607754926,-0.009183171547356483,0.007464693258132371
2018-01-24,0.0,0.008819137272201294,0.00232414224229216,0.003553656067407651,0.007336888833495758,0.0008316873335072472,0.0,-4.0000000000000036,,,,,,,,,,,-0.0016169947861328637,,,,,-0.0008316873335205699,0.0,-0.0035536560674085393,-0.007336888833495703,-9.590167872186584e-05,-0.0005030303628101862,-0.001426800303200082,-0.0017022870967355885,4.313385528753955,3.201533256435596,0.5113955017551852,1.0057905890472618,3.2557315820660904,3.1034953012368582,,,,,,,0.04808140697040175,0.017822265178294217,0.0070448036577075435,0.05443089894265113,0.004397351559503104,0.002324142242292049,1.9999980926513672,-0.3000020980835183,2.999997138977051,0.008114496848554253,0.015009996047209206,0.03779426020658594,0.04418609725643563,0.07098402541777915,,0.008217548884239534,0.005175037407882499,0.0008336249644602667,0.008401021995620983,0.0260406143895473,-0.004116073528379616
2018-01-25,-0.014070583896942268,-0.010922731957207388,0.0003444791573392614,-0.006027046116102053,-0.008342351933920966,-0.013862553939871347,-0.02026620778690502,0.9999999999999787,,,,,,,,,,,-0.0016196136936033056,,,,,-0.00020802995706414862,0.006195623889962754,-0.008043537780838328,-0.005728231963021413,0.00042042374907058644,0.002836375557319748,0.0013311263107134153,0.001324075558041038,1.6252731262607512,-2.5288035258816954,1.3662606503105579,-3.3230347788774317,-4.034042966542906,0.0,,,,,,,-0.005476387715809605,-0.0030356540239768748,0.013680009861436915,-0.014702288675465747,0.006545840132911346,0.01441506305428153,-2.0999908447265625,-1.699995994567871,-3.299999237060547,-0.001560846187521392,0.004782409794310105,-0.0029652856730491006,-0.008842259367552785,-0.0026007078402479067,,0.0,-0.0033144499175783437,-0.005291666393344219,-0.0005837833291213457,0.02606582223290399,0.013596714263614196
2018-01-26,-0.013122157400286771,-0.011043356795906956,-0.018101269744314807,-0.018582993861111063,-0.014367680971919261,-0.012914084157763739,-0.006926533510324018,0.9999999999999787,,,,,,,,,,,-0.00028058424057775255,,,,,-0.00020807324253180326,-0.006195623889962754,0.005460836460823515,0.0012455235716324342,-1.4748718705881458e-05,0.009495768488233303,0.001044202879985967,0.0015293727097693832,-1.3933513584074575,-1.7644684653453702,-1.7924595591258807,0.18743686189779396,-3.2303085855617475,-1.0354830762989486,,,,,,,0.03833637121077249,0.016288961595151363,-0.016194826233863147,-0.05149889607770913,9.91829242257547e-05,-0.0049791123440280916,4.999995231628374,-0.4999995231628418,4.09998893737793,0.0014190222020999954,-0.007958810491319745,-0.005171208510964753,-0.00784639410255572,-0.0008146886787550045,,0.006603688518547202,0.008988861335947895,0.006957033154372461,0.013726489948547638,0.0027131034945035992,-0.0004138853415902588
2018-01-29,0.013122157400286771,0.010913760165237818,0.01305147317059574,0.012844281856632112,0.004169292297456384,0.01301811536721953,0.006926533510324018,-0.9999999999999787,,,,,,,,,,,-0.0011900173667154235,,,,,0.00010404203307512461,0.006195623889962754,0.0002778755436541047,0.008952865102830554,-0.0009812783227678423,-0.009010339440335358,-0.005038261179204362,-0.005297133671009924,0.5414876820180048,2.774838521730416,2.905275976215549,4.522270146721574,9.752589185524219,6.227738707212893,,,,,,,-0.00895286510283022,-0.007768830387379744,-0.0050775039323864846,-0.04886116726330347,0.0028791319849889585,-7.068422969119803e-05,2.4999856948852983,-1.3000011444091797,3.6999940872192383,-0.01514527579180669,0.0,0.0,0.011127149553965765,0.11381049571593671,,-0.00816366299693616,-0.006866410838328285,-0.014244175845589346,-0.01528500300292368,0.007562923273593203,-0.0019010326717951997
2018-01-30,0.00605450890870618,0.004590426370727485,0.0009033757455905178,0.0020600158352772624,0.0032548436187754826,0.006200170786135217,0.006054508908706069,-8.000000000000007,,,,,,,,,,,0.0003611661693438961,,,,,-0.00014566187742293124,0.0,0.003994493073427918,0.0027996652899306973,0.0004428011673738297,0.00042859973888820235,0.0016827580141951515,-0.0001986133616123098,4.504851702901025,4.480881629193512,4.475947364054633,-1.575430671801925,-4.053566467081904,-1.0404357372304496,,,,,,,-0.029321648892121188,-0.015641922503153438,-0.005707666301622449,-0.03046881850732397,-0.0037833976858984153,-0.005151133163115551,1.2000083923339844,4.999995231628418,2.700018882751465,-0.006354765102544846,-0.012058167071073989,-0.0017296457939275367,-0.11132515302966794,-0.09879825820701793,,-0.011778616780961038,-0.008650055890359276,-0.012454212670450104,-0.013742172225481575,-0.005151133163115773,-0.015261405469086498
2018-01-31,0.0,-0.00045164204909919903,0.005618196784785923,0.0011137316259604013,0.002865045102024011,-0.0005617217960596221,0.006491613236507376,3.000000000000025,,,,,,,,,,,0.00016939103961988167,,,,,0.0005617217960525167,-0.006491613236507265,-0.0011137316259599572,-0.002865045102024011,-0.00019185643294417076,0.006053516577546603,0.003218292050076954,0.0023807607773065342,-2.411825657424682,-3.722097366540744,-6.1869580078000475,-6.122597359575099,-5.699022718442315,-3.1153498272569635,,,,,,,0.014841292073238477,0.004757589379639882,0.005327857131216085,0.055628658040056456,0.002293139592610821,0.005618196784786034,1.699995994567871,0.4999995231628418,-0.6000041961670366,0.0004346550189060494,0.002692175985194112,0.0022009030784135852,0.011295200421317375,0.04310449900718183,,0.00039471071056995655,0.0009351098428780347,0.005963394108117637,0.00866000704541836,-0.009707626557029059,-0.0006505593555674594
2018-02-01,-0.012145898302108105,-0.0009361936344682853,-0.008998387282136422,-0.004429823450903925,0.002338088509597269,-0.01245782967973863,-0.01863751153861548,-12.99999999999999,,,,,,,,,,,-0.00018722334462406565,,,,,0.00031193137762652867,0.006491613236507265,-0.007716074851203736,-0.014483986811705263,-0.0011445239476470803,0.0008996562634893124,0.0029697253240055232,0.001175590941065785,-0.38812951644482396,-1.8532826982558426,0.9403380768763903,-3.6458900041894893,-5.636343677265021,-1.0364700664265314,,,,,,,-0.017146473200595147,0.010418139728152198,0.013194514529260903,-0.02154526489109032,0.0007324958037121521,0.003147511019971627,3.5000085830688477,2.3000001907348633,5.2999973297119585,0.0004343557331214498,0.003950401091376676,0.004074605655715269,-0.10845799638872755,-0.07568923036724229,,0.007865066927295938,0.004263696304264819,0.0019799889479990007,-0.013613931001466906,-0.024251453821071856,0.0002733609680625193
2018-02-02,-0.00818000471193081,-0.011989421499014608,-0.003525572651169151,-0.01806404652190441,-0.01868470179733478,-0.008325539396216719,-0.0016883914754234342,7.999999999999918,,,,,,,,,,,-0.0038771511342714504,,,,,0.00014553468429046035,-0.006491613236507265,0.00988404180997371,0.010504697085403691,-0.0044873341642253095,-0.007422216001605086,-0.004452497437823055,-0.006824034597089579,2.955878468311113,10.599200101689377,2.143668207802474,5.44893715955741,6.409763442169236,3.1123782399397726,,,,,,,-0.003910395224532626,-0.018305278883111953,-0.018927797185774864,-0.04663871128584862,0.007328950679841739,0.00465443206076166,3.9999961853027344,-0.299990177154541,8.100008964538574,-0.007264306050452696,-0.00791646976522653,-0.0064328908861244205,-0.03775622775012444,-0.12410312652445743,,-0.02418374915356436,-0.019602971869917774,-0.02489054149271297,-0.025959759396663618,0.020402637723180295,-0.0064545792656760526
2018-02-05,0.004098366392282116,-0.003503662779609451,-0.00685536580331414,-0.009646550687771871,-0.0008529904391734178,0.002581908380725473,0.004098366392282227,-0.9999999999999787,,,,,,,,,,,0.0017751708847608683,,,,,0.0015164580115607507,0.0,0.013744917080053654,0.0049513568314558665,-0.0024446528917927424,-0.005198440013458594,-0.0030604355041985443,-0.004148902947067157,11.171571664236435,5.32032686097148,9.979678919119728,4.382460817386669,3.2352002051343476,3.1213089966120933,,,,,,,-0.009657151135552877,-0.015727213108280402,-0.015934143367855036,-0.010953732195596477,-0.005053840607735366,-0.010953732195596366,-7.800006866455078,0.7999897003173828,-6.000018119812012,-0.014097135836682817,-0.0005249568386131997,0.010646701302002404,-0.23874030029910465,-0.27163270800719097,,-0.04011999506049735,-0.04308428027999156,-0.058761492352108036,-0.03569587604936908,-0.018796663040224093,-0.024672959807293005
