Date,ice_tri_levels__GDRU,bond_yields_pct__XS2334109423,bond_prices_filled__XS2334109423,bond_yields_pct__XS2010028939,bond_prices_filled__XS2010028939,bond_yields_pct__XS1678623734,bond_prices_filled__XS1678623734,bond_yields_pct__XS1678623064,bond_prices_filled__XS1678623064,bond_yields_pct__XS2010043904,bond_prices_filled__XS2010043904,bond_yields_pct__RU000A1006S9,bond_prices_filled__RU000A1006S9,cryptos__SOL,ice_price_levels__GDGE,all_market_usd__FM,TIBR__TIBR3M,TIBR__TIBR6M,TIBR__TIBR1M,bond_yields_pct__XS0767473852,bond_prices_filled__XS0767473852,all_market_usd__CGEO,bond_yields_pct__RU000A0JXU14,bond_prices_filled__RU000A0JXU14,all_market_usd__BIST,all_market_usd__MOEX,TIBR__TIBR,ice_price_levels__GDAZ,ice_price_levels__GDAM,ice_price_levels__GDTR,all_market_usd__EEM,yields__US2Y,bond_yields_pct__US900123BB58,bond_yields_pct__US900123AY60,bond_yields_pct__US900123CB40,yields__US5Y,yields__US10Y,ice_tri_levels__GDAZ,all_market_usd__TBCG,all_market_usd__BGEO,all_market_usd__HSBK,all_market_usd__AAZ,all_market_usd__FTMC,all_market_usd__IXG,all_market_usd__EUFN,commodities__Gold,commodities__Brent,commodities__Copper,ice_tri_levels__GDAM,cryptos__BTC,FX__EURGEL,FX__GBPGEL,currencies__GELTRY,currencies__GELRUB,currencies__USDGEL,currencies__GBPUSD,bond_yields_pct__XS0088543193,all_market_usd__AKBNK,currencies__EURUSD,FX__AZNGEL,bond_prices_filled__XS0088543193,currencies__USDAZN,currencies__USDRUB,currencies__USDAMD,FX__AMDGEL,currencies__USDTRY,cryptos__ETH
2021-05-03,0.00021976754510433238,-6.650685251514954,0.0030887286051539675,1.9954583678866378,-0.0016383598225413465,-1.3734443299713295,0.0012924394104096848,-4.008431399019807,0.002790657615195258,-6.332233468222448,0.004499562868034879,0.6595110454073794,-0.0006811989364230442,0.06702244970959947,0.0,0.002267794288434377,0.0,0.0,0.0,2.873845753249471,-0.0038180129103464466,0.0,0.6292561810385067,-0.0009751341582067141,0.0,0.0,0.0,-0.0002838087148324675,-0.0004074149577641961,0.0004098780670149793,0.0,0.19999998621642,-2.1695471846093994,0.0,-1.3958336019132211,-2.799999713897705,-2.4000048637390137,3.229254462322473e-05,0.0,0.0,0.0,0.0,0.0,0.005189364469082136,0.009431800914845745,0.013544464845169024,0.0045990373207907,0.0141878078134976,-7.648427295858795e-05,-0.009567373024509607,0.0035490567075548984,-0.009581326049567629,-0.0033238696847954774,-0.004105164550455953,0.0,-0.009581326049567351,2.703202732353427,0.025614532341395102,-0.00822457515854455,0.00011691804058677757,-0.0015015017835970923,-0.0001169180405868886,-0.004105164550455953,-0.00011523835145155203,0.00011523835145332839,-0.0033238696847952554,0.21287245856904313
2021-05-04,0.0010132198746823917,1.4997133875851887,-0.0006966214144474847,-1.4637118831755558,0.001201726260315894,-0.21111421913904138,0.00019868865553096526,3.7494211238340736,-0.002610379987160627,8.25322199768328,-0.005863891148090161,-1.071423171199326,0.0011067127507669028,-0.07230793249094836,0.0011960531676011854,0.006773171922545895,8.750000000000036,4.039999999999999,17.17000000000013,-1.438748571174564,0.0019108286068894031,-0.005301604066881627,0.0,0.0,0.007483680443638008,0.017453167311046958,0.0,0.0010402384029433165,0.0009164503467147256,0.0015355482364114437,-0.011364891379437747,0.49999998882413005,-6.879203693861413,-1.1089768719593884,-1.60637309062297,-0.8000016212463379,-1.4999985694885476,0.001155386715071316,0.0015963239569458665,0.023504798649708114,-0.004921327364785011,0.015238461826091454,-0.010992524309695106,-0.001683625228783292,-0.01895322702553326,-0.008746397574940445,0.019349764441851214,-0.001542118671627346,0.001051146323966634,-0.06999363622377608,-0.008422325253004459,0.0016002950577509445,0.013396047615042317,0.0004363366359902976,-0.004457205170933953,0.006057500228684731,0.0,-0.019009271300680308,0.0027822574547852197,0.002288677574793674,0.0,-0.006745882745727294,-0.0040208685349441,0.00048007221207946316,-0.004937277383019634,0.008938842444108364,-0.05310577204659772
2021-05-05,0.0005941064813530517,0.6431005837325365,-0.00029870065438419857,-4.378765465270185,0.0035965381256035656,-4.21197197980514,0.0039655053452394284,-3.620324315390988,0.002520480225334687,-6.195229013403569,0.0044011388237512605,-2.795262100571172,0.0028887020937151675,0.05007185974287509,0.0001992031879094469,0.006408279734506639,1.7199999999998994,0.8200000000000429,2.829999999999977,-1.3753741391983265,0.0018277908692523326,0.0006521649366919569,-1.9897431966361623,0.0030846684090750642,0.005823343377512558,0.01107887597740742,0.0,0.0019829098608070694,0.0038602242165319822,0.004999755326084987,0.004673341593087077,-0.19999993965029006,-4.076344854565495,-5.081524997639875,-4.686257114735604,-1.8000006675720215,-0.8000016212463157,0.0021136752295083383,0.0049844717515039605,0.030742070681328393,-0.0011256133093064946,-0.019887900956281124,0.001374634667687502,0.011726280890533403,0.015488781927059048,0.004663019601776064,0.0011607928346384355,0.0006612142306958724,0.003946257293733879,0.07389708647447613,-0.0018244850892088493,-0.0022649482363099604,-0.002039670197419241,0.008438517655896316,-0.0011393349270027997,-0.0011256133093070497,-1.3522446833657664,0.0031790051244218187,-0.0038401413910944537,-0.00031498111478978075,0.0007510327052226984,-0.000824353812213352,0.00729918272889396,0.0,-0.0011393349270010233,-0.0031790051244220408,0.07948024985726043
2021-05-06,0.003256458762225023,-3.85530892840964,0.0017908670590793818,-5.941357766695887,0.0048836170640189636,-0.6301076758913116,0.0005934718275080186,0.5165252757498795,-0.00035967988878038426,-12.149718153163036,0.008640936592337667,-0.3281982371639902,0.0003392993501032393,-0.03322124294566997,0.000696898828543624,0.0025518163180713316,2.3699999999999832,0.8300000000000196,3.2499999999998863,-2.1460639063165754,0.0028541999872642165,0.013913433970535571,-2.605230491649424,0.004044331323509454,0.008639520549687418,0.016439322282609137,0.0,0.00018864365270054861,0.0051575176265252765,0.004164345056222096,0.009466533962723567,0.0,-5.0636488767046295,-5.705588516123061,-5.068978072764274,-0.5999982357025146,-2.3000001907348855,0.0002638955503853069,0.02662054407928416,-0.00585072740050574,0.01268326169026146,0.0314096371869631,0.006258418742937977,0.013866851575945027,0.012318410742876651,0.01744683915797829,-0.01269630736772065,0.01747149132571968,0.005243877042242495,-0.01805509355764201,0.007519744348929658,0.00415482567229275,-0.005808746143429189,-0.015008314277678014,0.0025981243906627594,0.0015567012816296022,-4.049023436761612,0.015283143223994489,-0.0005886274199683461,-0.005089030207864775,0.002249719734015443,0.007687154598527535,-0.012410189887015477,0.0010937036386158283,0.0015044207520480413,-0.0032106217527663183,-0.009097400160044344
2021-05-07,0.0011965717417616872,-1.9246944677391742,0.0008942322618850085,-8.52219034228563,0.007012273191431717,-1.6781440990430774,0.001580871784626403,-2.5804199593253863,0.0017971071419404794,-7.694370755323021,0.005478899320920938,1.4779784015358732,-0.001527754498476419,-0.006942800488892509,0.002187097004628491,-0.00031861258473941945,1.410000000000089,0.8899999999998798,3.160000000000096,1.7281350488409952,-0.0022985782719739944,0.042118607165462674,-1.2453632420529104,0.0019354844751777733,0.0151320878771255,0.007223937710831407,0.0,0.0009426848360245543,0.007035912028690028,0.006264545090759022,0.010292090946296462,0.0,-5.028758355184593,-12.689991332198236,-7.935226007035112,-2.599996328353882,1.600003242492698,0.0010806013825765959,0.03612706068720417,0.030303284347526382,0.001956145781844665,0.03883843986075819,0.011737180857928742,0.007552086219009269,0.01265206538620145,0.008555953960273754,0.00278657433683005,0.03132911309116371,0.0070725431781824,0.01687709678143534,0.005831201313822421,-0.0031415232594182996,-0.0033164741466417125,0.001764253333861987,-0.0023350857078467957,-0.0008064375515711708,2.6980653877739513,0.03521027680314237,0.005031983176310401,-0.002101235955246361,-0.001499250655641049,-0.0002338497526004346,-0.0005708323739845866,0.0,-0.0023350857078554554,-0.005651559854488397,-0.0017636792576318783
2021-05-10,-0.0002232674904654175,2.1386710700742384,-0.000993640781277172,-8.582047643544577,0.007070195493510845,-1.1519203133473876,0.001085401458377433,2.838765461872228,-0.0019769956115744947,-6.782240887336766,0.004833659845735916,-2.3798136410055015,0.0024602345389173053,-0.005702338346466274,0.0008933446422698665,0.006986406005490053,4.819999999999958,2.5299999999999656,11.47999999999989,-2.97625227437579,0.003959773923538634,0.010211821186836723,-0.6731860909841902,0.0010468253965587593,0.008058434014140303,0.0019974219673630778,0.0,0.0016005275741708402,0.0051948168771041026,0.0026154325340570495,-0.01808145513682824,-0.30000004917384,-3.200300792080668,4.207543531303148,-3.514630446533751,1.0999977588653564,2.499997615814209,0.001843330333473503,0.034717904751990325,0.019180365116810538,0.021185879916107098,0.013739077651117149,0.006776705928166038,-0.0018827905999980743,-0.0009675729083462592,0.0034890862723271354,0.0005856649651176937,-0.00684244806235057,0.0055101032770030756,-0.02643954949095395,-0.008662658985185478,0.004350139690505461,0.011289633205795901,0.007141808830529506,-0.005861681496331705,0.010211821186837,1.3509580489876605,-0.003488057655556598,0.00845951610769513,-0.006095531248932029,-0.0007504690783743939,0.0002338497526004346,0.0012801273341978003,0.0017627564871851575,-0.007624437983505317,0.005427951709464196,0.1259058755208713
2021-05-11,-0.0027799283035196964,-4.488402906491018,0.0020855064910216825,0.9068474899199153,-0.0007475039058082444,-1.568439239029118,0.0014781968693107217,-5.156438089031967,0.003591635359565082,-3.3050332064565424,0.00235692069961857,1.2300334766336185,-0.0012717793905441255,0.03813218812303587,-0.0004962040492824116,0.008507986004019141,1.720000000000077,0.8399999999999963,2.210000000000001,3.752651946282093,-0.004991888659279908,0.023062088392683755,4.523779824686525,-0.007026641195245986,-0.01284146516041762,-0.016233445924699108,0.0,-0.0005645996197785053,-0.0016953382270505912,-0.0028169032711140574,-0.0027966342741101435,0.49999998882413005,1.2984280193365727,0.5410424256112378,1.3412778349635168,1.8999993801116943,2.199995517730713,-0.0004556992977011731,0.015663056020928767,-0.00980691010103607,0.01589952223112956,-0.0077893684394416685,-0.017237308480759772,-0.013278628704003204,-0.011195020610333728,-0.000871114322687383,0.00336090551358037,0.009461819095785806,-0.0015587398564598232,0.015009957344290115,0.0037493543033595422,0.00874383322922756,-0.000540664198327212,0.0022522896613081933,0.0023487973217553026,0.006395035907472257,-1.3509580489876605,-0.025338514713771465,-0.0024798007411297174,0.0025826470743558483,0.0007504690783743939,-0.0002338497526004346,0.004601086983063496,-0.0005170086379004957,0.0028658059596553542,0.0018081331234278686,0.05330836172537623
2021-05-12,-0.002655390600229346,-0.2134664316364443,9.920142858188541e-05,2.335553007111013,-0.001924722578788618,-1.7742814022891018,0.0016726525275254644,3.0912198237405875,-0.002153432864473004,0.0,0.0,6.013945216002048,-0.006212521576841823,-0.048729455140973155,-0.0009931473653734813,-0.010725761257647015,0.0,0.0,0.0,5.947809393404091,-0.00789509264663657,0.050464829623583896,2.6198480931482138,-0.00406075438213005,-0.018742244145995457,-0.006558158820955118,0.0,0.0,-0.002098217285746884,-0.005961721290218769,-0.028021454193286388,0.0,2.904854695195702,13.757118131794943,4.875668278310652,6.300002336502075,7.100009918212891,0.00014122480444633823,-0.0013519302031390623,0.013118855243681615,-0.013111088492075762,0.02866546481602228,-0.0021839429693653045,-0.011910020392280174,-0.011816934760418452,-0.007270798097462006,0.01117000991794903,-0.005455899067965619,-0.0019049587762900444,-0.1429671467730369,-0.004112942192616709,0.0025746711613261475,0.014209243612357425,0.005050329604874282,0.002079946847023173,0.00049472431430303,2.703202732353427,-0.01827519932111399,0.0002938332780893782,0.0018460970944224053,-0.0015015017835970923,0.0002338497526004346,0.007130276451897011,0.00032555512222920413,0.0017543917247815344,0.01628919045938071,-0.09633444649972844
2021-05-13,-0.0015800947822075528,1.7084105074114397,-0.000793887111260716,2.992015992106545,-0.0024647711133187755,5.123580136226291,-0.004828784943258668,1.5485825108339402,-0.0010784579098652713,6.042170451051909,-0.004308140830880269,-0.4133926795701015,0.0004267486088744832,-0.03497941097097712,-0.0004969438058841646,0.0009510579641736072,4.359999999999964,1.6799999999999926,5.2100000000001145,0.2416346656332724,-0.00032030749793321434,-0.022734712446425664,2.63462022535097,-0.004077311364967251,0.0,0.010541944721991658,0.0,-0.005852938449335987,-0.0044105925550157465,-0.004774733508655871,-0.0013451972887210673,-0.19999993965029006,10.717235688465898,-5.487652677279087,12.640232748419322,-2.7000010013580322,-2.7000069618225098,-0.005645241171356119,-0.022063539628609075,-0.027027859016426348,-0.019080956661964965,-0.015759061840513677,-0.007030783709760513,0.014833812249691825,0.01230628465288186,0.000658223605463526,-0.033294805202640276,-0.00993874335107936,-0.004210004965240266,0.01144292811009251,-0.0035701746503360443,-0.00942264146638494,0.013484265824874275,-0.011004231233685324,-0.004134842623679802,-0.005287798842705194,1.3535336234876905,0.0,-0.005448904780959163,-0.0039009928710792563,-0.000751597179312391,-0.0002338497526004346,-0.015139073857365126,0.001587954837829919,-0.00572279746150528,0.009349423201194362,-0.01885143759001373
2021-05-14,0.003970384463986676,0.6410543850019046,-0.000297870230072661,2.6088082988913186,-0.002148228538289665,3.572273559167227,-0.003364341190372322,5.954694311880804,-0.0041448969055055684,2.598856259585691,-0.0018520429205777234,-5.025873841336859,0.005191721946975036,0.04109753355674828,0.0,0.008518791832624828,1.27000000000006,0.9600000000000719,3.2899999999999707,-5.052784724459558,0.006705005962603039,-0.0009137468992248543,-5.881050986141423,0.009110198033637218,0.0,0.001797897093274603,0.9999999999999787,0.0006625337424681632,0.0004017677836278821,0.004977408823496177,0.017912128817956674,-0.30000004917384,-2.338838473552318,-7.077875054940286,-4.878437585506301,-2.1000027656555176,-3.299999237060547,0.0007291710680856767,0.019552011837663752,0.01543558442365267,-0.0009137468992252984,-0.007956076520501343,0.011102901357331163,0.017864172231485398,0.022733903803735966,0.007701365482795097,0.02445608047612602,-0.00885860766012958,0.0005083963969418903,0.003300186759766177,0.0042487651470271,-0.001795710795877703,-0.00564044752244941,-0.0008554519306751551,-0.0008819638966530707,-0.0009137468992245767,-1.3535336234876905,0.0,-0.00010027954906668968,-0.0011158136492537274,0.000751597179312391,0.0002338497526004346,-0.001737415827328448,-0.00118594478216405,0.00030398088551741864,-0.006522411419102259,0.09344729207531088
