Date,LOCAL__FX_GEL__USDGEL,LOCAL__FX_GEL__EURGEL,LOCAL__FX_GEL__GBPGEL,LOCAL__FX_GEL__RUBGEL,LOCAL__FX_GEL__TRYGEL,LOCAL__FX_GEL__AMDGEL,LOCAL__FX_GEL__AZNGEL,LOCAL__TIBR_BPS_CHG__TIBR,LOCAL__TIBR_BPS_CHG__TIBR1M,LOCAL__TIBR_BPS_CHG__TIBR3M,LOCAL__TIBR_BPS_CHG__TIBR6M,LOCAL__ICE_TRI__G0GE,LOCAL__ICE_TRI__GJGE,LOCAL__ICE_TRI__GAGE,LOCAL__ICE_TRI__G1GE,LOCAL__ICE_TRI__G2GE,LOCAL__ICE_TRI__G3GE,LOCAL__ICE_TRI__G4GE,LOCAL__ICE_TRI__GDGE,LOCAL__BOND_YLD_BPS_CHG__TBC_Bank__XS2808539410__mat2029,LOCAL__BOND_YLD_BPS_CHG__Georgia__XS2334109423__mat2026,LOCAL__BOND_YLD_BPS_CHG__Georgia__XS3262542155__mat2031,LOCAL__BOND_YLD_BPS_CHG__Bank_of_Georgia__XS2801343414__mat2029
2018-01-15,-0.003960401216096865,0.0022820419706648387,0.010058437039286217,0.0017165143213957457,-0.01828925439453749,-0.003360428093439616,-0.009860123343284954,8.999999999999986,,,,,,,,,,,0.000506067317752823,,,,
2018-01-16,0.001982161203991195,0.0017642063243661354,0.006717495693488118,-0.0017660287424812182,0.0031039161222306544,0.0024168493221203846,0.007881883331179285,12.00000000000001,,,,,,,,,,,-0.00587290913621441,,,,
2018-01-17,0.00197824001210567,-0.0060755285971483275,0.002019708536982856,-0.005592825616842045,-0.007406443767895898,0.0030139728856291015,0.00197824001210567,-0.9999999999999787,,,,,,,,,,,-0.0025079105334855356,,,,
2018-01-18,-0.0007908264548177613,0.0007413257176620558,0.0013226534006360868,0.002904724457586827,0.006123223384469578,-0.000977337557949376,-0.0007908264548177057,-16.000000000000014,,,,,,,,,,,0.005517066198060583,,,,
2018-01-19,0.0,-0.001418668624201258,0.004809801375269762,-0.004054419825515687,-0.009471739773366072,0.001327057652200203,0.0,0.0,,,,,,,,,,,-0.0031242223148462145,,,,
2018-01-22,-0.007145723140918547,-0.0010007264171443264,-0.007368042504241945,-0.00021011267928594535,0.006910228430084819,-0.006481533324262045,-0.01304544526810697,0.9999999999999787,,,,,,,,,,,-0.0026102559264797875,,,,
2018-01-23,-0.001994018606864323,-0.0009693993714847693,0.004696351148403277,-0.0017774844795650502,-0.003830006361665639,-0.000996905995944708,0.004201605283098542,5.000000000000071,,,,,,,,,,,-0.00027959924290943405,,,,
2018-01-24,0.0,0.008819137272201294,0.00232414224229216,0.003553656067407651,0.007336888833495758,0.0008316873335072472,0.0,-4.0000000000000036,,,,,,,,,,,-0.0016169947861328637,,,,
2018-01-25,-0.014070583896942268,-0.010922731957207388,0.0003444791573392614,-0.006027046116102053,-0.008342351933920966,-0.013862553939871347,-0.02026620778690502,0.9999999999999787,,,,,,,,,,,-0.0016196136936033056,,,,
2018-01-26,-0.013122157400286771,-0.011043356795906956,-0.018101269744314807,-0.018582993861111063,-0.014367680971919261,-0.012914084157763739,-0.006926533510324018,0.9999999999999787,,,,,,,,,,,-0.00028058424057775255,,,,
2018-01-29,0.013122157400286771,0.010913760165237818,0.01305147317059574,0.012844281856632112,0.004169292297456384,0.01301811536721953,0.006926533510324018,-0.9999999999999787,,,,,,,,,,,-0.0011900173667154235,,,,
2018-01-30,0.00605450890870618,0.004590426370727485,0.0009033757455905178,0.0020600158352772624,0.0032548436187754826,0.006200170786135217,0.006054508908706069,-8.000000000000007,,,,,,,,,,,0.0003611661693438961,,,,
2018-01-31,0.0,-0.00045164204909919903,0.005618196784785923,0.0011137316259604013,0.002865045102024011,-0.0005617217960596221,0.006491613236507376,3.000000000000025,,,,,,,,,,,0.00016939103961988167,,,,
2018-02-01,-0.012145898302108105,-0.0009361936344682853,-0.008998387282136422,-0.004429823450903925,0.002338088509597269,-0.01245782967973863,-0.01863751153861548,-12.99999999999999,,,,,,,,,,,-0.00018722334462406565,,,,
2018-02-02,-0.00818000471193081,-0.011989421499014608,-0.003525572651169151,-0.01806404652190441,-0.01868470179733478,-0.008325539396216719,-0.0016883914754234342,7.999999999999918,,,,,,,,,,,-0.0038771511342714504,,,,
2018-02-05,0.004098366392282116,-0.003503662779609451,-0.00685536580331414,-0.009646550687771871,-0.0008529904391734178,0.002581908380725473,0.004098366392282227,-0.9999999999999787,,,,,,,,,,,0.0017751708847608683,,,,
2018-02-06,0.0,0.0007541602128082747,-0.011951225665113085,0.00847952995024892,0.0055245125709677545,-0.0004150669355000858,0.0,-1.9999999999999574,,,,,,,,,,,0.0011787241677119198,,,,
2018-02-07,-0.004098366392282116,-0.013131168552685146,-0.0030241214624957546,-0.022461293554399298,-0.013429175647453273,-0.009891286285066414,-0.0036246011341016238,1.9999999999999574,,,,,,,,,,,0.0001740119804942708,,,,
2018-02-08,-0.0061792163659580845,-0.007600796668634446,-0.011885944083291466,-0.015117792544395492,-0.010550601121618486,-0.006179216365973517,-0.00617921636595814,4.0000000000000036,,,,,,,,,,,-0.0015091107595432973,,,,
2018-02-09,-0.004140792666031401,-0.005099484328957571,-0.00013560015523528257,-0.0031478623674132677,-0.004304674320432411,-0.0007311701036147866,-0.00414079266603129,0.9999999999999787,,,,,,,,,,,0.0015448017823631588,,,,
2018-02-12,0.006204776886882812,0.008740406931430078,-0.0015407955651554062,0.014178628686107864,0.008046131400770817,0.00952221720906099,0.006204776886882757,-1.9999999999999574,,,,,,,,,,,0.0014399620875940045,,,,
2018-02-13,0.002059732963010652,0.0069443569817848605,0.0038589130334811816,0.004188780210093945,-0.001291739506619094,-0.004667329921580254,0.002059732963010652,0.9999999999999787,,,,,,,,,,,0.0010062961140553384,,,,
2018-02-14,0.0,0.00788249657808926,0.0024965840416413254,0.016462878038011386,0.00823103256871155,0.00651940012815988,0.0,0.0,,,,,,,,,,,-0.002241059537397838,,,,
2018-02-15,0.006153865574378137,0.010620147198968422,0.015389554717759157,0.011871917297704648,0.01059872531844086,0.006943213572410123,0.006153865574378303,0.0,,,,,,,,,,,-0.0003078137884724441,,,,
2018-02-16,0.0020429016298004754,-0.00599877911436919,0.008327612578176602,0.0017899479582244027,0.006466535235746029,0.002666511519676007,-0.004922476864887615,2.000000000000046,,,,,,,,,,,0.0007671277242389252,,,,
2018-02-19,0.002853068982406337,0.0029386816681533645,-0.00230973623746511,0.001324877052395923,0.00019861630705159117,0.002686734983352146,0.00981844747709415,2.999999999999936,,,,,,,,,,,0.0005125770927874029,,,,
2018-02-20,0.0004069176048010492,-0.005197533888174455,-0.0023674951910122033,-0.0007610350443436609,-0.010472679283236919,0.0013429064412688874,0.00040691760480121575,8.000000000000007,,,,,,,,,,,0.002189976838938179,,,,
2018-02-21,-0.004076646493763492,-0.008458588783778476,-0.0034748460481575094,-0.007300924132211062,-0.0017675367110350781,-0.0038685299477529966,-0.004076646493763492,-4.999999999999982,,,,,,,,,,,0.0013330017614388012,,,,
2018-02-22,0.0016326534238852997,0.005405953106733419,-0.004884596911411521,0.007134798103379136,0.0034069350912589447,0.0014245368778604828,0.0016326534238852441,-7.000000000000028,,,,,,,,,,,-0.00047967596144271596,,,,
2018-02-23,0.0012227431725190252,-0.0017767838314795004,0.004301640159921849,0.003446203066934217,-0.00039370079248690626,0.0010770873569674322,0.0012227431725189697,3.000000000000025,,,,,,,,,,,-0.0009511492287845869,,,,
2018-02-26,0.004876076300735721,0.006793928031098906,0.0059511388159636525,0.016858121567441486,0.005657909830184715,0.004460033691973564,0.004876076300735721,-4.0000000000000036,,,,,,,,,,,0.0029837514366182205,,,,
2018-02-27,0.00040526849592170677,-0.00728803987513027,0.00029346120173645573,-0.012166776108117006,-0.009063506153347056,0.000550863720649275,0.0004052684959217623,2.000000000000046,,,,,,,,,,,-8.867016913605141e-06,,,,
2018-02-28,-0.004060094899298261,-0.008437472505773203,-0.00839426815127653,-0.006242949752186089,-0.0020247549453455416,-0.004164093651406908,-0.0040600948992982056,-3.000000000000025,,,,,,,,,,,0.000509725800723615,,,,
2018-03-01,-0.002443993069878192,0.0035491023538634092,-0.013424948108961443,-0.010798671806360183,-0.004232190449604489,-0.0027143392185813298,-0.0024439930698782475,0.0,,,,,,,,,,,-0.0005052922824386741,,,,
2018-03-02,-0.0008159935173291943,0.0032725679174590017,0.0007257366397779297,-0.0006583421277870372,-0.0011688313018992647,-0.0005040491656584933,-0.0008159935173292499,0.9999999999999787,,,,,,,,,,,-0.0013398167076763556,,,,
2018-03-05,-0.003270648868122672,-0.0017506486824248046,-0.0018507965306340246,0.003991345825204995,-0.0035629876063135724,-0.0032082483189750377,-0.0032706488681227275,0.0,,,,,,,,,,,0.00039503323897260856,,,,
2018-03-06,-0.0024600258408624676,0.0038605627609069604,0.0016870515191347302,-0.006987385774012367,0.002914226716814128,-0.002231190507697711,-0.0024600258408624676,0.0,,,,,,,,,,,0.00016861835051340535,,,,
2018-03-07,-0.0008213552823150838,-0.00023055514487113626,0.0026199094966266046,-0.0031248072423633033,-0.002396762280946485,-0.0010501906154951612,-0.0008213552823150283,0.0,,,,,,,,,,,-6.211924234289512e-05,,,,
2018-03-08,0.0,-0.008003482216791591,0.0004449176930658716,-0.004602585052865038,-0.006191970247921064,0.0,0.0,0.0,,,,,,,,,,,0.00020852790467351667,,,,
2018-03-09,-0.003704470175889041,-0.0008304682657109819,-0.010964961747988777,0.007326008595080591,0.006127272547901685,-0.0037044701758786047,-0.0037044701758889853,0.0,,,,,,,,,,,-0.0009897848802857823,,,,
2018-03-12,-0.004132237284910412,-0.0018960504640759268,-0.0005362694399377865,-0.00849902423565041,-0.012281138122279989,-0.004132237284913742,-0.004132237284910301,8.999999999999986,,,,,,,,,,,-0.0004930386157981914,,,,
2018-03-13,0.004132237284910412,0.0065378147082859606,0.007894138055168032,-0.0006073723207840054,-0.008019901683337494,0.004652393343460126,0.0050211525705608495,-4.999999999999982,,,,,,,,,,,-0.0010357282695068193,,,,
2018-03-14,0.0008244023550179058,-0.0010259635855509597,0.005466396210414004,-0.0010855073034163887,-0.0007604563104116058,0.0011782630832808394,-6.451293063269858e-05,-4.0000000000000036,,,,,,,,,,,-8.895016566867753e-06,,,,
2018-03-15,-0.0008244023550179058,-0.00384845541666734,-0.0008803725870598633,-0.0035304236930771005,-0.0008864687467106114,-0.0009701248787754579,-0.009259288829065737,4.0000000000000036,,,,,,,,,,,0.00032461685491202985,,,,
2018-03-16,0.006166514915664001,0.004907497083031176,0.003808228051369378,0.0047271124275996,0.0008864687467106114,0.006291418635876234,0.006166514915664001,-8.000000000000007,,,,,,,,,,,0.000213389289555721,,,,
2018-03-19,-0.006166514915664001,-0.004475467033606906,-0.005818064041338333,-0.012570389645161661,-0.014964127077306544,-0.006020774188150391,-0.006166514915664001,4.0000000000000036,,,,,,,,,,,-0.0006492005279321589,,,,
2018-03-20,-0.0004124561823785067,-0.009212655698682015,0.005433041335029198,0.0020121836861228815,-0.0026176393881035542,4.572443209838184e-05,-0.00041245618237828463,0.0,,,,,,,,,,,-0.0015045629368399815,,,,
2018-03-21,0.0008247423147904609,0.008647655766740092,-0.0006328146423888459,0.012874443987154205,0.007559937289599805,0.0014498725706015847,0.0008247423147902389,-0.9999999999999787,,,,,,,,,,,0.0006546295231206756,,,,
2018-03-22,-0.0008247423147904609,-0.004564924709079987,0.009224952583416268,-0.008293914223040488,-0.009052660542270885,-0.0014498725706015847,-0.0008247423147902389,0.9999999999999787,,,,,,,,,,,-0.0009308603112438973,,,,
2018-03-23,-0.00041262637267924784,0.0029013076226798162,-0.0026452128752347814,-0.0008200988402502496,-0.014438456539267452,-0.0011414514348713212,-0.0004126263726794144,0.0,,,,,,,,,,,-0.001275214640697797,,,,
2018-03-26,0.00041262637267924784,0.0059761134033418095,0.002744224107023241,-0.0009424951344052523,0.0013486178712935337,0.00037099526591255483,0.0004126263726794144,0.0,,,,,,,,,,,-0.002434553077415025,,,,
2018-03-27,0.0004124561823785067,-0.0027844091179571873,0.0068419837568498565,-0.002877175490230588,-0.0035515315023352256,0.0007663758462994608,0.00041245618237828463,-4.999999999999982,,,,,,,,,,,0.0005052661809434866,,,,
2018-03-28,-0.0012378792585459042,-0.008902284348587308,-0.005642146455508534,-0.007196838665277205,-0.008036083670052707,-0.0007171815118116598,-0.0012378792585458487,3.000000000000025,,,,,,,,,,,0.0001698551765212386,,,,
2018-03-29,-0.00745962845793946,-0.005574974138381039,-0.014255378522288309,0.0029702700548068783,0.014228813231235704,-0.007709597213160002,-0.007459628457939516,0.0,,,,,,,,,,,0.0001698263306399994,,,,
2018-03-30,-0.0024989600676385004,-0.00070748760636552,-0.006125066038012106,0.0003244871971919139,-0.005764765136835492,-0.0023739835005640586,-0.003966311761588348,0.0,,,,,,,,,,,,,,,
2018-04-02,-0.005435932265018151,-0.007068601343542813,-0.004804455873685942,-0.01215716032861458,-0.010039328638271894,-0.005415101318576809,-0.0024990725917085066,0.0,,,,,,,,,,,,,,,
2018-04-03,-0.005465643204825454,-0.006742976100562625,-0.004861807031429688,-0.005920124898716406,-0.006697463717251995,-0.005819710293810232,-0.006935151184185251,0.0,,,,,,,,,,,-3.575578797221368e-05,,,,
2018-04-04,0.0016849203649194067,0.002286807488368847,0.0032453268484506914,0.004842262789830354,-0.0006612762872852951,0.0015808068394314034,0.0016849203649195177,0.0,,,,,,,,,,,0.00016982860759018337,,,,
2018-04-05,0.005874964443020936,0.003607286538841903,0.007254667433907569,0.0019985017893282553,-0.006111096844801933,0.00643730629919137,0.005874964443020936,1.9999999999999574,,,,,,,,,,,0.00017426779642271129,,,,
2018-04-06,0.0,0.0034927721633797315,-0.005647441170191003,-0.0078006203435170285,0.0021525959041499565,-0.0009370608213279397,0.0,0.0,,,,,,,,,,,0.004013150666418497,,,,
2018-04-09,-0.002094241603114888,0.0009473862999243021,0.0038067649777133727,-0.043344501026444604,-0.009116702499949447,-0.0029680401857543615,-0.0020942416031149436,0.0,,,,,,,,,,,0.000578348431001352,,,,
2018-04-10,0.00125707119005114,0.004117454348964822,0.004559978600038539,-0.038869437918520156,-0.008446345361503016,-0.001608617289878822,0.0012570711900510845,-0.9999999999999787,,,,,,,,,,,-0.0036090184335462183,,,,
2018-04-11,0.0008371704130637481,-0.0003705512834841773,0.003938248290163093,0.008722320026650632,-0.008608878678842968,-0.0038176091319108707,0.0008371704130638591,-4.0000000000000036,,,,,,,,,,,0.0008744886360680937,,,,
2018-04-12,0.006256537614305113,0.00510822457734017,0.006738816764449984,0.015644680920324117,0.01604736861191769,0.006256537614288682,0.006256537614304947,0.0,,,,,,,,,,,-0.0006022443821986911,,,,
2018-04-13,-0.00416667269484583,-0.00382872004236412,-0.0007127330386116348,-0.004478287824694505,-0.000829236557616353,-0.004166672694841722,-0.00416667269484583,0.0,,,,,,,,,,,0.00017401896850621767,,,,
2018-04-16,0.0008347245893686184,0.004733379097880519,0.0014471561656015375,0.015202198587994431,0.0015405584607569578,0.0008347245893753907,0.0008347245893686184,1.9999999999999574,,,,,,,,,,,0.0005129566262693785,,,,
2018-04-17,0.005408792050316413,0.0067423486391984255,0.01206994977688991,0.0011407483203180746,0.00863537510344281,0.010063571595286369,0.005408792050316469,8.000000000000007,,,,,,,,,,,0.00017389947316637233,,,,
2018-04-18,-0.0008302200559890949,-0.0005989618174540023,-0.004009070904905654,0.009878887343340192,0.021400889302365056,0.0018067425301557805,-0.0008302200559890394,1.0000000000000675,,,,,,,,,,,0.00023181893261980946,,,,
2018-04-19,0.004971012722020496,0.002692507485324791,-0.0014986532184650958,0.004156863401497901,-0.003355196071138211,0.004971012722025492,0.004971012722020329,1.9999999999999574,,,,,,,,,,,-0.0005082886832399325,,,,
2018-04-20,0.004123717183862063,-0.0006309253226941536,-0.004207841213036856,-0.003630217921467338,-0.004860276882252879,0.005788372776541095,0.0041237171838623965,0.0,,,,,,,,,,,0.00030322083181122395,,,,
2018-04-23,0.004106781952653349,-0.0023611976583222116,-0.0019321807796770507,-0.0038914197008534934,-0.0035693797538121075,0.004231742902533142,0.004106781952653127,-3.000000000000025,,,,,,,,,,,-0.0007136071806268518,,,,
2018-04-24,0.012220111334775408,0.014117103610942205,0.007679899657400124,0.017164688789911065,0.017299572565714183,0.012220111334780626,0.012220111334775463,-0.9999999999999787,,,,,,,,,,,0.0006467281358126797,,,,
2018-04-25,-0.006091389393401925,-0.011955228257445771,-0.0021110400321171507,-0.01974132934900208,-0.003985901337223985,-0.0067784814595448495,-0.00609138939340198,-3.000000000000025,,,,,,,,,,,0.00024965894934148025,,,,
2018-04-26,-0.00818000471193081,-0.012907288132490313,-0.012090652234987287,-0.014575870768481547,-0.005249355886143781,-0.011317963043723012,-0.008180004711930866,0.0,,,,,,,,,,,4.457629120047102e-06,,,,
2018-04-27,0.0020512827705573278,0.004265114856464969,0.0006304584295921956,0.012674450865310938,0.008007133028475777,-0.0037208882971357937,0.0020512827705573833,-0.9999999999999787,,,,,,,,,,,0.00016937518426640708,,,,
2018-04-30,-0.004106781952653349,-0.008345720805407186,-0.014822696352765785,-0.017029836369866214,-0.008859077338508936,-0.004106781952657457,-0.004106781952653127,0.0,,,,,,,,,,,0.0005168626552594091,,,,
2018-05-01,0.004106781952653349,-0.005013900333693533,0.004189361566719452,-0.01054250529146783,-0.01004668621180499,0.004106781952657457,0.002639430258703279,0.9999999999999787,,,,,,,,,,,0.00017371279972877574,,,,
2018-05-02,0.002047083621724788,-0.0014954798518234114,-0.00984998102276835,-0.002729700044084016,-0.015950635376361655,-1.371051306442439e-05,0.0035144353156747465,1.0000000000000675,,,,,,,,,,,-0.006236896417964211,,,,
2018-05-03,0.0,0.003090457707556782,-0.0026094925309017025,0.016842454484876423,-0.008615655796339272,0.0,0.0,0.0,,,,,,,,,,,-0.0035917643627829676,,,,
2018-05-04,-0.002047083621724788,-0.0043838107349241096,-0.0021556383396010848,0.005913423040387222,-0.0045726425084324784,-0.002047083621725676,-0.002047083621724899,0.9999999999999787,,,,,,,,,,,-0.001458342968999382,,,,
2018-05-07,-0.004106781952653349,-0.0072464085207673,-0.007088294967913633,-0.010720150794417904,-0.013709189438201097,-0.004929911950765309,-0.004106781952653127,0.0,,,,,,,,,,,0.0010849576872882238,,,,
2018-05-08,0.0,-0.004848786129435956,0.002832187111637907,-0.004775998875171883,-0.01579793601946755,-0.0012334259966486627,0.0,0.0,,,,,,,,,,,-0.0018870521881781954,,,,
2018-05-09,0.0,-0.0011727374412500158,-0.0012477425019881139,0.002908628199199015,0.010504178332053193,0.0,0.0,0.0,,,,,,,,,,,0.00024340002914691183,,,,
2018-05-10,0.001233806448928343,0.0066388287104917065,0.0005834316246482452,0.022709393016097312,0.01351996558723112,0.0017475490751737155,-0.00023354524502150475,-2.000000000000046,,,,,,,,,,,-0.0021249869827046908,,,,
2018-05-11,-0.002057190604133674,0.00037705452312297716,-0.003627064089021914,-0.005488160051900781,-0.02038301797582187,-0.0020571906041171317,-0.000589838910184104,0.0,,,,,,,,,,,0.0009073939682746612,,,,
2018-05-14,-0.0020614313628630754,-0.003467397950196238,0.00018599467267366165,-0.0015220042920276455,-0.014373266909437521,0.00044942632291888884,-0.0020614313628629644,0.0,,,,,,,,,,,0.0005368255693971591,,,,
2018-05-15,-0.003307154729852657,-0.010822504193977123,-0.002669965200247093,-0.009985205248588702,-0.02051952885864139,-0.0018017359701376634,-0.0033071547298527126,2.000000000000046,,,,,,,,,,,-0.0008527399862972018,,,,
2018-05-16,0.0020682530640590002,-0.0004520402740535445,-0.0025323612317553756,0.011420400902312444,0.008623602363932115,0.001139987307122503,0.002068253064058889,0.0,,,,,,,,,,,-0.0007766710105121533,,,,
2018-05-17,0.0061792163659580845,0.004961239728538125,0.00973612949821212,-0.0011948257192986311,-0.004431649176271479,0.0066948131806938704,0.004711864672008459,0.0,,,,,,,,,,,-0.003593170513720878,,,,
2018-05-18,-0.002055499182096021,-0.003432081162684897,-0.004491253746525592,-0.0045689470263421406,-0.008969163492003496,-0.0020554991821075674,-0.0005881474881460624,-0.9999999999999787,,,,,,,,,,,0.00018132530716385986,,,,
2018-05-21,-0.002059732963010652,-0.0008685532187409084,-0.004893913587600274,0.010192723128779946,-0.020387844930616628,-0.001543870171061279,-0.002059732963010874,-3.000000000000025,,,,,,,,,,,-0.0006302468826637764,,,,
2018-05-22,0.0,-0.0010432606315546877,-0.003363602817405109,0.005380608661530228,-0.020401281342006028,0.0037842409997645987,0.0,-2.000000000000046,,,,,,,,,,,0.0014910933744127775,,,,
2018-05-23,0.006166514915664001,-0.0009398660512587309,0.006851706504882538,0.00496512854618425,0.02643090930035419,0.0065602361039927,0.006166514915664001,-0.9999999999999787,,,,,,,,,,,0.00018113645058281946,,,,
2018-05-24,0.012220111334775408,0.01613300384991101,0.007018565965561052,0.009705571540978397,-0.012663151453981891,0.008042149146673339,0.012220111334775463,-1.9999999999999574,,,,,,,,,,,0.004414100640178553,,,,
2018-05-25,0.0,-0.007740376124518056,0.0009096604817162568,-0.012784219368640493,-0.0036722678912107787,0.003618510022205257,0.0,4.999999999999982,,,,,,,,,,,0.00017579881448703816,,,,
2018-05-28,-0.006091389393401925,-0.008531942297922424,-0.011670090682368794,-0.007330498407934094,0.021695620597900533,-0.010225762207547895,-0.00609138939340198,-3.000000000000025,,,,,,,,,,,0.000540725667002917,,,,
2018-05-29,0.0040650462481693905,-0.00317466121608323,0.004557651030110854,-0.0046298667057924625,0.010478157425524603,0.004065046248173054,0.0040650462481693905,0.0,,,,,,,,,,,0.001822793518674537,,,,
2018-05-30,-0.0020304575503818922,0.008593599028482224,-0.006680138711213424,0.010089822809172588,0.016595136903010288,0.002000347349000009,-0.0020304575503818367,-0.9999999999999787,,,,,,,,,,,0.0,,,,
2018-05-31,0.000812677817990437,0.0032856653627242327,0.0030550593555938033,-0.003182638226949752,-0.012417010978914567,-0.003218127081394684,0.0008126778179903815,3.000000000000025,,,,,,,,,,,0.00017984883753641157,,,,
2018-06-01,-0.004886003205626155,-0.0075558379712499235,-0.004447440746738529,-0.0023961989677396822,-0.03241300493887944,-0.004886003205618827,-0.0063533548995760025,1.9999999999999574,,,,,,,,,,,0.0004180235637374352,,,,
2018-06-04,-0.004909993497555831,-0.0016016716515963036,0.0001259465267122728,-0.0024892912045881843,0.007870894380569315,-0.004909993497548726,-0.0034426418036059836,-0.9999999999999787,,,,,,,,,,,0.0033513493954053786,,,,
2018-06-05,-0.003286773706622781,-0.001604241119670391,-0.006287460832981262,-0.004720124065239251,-0.004612257452314972,-0.0038023705213481307,-0.003286773706622559,1.9999999999999574,,,,,,,,,,,-0.0016675411671958074,,,,
2018-06-06,-0.0008233841552053311,0.003901492391006789,0.005883932793707469,0.00454622408100569,0.008598043187887927,0.0027293109517918523,-0.002290735849155401,1.0000000000000675,,,,,,,,,,,0.00017943898449779283,,,,
2018-06-07,0.0028788833373013523,0.005028534464148748,0.004032511356573565,-0.006558407900037366,0.016981848251585663,-0.0006738117696984958,0.004346235031251144,0.0,,,,,,,,,,,0.00017940679192562925,,,,
2018-06-08,0.0,-0.0026324919948073067,-0.0001744562481214018,0.0011942457636919812,0.003905073301254669,0.0,0.0,0.0,,,,,,,,,,,0.00017489063774256408,,,,
2018-06-11,-0.0012327924306325677,0.0001387251164046699,-0.0016353837522617987,-0.009074199018213491,-0.011778699192612763,-0.0012327924306303473,-0.0012327924306325122,0.0,,,,,,,,,,,0.0005334516915658227,,,,
2018-06-12,0.004512828171682859,0.0011437485000413972,0.0015662546408579114,0.0007442752525270713,-0.011749235025278915,0.005028424986400992,0.00451282817168297,0.0,,,,,,,,,,,0.001929703017207629,,,,
2018-06-13,0.0028612322810323,0.006766346110940402,0.00272743502788364,0.012004089250958305,-0.007507542769735753,0.008031874617945078,0.0028612322810322444,-1.0000000000000675,,,,,,,,,,,-0.0006129822673175411,,,,
2018-06-14,-0.0020429016298004754,-0.021035108491607613,-0.0012803811692341238,-0.0033478569556977256,-0.019731392077457555,-0.007213543966724245,-0.00204290162980042,3.000000000000025,,,,,,,,,,,-0.00012085106016712643,,,,
2018-06-15,0.0,0.0034375143463971636,-0.009470179897224096,-0.009556306582927387,-0.0008377402448163096,0.0,0.0,0.9999999999999787,,,,,,,,,,,-0.0015275624914439234,,,,
2018-06-18,-0.002047083621724788,-0.000805703019431947,-0.0006541370642902944,-0.005371877630924615,0.0034602110648958018,-0.0015312208297677543,-0.002047083621724899,-1.9999999999999574,,,,,,,,,,,-0.00013450140350101947,,,,
2018-06-19,0.002047083621724788,-0.0008063527002726278,0.0008132005663450403,-0.005751526640548121,-0.005394801613629374,0.006701863166695965,0.002047083621724899,0.9999999999999787,,,,,,,,,,,-0.004782053077232895,,,,
