Date,REGIONAL__USD_FX__USDAMD,REGIONAL__USD_FX__USDAZN,REGIONAL__USD_FX__USDRUB,REGIONAL__USD_FX__USDTRY,REGIONAL__ICE_TRI__GDAM,REGIONAL__ICE_TRI__GDAZ,REGIONAL__ICE_TRI__GDRU,REGIONAL__ICE_TRI__GDTR,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123BB58__mat2038,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123AY60__mat2036,REGIONAL__BOND_YLD_BPS_CHG__Turkey__US900123CB40__mat2043,REGIONAL__BOND_YLD_BPS_CHG__Russia__RU000A0JXU14__mat2047,REGIONAL__BOND_YLD_BPS_CHG__Russia__XS0767473852__mat2042,REGIONAL__BOND_YLD_BPS_CHG__Russia__XS0088543193__mat2028,REGIONAL__BOND_YLD_BPS_CHG__Russia__RU000A1006S9__mat2035,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS3020792696__mat2035,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS2010028939__mat2031,REGIONAL__BOND_YLD_BPS_CHG__Armenia__XS2010043904__mat2029,REGIONAL__BOND_YLD_BPS_CHG__Azerbaijan__XS1678623734__mat2032,REGIONAL__BOND_YLD_BPS_CHG__Azerbaijan__XS1678623064__mat2029,REGIONAL__MARKET_USD__AKBNK,REGIONAL__MARKET_USD__BIST,REGIONAL__MARKET_USD__MOEX,REGIONAL__MARKET_USD__AAZ
2018-01-15,-0.0005999731226511429,0.005899722127188256,-0.005676915537494054,0.01432885317844046,0.00048527985423341136,0.00035678954660767204,0.0004384018553853508,0.0004764446938629874,-0.6074465631631831,0.6580872778354951,-0.5843193503881849,-1.7383260349733476,-1.6025228373787392,-1.0237753203755418,,,,,,,-0.037033531429439825,-0.036251743129386504,0.005301134405684582,-0.011298847088825337
2018-01-16,-0.00043468811812541475,-0.005899722127188256,0.0037481899464735235,-0.0011217549182396258,-0.00023525779216093667,0.0033831667276063015,0.0016994890258539286,-0.001009765873612345,1.9002506662470608,3.4656934364797998,2.173758646092505,-0.5573100495571914,-1.5975232217543933,-1.0228108816926706,,,,,,,0.027899689915542647,0.021062656732210527,-0.005359016462742616,0.1253632866009986
2018-01-17,-0.0010357328735315363,0.0,0.007571065628948048,0.00938468378000179,-0.00013235683421797262,-0.0011803799606413534,-0.001637974318437152,-0.0021156327573681466,0.8379592631136745,3.4006962278744446,2.519905601424277,2.4822881763773452,2.3661084342871064,0.0,,,,,,,0.01669500200204299,0.009446144802959466,0.0012477613950037103,-0.08284610109707946
2018-01-18,0.00018651110313161468,0.0,-0.0036955509124050323,-0.0069140498392874505,-0.0013834416046787368,-0.0038418254565604215,-0.0037824936649482055,-0.0023113549234965447,3.746543969194871,4.505658861497874,2.363342352393172,4.566117777678347,5.6717979507836525,8.20958729169039,,,,,,,0.011852377288474436,0.00916721957885347,0.012254492516292625,0.1185237071131226
2018-01-19,-0.001327057652194874,0.0,0.004054419825516575,0.009471739773365906,-0.0013779841612189259,-0.003978930776861844,-0.002349102239963763,-0.0029236755271133674,6.398240420200452,5.126675031385108,4.077404156608555,0.5032494938530974,5.735218367463002,3.0946598088064547,,,,,,,-0.02336080263220086,-0.024204574368947185,-0.008915025407050248,-0.040141364164113236
2018-01-22,-0.0006641898166508398,0.005899722127188256,-0.006935610461633601,-0.014055951571003256,-0.00013274042629163318,0.0010349057489014157,-0.00027854894749346215,-0.0007374122873038402,2.0956394903394404,0.16875748609539443,5.488299031654442,3.2216160319633147,0.7870622324994692,2.0680122249379096,,,,,,,0.03481801544556451,0.032026845990773545,0.016633310370948617,-0.023479332616169635
2018-01-23,-0.0009971126109169504,-0.006195623889962754,-0.0002165341272988286,0.001835987754801316,-0.00023602649506937468,0.004096500949470894,0.00301194573775021,0.002677458364127361,-7.956807724612069,-2.6950042561932896,-6.084977535577529,-4.290343841330113,-5.743969215485656,-2.0680122249379096,,,,,,,0.009837243928660255,0.008052267322405271,-0.003976580733354496,0.018386485941173203
2018-01-24,-0.0008316873335205699,0.0,-0.0035536560674085393,-0.007336888833495703,-9.590167872186584e-05,-0.0005030303628101862,-0.001426800303200082,-0.0017022870967355885,4.313385528753955,3.201533256435596,0.5113955017551852,1.0057905890472618,3.2557315820660904,3.1034953012368582,,,,,,,0.04808140697040175,0.017822265178294217,0.0070448036577075435,0.05443089894265113
2018-01-25,-0.00020802995706414862,0.006195623889962754,-0.008043537780838328,-0.005728231963021413,0.00042042374907058644,0.002836375557319748,0.0013311263107134153,0.001324075558041038,1.6252731262607512,-2.5288035258816954,1.3662606503105579,-3.3230347788774317,-4.034042966542906,0.0,,,,,,,-0.005476387715809605,-0.0030356540239768748,0.013680009861436915,-0.014702288675465747
2018-01-26,-0.00020807324253180326,-0.006195623889962754,0.005460836460823515,0.0012455235716324342,-1.4748718705881458e-05,0.009495768488233303,0.001044202879985967,0.0015293727097693832,-1.3933513584074575,-1.7644684653453702,-1.7924595591258807,0.18743686189779396,-3.2303085855617475,-1.0354830762989486,,,,,,,0.03833637121077249,0.016288961595151363,-0.016194826233863147,-0.05149889607770913
2018-01-29,0.00010404203307512461,0.006195623889962754,0.0002778755436541047,0.008952865102830554,-0.0009812783227678423,-0.009010339440335358,-0.005038261179204362,-0.005297133671009924,0.5414876820180048,2.774838521730416,2.905275976215549,4.522270146721574,9.752589185524219,6.227738707212893,,,,,,,-0.00895286510283022,-0.007768830387379744,-0.0050775039323864846,-0.04886116726330347
2018-01-30,-0.00014566187742293124,0.0,0.003994493073427918,0.0027996652899306973,0.0004428011673738297,0.00042859973888820235,0.0016827580141951515,-0.0001986133616123098,4.504851702901025,4.480881629193512,4.475947364054633,-1.575430671801925,-4.053566467081904,-1.0404357372304496,,,,,,,-0.029321648892121188,-0.015641922503153438,-0.005707666301622449,-0.03046881850732397
2018-01-31,0.0005617217960525167,-0.006491613236507265,-0.0011137316259599572,-0.002865045102024011,-0.00019185643294417076,0.006053516577546603,0.003218292050076954,0.0023807607773065342,-2.411825657424682,-3.722097366540744,-6.1869580078000475,-6.122597359575099,-5.699022718442315,-3.1153498272569635,,,,,,,0.014841292073238477,0.004757589379639882,0.005327857131216085,0.055628658040056456
2018-02-01,0.00031193137762652867,0.006491613236507265,-0.007716074851203736,-0.014483986811705263,-0.0011445239476470803,0.0008996562634893124,0.0029697253240055232,0.001175590941065785,-0.38812951644482396,-1.8532826982558426,0.9403380768763903,-3.6458900041894893,-5.636343677265021,-1.0364700664265314,,,,,,,-0.017146473200595147,0.010418139728152198,0.013194514529260903,-0.02154526489109032
2018-02-02,0.00014553468429046035,-0.006491613236507265,0.00988404180997371,0.010504697085403691,-0.0044873341642253095,-0.007422216001605086,-0.004452497437823055,-0.006824034597089579,2.955878468311113,10.599200101689377,2.143668207802474,5.44893715955741,6.409763442169236,3.1123782399397726,,,,,,,-0.003910395224532626,-0.018305278883111953,-0.018927797185774864,-0.04663871128584862
2018-02-05,0.0015164580115607507,0.0,0.013744917080053654,0.0049513568314558665,-0.0024446528917927424,-0.005198440013458594,-0.0030604355041985443,-0.004148902947067157,11.171571664236435,5.32032686097148,9.979678919119728,4.382460817386669,3.2352002051343476,3.1213089966120933,,,,,,,-0.009657151135552877,-0.015727213108280402,-0.015934143367855036,-0.010953732195596477
2018-02-06,0.00041506693550186213,0.0,-0.008479529950248477,-0.0055245125709679765,-0.0004836939427921294,-0.0013343749945837757,-0.00044306190578424776,-0.0008087784123880226,1.9877257944548532,1.984493035469459,4.577950807502074,2.2074740411320626,3.2557315820660904,2.0858579795609344,,,,,,,-0.004906977985607686,-0.006494055754480144,-0.008623536062609016,-0.0522250792838701
2018-02-07,0.005792919892783743,-0.0004737652581806584,0.01836292716211574,0.009330809255171157,0.00018606382042740677,0.0042572616377967165,0.0025812496245523064,0.0031752990222440047,-3.256553918293559,-3.4475140093869427,-3.261625964644299,-2.1445545612167827,-5.65174137263833,-3.127289585198856,,,,,,,-0.017947547477697112,-0.008352568538620098,-0.01106245493093061,0.09264124189515388
2018-02-08,0.0,0.0,0.008938576178437962,0.004371384755660346,-0.0037577491785034667,-0.008074931951444597,-0.006372331936524311,-0.008112597141207267,4.691647652283315,12.582710188379309,4.855979416783818,3.6645802494227553,0.0,7.311035022089651,,,,,,,-0.02870349282972451,-0.01573623118268319,-0.021165740388803034,-0.05699987106394344
2018-02-09,-0.003409622562400294,0.0,-0.0009929302986178001,0.0001638816544009547,-0.004161900717543965,-0.008659910554918326,-0.005053788030039641,-0.006540716883606912,11.682325315395481,7.487529793190539,14.396314854348446,10.917257133205549,18.884934223970262,7.360452189058009,,,,,,,0.00964013599597724,-0.0060799679713978705,-0.012622808621050474,0.04271985636970699
2018-02-12,-0.0033174403221805093,0.0,-0.007973851799225606,-0.001841354513887783,-0.0011182787180139542,-0.0049918696682054176,0.0014543525735861706,-0.0006582147379434744,4.325132420507849,0.7977150000711752,3.020566127938906,1.497676426305894,-0.8036605353238357,-3.1605707447417863,,,,,,,0.015407549791001562,0.012628983426540508,0.0183876884294647,0.07715376883234248
2018-02-13,0.006727062884580803,0.0,-0.00212904724708185,0.003351472469629746,-0.000954151947823334,-0.0026299102986149236,-0.0020251114403384562,-0.0015142407224777443,-0.6547672658617998,2.9330959871465723,-2.28994930735702,-1.3026105473536553,4.1658015849337815,6.330333712396374,,,,,,,-0.00817545269793385,-0.006212155751063264,0.015777975793352716,-0.033707374372368704
2018-02-14,-0.00651940012815011,0.0,-0.016462878038012718,-0.008231032568711605,-0.0031845841974780242,-0.009884374132216323,-0.0030375328341785135,-0.005473923833282157,3.362937429788726,7.074146919811586,4.221483404863768,8.137756174022659,4.2677449334533435,5.303502138612171,,,,,,,-0.010315200130476376,-0.0008851047726050609,0.01971002300685276,0.014472759721411266
2018-02-15,-0.0007893479980278784,0.0,-0.005718051723325068,-0.0044448597440625015,-0.0009203727404631934,0.0015843944683462396,0.002949935518979707,0.003202324583009286,1.9769526075893218,-4.396528600951211,0.5532123286103641,-6.18242007526808,-4.2677449334533435,-2.124496685394206,,,,,,,0.044044396510233286,0.028575148751324164,0.009034144429163504,0.02693524386635182
2018-02-16,-0.0006236098898746434,0.006965378494687924,0.00025295367157518456,-0.004423633605945998,0.0022466328818167014,0.011393761809640246,0.0026713923990779875,0.007920855967429752,-9.010255192024097,-8.177739862075573,-11.493247419193331,-5.969556058727576,-4.96821028938168,-1.0606985463295082,,,,,,,0.005370262727903197,0.006872751214720196,-0.004756668658179919,-0.060205326808207005
2018-02-19,0.00016633399905252588,-0.006965378494687924,0.0015281919300118574,0.0026544526753546904,0.0005044212249956104,0.0003725982978108888,0.00045077681773975087,0.00048762924351919423,-1.2186884655423391,-3.5246748569897512,-1.8007041455653017,-2.763088623751475,-2.53274343782266,-2.1183069068884564,,,,,,,-0.01694727687228159,-0.008067709838722514,-0.0016833960348061616,-0.005162805219871336
2018-02-20,-0.0009359888364679492,0.0,0.0011679526491423786,0.010879596888038412,-0.00012796338759191173,-0.0008033293046771917,-0.0008705406794264903,-0.003980637482871252,0.8934727578611579,8.134624915997879,1.8007041455653017,5.478468594091801,2.53274343782266,1.0586390479508268,,,,,,,-0.029282122897926754,-0.03223967462310906,0.00555024527614556,-0.028092098140021782
2018-02-21,-0.00020811654601615714,0.0,0.0032242776384476812,-0.00230910978272858,-0.0013936024613361297,-0.0009117735454768905,0.0007863279205198026,0.001587037157216642,3.4232203675956363,-2.1316063614502667,6.079204713540509,-1.2950895161661258,-0.8678676495400772,2.120366405267138,,,,,,,0.028359870256826847,0.0274073808303692,0.018648136030430695,0.013341006302115321
2018-02-22,0.00020811654601615714,0.0,-0.0055021446794931705,-0.0017742816673735895,-0.0007691960019080568,-0.0020669997273401464,-0.0002526808358149779,-0.0032723756821626537,5.7472662376795824,5.341762887460799,5.506303078098274,-2.000023438208043,0.8678676495400772,1.061731115110387,,,,,,,0.0027262465432479344,0.006277692564586879,0.012588068245940054,0.018483926297738873
2018-02-23,0.00014565581556613694,0.0,-0.002223459894415747,0.0016164439650057094,-0.0006112538818170421,0.0019260150737006043,0.0036514206742817024,-0.0007324419306939944,0.8253557688120416,1.7004565660962534,-0.6454727010558159,-6.0105438773612185,-7.49529062716201,-2.122429661439895,,,,,,,0.00028477138131544066,0.0,0.0,0.015348975753128324
2018-02-26,0.00041604260876404453,0.0,-0.011982045266704766,-0.0007818335294489387,0.0002943540647768472,0.0007295881467097587,0.00447249714644915,0.004291187616180636,-4.280035896859236,-4.999565341799617,-4.130082624707843,-3.9835947769399915,-5.6971618180605255,-3.1759190153019645,,,,,,,0.010233575140865536,0.015725417962519472,0.02117358012707049,-0.023617713395834072
2018-02-27,-0.0001455952247342296,0.0,0.012572044604038268,0.009468774649268763,-0.0003094514808541504,0.0004971414469778779,-0.00181047102327625,-0.00025562579112214934,-1.3110762745710325,1.8704772404968928,-0.45684010048230306,2.8417961061048658,2.415212151364976,0.0,,,,,,,0.0036154781978018358,-0.009132108316088683,-0.01737285466812466,0.024580968616876753
2018-02-28,0.0001039987521087582,0.0,0.0021828548528874947,-0.002035339953952553,-0.0004001646013440663,-0.0009033237123450277,-0.0005597563267984995,-0.0013001723790626585,6.582974604588188,1.4286315352064705,5.047891352827083,-1.5178742144524193,2.426624078767503,2.116251156364335,,,,,,,-0.009169279724878243,0.0030362526342937457,-0.021624300697571375,0.007787358190802229
2018-03-01,0.00027034614869414497,0.0,0.008354678736482768,0.0017881973797262418,-0.00146612078679631,-0.003937732504332381,-0.0031846270145710065,-0.001447883352189372,-0.2481126487445806,2.4177280180532,-2.851315950172939,5.399163167230814,5.020641137133008,5.308665007527225,,,,,,,-0.013119572159382642,-0.01293873369384091,-0.007875866182446511,-0.023102486481863638
2018-03-02,-0.0003119443516581555,0.0,-0.00015765138954204616,0.0003528377845700703,-0.002567103878051924,-0.0033601425697513676,-0.0015602813539858928,-0.001571857583408942,2.7346490925707734,1.616665651715543,3.6821099000114543,3.786334748425979,2.462107428416971,2.130720464306446,,,,,,,-0.00989505380267397,-0.006945865236049009,-0.003792871981308288,-0.018163299598728755
2018-03-05,-6.240054914474769e-05,0.0,-0.007261994693328333,0.0002923387381905673,0.006024911542125366,0.0013354034067578624,0.00043625191746787806,0.0007375218626144431,-1.7743441736185694,0.0,0.8321479557278799,3.5586844563836983,-0.8664073412439244,1.0669223555052731,,,,,,,-0.004134666170201529,0.0004518712146799331,0.016260896314218787,-0.04178887059561032
2018-03-06,-0.00022883533317408222,0.0,0.004527359933149455,-0.005374252557676318,0.0008964725537765617,0.004352699840867835,-7.165689435861822e-05,0.0021218067319077605,-1.676271055907641,-1.2577425795659458,-2.584463208158283,-2.461740667390888,0.0,1.067966318245439,,,,,,,0.01970797919253897,0.0033541881873793145,-0.007219840179241377,0.042368054137869926
2018-03-07,0.00022883533317408222,0.0,0.002303451960050218,0.0015754069986315677,0.0014146402551791226,-0.0011965600330805515,-0.0036394378760862267,-0.0017159144696226036,0.921404659672298,1.2577425795659458,0.5527131020538256,5.787028309772069,3.3403442305557363,3.210181924446154,,,,,,,0.0012668193271422323,-0.0004450376243152476,-0.007566221068863843,-0.03477971199893115
2018-03-08,0.0,0.0,0.00460258505286415,0.006191970247920953,0.0006464561649739409,-0.0016725960336962942,-0.0006756577362558858,-0.0010637875572099276,2.0990572187469247,0.0,3.5144801836318074,3.350090369209191,0.8720491308531919,2.145376374259822,,,,,,,-0.009983379758442545,0.0,0.0,0.03866589447093871
2018-03-09,0.0,0.0,-0.011030478770970298,-0.009831742723790615,-0.00043593617983539446,-0.001141633493020322,-0.001175668650122752,-0.0007526430234729986,0.5889737590829114,0.0,1.3939782060324646,0.7258533413057044,0.873527226106674,2.149598541549036,,,,,,,-0.0035528007263239125,0.004264352722648468,0.01531796121943163,0.04152999146151248
2018-03-12,0.0,0.0,0.004366786950739332,0.00814890083736941,0.0014799069683659738,0.003994180471304176,0.00149635018716765,-0.0007857587734534377,-0.1683336078940556,0.0,0.46550554834210445,-4.010495170530337,-0.873527226106674,0.0,,,,,,,0.011861223088304285,0.004565547657144009,-0.0016365867538512546,0.015430230422136093
2018-03-13,-0.0005201560585419429,-0.0008889152856506044,0.004739609605694639,0.012152138968248183,-0.00012762140002919864,0.0003155255186673145,0.00010791358478279278,-0.00211468923807967,4.560636236487081,7.960138598751243,5.713545406446308,-0.9807280229307658,0.0,0.0,,,,,,,-0.0254476337169367,-0.013368982255485662,-0.004148759994229145,-0.04444014769518145
2018-03-14,-0.0003538607282740358,0.0008889152856506044,0.0019099096584351827,0.001584858665429234,0.000112607963003164,0.0022224627058635704,-0.0017405491192148403,0.002077256748790113,-0.5930314765516087,-2.9961008028556613,-3.84727344982716,8.105855889516,2.490091918756754,3.2323485308214828,,,,,,,-0.016999521004138485,-0.0073001290346716985,-0.021124276897748206,0.004641993855396098
2018-03-15,0.00014572252375533168,0.008434886474047887,0.0027060213380591946,6.206639169259454e-05,5.254604348259306e-05,0.00017393969306223056,-0.0018550131822445692,-0.0009672204241573112,0.42353781127486556,1.269444433705047,0.0,3.3372616490914275,3.384204431854876,4.324721962052447,,,,,,,-0.012763884635963119,-0.0033926344313570667,-0.003915416062542754,-0.03779635272158699
2018-03-16,-0.0001249037202111225,0.0,0.0014394024880646228,0.0052800461689535005,-0.0007584319595812516,-0.00153336761650813,0.0004848621886015536,-0.0016565419244187751,1.1873996132128362,2.272837685773421,1.5917026781179011,-3.669631903165982,-0.8142356800766137,-2.1644995545926804,,,,,,,-0.012186735139637861,-0.005160601416275057,0.008242987275070224,-0.015261578297958933
2018-03-19,-0.00014574072750495048,0.0,0.00640387472949655,0.008797612161642432,-0.00016527932243004528,-0.008229059538698458,-0.0021766587942959603,-0.0028597454217891283,4.2587847733282835,3.5379281115344163,2.0672265291411307,4.407157822027408,1.6977761816750814,1.081714142179191,,,,,,,-0.03284691230471082,-0.023978462957542135,-0.01203286658720737,0.0003484508743257786
2018-03-20,-0.0004581806144798861,0.0,-0.002424639868501721,0.0022051832057252696,-0.0013232189226295432,-0.004434039509902732,-0.00123491667422293,-0.0008562450333347016,3.6853388267707565,1.6746398173399513,4.349533397457517,-0.4024364206589581,6.8474657478796,4.337589199481862,,,,,,,0.017875924521666087,0.006264692598501043,0.006562064039118187,-0.020471778996372758
2018-03-21,-0.0006251302558233363,0.0,-0.012049701672363966,-0.006735194974809566,5.266147325411197e-05,-0.0014880016868943358,0.0006750670012500848,0.0011393158462880137,-1.5452796851131545,-1.209870953582648,-0.7590972814313091,-1.338865978248105,-1.7203902533059257,-1.0860111855611088,,,,,,,0.01564171483967347,0.01715039829483178,0.01995316284601767,-0.0014575569571790847
2018-03-22,0.0006251302558233363,0.0,0.007469171908251582,0.008227918227480702,0.0009098531703672919,0.0012779661901234363,0.0006636075963983856,0.0023987919505383815,-3.9322002031718206,-2.8765157543151787,-5.751429405430297,1.0037764800456372,-1.7146843329268968,-1.0849339287098303,,,,,,,-0.015148410541509505,-0.012836869098188153,-0.01774102879324646,0.010049694898206507
2018-03-23,0.0007288250621959591,0.0,0.00040747246757000255,0.014025830166588094,-0.00137637988748196,-0.005028797666015272,-0.001798421555986529,-0.0021223434773824934,4.017951409446763,2.969507230209789,3.764131431956219,1.7451910424685302,3.4350745862328225,2.170945114270939,,,,,,,-0.03103466335513544,-0.018364491647233194,-0.0005081005179419229,-0.0022325865025553115
2018-03-26,4.1631106769024484e-05,0.0,0.0013551215070846112,-0.0009359914986142304,0.0002709129783875497,-0.001419710549952491,0.00018581360429426041,-0.0011308136434600158,0.4289282105951031,2.4222015382049378,-0.09444126131636921,1.5494715742755183,0.8968696695249356,1.087090448763739,,,,,,,-0.011246845827551366,-0.000634669231196483,-0.02109780826688379,0.09156262693705874
2018-03-27,-0.00035391966393127916,0.0,0.0032896316726080954,0.003963987684713732,0.00047392117998246164,0.008010116485761998,0.0013044468690539546,0.00046328090466118965,1.2025281727572334,-1.7709089260583788,2.4611473810282725,-2.959573118541581,-3.4410183305356057,-2.1731016343248477,,,,,,,-0.011139876436256413,-0.005881302999709348,0.006325506745036513,-0.04358093368079896
2018-03-28,-0.0005206977467295815,0.0,0.0059589594067333,0.006798204411506692,0.0002481548198005612,0.007588519972495433,0.003024043906300733,-0.0006319487971619964,-0.4297333435009598,0.9314890626884065,0.0,-2.207000719657959,-3.418261964876912,-2.1687926015072634,,,,,,,-0.0025155419640526255,-0.024755843351118578,-0.01184142057595805,-0.004404267196962741
2018-03-29,0.0002499687552077745,0.0,-0.010429898512748004,-0.021688441689174942,0.0009319104837981484,0.0024364802021352716,-0.0009960136751816506,0.0042717857884975174,-4.025471114204837,-2.047613366600487,-5.5679791182526195,0.6008381641925631,0.0,1.083858672797433,,,,,,,0.039687852840535665,0.02794244724191053,0.021654968574349898,-0.04601631801179329
2018-03-30,-0.00012497656705701132,0.0014673516939498477,-0.0028234472648307474,0.0032658050691967144,,,,,0.0,0.0,0.0,-0.26713810936502824,0.0,0.0,,,,,,,0.0030104044802703456,-0.0025259508302477585,0.0012218981720648614,0.0
2018-04-02,-2.0830946454886146e-05,-0.0029368596733098107,0.006721228063597096,0.00460339637325391,,,,,0.0,0.0,0.0,1.2033705643178294,0.0,0.0,,,,,,,-0.017195304249978782,-0.008858499317870638,-0.01305570310789328,0.0
2018-04-03,0.00035406708899810013,0.001469507979359963,0.00045448169389228354,0.0012318205124264292,-0.0002327772970049935,0.0031171268109959627,0.0020115845185948444,0.0009155838871253152,-0.4267568747412298,-0.464517710071366,-0.5628584334155029,0.0,-4.275040277962905,-1.083858672797433,,,,,,,0.0008776214307224528,9.548194059583182e-05,0.0027354406879029902,0.06214745988600734
2018-04-04,0.00010411352548178598,0.0,-0.0031573424249122795,0.0023461966522047017,-1.5019750972733448e-05,0.00047169617021491916,0.0013685081098708807,-0.0015938517865468071,0.0,0.09287844246834709,0.1875507042209179,-3.1353985923482597,-5.691850558248568,-2.1644995545926804,,,,,,,0.008136269281371344,-0.007753743626346399,0.003930063213121393,0.038374713837373564
2018-04-05,-0.0005623418561757632,0.0,0.003876462653694901,0.011986061287822869,0.0024077870878276286,0.00728708783060128,0.003142816482044175,-0.0005155303632671249,0.4267568747412298,1.3946840031698216,1.5028848419238017,-5.089983112730501,-5.0468670101874835,-1.080644856729318,,,,,,,0.004560190355095917,-0.003494109013998603,0.00956127037624066,-0.010741828451893864
2018-04-06,0.0009370608213403742,0.0,0.007800620343514808,-0.0021525959041499565,0.0026635557735605886,0.002297097644015089,0.00028507981259373594,0.003494197410439881,-1.1089769124422943,-3.620311014642663,-4.122358827510464,0.5919686215885456,-3.3376930879684075,-1.0795775507304484,,,,,,,-0.010231318282334256,0.00032401202428733455,-0.014363206703767784,-0.017917519935916282
2018-04-09,0.000873798582622598,0.0,0.041250259423330604,0.007022460896834559,-0.001997001422831879,-0.0026174696068155257,-0.01946655560353694,-0.0034729836400915204,-2.297140449745516,3.620311014642663,0.46678047644945764,27.056929913122474,29.072917003559606,28.42111847405615,,,,,,,-0.019561886944376383,-0.02090633157669064,-0.1283800006197633,-0.006521690564508242
