Date,MOEX,BIST,EUFN,IXG,EEM,TBCG,BGEO,CGEO,HSBK,AAZ,FTMC,AKBNK
2021-09-27,4081.22,1391.74,16.266157150268555,70.80907440185547,45.678443908691406,1353.987060546875,1553.4381103515625,612.0,8.491231918334961,118.8243179321289,23608.599609375,4.140995502471924
2021-09-28,4065.46,1383.77,15.901444435119629,69.62055969238281,45.08857727050781,1336.0404052734375,1537.4849853515625,597.0,8.491231918334961,129.80807495117188,23129.099609375,4.125038146972656
2021-09-29,4058.37,1391.92,15.95007038116455,69.7174072265625,44.66852951049805,1371.9342041015625,1571.385498046875,579.0,8.491231918334961,132.3043670654297,23151.0,4.180889129638672
2021-09-30,4103.52,1406.39,15.901444435119629,69.06591796875,45.02601623535156,1445.7154541015625,1549.449951171875,600.0,8.541475296020508,128.80953979492188,23031.30078125,4.2526984214782715
2021-10-01,4086.99,1401.46,16.055431365966797,69.83185577392578,44.9813346862793,1435.7449951171875,1563.408935546875,611.0,8.621865272521973,129.30880737304688,22975.80078125,4.228762149810791
2021-10-04,4112.72,1394.37,15.958174705505371,69.33003234863281,44.319976806640625,1441.727294921875,1565.403076171875,612.0,8.461084365844727,124.81546020507812,22654.900390625,4.212805271148682
2021-10-05,4223.85,1391.65,16.266157150268555,70.5361557006836,44.63277816772461,1447.7093505859375,1595.3153076171875,600.0,8.370645523071289,123.81693267822266,22730.69921875,4.2048258781433105
2021-10-06,4171.71,1371.69,16.34720230102539,70.5713882446289,44.382537841796875,1453.6917724609375,1577.3680419921875,598.0,8.260108947753906,120.32209014892578,22386.599609375,4.164931297302246
2021-10-07,4228.02,1396.92,16.37151527404785,71.00276184082031,45.249454498291016,1419.792236328125,1625.2274169921875,618.0,8.50128173828125,122.36483764648438,22559.19921875,4.212805271148682
2021-10-08,4238.0,1398.0,16.452564239501953,71.40773010253906,45.41926193237305,1465.65625,1601.297607421875,611.0,8.56157398223877,122.8642807006836,22536.19921875,4.196846961975098
2021-10-11,4279.87,1416.3,16.468772888183594,70.8266830444336,45.329891204833984,1431.756591796875,1575.373779296875,613.0,8.842939376831055,120.86649322509766,22487.5,4.244719982147217
2021-10-12,4263.8,1416.82,16.484983444213867,70.8354721069336,45.09751892089844,1465.65625,1571.385498046875,633.0,9.07406234741211,119.86759948730469,22468.900390625,4.236741065979004
2021-10-13,4243.92,1413.54,16.484983444213867,70.59778594970703,45.72312927246094,1467.6502685546875,1537.4849853515625,631.0,9.043914794921875,116.87091064453125,22635.30078125,4.188868045806885
2021-10-14,4259.13,1411.75,16.622764587402344,71.41654205322266,45.86612319946289,1463.662109375,1555.43212890625,640.0,8.993671417236328,119.36814880371094,22860.400390625,4.188868045806885
2021-10-15,4261.82,1409.56,16.82538414001465,72.34974670410156,46.42023849487305,1493.5736083984375,1535.49072265625,637.0,8.80274486541748,117.86980438232422,22984.19921875,4.101101875305176
2021-10-18,4248.33,1417.7,16.776752471923828,72.29692840576172,46.30405044555664,1523.48486328125,1539.479248046875,628.0,9.164501190185547,115.87200927734375,22968.69921875,4.053228855133057
2021-10-19,4276.26,1429.85,16.91453742980957,72.93079376220703,46.92072296142578,1583.3074951171875,1581.356201171875,615.0,9.224794387817383,117.86980438232422,23054.099609375,4.172910690307617
2021-10-20,4287.52,1432.8,16.97126579284668,73.42382049560547,46.91178512573242,1601.2545166015625,1595.3153076171875,615.0,9.114256858825684,120.36703491210938,22966.69921875,4.228762149810791
2021-10-21,4218.63,1455.42,16.91453742980957,73.02764892578125,46.60791778564453,1621.1951904296875,1533.8250732421875,621.0,9.043914794921875,125.36151885986328,22917.099609375,4.244719982147217
2021-10-22,4196.96,1479.93,17.003684997558594,73.62630462646484,46.509613037109375,1557.38427734375,1509.8902587890625,615.0,9.02381706237793,125.86097717285156,22931.69921875,4.348443508148193
2021-10-25,4254.98,1492.93,16.98747444152832,73.6439208984375,46.750919342041016,1563.3665771484375,1537.8143310546875,614.0,9.184598922729492,122.36483764648438,22941.80078125,4.420253753662109
2021-10-26,4235.87,1509.2,17.06852149963379,73.73194885253906,46.509613037109375,1575.331298828125,1545.7923583984375,606.0,9.154451370239258,119.86759948730469,23161.30078125,4.452168941497803
2021-10-27,4229.53,1519.25,16.963159561157227,72.93960571289062,46.134239196777344,1575.331298828125,1515.8740234375,604.0,9.064013481140137,118.36924743652344,23172.0,4.6117448806762695
2021-10-28,4189.66,1522.04,17.125253677368164,73.53826904296875,46.178924560546875,1573.3372802734375,1523.8521728515625,600.0,9.114256858825684,117.86980438232422,23199.900390625,4.675574779510498
2021-10-29,4150.0,1522.04,17.0604190826416,73.16850280761719,45.50863265991211,1565.3607177734375,1513.8792724609375,604.0,9.043914794921875,117.37035369873047,23106.599609375,4.675574779510498
2021-11-01,4221.49,1536.32,17.2873477935791,73.5206527709961,45.86612319946289,1573.3372802734375,1545.7923583984375,608.0,9.0037202835083,116.87091064453125,23211.19921875,4.747384071350098
2021-11-02,4207.53,1533.05,17.214406967163086,73.291748046875,45.45500564575195,1549.408203125,1539.808837890625,606.0,9.144403457641602,117.86980438232422,23140.0,4.843129634857178
2021-11-03,4184.87,1547.03,17.40081787109375,73.78477478027344,45.66950225830078,1561.3726806640625,1555.76513671875,602.0,9.124305725097656,118.86869812011719,23117.0,4.9468536376953125
2021-11-04,4184.87,1575.67,17.044208526611328,72.86038208007812,45.562259674072266,1585.3016357421875,1517.8685302734375,603.0,9.144403457641602,110.87753295898438,23471.099609375,5.042599678039551
2021-11-05,4174.76,1583.59,17.16577911376953,73.08927917480469,45.50863265991211,1583.3074951171875,1557.760009765625,602.0,9.244891166687012,115.87200927734375,23596.80078125,5.050577640533447
2021-11-08,4218.27,1608.54,17.14957046508789,73.38858795166016,45.92868423461914,1587.2960205078125,1539.808837890625,609.0,9.224794387817383,116.87091064453125,23539.900390625,5.082493305206299
2021-11-09,4187.33,1615.64,17.036104202270508,72.93079376220703,45.749942779541016,1567.3548583984375,1561.7490234375,613.0,9.234841346740723,113.87421417236328,23367.099609375,5.026642322540283
2021-11-10,4172.47,1624.09,16.90642738342285,72.64026641845703,45.562259674072266,1563.3665771484375,1595.6568603515625,610.0,9.194646835327148,114.37366485595703,23433.30078125,5.1064300537109375
2021-11-11,4189.35,1625.06,16.963159561157227,72.9131851196289,46.34873962402344,1589.289794921875,1651.5048828125,619.0,9.144403457641602,117.86980438232422,23574.099609375,5.026642322540283
2021-11-12,4121.66,1638.5,16.97126579284668,73.08927917480469,46.47386169433594,1595.27197265625,1595.6568603515625,626.0,9.094159126281738,117.86980438232422,23557.5,5.058557033538818
2021-11-15,4135.14,1702.49,16.955055236816406,72.99243927001953,46.32191848754883,1583.3074951171875,1559.7545166015625,625.0,9.043914794921875,115.87200927734375,23621.599609375,5.561221122741699
2021-11-16,4120.02,1685.6,16.882112503051758,72.8427505493164,46.38448715209961,1579.3192138671875,1559.7545166015625,654.0,8.943426132202148,117.37035369873047,23539.69921875,5.60909366607666
2021-11-17,4149.02,1707.04,16.857797622680664,72.2088851928711,46.143184661865234,1575.331298828125,1579.7001953125,655.0,8.96352481842041,116.87091064453125,23434.099609375,5.672924518585205
2021-11-18,4093.85,1736.88,16.809171676635742,71.88314819335938,45.58013153076172,1595.27197265625,1633.553466796875,655.0,8.7524995803833,115.87200927734375,23574.599609375,5.784627437591553
2021-11-19,4016.47,1737.33,16.4039363861084,70.85309600830078,45.50863265991211,1581.3134765625,1659.4830322265625,645.0,8.581671714782715,113.87421417236328,23492.5,5.768669605255127
2021-11-22,3872.77,1755.48,16.4039363861084,71.43414306640625,45.14220428466797,1555.39013671875,1653.4993896484375,660.0,8.350549697875977,110.87753295898438,23429.69921875,5.73675537109375
2021-11-23,3960.33,1784.56,16.428251266479492,72.26170349121094,45.09751892089844,1553.396240234375,1631.5589599609375,654.0,8.159621238708496,114.37366485595703,23221.599609375,5.505369663238525
2021-11-24,3950.56,1812.3,16.363414764404297,72.09442901611328,45.03496170043945,1545.419921875,1611.6136474609375,658.0,8.169670104980469,111.87642669677734,23167.099609375,5.56920051574707
2021-11-25,3947.82,1819.23,16.363414764404297,72.09442901611328,45.03496170043945,1589.289794921875,1635.5479736328125,660.0,8.340500831604004,111.87642669677734,23280.0,5.4574971199035645
2021-11-26,3810.98,1776.41,15.690722465515137,69.56773376464844,43.52455520629883,1545.419921875,1547.787109375,656.0,7.787816524505615,107.88084411621094,22537.900390625,5.273984432220459
2021-11-29,3879.54,1808.79,15.755558013916016,69.61174774169922,43.694358825683594,1569.348876953125,1559.7545166015625,648.0,8.199817657470703,105.38359832763672,22756.30078125,5.266005516052246
2021-11-30,3890.59,1809.65,15.617779731750488,68.36161041259766,43.649681091308594,1551.4019775390625,1537.8143310546875,638.0,8.089280128479004,106.88194274902344,22519.69921875,5.202175140380859
2021-12-01,3959.29,1857.4,15.633987426757812,67.86859893798828,43.810550689697266,1567.3548583984375,1579.7001953125,652.0,8.290255546569824,107.88084411621094,22912.69921875,5.369729995727539
2021-12-02,3947.54,1880.06,15.95007038116455,69.67339324951172,44.34678268432617,1555.39013671875,1601.6405029296875,669.0,8.571621894836426,109.87863159179688,22684.80078125,5.433560371398926
2021-12-03,3913.06,1910.41,15.715034484863281,68.90745544433594,43.7211799621582,1595.27197265625,1633.553466796875,655.0,8.440986633300781,112.37586975097656,22646.099609375,5.4894118309021
2021-12-06,3810.1,1927.39,15.998699188232422,69.99032592773438,44.060787200927734,1553.396240234375,1583.689453125,653.0,8.400792121887207,111.87642669677734,22881.30078125,5.73675537109375
2021-12-07,3873.2,1981.04,16.225631713867188,71.06437683105469,44.75790023803711,1549.408203125,1595.6568603515625,649.0,8.300304412841797,111.87642669677734,23238.19921875,5.752712249755859
2021-12-08,3773.61,2004.55,16.25804901123047,70.90592956542969,44.936641693115234,1547.413818359375,1569.7274169921875,652.0,8.300304412841797,119.86759948730469,23229.900390625,5.912288188934326
2021-12-09,3813.29,2031.44,16.07164192199707,70.46572875976562,44.72215270996094,1557.38427734375,1589.673095703125,656.0,8.420890808105469,114.87311553955078,23148.0,5.920267581939697
2021-12-10,3760.23,2035.48,16.112167358398438,70.69463348388672,44.75790023803711,1563.3665771484375,1601.6405029296875,648.0,8.159621238708496,114.37366485595703,22927.69921875,5.8005852699279785
2021-12-13,3618.31,2101.51,15.858887672424316,69.75281524658203,44.048099517822266,1555.39013671875,1575.711181640625,650.0,8.129475593566895,109.87863159179688,22647.19921875,5.992076396942139
2021-12-14,3619.39,2157.74,15.900274276733398,70.10957336425781,43.948368072509766,1557.38427734375,1571.721923828125,645.0,8.209866523742676,111.87642669677734,22550.69921875,6.311227798461914
2021-12-15,3621.82,2162.26,15.99959945678711,70.25225830078125,43.82145690917969,1545.419921875,1557.760009765625,639.0,8.139524459838867,109.87863159179688,22433.900390625,6.279313087463379
2021-12-16,3750.36,2278.55,16.098926544189453,71.15304565429688,43.87584686279297,1553.396240234375,1551.776123046875,632.0,8.179719924926758,104.88414764404297,22648.0,6.558570861816406
2021-12-17,3723.27,2084.47,15.883718490600586,69.78849792480469,43.65828323364258,1603.2484130859375,1537.8143310546875,626.0,8.189767837524414,109.87863159179688,22780.400390625,5.9043097496032715
2021-12-20,3669.05,2056.36,15.792669296264648,68.82527923583984,43.00558090209961,1531.461181640625,1539.808837890625,638.0,8.169670104980469,112.37586975097656,22549.900390625,5.8484578132629395
2021-12-21,3693.02,1892.02,16.074094772338867,69.94903564453125,43.730812072753906,1573.3372802734375,1581.6947021484375,635.0,8.330451011657715,109.87863159179688,22820.30078125,5.784627437591553
2021-12-22,3746.75,1804.15,16.239635467529297,70.4306411743164,43.93931198120117,1605.24267578125,1565.7381591796875,635.0,8.39074420928955,109.87863159179688,23080.80078125,6.055906772613525
2021-12-23,3704.6,1805.3,16.405174255371094,70.8944091796875,44.16594314575195,1603.2484130859375,1543.7979736328125,626.0,8.400792121887207,113.37476348876953,23266.80078125,6.079843044281006
2021-12-24,3702.72,1891.28,16.405174255371094,70.8944091796875,44.16594314575195,1609.2308349609375,1533.8250732421875,635.0,8.380695343017578,113.37476348876953,23270.400390625,6.079843044281006
2021-12-27,3740.63,1897.13,16.603822708129883,71.4562759399414,44.36537170410156,1609.2308349609375,1533.8250732421875,635.0,8.380695343017578,113.37476348876953,23270.400390625,6.2473978996276855
2021-12-28,3777.56,1850.48,16.58727264404297,71.59898376464844,44.22032928466797,1609.2308349609375,1533.8250732421875,635.0,8.380695343017578,113.37476348876953,23270.400390625,5.872394561767578
2021-12-29,3741.07,1895.46,16.64521026611328,71.61682891845703,44.02090072631836,1645.1241455078125,1607.624267578125,650.0,8.39074420928955,111.87642669677734,23517.30078125,5.864415645599365
2021-12-30,3787.26,1863.65,16.554161071777344,71.44282531738281,44.52519607543945,1645.1241455078125,1621.586181640625,642.0,8.340500831604004,112.37586975097656,23539.599609375,5.856436729431152
2021-12-31,3787.26,1857.65,16.595548629760742,71.43389129638672,44.3075065612793,1645.1241455078125,1663.47216796875,713.0,8.290255546569824,112.37586975097656,23480.80078125,5.744733810424805
2022-01-03,3852.5,1926.66,16.761091232299805,72.1655502319336,44.624969482421875,1645.1241455078125,1663.47216796875,713.0,8.290255546569824,112.37586975097656,23480.80078125,5.8484578132629395
2022-01-04,3873.49,1963.59,17.150110244750977,73.78053283691406,44.47077178955078,1651.1064453125,1641.5316162109375,725.0,8.4711332321167,106.88194274902344,23896.69921875,5.8005852699279785
2022-01-05,3815.05,2005.29,17.01767921447754,73.00426483154297,43.74516296386719,1645.1241455078125,1639.537353515625,716.0,6.833179950714111,108.38028717041016,23771.19921875,5.856436729431152
2022-01-06,3753.29,2007.55,17.191495895385742,73.9322280883789,43.94470977783203,1625.1837158203125,1631.5589599609375,698.0,7.064302921295166,109.87863159179688,23416.900390625,5.840479373931885
2022-01-07,3753.29,2033.32,17.406702041625977,74.94939422607422,44.343788146972656,1605.24267578125,1609.6187744140625,682.0,7.194936752319336,108.87973022460938,23353.30078125,6.079843044281006
2022-01-10,3738.68,2045.16,17.39842414855957,74.77094268798828,44.343788146972656,1561.3726806640625,1585.6839599609375,680.0,7.486351490020752,106.88194274902344,23001.80078125,6.047927379608154
2022-01-11,3785.29,2046.03,17.555688858032227,75.58290100097656,45.36872100830078,1529.467041015625,1561.7490234375,670.0,7.405961990356445,106.88194274902344,23028.19921875,6.071864604949951
2022-01-12,3829.95,2064.21,17.770896911621094,75.9397964477539,46.12153244018555,1575.331298828125,1579.7001953125,685.0,7.536595344543457,107.38138580322266,23047.19921875,6.087822437286377
2022-01-13,3674.73,2070.65,17.845388412475586,76.01117706298828,45.46848678588867,1585.3016357421875,1587.678466796875,685.0,7.2150349617004395,112.37586975097656,22958.5,6.031970024108887
2022-01-14,3596.98,2072.93,17.845388412475586,75.68103790283203,45.450347900390625,1581.3134765625,1577.7056884765625,679.0,6.913570880889893,113.37476348876953,22743.400390625,5.992076396942139
2022-01-17,3560.35,2085.76,17.845388412475586,75.68103790283203,45.450347900390625,1545.419921875,1571.721923828125,675.0,6.90352201461792,114.37366485595703,22871.599609375,6.183567047119141
2022-01-18,3328.94,1979.83,17.57224464416504,74.34265899658203,44.64310836791992,1519.4964599609375,1541.80322265625,670.0,6.531717300415039,113.37476348876953,22652.69921875,5.912288188934326
2022-01-19,3436.82,2042.08,17.42325782775879,73.44146728515625,44.833580017089844,1533.4552001953125,1515.8740234375,672.0,6.42117977142334,113.37476348876953,22655.0,6.287292003631592
2022-01-20,3516.02,2014.21,17.23288345336914,73.03104400634766,45.09661102294922,1511.5203857421875,1505.9010009765625,675.0,6.401082515716553,120.36703491210938,22715.0,6.25537633895874
2022-01-21,3439.25,2011.16,17.059064865112305,71.87110900878906,44.443565368652344,1481.6087646484375,1468.0042724609375,657.0,6.441277027130127,116.37145233154297,22263.19921875,6.319206714630127
2022-01-24,3235.28,1910.29,16.7528133392334,71.51420593261719,43.81772994995117,1421.7862548828125,1414.1507568359375,625.0,5.928789138793945,108.38028717041016,21452.5,6.047927379608154
2022-01-25,3258.74,1945.07,16.876968383789062,71.94247436523438,43.7360954284668,1419.792236328125,1468.0042724609375,619.0,6.159911155700684,109.37918090820312,21645.69921875,6.143672943115234
2022-01-26,3357.66,1951.17,16.976295471191406,71.96033477783203,43.18281555175781,1419.792236328125,1499.917236328125,630.0,6.250350475311279,107.88084411621094,21873.099609375,6.143672943115234
2022-01-27,3455.93,1997.69,16.992847442626953,71.35360717773438,42.68396759033203,1419.792236328125,1481.96630859375,650.0,6.481472969055176,110.87753295898438,21854.599609375,6.1915459632873535
2022-01-28,3488.6,1983.18,16.992847442626953,71.82649230957031,42.892574310302734,1405.83349609375,1454.042236328125,654.0,6.391034126281738,110.87753295898438,21643.30078125,6.167609691619873
2022-01-31,3530.38,2003.2,17.199777603149414,72.55814361572266,44.29844284057617,1405.83349609375,1464.01513671875,646.0,6.501570224761963,110.87753295898438,21926.599609375,6.414952754974365
2022-02-01,3548.17,2015.43,17.5225830078125,73.70915222167969,44.5705451965332,1447.7093505859375,1462.0206298828125,660.0,6.55181360244751,105.38359832763672,22167.900390625,6.383037090301514
