Date,G0GE,G1GE,G2GE,G3GE,G4GE,GAGE,GDAM,GDAZ,GDGE,GDRU,GDTR,GJGE
2016-06-16,,,,,,,111.07,108.362,204.556,601.112,605.041,
2016-06-17,,,,,,,111.152,108.996,204.628,601.129,608.261,
2016-06-20,,,,,,,111.92,110.273,204.733,602.98,611.399,
2016-06-21,,,,,,,112.143,110.698,205.458,603.961,611.717,
2016-06-22,,,,,,,112.092,110.166,205.309,604.379,613.016,
2016-06-23,,,,,,,113.497,110.18,205.069,605.592,614.103,
2016-06-24,,,,,,,112.407,109.373,203.548,602.432,608.023,
2016-06-27,,,,,,,112.478,109.69,204.135,604.195,611.278,
2016-06-28,,,,,,,112.906,111.347,204.124,606.401,615.399,
2016-06-29,,,,,,,113.348,111.635,205.739,609.601,622.123,
2016-06-30,,,,,,,113.217,112.197,205.107,609.969,621.681,
2016-07-01,,,,,,,114.03,113.306,205.679,611.742,625.176,
2016-07-04,,,,,,,114.09,113.349,205.784,612.039,625.455,
2016-07-05,,,,,,,114.321,112.269,206.25,612.049,624.972,
2016-07-06,,,,,,,115.465,112.283,206.053,611.616,624.819,
2016-07-07,,,,,,,115.693,112.298,205.934,612.018,626.484,
2016-07-08,,,,,,,115.887,112.586,205.939,612.307,630.178,
2016-07-11,,,,,,,116.338,112.903,206.696,613.224,636.151,
2016-07-12,,,,,,,116.57,112.781,206.731,613.342,634.64,
2016-07-13,,,,,,,116.813,114.027,206.906,613.174,633.183,
2016-07-14,,,,,,,119.139,114.315,206.974,613.581,631.708,
2016-07-15,,,,,,,119.242,115.15,207.009,612.862,629.412,
2016-07-18,,,,,,,118.765,114.92,207.115,611.766,619.979,
2016-07-19,,,,,,,118.661,114.934,207.414,611.584,609.512,
2016-07-20,,,,,,,118.654,114.949,207.626,611.566,601.013,
2016-07-21,,,,,,,118.811,115.511,207.661,612.007,598.286,
2016-07-22,,,,,,,118.281,114.43,207.476,612.133,603.877,
2016-07-25,,,,,,,118.341,114.474,207.434,612.025,605.448,
2016-07-26,,,,,,,118.334,113.525,207.193,611.173,603.438,
2016-07-27,,,,,,,117.026,113.539,207.412,611.491,604.403,
2016-07-28,,,,,,,117.232,113.302,207.447,611.913,606.848,
2016-07-29,,,,,,,116.882,112.572,207.482,611.195,603.808,
2016-07-31,,,,,,,116.902,112.586,207.518,611.294,603.901,
2016-08-01,,,,,,,116.877,112.861,207.902,612.465,607.736,
2016-08-02,,,,,,,116.966,112.555,208.048,612.061,607.061,
2016-08-03,,,,,,,116.991,112.569,207.715,612.313,603.451,
2016-08-04,,,,,,,117.219,112.819,207.897,614.2,605.259,
2016-08-05,,,,,,,117.573,113.803,208.006,615.844,606.821,
2016-08-08,,,,,,,117.644,114.505,208.328,616.561,614.375,
2016-08-09,,,,,,,118.314,114.823,208.753,617.005,614.716,
2016-08-10,,,,,,,119.312,114.959,208.788,617.655,617.989,
2016-08-11,,,,,,,119.355,115.384,208.824,616.098,617.573,
2016-08-12,,,,,,,119.592,115.48,208.859,615.21,619.299,
2016-08-15,,,,,,,119.561,116.262,208.964,616.035,619.531,
2016-08-16,,,,,,,119.598,116.277,208.999,616.398,619.777,
2016-08-17,,,,,,,119.561,116.348,209.034,613.659,618.298,
2016-08-18,,,,,,,119.525,116.306,209.069,614.967,617.792,
2016-08-19,,,,,,,119.523,116.32,209.426,614.947,615.957,
2016-08-22,,,,,,,119.625,116.221,209.44,615.092,613.303,
2016-08-23,,,,,,,119.519,115.902,209.153,615.143,619.635,
2016-08-24,,,,,,,119.63,115.708,209.078,615.422,619.054,
2016-08-25,,,,,,,119.669,115.038,209.315,615.693,619.45,
2016-08-26,,,,,,,119.304,115.053,209.277,616.236,620.266,
2016-08-29,,,,,,,119.369,114.79,209.478,616.502,620.155,
2016-08-30,,,,,,,119.467,114.859,209.951,617.066,618.01,
2016-08-31,,,,,,,119.341,114.837,209.951,617.405,616.323,
2016-09-01,,,,,,,119.293,114.851,209.986,617.534,613.529,
2016-09-02,,,,,,,119.314,114.848,210.021,617.857,612.762,
2016-09-05,,,,,,,119.374,114.892,210.126,618.155,613.04,
2016-09-06,,,,,,,119.519,115.493,210.207,617.045,616.345,
2016-09-07,,,,,,,119.571,115.967,210.426,619.58,620.979,
2016-09-08,,,,,,,119.641,116.076,210.287,621.223,618.962,
2016-09-09,,,,,,,119.654,115.834,210.267,619.429,616.083,
2016-09-12,,,,,,,119.006,115.023,210.372,617.674,612.165,
2016-09-13,,,,,,,119.026,114.643,210.503,618.27,612.885,
2016-09-14,,,,,,,118.633,114.433,210.001,617.412,609.959,
2016-09-15,,,,,,,118.268,114.246,210.478,616.514,609.59,
2016-09-16,,,,,,,118.265,114.26,210.513,616.909,611.484,
2016-09-19,,,,,,,118.326,114.655,210.714,618.164,613.346,
2016-09-20,,,,,,,118.42,114.704,210.969,618.427,614.221,
2016-09-21,,,,,,,118.44,114.823,210.784,618.706,616.332,
2016-09-22,,,,,,,119.091,115.963,211.643,621.301,623.336,
2016-09-23,,,,,,,119.111,115.916,211.678,621.095,622.875,
2016-09-26,,,,,,,119.241,115.645,211.246,620.676,614.524,
2016-09-27,,,,,,,119.123,115.674,211.19,620.668,613.153,
2016-09-28,,,,,,,119.143,115.99,211.317,621.054,609.578,
2016-09-29,,,,,,,119.301,116.097,210.969,621.574,609.099,
2016-09-30,,,,,,,119.183,116.257,211.004,620.97,610.127,
2016-10-03,,,,,,,119.246,116.314,211.139,621.642,613.798,
2016-10-04,,,,,,,119.53,116.843,211.152,621.539,616.306,
2016-10-05,,,,,,,119.193,116.629,211.187,620.218,612.82,
2016-10-06,,,,,,,119.285,116.552,211.215,619.925,613.463,
2016-10-07,,,,,,,119.237,116.774,211.25,619.294,614.904,
2016-10-10,,,,,,,119.3,116.819,211.356,619.595,615.185,
2016-10-11,,,,,,,119.268,117.033,211.314,617.557,612.457,
2016-10-12,,,,,,,119.398,116.715,211.349,616.251,608.993,
2016-10-13,,,,,,,119.142,116.817,211.461,614.686,610.178,
2016-10-14,,,,,,,119.308,116.854,211.503,615.316,609.405,
2016-10-17,,,,,,,119.346,116.894,211.524,614.654,607.203,
2016-10-18,,,,,,,119.145,116.947,211.559,615.043,607.941,
2016-10-19,,,,,,,119.399,116.961,211.556,615.977,609.434,
2016-10-20,,,,,,,119.445,116.943,211.714,617.165,610.378,
2016-10-21,,,,,,,119.573,116.99,211.749,617.141,609.985,
2016-10-24,,,,,,,119.571,117.011,211.847,617.216,609.997,
2016-10-25,,,,,,,119.722,117.017,211.882,617.337,609.904,
2016-10-26,,,,,,,119.592,116.897,211.932,616.449,608.199,
2016-10-27,,,,,,,119.341,116.077,211.875,615.227,604.877,
2016-10-28,,,,,,,119.341,116.363,211.988,615.067,602.422,
2016-10-31,,,,,,,119.357,116.298,212.065,615.33,601.887,
2016-11-01,,,,,,,119.416,116.187,212.094,614.79,598.334,
2016-11-02,,,,,,,119.444,116.023,212.13,614.282,597.722,
2016-11-03,,,,,,,119.527,115.921,212.166,614.497,598.562,
2016-11-04,,,,,,,119.525,115.412,211.729,613.292,594.652,
2016-11-07,,,,,,,119.663,115.752,211.837,614.349,595.805,
2016-11-08,,,,,,,119.629,116.089,211.968,615.88,597.331,
2016-11-09,,,,,,,119.518,115.544,212.147,614.918,593.694,
2016-11-10,,,,,,,118.613,113.739,211.013,610.39,578.537,
2016-11-11,,,,,,,118.634,113.754,211.049,610.49,578.63,
2016-11-14,,,,,,,115.475,110.299,205.93,603.692,559.83,
2016-11-15,,,,,,,115.488,111.042,205.966,606.67,570.34,
2016-11-16,,,,,,,115.545,111.028,205.959,605.833,568.916,
2016-11-17,,,,,,,116.235,110.643,205.817,606.718,570.751,
2016-11-18,,,,,,,116.133,110.451,206.09,605.349,565.635,
2016-11-21,,,,,,,116.036,110.388,205.819,606.355,566.455,
2016-11-22,,,,,,,116.334,110.839,205.982,606.76,567.754,
2016-11-23,,,,,,,116.648,110.777,206.019,606.313,563.485,
2016-11-24,,,,,,,116.669,110.792,206.055,606.413,563.579,
2016-11-25,,,,,,,116.538,110.932,206.044,606.245,563.297,
2016-11-28,,,,,,,116.603,111.234,206.2,606.716,566.104,
2016-11-29,,,,,,,117.078,111.413,205.982,607.045,567.277,
2016-11-30,,,,,,,117.25,111.899,206.272,606.767,566.944,
2016-12-01,,,,,,,117.043,111.607,206.308,605.402,560.799,
2016-12-02,,,,,,,117.24,111.965,206.454,606.939,558.036,
2016-12-05,,,,,,,117.254,112.125,206.453,606.78,557.849,
2016-12-06,,,,,,,118.156,112.422,207.012,607.349,563.452,
2016-12-07,,,,,,,118.278,112.407,206.999,609.187,569.683,
2016-12-08,,,,,,,118.828,112.64,207.525,608.798,565.999,
2016-12-09,,,,,,,119.116,112.637,207.561,609.123,564.75,
2016-12-12,,,,,,,119.122,112.793,207.607,608.545,562.217,
2016-12-13,,,,,,,119.338,112.954,208.322,609.782,564.405,
2016-12-14,,,,,,,119.636,113.122,208.311,611.335,567.144,
2016-12-15,,,,,,,119.349,112.31,208.244,608.391,560.277,
2016-12-16,,,,,,,119.558,112.236,208.273,609.039,560.811,
2016-12-19,,,,,,,119.647,112.417,208.856,609.343,562.464,
2016-12-20,,,,,,,119.66,112.271,208.892,609.973,562.031,
2016-12-21,,,,,,,119.809,112.385,208.928,610.412,566.208,
2016-12-22,,,,,,,119.938,112.4,208.964,610.611,567.06,
2016-12-23,,,,,,,119.977,112.443,209.0,610.941,567.287,
2016-12-27,,,,,,,120.06,112.798,209.145,611.187,566.993,
2016-12-28,,,,,,,120.119,112.494,209.181,611.561,567.145,
2016-12-29,,,,,,,120.19,112.699,209.218,611.769,569.012,
2016-12-30,,,,,,,120.063,112.658,209.244,611.887,569.536,
2016-12-31,,,,,,,120.084,112.658,209.244,611.987,569.63,
2017-01-03,,,,,,,120.395,112.75,209.884,612.668,567.617,
2017-01-04,,,,,,,120.769,113.3,210.303,613.736,571.413,
2017-01-05,,,,,,,121.149,113.872,211.814,616.179,573.803,
2017-01-06,,,,,,,121.534,113.92,212.267,617.554,574.883,
2017-01-09,,,,,,,121.386,113.687,212.019,617.451,568.678,
2017-01-10,,,,,,,121.25,113.803,212.222,617.438,567.285,
2017-01-11,,,,,,,121.133,113.567,212.452,615.212,560.902,
2017-01-12,,,,,,,121.211,114.203,212.295,616.83,568.16,
2017-01-13,,,,,,,121.232,114.384,213.042,616.165,567.986,
2017-01-16,,,,,,,121.294,114.429,213.151,616.466,568.268,
2017-01-17,,,,,,,121.367,114.735,213.424,617.888,572.521,
2017-01-18,,,,,,,121.04,114.604,213.198,617.487,570.181,
2017-01-19,,,,,,,120.743,113.551,213.022,615.641,567.949,
2017-01-20,,,,,,,120.614,113.536,213.058,616.018,569.69,
2017-01-23,,,,,,,120.898,113.838,213.167,617.141,573.359,
2017-01-24,,,,,,,121.066,114.205,213.556,617.514,574.151,
2017-01-25,,,,,,,120.516,113.493,213.239,616.257,571.378,
2017-01-26,,,,,,,120.63,113.338,213.291,616.016,571.031,
2017-01-27,,,,,,,120.791,113.539,213.319,617.277,573.207,
2017-01-30,,,,,,,120.681,113.231,213.42,616.746,576.962,
2017-01-31,,,,,,,120.805,113.426,213.428,617.307,575.564,
2017-02-01,,,,,,,120.742,113.414,213.697,616.746,574.215,
2017-02-02,,,,,,,120.811,113.798,213.682,618.422,579.859,
2017-02-03,,,,,,,120.904,114.221,213.529,618.938,585.35,
2017-02-06,,,,,,,121.027,114.543,213.926,619.47,586.986,
2017-02-07,,,,,,,120.97,114.703,213.674,619.659,583.694,
2017-02-08,,,,,,,120.9,114.902,214.43,620.619,586.466,
2017-02-09,,,,,,,120.903,114.937,213.746,621.262,587.4,
2017-02-10,,,,,,,120.957,115.079,213.782,621.484,586.45,
2017-02-13,,,,,,,120.907,115.253,214.27,622.708,588.019,
2017-02-14,,,,,,,121.204,115.508,214.473,622.645,588.962,
2017-02-15,,,,,,,121.194,115.41,213.979,622.042,587.903,
2017-02-16,,,,,,,121.285,115.43,214.474,622.68,589.465,
2017-02-17,,,,,,,121.168,115.704,214.195,622.919,588.814,
2017-02-20,,,,,,,121.23,115.748,214.304,623.222,589.098,
2017-02-21,,,,,,,121.313,115.833,214.655,623.567,588.975,
2017-02-22,,,,,,,121.416,116.01,214.691,623.815,589.786,
2017-02-23,,,,,,,121.438,115.961,214.765,624.033,591.26,
2017-02-24,,,,,,,121.469,116.114,214.763,624.217,591.293,
2017-02-27,,,,,,,121.648,116.1,215.109,624.721,591.359,
2017-02-28,,,,,,,121.661,116.183,214.886,624.834,589.389,
2017-03-01,,,,,,,121.566,115.696,214.558,624.085,585.184,
2017-03-02,,,,,,,121.716,115.747,214.579,624.184,583.083,
2017-03-03,,,,,,,121.68,115.623,214.757,624.406,582.624,
2017-03-06,,,,,,,121.935,115.806,214.724,625.01,584.046,
2017-03-07,,,,,,,121.841,115.785,214.76,624.844,587.306,
2017-03-08,,,,,,,121.897,115.119,214.796,623.758,585.617,
2017-03-09,,,,,,,121.365,114.018,213.922,621.685,582.014,
2017-03-10,,,,,,,121.359,113.841,214.868,620.963,585.434,
2017-03-13,,,,,,,121.543,114.124,214.276,621.448,585.364,
2017-03-14,,,,,,,121.613,113.696,213.828,620.574,583.808,
2017-03-15,,,,,,,121.599,113.658,214.377,620.257,584.519,
2017-03-16,,,,,,,121.864,114.368,215.086,622.029,588.831,
2017-03-17,,,,,,,121.999,114.461,214.843,622.608,591.002,
2017-03-20,,,,,,,122.173,114.4,215.231,623.488,594.007,
2017-03-21,,,,,,,122.508,115.015,215.267,624.516,598.132,
2017-03-22,,,,,,,122.983,114.878,215.303,624.362,597.841,
2017-03-23,,,,,,,123.257,115.004,215.339,624.611,598.356,
2017-03-24,,,,,,,123.403,115.155,215.375,625.001,599.248,
2017-03-27,,,,,,,123.475,115.343,215.484,626.407,600.616,
2017-03-28,,,,,,,123.548,115.381,215.41,626.468,600.224,
2017-03-29,,,,,,,123.754,115.513,215.556,626.937,599.079,
2017-03-30,,,,,,,124.004,115.668,215.593,627.595,599.596,
2017-03-31,,,,,,,124.196,115.553,215.593,627.514,598.737,
2017-04-03,,,,,,,124.217,115.584,215.701,628.134,600.215,
2017-04-04,,,,,,,124.341,115.813,215.737,628.557,601.921,
2017-04-05,,,,,,,124.81,115.921,215.774,629.412,602.666,
2017-04-06,,,,,,,125.033,116.334,215.81,630.096,603.879,
2017-04-07,,,,,,,125.091,116.354,216.1,629.562,604.744,
2017-04-10,,,,,,,125.276,116.395,215.955,628.435,603.308,
2017-04-11,,,,,,,125.251,116.521,214.99,629.115,603.417,
2017-04-12,,,,,,,125.391,116.408,215.799,628.934,603.984,
2017-04-13,,,,,,,125.322,116.418,215.836,629.58,607.796,
2017-04-17,,,,,,,125.407,116.565,215.98,630.165,607.979,
2017-04-18,,,,,,,125.53,116.587,216.017,630.468,611.105,
2017-04-19,,,,,,,125.632,116.806,215.786,631.733,611.792,
2017-04-20,,,,,,,125.75,116.789,215.822,631.935,611.984,
2017-04-21,,,,,,,126.038,116.87,215.949,632.325,612.759,
2017-04-24,,,,,,,126.17,116.985,216.262,632.774,613.226,
2017-04-25,,,,,,,126.14,117.063,216.498,632.762,612.245,
2017-04-26,,,,,,,126.207,117.068,216.534,632.916,613.148,
2017-04-27,,,,,,,126.111,117.214,216.371,633.272,615.639,
2017-04-28,,,,,,,126.097,117.313,216.606,633.514,618.296,
2017-04-30,,,,,,,126.14,117.343,216.679,633.719,618.491,
2017-05-01,,,,,,,126.187,117.457,216.716,633.726,618.617,
2017-05-02,,,,,,,126.131,117.69,216.753,633.807,620.221,
2017-05-03,,,,,,,126.422,118.189,216.99,634.237,621.589,
2017-05-04,,,,,,,126.345,117.89,216.828,632.894,617.57,
2017-05-05,,,,,,,126.22,117.632,216.865,631.772,615.895,
2017-05-08,,,,,,,126.184,117.678,216.854,632.321,615.804,
2017-05-09,,,,,,,126.243,117.605,217.03,632.053,613.909,
2017-05-10,,,,,,,126.369,117.786,217.153,633.007,613.982,
2017-05-11,,,,,,,126.525,117.918,217.285,633.266,613.054,
2017-05-12,,,,,,,126.527,117.699,217.439,633.603,613.625,
2017-05-15,,,,,,,126.58,118.13,217.52,634.357,614.924,
2017-05-16,,,,,,,126.652,117.817,217.764,634.962,616.052,
2017-05-17,,,,,,,126.631,116.75,217.509,634.71,615.701,
2017-05-18,,,,,,,126.27,116.562,216.477,634.305,611.769,
2017-05-19,,,,,,,126.226,116.663,217.341,635.221,612.913,
2017-05-22,,,,,,,126.264,116.457,217.539,636.521,615.674,
2017-05-23,,,,,,,126.428,117.417,217.6,636.583,616.775,
2017-05-24,,,,,,,126.4,117.791,218.063,636.631,617.143,
2017-05-25,,,,,,,126.559,117.636,217.612,637.248,619.539,
2017-05-26,,,,,,,126.57,117.979,218.04,636.912,622.55,
2017-05-29,,,,,,,126.634,118.024,218.152,637.22,622.841,
2017-05-30,,,,,,,126.734,118.013,218.58,637.376,623.385,
2017-05-31,,,,,,,126.782,117.543,218.776,636.548,623.931,
2017-06-01,,,,,,,126.951,117.739,218.813,636.454,624.333,
2017-06-02,,,,,,,127.167,117.754,218.655,636.531,626.601,
2017-06-05,,,,,,,127.178,117.931,218.657,637.197,627.906,
2017-06-06,,,,,,,127.553,117.889,218.804,637.504,628.018,
2017-06-07,,,,,,,127.628,118.055,219.135,638.393,625.599,
2017-06-08,,,,,,,127.788,117.854,219.27,637.334,623.668,
2017-06-09,,,,,,,127.889,117.744,219.307,637.33,623.453,
2017-06-12,,,,,,,127.944,117.631,219.956,637.553,625.081,
2017-06-13,,,,,,,127.963,117.634,219.994,637.713,625.335,
2017-06-14,,,,,,,127.973,117.649,220.139,637.852,629.255,
2017-06-15,,,,,,,127.701,117.149,220.068,635.995,626.79,
2017-06-16,,,,,,,127.816,117.173,220.213,636.124,627.167,
2017-06-19,,,,,,,127.87,117.288,220.364,635.73,626.96,
2017-06-20,,,,,,,127.667,116.415,219.522,632.969,624.017,
2017-06-21,,,,,,,127.791,116.379,220.068,632.64,623.382,
2017-06-22,,,,,,,127.55,115.776,220.33,632.223,624.1,
2017-06-23,,,,,,,127.389,116.07,220.367,632.855,625.95,
2017-06-26,,,,,,,127.447,116.583,220.352,633.709,627.105,
2017-06-27,,,,,,,127.498,116.699,220.516,633.657,626.406,
2017-06-28,,,,,,,127.553,116.474,220.114,633.055,624.194,
2017-06-29,,,,,,,127.399,116.42,220.347,632.409,621.984,
2017-06-30,,,,,,,127.412,116.337,220.423,632.13,620.636,
2017-07-03,,,,,,,127.401,116.414,220.398,632.019,617.485,
2017-07-04,,,,,,,127.423,116.429,220.436,632.121,617.582,
2017-07-05,,,,,,,127.285,116.004,220.121,631.367,614.343,
2017-07-06,,,,,,,126.979,114.722,219.924,628.855,609.868,
2017-07-07,,,,,,,126.63,114.618,219.375,628.538,608.527,
2017-07-10,,,,,,,126.691,115.463,220.063,629.933,612.149,
2017-07-11,,,,,,,126.924,115.444,220.419,630.561,612.276,
2017-07-12,,,,,,,126.94,115.933,220.597,632.586,617.824,
2017-07-13,,,,,,,127.054,116.082,220.635,632.422,618.43,
2017-07-14,,,,,,,127.231,116.452,220.516,633.518,621.093,
2017-07-17,,,,,,,127.239,116.474,220.839,633.778,621.622,
2017-07-18,,,,,,,127.31,116.741,220.763,634.511,624.15,
2017-07-19,,,,,,,127.32,116.91,220.898,636.337,625.527,
2017-07-20,,,,,,,127.586,117.425,221.033,636.59,627.513,
2017-07-21,,,,,,,128.085,118.06,221.07,637.381,629.432,
2017-07-24,,,,,,,128.275,118.111,221.28,635.709,626.737,
2017-07-25,,,,,,,128.318,118.091,221.219,635.387,624.417,
2017-07-26,,,,,,,128.433,118.175,220.475,636.197,625.288,
2017-07-27,,,,,,,128.608,118.55,220.512,637.093,628.136,
2017-07-28,,,,,,,128.63,118.589,220.55,636.821,627.364,
2017-07-31,,,,,,,128.828,118.691,221.601,636.553,628.899,
2017-08-01,,,,,,,128.804,118.79,222.03,636.891,630.428,
2017-08-02,,,,,,,129.396,118.934,222.067,637.706,632.199,
2017-08-03,,,,,,,129.488,119.218,222.358,638.009,633.521,
2017-08-04,,,,,,,129.387,119.141,222.396,638.141,634.067,
2017-08-07,,,,,,,129.58,119.046,222.752,638.435,634.651,
2017-08-08,,,,,,,129.877,119.205,222.789,638.781,635.37,
2017-08-09,,,,,,,129.88,118.959,222.827,638.638,634.517,
2017-08-10,,,,,,,129.639,118.725,222.864,638.726,633.26,
2017-08-11,,,,,,,129.504,118.218,222.501,638.278,631.017,
2017-08-14,,,,,,,129.457,118.724,222.613,639.113,632.79,
2017-08-15,,,,,,,129.454,118.746,222.357,639.002,632.01,
2017-08-16,,,,,,,129.614,118.701,222.453,639.118,631.759,
2017-08-17,,,,,,,129.934,119.099,222.822,639.824,633.055,
2017-08-18,,,,,,,129.794,118.903,222.86,639.813,632.884,
2017-08-21,,,,,,,130.012,118.834,222.972,640.487,633.935,
2017-08-22,,,,,,,129.947,118.941,223.243,640.898,634.614,
2017-08-23,,,,,,,130.073,119.151,222.949,641.645,635.061,
2017-08-24,,,,,,,130.327,119.331,223.279,642.896,636.292,
2017-08-25,,,,,,,130.043,119.312,223.414,642.886,636.765,
2017-08-28,,,,,,,130.233,119.758,223.135,643.493,636.17,
2017-08-29,,,,,,,130.481,119.928,223.505,643.537,638.151,
2017-08-30,,,,,,,130.387,120.632,223.172,644.091,638.716,
2017-08-31,,,,,,,130.657,121.514,223.21,645.714,641.529,
2017-09-01,,,,,,,130.858,122.131,223.833,645.833,641.359,
2017-09-04,,,,,,,130.922,122.177,223.945,646.119,641.653,
2017-09-05,,,,,,,130.984,121.911,224.315,646.909,641.643,
2017-09-06,,,,,,,131.14,121.859,224.411,648.402,640.42,
2017-09-07,,,,,,,131.226,121.77,224.741,648.627,642.013,
2017-09-08,,,,,,,131.534,121.785,224.74,649.151,643.794,
2017-09-11,,,,,,,131.458,121.69,224.402,648.821,643.271,
2017-09-12,,,,,,,131.55,120.699,224.674,647.632,640.915,
2017-09-13,,,,,,,131.434,120.854,224.711,645.513,640.057,
2017-09-14,,,,,,,131.439,120.383,224.651,645.121,639.502,
2017-09-15,,,,,,,131.619,120.423,224.884,646.649,639.496,
2017-09-18,,,,,,,131.596,120.512,224.996,646.5,638.067,
2017-09-19,,,,,,,131.535,120.346,225.131,644.582,634.97,
2017-09-20,,,,,,,131.344,119.697,225.07,643.036,633.966,
2017-09-21,,,,,,,131.362,119.001,224.775,641.58,632.27,
2017-09-22,,,,,,,131.365,119.727,225.243,643.322,633.743,
2017-09-25,,,,,,,131.39,119.749,225.355,642.018,630.416,
2017-09-26,,,,,,,131.439,119.873,225.197,641.812,630.693,
2017-09-27,,,,,,,131.279,119.679,224.413,639.71,628.243,
2017-09-28,,,,,,,131.22,119.95,224.587,639.742,628.634,
2017-09-29,,,,,,,131.247,120.67,224.624,641.549,631.572,
2017-09-30,,,,,,,131.268,120.685,224.662,641.645,631.67,
2017-10-02,,,,,,,131.365,120.872,224.736,641.881,632.189,
2017-10-03,,,,,,,131.417,120.86,224.872,642.03,632.694,
2017-10-04,,,,,,,131.376,121.211,224.909,642.366,632.849,
2017-10-05,,,,,,,131.368,121.377,224.712,642.566,632.955,
2017-10-06,,,,,,,131.315,121.028,224.983,641.887,630.954,
