Date,EUFN,IXG,FM,EEM,TBCG,BGEO,CGEO,HSBK,AAZ,FTMC,AKBNK,MOEX,BIST
2024-09-13,22.67801284790039,89.14643859863281,26.992530822753906,41.126285552978516,37.06424706609687,53.60243464477535,13.263645052909851,0.1616355676841408,1.135945838689804,274.4051227917662,1.598264315413416,29.763949721757417,288.56026660606767
2024-09-16,22.922874450683594,90.23027801513672,27.012203216552734,41.26071548461914,37.01463652571226,52.57540444328333,12.967203422784804,0.16547063739337775,1.188988763689995,274.9730250174296,1.582218001602643,30.021464658012395,284.48742763047005
2024-09-17,22.8475341796875,90.37542724609375,27.012203216552734,41.3087272644043,37.08758829827711,52.14048855005822,13.078630328178406,0.1693757513409196,1.1889663934707642,276.6936117805308,1.623772504353345,30.314758847942386,288.98256452946873
2024-09-18,22.8475341796875,90.23995971679688,27.012203216552734,41.16468811035156,36.768656076937624,51.772182356212575,12.798735165596009,0.17458017882290164,1.171900647878647,274.34721892464444,1.6468746210359704,29.387434800577157,290.07513204374783
2024-09-19,23.299585342407227,91.5076675415039,26.96302032470703,42.038490295410156,37.98387755198521,53.35573557686177,13.082335810661316,0.17502729650139826,1.1484997129440309,279.3718848029338,1.729668832881365,29.92761576382659,296.7362554668267
2024-09-20,23.139484405517578,91.197998046875,27.02204132080078,41.95207214355469,36.55726803752681,51.8237595066399,12.84350016951561,0.1770983324145607,1.1555165612697602,276.6838023426058,1.6887744988871274,30.125338950259543,293.26817446365146
2024-09-23,23.073558807373047,91.4786376953125,27.031877517700195,42.27854537963867,35.98077435229265,51.683272400959396,12.861308233737946,0.1759208827024304,1.1583165800571442,277.531315982549,1.7171159940043266,30.824018186204615,292.4649147401808
2024-09-24,23.280750274658203,91.2754135131836,27.046634674072266,43.71887969970703,35.61098688881903,51.35577402511466,12.642343114614487,0.17699937802068347,1.181465011239052,277.27848551894306,1.790254894335713,30.945251328747744,296.7057527114326
2024-09-25,23.026470184326172,90.28834533691406,27.159759521484375,43.257972717285156,35.213888992394786,50.78158975375816,12.500838918685913,0.17519062734493673,1.1748908758163452,278.68949191840363,1.7920268829207617,30.59318948131577,292.6621737238402
2024-09-26,23.553865432739258,91.69153594970703,27.061389923095703,44.84233856201172,35.78610995190684,50.8379386757873,12.330423469543456,0.17273118664284992,1.1717897033691407,279.7701231976971,1.7678525360099164,30.549501939420768,290.5475268066961
