Date,US5Y,US2Y,US10Y
2024-06-07,4.455999851226807,5.23799991607666,4.429999828338623
2024-06-10,4.484000205993652,5.232999801635742,4.468999862670898
2024-06-11,4.418000221252441,5.244999885559082,4.4039998054504395
2024-06-12,4.302000045776367,5.243000030517578,4.295000076293945
2024-06-13,4.234000205993652,5.239999771118164,4.23799991607666
2024-06-14,4.22599983215332,5.239999771118164,4.2129998207092285
2024-06-17,4.300000190734863,5.243000030517578,4.2789998054504395
2024-06-18,4.234000205993652,5.235000133514404,4.2170000076293945
2024-06-20,4.265999794006348,5.224999904632568,4.254000186920166
2024-06-21,4.270999908447266,5.215000152587891,4.256999969482422
2024-06-24,4.270999908447266,5.210000038146973,4.248000144958496
2024-06-25,4.263000011444092,5.2230000495910645,4.23799991607666
2024-06-26,4.335999965667725,5.230000019073486,4.315999984741211
2024-06-27,4.301000118255615,5.2230000495910645,4.288000106811523
2024-06-28,4.328999996185303,5.2129998207092285,4.3429999351501465
2024-07-01,4.440000057220459,5.2179999351501465,4.479000091552734
2024-07-02,4.395999908447266,5.228000164031982,4.435999870300293
2024-07-03,4.322000026702881,5.230000019073486,4.355000019073486
2024-07-05,4.2179999351501465,5.224999904632568,4.271999835968018
2024-07-08,4.224999904632568,5.2179999351501465,4.269000053405762
2024-07-09,4.248000144958496,5.224999904632568,4.300000190734863
2024-07-10,4.238999843597412,5.224999904632568,4.28000020980835
2024-07-11,4.123000144958496,5.197999954223633,4.192999839782715
2024-07-12,4.111000061035156,5.197999954223633,4.189000129699707
2024-07-15,4.131999969482422,5.192999839782715,4.229000091552734
2024-07-16,4.090000152587891,5.192999839782715,4.166999816894531
2024-07-17,4.072000026702881,5.195000171661377,4.145999908447266
2024-07-18,4.105000019073486,5.192999839782715,4.189000129699707
2024-07-19,4.163000106811523,5.192999839782715,4.238999843597412
2024-07-22,4.178999900817871,5.190000057220459,4.260000228881836
2024-07-23,4.150000095367432,5.172999858856201,4.238999843597412
2024-07-24,4.160999774932861,5.170000076293945,4.285999774932861
2024-07-25,4.146999835968018,5.159999847412109,4.25600004196167
2024-07-26,4.081999778747559,5.15500020980835,4.199999809265137
2024-07-29,4.067999839782715,5.146999835968018,4.177999973297119
2024-07-30,4.0370001792907715,5.135000228881836,4.14300012588501
2024-07-31,4.0,5.135000228881836,4.109000205993652
2024-08-01,3.8420000076293945,5.114999771118164,3.9760000705718994
2024-08-02,3.615000009536743,5.03000020980835,3.7920000553131104
2024-08-05,3.628000020980835,5.059999942779541,3.7850000858306885
2024-08-06,3.7300000190734863,5.079999923706055,3.888000011444092
2024-08-07,3.7950000762939453,5.079999923706055,3.9679999351501465
2024-08-08,3.8329999446868896,5.083000183105469,3.996999979019165
2024-08-09,3.7960000038146973,5.074999809265137,3.941999912261963
2024-08-12,3.749000072479248,5.072999954223633,3.9089999198913574
2024-08-13,3.681999921798706,5.052999973297119,3.8519999980926514
2024-08-14,3.6659998893737793,5.063000202178955,3.819999933242798
2024-08-15,3.7990000247955322,5.079999923706055,3.9260001182556152
2024-08-16,3.7679998874664307,5.074999809265137,3.8919999599456787
