Date,Price
3/26/2025,391.8
3/25/2025,391.8
3/24/2025,391.83
3/21/2025,393
3/20/2025,392.26
3/19/2025,391.57
3/18/2025,391.56
3/17/2025,391.74
3/14/2025,391.74
3/13/2025,393.42
3/12/2025,393.42
3/11/2025,395.63
3/10/2025,395.58
3/7/2025,394.58
3/6/2025,394.58
3/5/2025,394.3
3/4/2025,393.86
3/3/2025,393.5
2/28/2025,393.35
2/27/2025,393.26
2/26/2025,393.51
2/25/2025,393.55
2/24/2025,393.9
2/21/2025,394.41
2/20/2025,395.31
2/19/2025,395.72
2/18/2025,396.23
2/17/2025,396.39
2/14/2025,396.51
2/13/2025,397.5
2/12/2025,396.56
2/11/2025,396.54
2/10/2025,396.41
2/7/2025,399.51
2/6/2025,399.51
2/5/2025,396.58
2/4/2025,396.71
2/3/2025,396.99
1/31/2025,397.35
1/30/2025,400.06
1/29/2025,400.25
1/28/2025,400.55
1/27/2025,400.55
1/24/2025,400.78
1/23/2025,401
1/22/2025,401.25
1/21/2025,401.13
1/20/2025,400.4
1/17/2025,400.5
1/16/2025,400.75
1/15/2025,400.5
1/14/2025,400.13
1/13/2025,399.51
1/10/2025,400
1/9/2025,399.75
1/8/2025,396.47
1/7/2025,399.75
1/6/2025,399.63
1/3/2025,399.63
1/2/2025,396.5
1/1/2025,396.56
12/31/2024,396.56
12/30/2024,396.56
12/27/2024,396.48
12/26/2024,396.06
12/25/2024,399.81
12/24/2024,399.81
12/23/2024,395.58
12/20/2024,395.05
12/19/2024,394.91
12/18/2024,394.62
12/17/2024,394.59
12/16/2024,393
12/13/2024,394.01
12/12/2024,394.35
12/11/2024,394.35
12/10/2024,394.87
12/9/2024,395.78
12/6/2024,400.75
12/5/2024,402.63
12/4/2024,402.25
12/3/2024,399.25
12/2/2024,398.25
11/29/2024,396
11/28/2024,396
11/27/2024,391.63
11/26/2024,390.88
11/25/2024,390.14
11/22/2024,389.76
11/21/2024,389.45
11/20/2024,389.19
11/19/2024,388.97
11/18/2024,388.89
11/15/2024,388.25
11/14/2024,387.64
11/13/2024,387.65
11/12/2024,387.36
11/11/2024,387.36
11/8/2024,387.37
11/7/2024,387.23
11/6/2024,387.36
11/5/2024,387.24
11/4/2024,387.09
11/1/2024,387.17
10/31/2024,387.62
10/30/2024,387.05
10/29/2024,387.06
10/28/2024,387.13
10/25/2024,387.25
10/24/2024,387
10/23/2024,387.67
10/22/2024,387.21
10/21/2024,387.16
10/18/2024,387.25
10/17/2024,387.47
10/16/2024,387.28
10/15/2024,387.2
10/14/2024,387.13
10/11/2024,387.15
10/10/2024,387.15
10/9/2024,387.06
10/8/2024,387.42
10/7/2024,386.93
10/4/2024,386.99
10/3/2024,387.05
10/2/2024,387.18
10/1/2024,387.11
9/30/2024,387.29
9/27/2024,387.32
9/26/2024,387.45
9/25/2024,387.5
9/24/2024,387.36
9/23/2024,387.83
9/20/2024,387.27
9/19/2024,387.75
9/18/2024,387.09
9/17/2024,387.61
9/16/2024,387.19
9/13/2024,387.27
9/12/2024,387.27
9/11/2024,387.27
9/10/2024,387.22
9/9/2024,387.15
9/6/2024,387.09
9/5/2024,387.3
9/4/2024,388.5
9/3/2024,387.38
9/2/2024,387.53
8/30/2024,387.53
8/29/2024,387.85
8/28/2024,387.91
8/27/2024,387.82
8/26/2024,388.11
8/23/2024,388.04
8/22/2024,388
8/21/2024,388.36
8/20/2024,388.1
8/19/2024,388.16
8/16/2024,388.12
8/15/2024,388.26
8/14/2024,388.42
8/13/2024,388.62
8/12/2024,388.26
8/9/2024,388.22
8/8/2024,388.49
8/7/2024,387.73
8/6/2024,388.21
8/5/2024,387.78
8/2/2024,387.85
8/1/2024,387.83
7/31/2024,388.1
7/30/2024,388.38
7/29/2024,387.65
7/26/2024,388.4
7/25/2024,387.89
7/24/2024,388.39
7/23/2024,387.91
7/22/2024,387.75
7/19/2024,388.37
7/18/2024,387.99
7/17/2024,388.23
7/16/2024,387.97
7/15/2024,387.81
7/12/2024,388
7/11/2024,388.45
7/10/2024,388.01
7/9/2024,388.01
7/8/2024,387.88
7/5/2024,388.5
7/4/2024,388.24
7/3/2024,388.24
7/2/2024,388.16
7/1/2024,388.06
6/28/2024,388.16
6/27/2024,388.12
6/26/2024,388.33
6/25/2024,388.2
6/24/2024,388.05
6/21/2024,388.52
6/20/2024,388.16
6/19/2024,388.58
6/18/2024,388.73
6/17/2024,388.78
6/14/2024,388.49
6/13/2024,388.04
6/12/2024,387.61
6/11/2024,387.58
6/10/2024,387.54
6/7/2024,387.71
6/6/2024,387.65
6/5/2024,388.17
6/4/2024,387.34
6/3/2024,387.52
5/31/2024,387.38
5/30/2024,388.3
5/29/2024,387.5
5/28/2024,388.03
5/27/2024,387.77
5/24/2024,387.77
5/23/2024,387.58
5/22/2024,388.37
5/21/2024,388.24
5/20/2024,387.97
5/17/2024,387.6
5/16/2024,388.09
5/15/2024,387.52
5/14/2024,387.69
5/13/2024,387.64
5/10/2024,388.01
5/9/2024,388.5
5/8/2024,388.01
5/7/2024,387.9
5/6/2024,389.5
5/3/2024,387.32
5/2/2024,388
5/1/2024,388.5
4/30/2024,387.81
4/29/2024,388.08
4/26/2024,388.6
4/25/2024,390.03
4/24/2024,390.04
4/23/2024,391.45
4/22/2024,392.6
4/19/2024,394.07
4/18/2024,395.1
4/17/2024,395.76
4/16/2024,396.75
4/15/2024,393.84
4/12/2024,391.45
4/11/2024,391.46
4/10/2024,391.5
4/9/2024,389.61
4/8/2024,389.04
4/5/2024,388.47
4/4/2024,388.59
4/3/2024,389.72
4/2/2024,392.5
4/1/2024,391.97
3/29/2024,393.28
3/28/2024,394.46
3/27/2024,394.71
3/26/2024,396.05
3/25/2024,397.76
3/22/2024,397.76
3/21/2024,398.48
3/20/2024,399.77
3/19/2024,401.27
3/18/2024,402.5
3/15/2024,402.5
3/14/2024,402.75
3/13/2024,402.75
3/12/2024,402.75
3/11/2024,403
3/8/2024,403
3/7/2024,403.5
3/6/2024,403.75
3/5/2024,403.87
3/4/2024,403.75
3/1/2024,404.25
2/29/2024,406.25
2/28/2024,406
2/27/2024,406.25
2/26/2024,405.62
2/23/2024,406
2/22/2024,406.25
2/21/2024,406.25
2/20/2024,406
2/19/2024,406
2/16/2024,405.75
2/15/2024,406
2/14/2024,405.75
2/13/2024,404.23
2/12/2024,406
2/9/2024,406
2/8/2024,406.25
2/7/2024,406
2/6/2024,406
2/5/2024,406.25
2/2/2024,406
2/1/2024,406
1/31/2024,405.5
1/30/2024,405.5
1/29/2024,405.5
1/26/2024,403.61
1/25/2024,404.21
1/24/2024,405.75
1/23/2024,405.12
1/22/2024,405.15
1/19/2024,405.42
1/18/2024,405.25
1/17/2024,405.49
1/16/2024,405.61
1/15/2024,405.35
1/12/2024,405.35
1/11/2024,405.01
1/10/2024,405.48
1/9/2024,405.61
1/8/2024,406
1/5/2024,405.22
1/4/2024,405.42
1/3/2024,405.28
1/2/2024,404.79
1/1/2024,404.79
12/29/2023,404.79
12/28/2023,405.15
12/27/2023,405.18
12/26/2023,405.2
12/25/2023,404.5
12/22/2023,405.6
12/21/2023,405.62
12/20/2023,405.54
12/19/2023,405.81
12/18/2023,405.95
12/15/2023,405.3
12/14/2023,404.58
12/13/2023,404.12
12/12/2023,403.54
12/11/2023,403.54
12/8/2023,403.24
12/7/2023,403
12/6/2023,403.1
12/5/2023,402.95
12/4/2023,403.05
12/1/2023,402.88
11/30/2023,402.65
11/29/2023,402.5
