Date,Volume
3/29/2019,"1,280,000,000"
4/1/2019,"1,610,000,000"
4/2/2019,"1,240,000,000"
4/3/2019,"1,080,000,000"
4/4/2019,"1,500,000,000"
4/5/2019,"1,450,000,000"
4/8/2019,"1,100,000,000"
4/9/2019,"1,280,000,000"
4/10/2019,"1,210,000,000"
4/11/2019,"1,050,000,000"
4/12/2019,"867,640,000"
4/15/2019,"765,380,000"
4/16/2019,"1,070,000,000"
4/17/2019,"1,190,000,000"
4/18/2019,"1,130,000,000"
4/19/2019,"573,040,000"
4/22/2019,"715,480,000"
4/24/2019,"1,120,000,000"
4/25/2019,"1,230,000,000"
4/26/2019,"963,660,000"
4/29/2019,"1,090,000,000"
4/30/2019,"1,340,000,000"
5/2/2019,"1,190,000,000"
5/3/2019,"918,380,000"
5/6/2019,"1,130,000,000"
5/7/2019,"1,230,000,000"
5/8/2019,"1,270,000,000"
5/9/2019,"1,090,000,000"
5/10/2019,"1,100,000,000"
5/13/2019,"1,430,000,000"
5/14/2019,"1,350,000,000"
5/15/2019,"1,120,000,000"
5/16/2019,"1,180,000,000"
5/17/2019,"1,120,000,000"
5/20/2019,"1,010,000,000"
5/21/2019,"1,150,000,000"
5/22/2019,"1,080,000,000"
5/23/2019,"1,010,000,000"
5/24/2019,"1,290,000,000"
5/27/2019,"861,080,000"
5/28/2019,"1,210,000,000"
5/29/2019,"1,000,000,000"
5/30/2019,"1,310,000,000"
5/31/2019,"1,020,000,000"
6/3/2019,"348,580,000"
6/7/2019,"1,010,000,000"
6/10/2019,"1,430,000,000"
6/11/2019,"1,320,000,000"
6/12/2019,"1,170,000,000"
6/13/2019,"1,110,000,000"
6/14/2019,"999,980,000"
6/17/2019,"1,200,000,000"
6/18/2019,"1,330,000,000"
6/19/2019,"1,420,000,000"
6/20/2019,"1,820,000,000"
6/21/2019,"1,120,000,000"
6/24/2019,"1,230,000,000"
6/25/2019,"1,240,000,000"
6/26/2019,"1,010,000,000"
6/27/2019,"1,150,000,000"
6/28/2019,"993,990,000"
7/1/2019,"1,790,000,000"
7/2/2019,"1,570,000,000"
7/3/2019,"1,290,000,000"
7/4/2019,"1,060,000,000"
7/5/2019,"1,380,000,000"
7/8/2019,"1,260,000,000"
7/9/2019,"1,440,000,000"
7/10/2019,"1,420,000,000"
7/11/2019,"1,120,000,000"
7/12/2019,"1,310,000,000"
7/16/2019,"1,010,000,000"
7/17/2019,"1,200,000,000"
7/18/2019,"1,380,000,000"
7/19/2019,"1,440,000,000"
7/22/2019,"1,020,000,000"
7/23/2019,"1,280,000,000"
7/24/2019,"1,250,000,000"
7/25/2019,"1,640,000,000"
7/26/2019,"1,070,000,000"
7/29/2019,"944,130,000"
7/30/2019,"1,150,000,000"
7/31/2019,"1,130,000,000"
8/1/2019,"1,040,000,000"
8/2/2019,"970,540,000"
8/5/2019,"957,930,000"
8/6/2019,"940,900,000"
8/7/2019,"1,210,000,000"
8/8/2019,"1,140,000,000"
8/9/2019,"1,010,000,000"
8/15/2019,"1,110,000,000"
8/16/2019,"1,090,000,000"
8/19/2019,"1,040,000,000"
8/20/2019,"1,090,000,000"
8/21/2019,"1,080,000,000"
8/22/2019,"1,090,000,000"
8/23/2019,"1,100,000,000"
8/26/2019,"1,020,000,000"
8/27/2019,"1,200,000,000"
8/28/2019,"1,240,000,000"
8/29/2019,"1,180,000,000"
9/2/2019,"1,390,000,000"
9/3/2019,"1,850,000,000"
9/4/2019,"1,820,000,000"
9/5/2019,"1,820,000,000"
9/6/2019,"1,470,000,000"
9/9/2019,"1,520,000,000"
9/10/2019,"1,660,000,000"
9/11/2019,"1,460,000,000"
9/12/2019,"1,660,000,000"
9/13/2019,"1,330,000,000"
9/16/2019,"1,400,000,000"
9/17/2019,"1,640,000,000"
9/18/2019,"1,440,000,000"
9/19/2019,"1,470,000,000"
9/20/2019,"1,610,000,000"
9/23/2019,"1,300,000,000"
9/24/2019,"1,620,000,000"
9/25/2019,"1,560,000,000"
9/26/2019,"1,340,000,000"
9/27/2019,"2,020,000,000"
9/30/2019,"1,720,000,000"
10/1/2019,"1,810,000,000"
10/2/2019,"1,620,000,000"
10/3/2019,"1,610,000,000"
10/4/2019,"1,490,000,000"
10/7/2019,"2,080,000,000"
10/8/2019,"2,210,000,000"
10/9/2019,"1,910,000,000"
10/10/2019,"1,850,000,000"
10/11/2019,"1,350,000,000"
10/14/2019,"1,980,000,000"
10/15/2019,"1,360,000,000"
10/16/2019,"1,030,000,000"
10/17/2019,"1,010,000,000"
10/18/2019,"1,210,000,000"
10/21/2019,"1,080,000,000"
10/22/2019,"1,190,000,000"
10/23/2019,"1,620,000,000"
10/24/2019,"2,130,000,000"
10/25/2019,"1,120,000,000"
10/28/2019,"578,000,000"
10/30/2019,"1,530,000,000"
10/31/2019,"1,190,000,000"
11/1/2019,"1,140,000,000"
11/4/2019,"1,310,000,000"
11/5/2019,"1,540,000,000"
11/6/2019,"1,570,000,000"
11/7/2019,"1,760,000,000"
11/8/2019,"1,730,000,000"
11/11/2019,"1,410,000,000"
11/12/2019,"1,950,000,000"
11/13/2019,"1,640,000,000"
11/14/2019,"1,780,000,000"
11/15/2019,"1,510,000,000"
11/18/2019,"2,030,000,000"
11/19/2019,"1,930,000,000"
11/20/2019,"2,200,000,000"
11/21/2019,"1,770,000,000"
11/22/2019,"1,560,000,000"
11/25/2019,"2,240,000,000"
11/26/2019,"2,020,000,000"
11/27/2019,"1,750,000,000"
11/28/2019,"1,440,000,000"
11/29/2019,"1,770,000,000"
12/2/2019,"2,190,000,000"
12/3/2019,"2,560,000,000"
12/4/2019,"1,930,000,000"
12/5/2019,"2,240,000,000"
12/6/2019,"2,160,000,000"
12/9/2019,"2,320,000,000"
12/10/2019,"2,070,000,000"
12/11/2019,"1,620,000,000"
12/12/2019,"2,050,000,000"
12/13/2019,"2,560,000,000"
12/16/2019,"2,170,000,000"
12/17/2019,"2,520,000,000"
12/18/2019,"2,410,000,000"
12/19/2019,"1,620,000,000"
12/20/2019,"2,170,000,000"
12/23/2019,"2,910,000,000"
12/24/2019,"2,650,000,000"
12/25/2019,"1,980,000,000"
12/26/2019,"2,100,000,000"
12/27/2019,"2,620,000,000"
12/30/2019,"2,650,000,000"
12/31/2019,"2,230,000,000"
1/2/2020,"2,410,000,000"
1/3/2020,"2,930,000,000"
1/6/2020,"2,040,000,000"
1/7/2020,"1,780,000,000"
1/8/2020,"2,330,000,000"
1/9/2020,"3,430,000,000"
1/10/2020,"3,280,000,000"
1/13/2020,"2,880,000,000"
1/14/2020,"2,570,000,000"
1/15/2020,"3,380,000,000"
1/16/2020,"3,210,000,000"
1/17/2020,"2,090,000,000"
1/20/2020,"2,280,000,000"
1/21/2020,"2,800,000,000"
1/22/2020,"2,610,000,000"
1/23/2020,"2,160,000,000"
1/24/2020,"2,370,000,000"
1/27/2020,"2,360,000,000"
1/28/2020,"2,310,000,000"
1/29/2020,"2,250,000,000"
1/30/2020,"2,100,000,000"
1/31/2020,"2,690,000,000"
2/3/2020,"2,380,000,000"
2/4/2020,"2,360,000,000"
2/5/2020,"2,820,000,000"
2/6/2020,"2,660,000,000"
2/7/2020,"2,140,000,000"
2/10/2020,"2,790,000,000"
2/11/2020,"2,690,000,000"
2/12/2020,"3,000,000,000"
2/13/2020,"2,210,000,000"
2/14/2020,"2,310,000,000"
2/17/2020,"2,560,000,000"
2/18/2020,"2,570,000,000"
2/19/2020,"2,080,000,000"
2/20/2020,"2,650,000,000"
2/21/2020,"2,600,000,000"
2/24/2020,"1,970,000,000"
2/25/2020,"2,510,000,000"
2/26/2020,"2,280,000,000"
2/27/2020,"2,540,000,000"
2/28/2020,"1,790,000,000"
3/2/2020,"1,700,000,000"
3/3/2020,"1,840,000,000"
3/4/2020,"2,190,000,000"
3/5/2020,"1,560,000,000"
3/6/2020,"1,500,000,000"
3/9/2020,"1,590,000,000"
3/10/2020,"1,820,000,000"
3/11/2020,"1,860,000,000"
3/12/2020,"1,740,000,000"
3/13/2020,"2,260,000,000"
3/16/2020,"1,390,000,000"
3/17/2020,"2,070,000,000"
3/18/2020,"1,670,000,000"
3/19/2020,"1,770,000,000"
3/20/2020,"1,610,000,000"
3/23/2020,"1,790,000,000"
3/24/2020,"1,940,000,000"
3/25/2020,"2,640,000,000"
3/26/2020,"2,390,000,000"
3/27/2020,"2,110,000,000"
3/30/2020,"1,430,000,000"
3/31/2020,"1,930,000,000"
4/1/2020,"2,540,000,000"
