Date,Price
4/2/2025,2.73
4/1/2025,2.73
3/31/2025,2.73
3/28/2025,2.735
3/27/2025,2.738
3/26/2025,2.742
3/25/2025,2.747
3/24/2025,2.75
3/21/2025,2.742
3/20/2025,2.742
3/19/2025,2.745
3/18/2025,2.751
3/17/2025,2.753
3/14/2025,2.741
3/13/2025,2.743
3/12/2025,2.743
3/11/2025,2.748
3/10/2025,2.745
3/7/2025,2.745
3/6/2025,2.752
3/5/2025,2.752
3/4/2025,2.76
3/3/2025,2.762
2/28/2025,2.755
2/27/2025,2.768
2/26/2025,2.785
2/25/2025,2.78
2/24/2025,2.788
2/21/2025,2.771
2/20/2025,2.778
2/19/2025,2.781
2/18/2025,2.783
2/17/2025,2.786
2/14/2025,2.798
2/13/2025,2.802
2/12/2025,2.781
2/11/2025,2.769
2/10/2025,2.758
2/7/2025,2.751
2/6/2025,2.766
2/5/2025,2.781
2/4/2025,2.8
2/3/2025,2.81
1/31/2025,2.818
1/30/2025,2.833
1/29/2025,2.846
1/28/2025,2.841
1/27/2025,2.844
1/24/2025,2.84
1/23/2025,2.838
1/22/2025,2.833
1/21/2025,2.821
1/20/2025,2.818
1/17/2025,2.816
1/16/2025,2.808
1/15/2025,2.805
1/14/2025,2.818
1/13/2025,2.803
1/10/2025,2.798
1/9/2025,2.798
1/8/2025,2.809
1/7/2025,2.8196
1/6/2025,2.82
1/3/2025,2.807
1/2/2025,2.815
1/1/2025,2.815
12/31/2024,2.815
12/30/2024,2.805
12/27/2024,2.79
12/26/2024,2.79
12/25/2024,2.802
12/24/2024,2.802
12/23/2024,2.803
12/20/2024,2.805
12/19/2024,2.8
12/18/2024,2.795
12/17/2024,2.8
12/16/2024,2.81
12/13/2024,2.81
12/12/2024,2.85
12/11/2024,2.83
12/10/2024,2.805
12/9/2024,2.785
12/6/2024,2.785
12/5/2024,2.78
12/4/2024,2.835
12/3/2024,2.85
12/2/2024,2.88
11/29/2024,2.81
11/28/2024,2.742
11/27/2024,2.742
11/26/2024,2.739
11/25/2024,2.742
11/22/2024,2.739
11/21/2024,2.734
11/20/2024,2.743
11/19/2024,2.748
11/18/2024,2.732
11/15/2024,2.726
11/14/2024,2.7328
11/13/2024,2.73
11/12/2024,2.743
11/11/2024,2.723
11/8/2024,2.696
11/7/2024,2.73
11/6/2024,2.727
11/5/2024,2.696
11/4/2024,2.735
11/1/2024,2.725
10/31/2024,2.74
10/30/2024,2.747
10/29/2024,2.745
10/28/2024,2.73
10/25/2024,2.755
10/24/2024,2.73
10/23/2024,2.73
10/22/2024,2.74
10/21/2024,2.726
10/18/2024,2.722
10/17/2024,2.72
10/16/2024,2.72
10/15/2024,2.73
10/14/2024,2.6948
10/11/2024,2.725
10/10/2024,2.725
10/9/2024,2.725
10/8/2024,2.73
10/7/2024,2.748
10/4/2024,2.742
10/3/2024,2.733
10/2/2024,2.733
10/1/2024,2.73
9/30/2024,2.73
9/27/2024,2.73
9/26/2024,2.73
9/25/2024,2.728
9/24/2024,2.725
9/23/2024,2.722
9/20/2024,2.727
9/19/2024,2.73
9/18/2024,2.715
9/17/2024,2.703
9/16/2024,2.695
9/13/2024,2.695
9/12/2024,2.697
9/11/2024,2.697
9/10/2024,2.695
9/9/2024,2.67
9/6/2024,2.692
9/5/2024,2.692
9/4/2024,2.695
9/3/2024,2.69
9/2/2024,2.688
8/30/2024,2.688
8/29/2024,2.695
8/28/2024,2.695
