Date,Price,,,,
8/11/2022,53,,,,
8/12/2022,53,,,,
8/15/2022,53.5,,,,
8/16/2022,53.375,,,,
8/17/2022,53.375,,,,
8/18/2022,53.375,,,,
8/19/2022,53.375,,,,
8/22/2022,55,,,,
8/23/2022,55,,,,
8/24/2022,56,,,,
8/25/2022,58.5,,,,
8/26/2022,58.5,,,,
8/29/2022,58.5,,,,
8/30/2022,58.5,,,,
8/31/2022,58.5,,,,
9/1/2022,58.5,,,,
9/2/2022,59,,,,
9/5/2022,59,,,,
9/6/2022,59,,,,
9/7/2022,61,,,,
9/8/2022,63.5,,,,
9/9/2022,63.5,,,,
9/12/2022,65,,,,
9/13/2022,65,,,,
9/14/2022,66,,,,
9/15/2022,67,,,,
9/16/2022,67,,,,
9/19/2022,66.5,,,,
9/20/2022,67,,,,
9/21/2022,67,,,,
9/22/2022,66.5,,,,
9/23/2022,66.5,,,,
9/26/2022,66.5,,,,
9/27/2022,66.5,,,,
9/28/2022,66.5,,,,
9/29/2022,66.5,,,,
9/30/2022,66.5,,,,
10/3/2022,66.5,,,,
10/4/2022,66,,,,
10/5/2022,66.5,,,,
10/6/2022,67,,,,
10/7/2022,67.5,,,,
10/10/2022,67.5,,,,
10/11/2022,66.5,,,,
10/12/2022,66,,,,
10/13/2022,67,,,,
10/14/2022,67,,,,
10/17/2022,67,,,,
10/18/2022,67,,,,
10/19/2022,67,,,,
10/20/2022,67.5,,,,
10/21/2022,67.5,,,,
10/24/2022,68,,,,
10/25/2022,67,,,,
10/26/2022,67,,,,
10/27/2022,68,,,,
10/28/2022,68,,,,
10/31/2022,70,,,,
11/1/2022,70,,,,
11/2/2022,70,,,,
11/3/2022,70,,,,
11/4/2022,70,,,,
11/7/2022,70,,,,
11/8/2022,71,,,,
11/9/2022,71,,,,
11/10/2022,71,,,,
11/11/2022,71.5,,,,
11/14/2022,71,,,,
11/15/2022,70,,,,
11/16/2022,71,,,,
11/17/2022,70,,,,
11/18/2022,71,,,,
11/21/2022,70,,,,
11/22/2022,70,,,,
11/23/2022,70,,,,
11/24/2022,70,,,,
11/25/2022,70,,,,
11/28/2022,70,,,,
11/29/2022,72,,,,
11/30/2022,73,,,,
12/1/2022,72,,,,
12/2/2022,72,,,,
12/5/2022,75,,,,
12/6/2022,78,,,,
12/7/2022,81,,,,
12/8/2022,81,,,,
12/9/2022,81,,,,
12/12/2022,81,,,,
12/13/2022,81,,,,
12/14/2022,81,,,,
12/15/2022,80,,,,
12/16/2022,80,,,,
12/19/2022,80,,,,
12/20/2022,80,,,,
12/21/2022,80,,,,
12/22/2022,80,,,,
12/23/2022,80,,,,
12/26/2022,80,,,,
12/27/2022,80,,,,
12/28/2022,80,,,,
12/29/2022,79,,,,
12/30/2022,79,,,,
1/2/2023,79,,,,
1/3/2023,80,,,,
1/4/2023,81,,,,
1/5/2023,81,,,,
1/6/2023,81,,,,
1/9/2023,81,,,,
1/10/2023,81,,,,
1/11/2023,81,,,,
1/12/2023,81,,,,
1/13/2023,81,,,,
1/16/2023,81,,,,
1/17/2023,81,,,,
1/18/2023,81,,,,
1/19/2023,81,,,,
1/20/2023,81,,,,
1/23/2023,82,,,,
1/24/2023,82,,,,
1/25/2023,82,,,,
1/26/2023,83,,,,
1/27/2023,83,,,,
1/30/2023,83,,,,
1/31/2023,83,,,,
2/1/2023,83,,,,
2/2/2023,83,,,,
2/3/2023,83,,,,
2/6/2023,83,,,,
2/7/2023,83,,,,
2/8/2023,83,,,,
2/9/2023,83,,,,
2/10/2023,83,,,,
2/13/2023,83,,,,
2/14/2023,83,,,,
2/15/2023,85,,,,
2/16/2023,85,,,,
2/17/2023,85,,,,
2/20/2023,85,,,,
2/21/2023,85,,,,
2/22/2023,84,,,,
2/23/2023,84,,,,
2/24/2023,84,,,,
2/27/2023,84,,,,
2/28/2023,84,,,,
3/1/2023,84,,,,
3/2/2023,84,,,,
3/3/2023,84,,,,
3/6/2023,83,,,,
3/7/2023,83,,,,
3/8/2023,84,,,,
3/9/2023,84,,,,
3/10/2023,84,,,,
3/13/2023,84,,,,
3/14/2023,84,,,,
3/15/2023,84,,,,
3/16/2023,84,,,,
3/17/2023,84,,,,
3/20/2023,84,,,,
3/21/2023,84,,,,
3/22/2023,84,,,,
3/23/2023,84,,,,
3/24/2023,84,,,,
3/27/2023,83.75,,,,
3/28/2023,83.5,,,,
3/29/2023,87,,,,
3/30/2023,87,,,,
3/31/2023,87,,,,
4/3/2023,87,,,,
4/4/2023,87,,,,
4/5/2023,87,,,,
4/6/2023,87,,,,
4/7/2023,87,,,,
4/10/2023,87,,,,
4/11/2023,87,,,,
4/12/2023,88,,,,
4/13/2023,89,,,,
4/14/2023,89,,,,
4/17/2023,89,,,,
4/18/2023,89,,,,
4/19/2023,89,,,,
4/20/2023,89,,,,
4/21/2023,89,,,,
4/24/2023,89,,,,
4/25/2023,89,,,,
4/26/2023,89,,,,
4/27/2023,89,,,,
4/28/2023,89,,,,
5/1/2023,89,,,,
5/2/2023,89,,,,
5/3/2023,89.5,,,,
5/4/2023,89.5,,,,
5/5/2023,89.5,,,,
5/8/2023,89.5,,,,
5/9/2023,89.5,,,,
5/10/2023,90,,,,
5/11/2023,90,,,,
5/12/2023,90,,,,
5/15/2023,90,,,,
5/16/2023,90.5,,,,
5/17/2023,90.5,,,,
5/18/2023,90.5,,,,
5/19/2023,90.5,,,,
5/22/2023,91,,,,
5/23/2023,91,,,,
5/24/2023,91,,,,
5/25/2023,91,,,,
5/26/2023,91,,,,
5/29/2023,91,,,,
5/30/2023,91,,,,
5/31/2023,91,,,,
6/1/2023,92,,,,
6/2/2023,92,,,,
6/5/2023,92,,,,
6/6/2023,92,,,,
6/7/2023,92,,,,
6/8/2023,93,,,,
6/9/2023,93,,,,
6/12/2023,93,,,,
6/13/2023,93,,,,
6/14/2023,94,,,,
6/15/2023,94,,,,
6/16/2023,94,,,,
6/19/2023,94,,,,
6/20/2023,93,,,,
6/21/2023,93,,,,
6/22/2023,93,,,,
6/23/2023,93,,,,
6/26/2023,94,,,,
6/27/2023,94,,,,
6/28/2023,93,,,,
6/29/2023,93,,,,
6/30/2023,93,,,,
7/3/2023,93,,,,
7/4/2023,93,,,,
7/5/2023,95,,,,
7/6/2023,95,,,,
7/7/2023,95,,,,
7/10/2023,95,,,,
7/11/2023,95,,,,
7/12/2023,95,,,,
7/13/2023,96,,,,
7/14/2023,97,,,,
7/17/2023,98,,,,
7/18/2023,99,,,,
7/19/2023,99.5,,,,
7/20/2023,100.5,,,,
7/21/2023,100.75,,,,
7/24/2023,100.25,,,,
7/25/2023,100,,,,
7/26/2023,100,,,,
7/27/2023,100,,,,
7/28/2023,100,,,,
7/31/2023,102,,,,
8/1/2023,103,,,,
8/2/2023,104,,,,
8/3/2023,104,,,,
8/4/2023,104,,,,
8/7/2023,104,,,,
8/8/2023,104,,,,
8/9/2023,104,,,,
8/10/2023,104,,,,
8/11/2023,104,,,,
8/14/2023,104,,,,
8/15/2023,102,,,,
8/16/2023,103,,,,
8/17/2023,103.5,,,,
8/18/2023,104,,,,
8/21/2023,104,,,,
8/22/2023,104,,,,
8/23/2023,104,,,,
8/24/2023,104,,,,
8/25/2023,104,,,,
8/28/2023,104,,,,
8/29/2023,104,,,,
8/30/2023,104,,,,
8/31/2023,104,,,,
9/1/2023,101,,,,
9/4/2023,101,,,,
9/5/2023,102,,,,
9/6/2023,102.5,,,,
9/7/2023,102.5,,,,
9/8/2023,102.5,,,,
9/11/2023,102.5,,,,
9/12/2023,102,,,,
9/13/2023,103,,,,
9/14/2023,102,,,,
9/15/2023,103,,,,
9/18/2023,102,,,,
9/19/2023,102,,,,
9/20/2023,102,,,,
9/21/2023,102,,,,
9/22/2023,101,,,,
9/25/2023,101,,,,
9/26/2023,102,,,,
9/27/2023,102,,,,
9/28/2023,101,,,,
9/29/2023,100,,,,
10/2/2023,100,,,,
10/3/2023,100,,,,
10/4/2023,99,,,,
10/5/2023,99,,,,
10/6/2023,99,,,,
10/9/2023,99,,,,
10/10/2023,98,,,,
10/11/2023,98,,,,
10/12/2023,99,,,,
10/13/2023,99,,,,
10/16/2023,98.5,,,,
10/17/2023,96.5,,,,
10/18/2023,96,,,,
10/19/2023,95,,,,
10/20/2023,95,,,,
10/23/2023,95,,,,
10/24/2023,97,,,,
10/25/2023,100,,,,
10/26/2023,102,,,,
10/27/2023,102,,,,
10/30/2023,103,,,,
10/31/2023,103,,,,
11/1/2023,102,,,,
11/2/2023,103,,,,
11/3/2023,103,,,,
11/6/2023,104,,,,
11/7/2023,103,,,,
11/8/2023,104,,,,
11/9/2023,104,,,,
11/10/2023,104,,,,
11/13/2023,103,,,,
11/14/2023,102,,,,
11/15/2023,102,,,,
11/16/2023,101.5,,,,
11/17/2023,101.5,,,,
11/20/2023,101.5,,,,
11/21/2023,102,,,,
11/22/2023,102,,,,
11/23/2023,102,,,,
11/24/2023,102,,,,
11/27/2023,102,,,,
11/28/2023,102.25,,,,
11/29/2023,102.25,,,,
11/30/2023,102.25,,,,
12/1/2023,102.25,,,,
12/4/2023,102,,,,
12/5/2023,102,,,,
12/6/2023,102,,,,
12/7/2023,102,,,,
12/8/2023,101,,,,
12/11/2023,101,,,,
12/12/2023,101,,,,
12/13/2023,100,,,,
12/14/2023,100,,,,
12/15/2023,100,,,,
12/18/2023,100,,,,
12/19/2023,100,,,,
12/20/2023,100,,,,
12/21/2023,100,,,,
12/22/2023,100,,,,
12/25/2023,100,,,,
12/26/2023,100,,,,
12/27/2023,100,,,,
12/28/2023,100,,,,
12/29/2023,100,,,,
1/1/2024,100,,,,
1/2/2024,100,,,,
1/3/2024,99.5,,,,
1/4/2024,99.5,,,,
1/5/2024,100,,,,
1/8/2024,100,,,,
1/9/2024,100,,,,
1/10/2024,101,,,,
1/11/2024,101,,,,
1/12/2024,101,,,,
1/15/2024,101,,,,
1/16/2024,101,,,,
1/17/2024,101,,,,
1/18/2024,101,,,,
1/19/2024,101,,,,
1/22/2024,101,,,,
1/23/2024,101,,,,
1/24/2024,101,,,,
1/25/2024,101,,,,
1/26/2024,101,,,,
1/29/2024,101,,,,
1/30/2024,101,,,,
1/31/2024,101,,,,
2/1/2024,101,,,,
2/2/2024,101,,,,
2/5/2024,101,,,,
2/6/2024,101,,,,
2/7/2024,101,,,,
2/8/2024,102,,,,
2/9/2024,102,,,,
2/12/2024,103,,,,
2/13/2024,103,,,,
2/14/2024,103,,,,
2/15/2024,102,,,,
2/16/2024,102,,,,
2/19/2024,102,,,,
2/20/2024,102,,,,
2/21/2024,102,,,,
2/22/2024,101,,,,
2/23/2024,102,,,,
2/26/2024,102,,,,
2/27/2024,102,,,,
2/28/2024,102,,,,
2/29/2024,103,,,,
3/1/2024,103,,,,
3/4/2024,103.5,,,,
3/5/2024,103.5,,,,
3/6/2024,103,,,,
3/7/2024,102,,,,
3/8/2024,102,,,,
3/11/2024,102.5,,,,
3/12/2024,102.5,,,,
3/13/2024,102,,,,
3/14/2024,103,,,,
3/15/2024,103,,,,
3/18/2024,102,,,,
3/19/2024,103,,,,
3/20/2024,103,,,,
3/21/2024,102,,,,
3/22/2024,102,,,,
3/25/2024,101.5,,,,
3/26/2024,101.5,,,,
3/27/2024,101.5,,,,
3/28/2024,102.5,,,,
3/29/2024,102.5,,,,
4/1/2024,102.5,,,,
4/2/2024,103,,,,
4/3/2024,103.5,,,,
4/4/2024,103.5,,,,
4/5/2024,103.5,,,,
4/8/2024,103.5,,,,
4/9/2024,103.5,,,,
4/10/2024,103.5,,,,
4/11/2024,103.5,,,,
4/12/2024,103.5,,,,
4/15/2024,103.5,,,,
4/16/2024,103.5,,,,
4/17/2024,103.5,,,,
4/18/2024,103.5,,,,
4/19/2024,103.5,,,,
4/22/2024,102,,,,
4/23/2024,102.5,,,,
4/24/2024,102.5,,,,
4/25/2024,102,,,,
4/26/2024,102.5,,,,
4/29/2024,103,,,,
4/30/2024,102.5,,,,
5/1/2024,102.5,,,,
5/2/2024,101.75,,,,
5/3/2024,101.5,,,,
5/6/2024,101.5,,,,
5/7/2024,102.5,,,,
5/8/2024,102,,,,
5/9/2024,101.5,,,,
5/10/2024,101,,,,
5/13/2024,101,,,,
5/14/2024,101,,,,
5/15/2024,101,,,,
5/16/2024,102,,,,
5/17/2024,102,,,,
5/20/2024,101.5,,,,
5/21/2024,101.5,,,,
5/22/2024,102,,,,
5/23/2024,102,,,,
5/24/2024,103,,,,
5/27/2024,103,,,,
5/28/2024,103,,,,
5/29/2024,103,,,,
5/30/2024,103,,,,
5/31/2024,103.5,,,,
6/24/2024,104,,,,
6/25/2024,104,,,,
6/26/2024,121.5498,,,,
6/27/2024,119,,,,
6/28/2024,122.0202,,,,
7/1/2024,122.2012,,,,
7/2/2024,120.0699,,,,
7/3/2024,119.5999,,,,
7/4/2024,120.25,,,,
7/5/2024,120.3989,,,,
7/8/2024,119.75,,,,
7/9/2024,119.3056,,,,
7/10/2024,119.2992,,,,
7/11/2024,119.7933,,,,
7/12/2024,119.35,,,,
7/15/2024,119.8847,,,,
7/16/2024,119.0027,,,,
7/17/2024,118.9998,,,,
7/18/2024,118.5001,,,,
7/19/2024,118.7899,,,,
7/22/2024,118.34,,,,
7/23/2024,118,,,,
7/24/2024,117.3,,,,
7/25/2024,116.1999,,,,
7/26/2024,118.9999,,,,
7/29/2024,116.948,,,,
7/30/2024,116.5,,,,
7/31/2024,117.1156,,,,
8/1/2024,116.6102,,,,
8/2/2024,116.95,,,,
8/5/2024,116.67,,,,
8/6/2024,117.5,,,,
8/7/2024,116.1002,,,,
8/8/2024,116.5856,,,,
8/9/2024,116.98,,,,
8/12/2024,117.0215,,,,
8/13/2024,118,,,,
8/14/2024,113.966,,,,
8/15/2024,115.8972,,,,
8/16/2024,115.8835,,,,
8/19/2024,116.5,,,,
8/20/2024,116.9302,,,,
8/21/2024,115.5,,,,
8/22/2024,115.0499,,,,
8/23/2024,114.82,,,,
8/26/2024,113.9123,,,,
8/27/2024,112.5,,,,
8/28/2024,111.9499,,,,
8/29/2024,111.8997,,,,
8/30/2024,110.8779,,,,
9/2/2024,109.8797,,,,
9/3/2024,107.7,,,,
9/4/2024,108.841,,,,
9/5/2024,108.45,,,,
9/6/2024,109.2988,,,,
9/9/2024,108.9989,,,,
9/10/2024,109.8999,,,,
9/11/2024,109.8,,,,
9/12/2024,108.9998,,,,
9/13/2024,108.8,,,,
9/16/2024,108.95,,,,
9/17/2024,109.1007,,,,
9/18/2024,109.8001,,,,
9/19/2024,110.4999,,,,
9/20/2024,109.5,,,,
9/23/2024,109.94,,,,
9/24/2024,109.36,,,,
9/25/2024,108.7,,,,
9/26/2024,108.1512,,,,
9/27/2024,109,,,,
9/30/2024,108.9422,,,,
10/1/2024,108.9102,,,,
10/2/2024,109.44,,,,
10/3/2024,108.9899,,,,
10/4/2024,108.57,,,,
10/7/2024,109.099,,,,
10/8/2024,108.004,,,,
10/9/2024,107.701,,,,
10/10/2024,107.5812,,,,
10/11/2024,106,,,,
10/14/2024,106.8992,,,,
10/15/2024,107.7,,,,
10/16/2024,106.3,,,,
10/17/2024,105.6001,,,,
10/18/2024,104.9985,,,,
10/21/2024,103.0399,,,,
10/22/2024,104.4,,,,
10/23/2024,103.48,,,,
10/24/2024,104.6795,,,,
10/25/2024,103.6577,,,,
10/28/2024,104.4016,,,,
10/29/2024,103.7268,,,,
10/30/2024,102,,,,
10/31/2024,101.6997,,,,
11/1/2024,100.7001,,,,
11/5/2024,102.285,,,,
11/6/2024,101.1601,,,,
11/7/2024,101.8,,,,
11/8/2024,103.94,,,,
11/11/2024,105.2,,,,
11/12/2024,105.865,,,,
11/13/2024,106.0001,,,,
11/14/2024,106.5,,,,
11/15/2024,106.1,,,,
11/18/2024,106.8974,,,,
11/19/2024,106.75,,,,
11/20/2024,106.6101,,,,
11/21/2024,108.4132,,,,
11/22/2024,111.1029,,,,
11/25/2024,111.2999,,,,
11/26/2024,111.2527,,,,
11/27/2024,109.72,,,,
11/28/2024,107.2954,,,,
11/29/2024,105.75,,,,
12/2/2024,105.75,,,,
12/3/2024,105.2704,,,,
12/4/2024,104.87,,,,
12/5/2024,106.1882,,,,
12/6/2024,105.35,,,,
12/9/2024,110.5,,,,
12/10/2024,111.7993,,,,
12/11/2024,113,,,,
12/12/2024,111.7783,,,,
12/13/2024,111,,,,
12/16/2024,110.5,,,,
12/17/2024,110.75,,,,
12/18/2024,110.5,,,,
12/19/2024,110.299,,,,
12/20/2024,111.7208,,,,
12/23/2024,110.9,,,,
12/24/2024,111.53,,,,
12/25/2024,113.8432,,,,
12/26/2024,114.0019,,,,
12/27/2024,116.08,,,,
12/30/2024,116.7388,,,,
1/3/2025,116.4969,,,,
1/6/2025,116.883,,,,
1/8/2025,116.816,,,,
1/9/2025,115.0979,,,,
1/10/2025,115,,,,
1/13/2025,114.8405,,,,
1/14/2025,115,,,,
1/15/2025,115.4987,,,,
1/16/2025,114.7027,,,,
1/17/2025,115.1417,,,,
1/20/2025,114.897,,,,
1/21/2025,113.1113,,,,
1/22/2025,113.8,,,,
1/23/2025,116,,,,
1/24/2025,115.5424,,,,
1/27/2025,115.6629,,,,
1/28/2025,116.1765,,,,
1/29/2025,116.0201,,,,
1/30/2025,115.9926,,,,
1/31/2025,116.1956,,,,
2/3/2025,116.3001,,,,
2/4/2025,114.57,,,,
2/5/2025,114.4992,,,,
2/6/2025,114.3426,,,,
2/7/2025,115,,,,
2/10/2025,114.1499,,,,
2/11/2025,113.7497,,,,
2/12/2025,113.3323,,,,
2/13/2025,114.2892,,,,
2/14/2025,117.75,,,,
2/17/2025,117.474,,,,
2/18/2025,118.0999,,,,
2/19/2025,117.9667,,,,
2/20/2025,116.1219,,,,
2/21/2025,117.36,,,,
2/24/2025,117.9029,,,,
2/25/2025,116.2501,,,,
2/26/2025,121.16,,,,
2/27/2025,121.0001,,,,
2/28/2025,119.05,,,,
3/3/2025,120.0001,,,,
3/4/2025,118.499,,,,
3/5/2025,118.2,,,,
3/6/2025,116.9682,,,,
3/7/2025,116.3002,,,,
3/10/2025,116.6057,,,,
3/11/2025,115.92,,,,
3/12/2025,117.9087,,,,
3/13/2025,117.4651,,,,
3/14/2025,117,,,,
3/17/2025,117,,,,
3/18/2025,117.4554,,,,
3/19/2025,122.7845,,,,
3/20/2025,122.25,,,,
3/21/2025,120.5142,,,,
3/24/2025,118.7997,,,,
3/25/2025,119.1172,,,,
3/26/2025,117.98,,,,
3/27/2025,118.089,,,,
3/28/2025,120.63,,,,
3/31/2025,120.1,,,,
4/1/2025,118.1863,,,,
4/2/2025,119.25,,,,
4/3/2025,118.8846,,,,
4/4/2025,120,,,,
4/7/2025,120.6679,,,,
4/8/2025,119.6998,,,,
4/9/2025,119.0501,,,,
4/10/2025,118.833,,,,
4/11/2025,118.0045,,,,
4/14/2025,118.2,,,,
4/15/2025,118.7,,,,
4/16/2025,118.4,,,,
4/17/2025,116.69,,,,
4/18/2025,116.9996,,,,
4/21/2025,118.249,,,,
4/22/2025,119.4999,,,,
4/23/2025,120,,,,
4/24/2025,118.4999,,,,
4/25/2025,117.9276,,,,
4/28/2025,117.75,,,,
4/29/2025,117.38,,,,
4/30/2025,118.9818,,,,
5/2/2025,120.49,,,,
5/5/2025,118.981,,,,
5/6/2025,118.5,,,,
5/7/2025,119.2499,,,,
5/8/2025,119.9105,,,,
5/12/2025,119.4989,,,,
5/13/2025,119.499,,,,
5/14/2025,119.9,,,,
5/15/2025,120.7244,,,,
5/16/2025,120.25,,,,
5/19/2025,118.6569,,,,
5/20/2025,119.3499,,,,
5/21/2025,118.8088,,,,
5/22/2025,119,,,,
5/23/2025,119.7,,,,
5/26/2025,119.3539,,,,
5/27/2025,119.301,,,,
5/28/2025,119.1998,,,,
5/29/2025,118.4444,,,,
5/30/2025,120.05,,,,
6/2/2025,120.31,,,,
6/3/2025,119.4614,,,,
6/4/2025,119.9999,,,,
6/5/2025,120.295,,,,
6/6/2025,118.9999,,,,
6/9/2025,118.55,,,,
6/10/2025,118.5,,,,
6/11/2025,120.16,,,,
6/13/2025,119.48,,,,
6/16/2025,118.51,,,,
6/17/2025,118.9499,,,,
6/18/2025,118.55,,,,
6/19/2025,118.5999,,,,
6/20/2025,119.3699,,,,
6/23/2025,119.1001,,,,
6/24/2025,119.7,,,,
6/25/2025,119,,,,
6/26/2025,119.5802,,,,
6/27/2025,120.4945,,,,
6/30/2025,119.99,,,,
7/1/2025,120.5909,,,,
7/2/2025,120.3236,,,,
7/3/2025,121.0905,,,,
7/4/2025,121.0951,,,,
7/7/2025,121,,,,
7/8/2025,120.4997,,,,
7/9/2025,120.9483,,,,
7/10/2025,120.3,,,,
7/11/2025,121.5504,,,,
7/14/2025,120.9101,,,,
7/15/2025,120.72,,,,
7/16/2025,121.3933,,,,
7/17/2025,121.1977,,,,
7/18/2025,121.1762,,,,
7/21/2025,121.28,,,,
7/22/2025,120.9296,,,,
7/23/2025,120.8799,,,,
7/24/2025,121.6001,,,,
7/25/2025,121.9996,,,,
7/28/2025,123.12,,,,
7/29/2025,125.9714,,,,
7/30/2025,121.3499,,,,
7/31/2025,120.61,,,,
8/1/2025,122.3275,,,,
8/4/2025,121.5777,,,,
8/5/2025,123,,,,
8/6/2025,123.9,,,,
8/7/2025,121.9047,,,,
8/8/2025,123.5399,,,,
8/11/2025,123.9999,,,,
8/12/2025,123.5545,,,,
8/13/2025,123.7451,,,,
8/14/2025,123.9369,,,,
8/15/2025,123.1622,,,,
8/18/2025,123,,,,
8/19/2025,122.8999,,,,
8/20/2025,121.9997,,,,
8/21/2025,121.6634,,,,
8/22/2025,123.2421,,,,
8/25/2025,122.2,,,,
8/26/2025,122.093,,,,
8/27/2025,121.95,,,,
8/28/2025,122.2601,,,,
8/29/2025,122.5182,,,,
9/1/2025,122.2001,,,,
9/2/2025,122.5253,,,,
9/3/2025,122.05,,,,
9/4/2025,122.7324,,,,
9/5/2025,123.2377,,,,
9/8/2025,123.5005,,,,
9/9/2025,124.4954,,,,
9/10/2025,124.5187,,,,
9/11/2025,122.5499,,,,
9/12/2025,122.2908,,,,
9/15/2025,122.5441,,,,
9/16/2025,123.3996,,,,
9/17/2025,123.4,,,,
9/18/2025,124.2425,,,,
9/19/2025,123.2805,,,,
9/22/2025,122.6746,,,,
9/23/2025,122.2969,,,,
9/24/2025,122.2546,,,,
9/25/2025,121.3749,,,,
9/26/2025,121.2197,,,,
9/29/2025,119.1196,,,,
9/30/2025,119.1268,,,,
10/1/2025,118.251,,,,
10/2/2025,119.3509,,,,
10/3/2025,121.1896,,,,
10/6/2025,122,,,,
10/7/2025,118.7899,,,,
10/8/2025,117.975,,,,
10/9/2025,118.8702,,,,
10/10/2025,118.8,,,,
10/13/2025,117.5893,,,,
10/14/2025,116.8044,,,,
10/15/2025,116.2263,,,,
10/16/2025,119.9909,,,,
10/17/2025,121.5,,,,
10/20/2025,117.4175,,,,
10/21/2025,118.5,,,,
10/22/2025,118.7001,,,,
10/23/2025,118.109,,,,
10/24/2025,116.0935,,,,
10/27/2025,115.5875,,,,
10/28/2025,117.8,,,,
10/29/2025,118.5,,,,
10/30/2025,118.9462,,,,
10/31/2025,118.1469,,,,
11/1/2025,119.1003,,,,
11/3/2025,117.8818,,,,
11/5/2025,117.9,,,,
11/6/2025,118.15,,,,
11/7/2025,117.8487,,,,
11/10/2025,117.7007,,,,
11/11/2025,117.7007,,,,
11/12/2025,117.17,,,,
11/13/2025,116.6005,,,,
11/14/2025,117.22,,,,
11/17/2025,116.2555,,,,
11/18/2025,116.4749,,,,
11/19/2025,115.25,,,,
11/20/2025,114.8,,,,
11/21/2025,113.6617,,,,
11/24/2025,115.2876,,,,
11/25/2025,115.6606,,,,
11/26/2025,115.08,,,,
11/27/2025,114.7888,,,,
11/28/2025,113.5017,,,,
12/1/2025,114.15,,,,
12/2/2025,114.73,,,,
12/3/2025,114.7791,,,,
12/4/2025,113.6,,,,
12/5/2025,115.3346,,,,
12/8/2025,116.9499,,,,
12/9/2025,117,,,,
12/10/2025,118.9898,,,,
12/11/2025,118.969,,,,
12/12/2025,117.2201,,,,
12/15/2025,116.1,,,,
12/16/2025,117.6499,,,,
12/17/2025,118.5099,,,,
12/18/2025,116.9685,,,,
12/19/2025,117.51,,,,
12/22/2025,115.755,,,,
12/23/2025,116.5,,,,
12/24/2025,118.0299,,,,
12/25/2025,116.7701,,,,
12/26/2025,117.9992,,,,
12/29/2025,117.3101,,,,
12/30/2025,119.4307,,,,
1/5/2026,119.0042,,,,
1/6/2026,118.15,,,,
1/8/2026,118.0902,,,,
1/9/2026,117.4751,,,,
1/12/2026,117,,,,
1/13/2026,116.8083,,,,
1/14/2026,116.4989,,,,
1/15/2026,116,,,,
1/16/2026,116.029,,,,
1/19/2026,116.4412,,,,
1/20/2026,118.0998,,,,
1/21/2026,116.0101,,,,
1/22/2026,115.3,,,,
1/23/2026,117.4998,,,,
1/26/2026,117.81,,,,
1/27/2026,117.2,,,,
1/28/2026,116.6002,,,,
1/29/2026,116.0931,,,,
1/30/2026,117.8497,,,,
2/2/2026,118.16,,,,
2/3/2026,117.2887,,,,
2/4/2026,116.6638,,,,
2/5/2026,116.5002,,,,
2/6/2026,117.199,,,,
2/9/2026,117.099,,,,
2/10/2026,116.3,,,,
2/11/2026,116.434,,,,
2/12/2026,116.29,,,,
2/13/2026,116.3604,,,,
2/16/2026,115.5,,,,
2/17/2026,116.1,,,,
2/18/2026,117,,,,
2/19/2026,116.5553,,,,
2/20/2026,116.2248,,,,
2/24/2026,115.6654,,,,
2/25/2026,116.0004,,,,
2/26/2026,116.52,,,,
2/27/2026,115.6654,,,,
3/2/2026,115.9998,,,,
3/3/2026,115.1641,,,,
3/4/2026,115.3,,,,
3/5/2026,116.1,,,,
3/6/2026,115.6457,,,,
3/9/2026,115.35,,,,
3/10/2026,115.9785,,,,
3/11/2026,116.0814,,,,
3/12/2026,116,,,,
3/13/2026,116.455,,,,
3/16/2026,116.5578,,,,
3/17/2026,116.7999,,,,
3/18/2026,116,,,,
3/19/2026,115.3363,,,,
3/20/2026,113.21,,,,
3/23/2026,111.4999,,,,
3/24/2026,113.3,,,,
3/25/2026,113.7734,,,,
3/26/2026,113.83,,,,
3/27/2026,112.6,,,,
3/29/2026,115.7,,,,
3/30/2026,113.74,,,,
3/31/2026,113.5182,,,,
4/1/2026,113.3333,,,,
4/2/2026,113.035,,,,
4/3/2026,112.7533,,,,
4/4/2026,114.4805,,,,
4/5/2026,113.8999,,,,
4/6/2026,112.4998,,,,
4/7/2026,113.5,,,,
4/8/2026,113.7,,,,
4/9/2026,113.1482,,,,
4/10/2026,112.6,,,,
4/11/2026,113.3701,,,,
4/12/2026,113.6984,,,,
4/13/2026,112.8,,,,
4/14/2026,113.8791,,,,
4/15/2026,114.4481,,,,
4/16/2026,115.7649,,,,
4/17/2026,114.7384,,,,
4/18/2026,114.7877,,,,
4/19/2026,114.7877,,,,
4/20/2026,113.9167,,,,
4/21/2026,114.368,,,,
4/22/2026,115.4947,,,,
4/23/2026,115.7916,,,,
4/24/2026,116.7783,,,,
4/25/2026,116.8604,,,,
4/26/2026,116.8604,,,,
4/27/2026,115.6305,,,,
4/28/2026,116.8897,,,,
4/29/2026,115.0792,,,,
4/30/2026,116.6087,,,,
5/3/2026,116.0438,,,,
5/4/2026,117.4997,,,,
5/5/2026,117.1998,,,,
5/6/2026,116.699,,,,
5/7/2026,116.5,,,,
5/8/2026,116.2001,,,,
