Date,Price
2024-04-25,99.0
2024-04-26,99.0
2024-04-29,99.314375
2024-04-30,99.41166666666668
2024-05-02,99.26
2024-05-13,99.75
2024-05-29,98.49
2024-06-07,98.77
2024-06-12,98.5
2024-06-24,98.5
2024-06-26,97.875
2024-07-09,98.754375
2024-07-11,97.985
2024-07-24,98.606
2024-09-06,98.464
2024-09-09,98.0
2024-09-17,98.5
2024-09-25,98.954375
2024-09-27,99.054375
2024-10-07,98.75
2024-10-08,98.75
2024-10-10,98.76467375
2024-10-11,98.715
2024-10-23,98.35
2024-10-31,98.36500000000001
2024-11-13,99.61633333333333
2024-11-18,99.515
2024-12-09,99.61
2024-12-27,99.65
2025-02-12,99.73333333333333
2025-02-13,99.66875
2025-02-17,99.875
2025-02-18,100.0
2025-02-19,100.64
2025-02-26,100.6
2025-03-03,100.735625
2025-03-05,101.0
2025-03-06,101.125
2025-03-07,101.08333333333333
2025-03-14,100.78
2025-03-18,100.8
2025-03-24,100.9
2025-03-26,101.0
2025-04-02,100.30714285714285
2025-04-03,100.85
2025-04-25,98.4
2025-05-01,99.25
2025-05-02,99.1
2025-05-28,99.143
2025-07-15,100.9021875
2025-07-16,101.0573611111111
2025-07-21,100.47
2025-08-11,100.625
2025-08-12,101.0
2025-10-09,104.1
2025-10-10,104.36666666666667
2025-10-27,103.392
2025-10-28,104.014375
2025-10-29,104.475
2025-10-31,104.7
2025-11-03,104.253125
2025-11-13,105.0
2025-12-04,106.913
2025-12-10,106.4
2025-12-11,106.54375
2026-01-12,106.77
2026-01-20,106.951
2026-02-03,107.065
2026-02-17,107.025
2026-02-24,107.0
2026-03-04,107.1
2026-03-23,105.67625000000001
2026-03-25,106.504167
2026-03-26,106.02
2026-04-16,106.71
2026-04-28,107.625
