Date,Price
3/25/2024,96.48%
3/26/2024,96.33%
3/27/2024,96.81%
3/28/2024,96.55%
4/2/2024,97.09%
4/3/2024,97.53%
4/4/2024,98.46%
4/5/2024,97.78%
4/8/2024,98.09%
4/9/2024,97.28%
4/10/2024,98.12%
4/11/2024,96.07%
4/12/2024,96.37%
4/15/2024,96.05%
4/16/2024,97.00%
4/17/2024,95.06%
4/18/2024,95.16%
4/19/2024,95.11%
4/22/2024,95.38%
4/23/2024,95.75%
4/24/2024,95.60%
4/25/2024,95.79%
4/26/2024,95.65%
4/29/2024,96.43%
4/30/2024,96.49%
5/2/2024,96.00%
5/3/2024,98.54%
5/6/2024,98.41%
5/7/2024,98.14%
5/8/2024,98.05%
5/9/2024,97.47%
5/10/2024,97.11%
5/13/2024,98.14%
5/14/2024,97.10%
5/15/2024,97.27%
5/16/2024,97.71%
5/17/2024,97.73%
5/20/2024,97.75%
5/21/2024,97.90%
5/22/2024,97.80%
5/23/2024,97.99%
5/24/2024,97.75%
5/27/2024,96.93%
5/28/2024,98.21%
5/29/2024,98.04%
5/30/2024,99.38%
5/31/2024,97.75%
6/3/2024,98.15%
6/4/2024,98.10%
6/5/2024,98.09%
6/6/2024,98.36%
6/7/2024,98.29%
6/10/2024,98.59%
6/11/2024,98.38%
6/12/2024,98.94%
6/13/2024,98.25%
6/14/2024,98.00%
6/17/2024,97.50%
6/18/2024,97.25%
6/19/2024,97.75%
6/20/2024,97.75%
6/21/2024,97.63%
6/24/2024,97.63%
6/25/2024,98.00%
6/26/2024,98.00%
6/27/2024,98.00%
6/28/2024,98.00%
7/1/2024,98.00%
7/2/2024,98.25%
7/3/2024,98.87%
7/4/2024,99.04%
7/5/2024,99.48%
7/8/2024,99.76%
7/9/2024,99.85%
7/10/2024,99.80%
7/11/2024,100.03%
7/12/2024,100.13%
7/15/2024,100.74%
7/16/2024,100.56%
7/17/2024,100.10%
7/18/2024,99.86%
7/19/2024,99.76%
7/22/2024,99.62%
7/23/2024,99.81%
7/24/2024,101.00%
7/25/2024,99.42%
7/26/2024,99.71%
7/29/2024,99.86%
7/30/2024,99.75%
7/31/2024,99.69%
8/1/2024,99.96%
8/2/2024,100.61%
8/5/2024,99.36%
8/6/2024,99.05%
8/7/2024,98.93%
8/8/2024,99.50%
8/9/2024,99.41%
8/12/2024,99.77%
8/13/2024,100.71%
8/14/2024,100.60%
8/15/2024,100.71%
8/16/2024,100.84%
8/19/2024,101.62%
8/20/2024,101.75%
8/21/2024,102.50%
8/22/2024,102.68%
8/23/2024,102.70%
8/26/2024,104.02%
8/27/2024,102.73%
8/28/2024,102.68%
8/29/2024,101.60%
8/30/2024,101.51%
9/2/2024,101.35%
9/3/2024,101.59%
9/4/2024,101.01%
9/5/2024,101.99%
9/6/2024,102.29%
9/9/2024,102.06%
9/10/2024,102.06%
9/11/2024,102.16%
9/12/2024,102.36%
9/13/2024,103.00%
9/16/2024,103.82%
9/17/2024,103.99%
9/18/2024,104.90%
9/19/2024,104.58%
9/20/2024,104.27%
9/23/2024,104.22%
9/24/2024,104.07%
9/25/2024,103.88%
9/26/2024,103.85%
9/27/2024,104.40%
9/30/2024,104.29%
10/1/2024,104.49%
10/2/2024,103.96%
10/3/2024,103.10%
10/4/2024,102.71%
10/7/2024,102.57%
10/8/2024,102.57%
10/9/2024,102.57%
10/10/2024,102.45%
10/11/2024,102.99%
10/14/2024,102.10%
10/15/2024,102.13%
10/16/2024,102.34%
10/17/2024,102.37%
10/18/2024,101.71%
10/21/2024,102.47%
10/22/2024,101.39%
10/23/2024,100.17%
10/24/2024,100.50%
10/25/2024,100.85%
10/28/2024,100.85%
10/29/2024,100.85%
10/30/2024,101.49%
10/31/2024,102.85%
11/1/2024,102.34%
11/4/2024,101.15%
11/5/2024,101.00%
11/6/2024,101.00%
11/7/2024,101.46%
11/8/2024,102.41%
11/11/2024,102.17%
11/12/2024,101.64%
11/13/2024,101.75%
11/14/2024,101.40%
11/15/2024,101.25%
11/18/2024,101.37%
11/19/2024,101.44%
11/20/2024,101.39%
11/21/2024,101.43%
11/22/2024,101.88%
11/25/2024,102.39%
11/26/2024,102.67%
11/27/2024,102.74%
11/28/2024,102.94%
11/29/2024,103.11%
12/2/2024,103.25%
12/3/2024,103.25%
12/4/2024,103.63%
12/5/2024,103.64%
12/6/2024,103.63%
12/9/2024,104.02%
12/10/2024,103.31%
12/11/2024,103.13%
12/12/2024,103.33%
12/13/2024,102.78%
12/16/2024,102.45%
12/17/2024,103.51%
12/18/2024,102.29%
12/19/2024,101.48%
12/20/2024,100.55%
12/23/2024,100.58%
12/27/2024,100.72%
12/30/2024,100.56%
1/2/2025,100.74%
1/3/2025,101.00%
1/6/2025,100.35%
1/7/2025,100.51%
1/8/2025,99.57%
1/9/2025,99.77%
1/10/2025,99.59%
1/13/2025,98.73%
1/14/2025,98.84%
1/15/2025,99.36%
1/16/2025,99.45%
1/17/2025,99.17%
1/20/2025,99.26%
1/21/2025,99.65%
1/22/2025,100.27%
1/23/2025,100.27%
1/24/2025,100.50%
1/27/2025,100.73%
1/28/2025,100.75%
1/29/2025,101.06%
1/30/2025,101.88%
1/31/2025,101.65%
2/3/2025,101.19%
2/4/2025,100.94%
2/5/2025,101.50%
2/6/2025,101.84%
2/7/2025,101.66%
2/10/2025,101.65%
2/11/2025,101.50%
2/12/2025,101.50%
2/13/2025,101.15%
2/14/2025,101.59%
2/17/2025,101.53%
2/18/2025,101.76%
2/19/2025,101.60%
2/20/2025,102.41%
2/21/2025,102.55%
2/24/2025,101.71%
2/25/2025,102.31%
2/26/2025,102.23%
2/27/2025,102.31%
2/28/2025,102.32%
3/3/2025,102.75%
3/4/2025,102.75%
3/5/2025,102.38%
3/6/2025,102.03%
3/7/2025,102.57%
3/10/2025,102.02%
3/11/2025,102.12%
3/12/2025,102.11%
3/13/2025,101.93%
3/14/2025,101.89%
3/17/2025,102.14%
3/18/2025,102.33%
3/19/2025,101.39%
3/20/2025,101.95%
3/21/2025,100.49%
3/24/2025,99.73%
3/25/2025,100.24%
3/26/2025,101.07%
3/27/2025,99.53%
3/28/2025,99.28%
3/31/2025,99.52%
4/1/2025,100.03%
4/2/2025,101.00%
4/3/2025,101.10%
4/4/2025,100.38%
4/7/2025,101.35%
4/8/2025,98.43%
4/9/2025,97.50%
4/10/2025,98.68%
4/11/2025,96.53%
4/14/2025,97.25%
4/15/2025,97.54%
4/16/2025,97.90%
4/17/2025,98.15%
4/22/2025,97.96%
4/23/2025,98.55%
4/24/2025,98.22%
4/25/2025,98.48%
4/28/2025,97.70%
4/29/2025,97.46%
4/30/2025,97.46%
5/2/2025,98.00%
5/5/2025,98.46%
5/6/2025,98.00%
5/7/2025,98.20%
5/8/2025,98.34%
5/9/2025,98.11%
5/12/2025,98.73%
5/13/2025,98.58%
5/14/2025,98.67%
5/15/2025,98.51%
5/16/2025,98.90%
5/19/2025,100.83%
5/20/2025,98.87%
5/21/2025,98.68%
5/22/2025,98.20%
5/23/2025,98.33%
5/26/2025,99.94%
5/27/2025,98.75%
5/28/2025,98.12%
5/29/2025,97.72%
5/30/2025,97.37%
6/2/2025,97.84%
6/3/2025,98.71%
6/4/2025,98.57%
6/5/2025,99.44%
6/6/2025,99.44%
6/9/2025,99.44%
6/10/2025,99.44%
6/11/2025,99.44%
6/12/2025,99.44%
6/13/2025,99.44%
6/16/2025,99.44%
6/17/2025,100.56%
6/18/2025,99.44%
6/19/2025,99.44%
6/20/2025,99.44%
6/23/2025,99.44%
6/24/2025,100.40%
6/25/2025,99.94%
6/26/2025,99.96%
6/27/2025,100.20%
6/30/2025,101.00%
7/1/2025,101.85%
7/2/2025,101.96%
7/3/2025,102.99%
7/4/2025,102.07%
7/7/2025,101.96%
7/8/2025,101.44%
7/9/2025,101.76%
7/10/2025,101.83%
7/11/2025,102.43%
7/14/2025,101.14%
7/15/2025,101.34%
7/16/2025,100.77%
7/17/2025,101.30%
7/18/2025,100.91%
7/21/2025,101.68%
7/22/2025,101.86%
7/23/2025,101.99%
7/24/2025,102.26%
7/25/2025,102.21%
7/28/2025,102.50%
7/29/2025,102.40%
7/30/2025,102.41%
7/31/2025,102.66%
8/1/2025,102.91%
8/4/2025,103.04%
8/5/2025,103.36%
8/6/2025,103.34%
8/7/2025,103.69%
8/8/2025,103.71%
8/11/2025,104.23%
8/12/2025,104.21%
8/13/2025,105.42%
8/14/2025,105.61%
8/15/2025,104.75%
8/18/2025,105.09%
8/19/2025,104.92%
8/20/2025,105.08%
8/21/2025,104.23%
8/22/2025,104.59%
8/25/2025,104.56%
8/26/2025,104.56%
8/27/2025,105.41%
8/28/2025,104.38%
8/29/2025,104.49%
9/1/2025,104.55%
9/2/2025,104.24%
9/3/2025,103.94%
9/4/2025,104.18%
9/5/2025,105.23%
9/8/2025,105.11%
9/9/2025,105.11%
9/10/2025,105.11%
9/11/2025,105.49%
9/12/2025,105.99%
9/15/2025,105.91%
9/16/2025,106.46%
9/17/2025,106.75%
9/18/2025,106.98%
9/19/2025,106.29%
9/22/2025,106.13%
9/23/2025,106.10%
9/24/2025,106.10%
9/25/2025,105.60%
9/26/2025,105.22%
9/29/2025,105.68%
9/30/2025,105.59%
10/1/2025,105.65%
10/2/2025,107.01%
10/3/2025,105.88%
10/6/2025,105.70%
10/7/2025,106.40%
10/8/2025,105.65%
10/9/2025,105.87%
10/10/2025,106.03%
10/13/2025,106.46%
10/14/2025,105.35%
10/15/2025,105.53%
10/16/2025,105.61%
10/17/2025,105.58%
10/20/2025,105.94%
10/21/2025,106.94%
10/22/2025,106.70%
10/23/2025,106.60%
10/24/2025,107.21%
10/27/2025,107.41%
10/28/2025,107.41%
10/29/2025,107.66%
10/30/2025,107.06%
10/31/2025,106.89%
11/3/2025,106.88%
11/4/2025,106.65%
11/5/2025,106.67%
11/6/2025,107.01%
11/7/2025,106.56%
11/10/2025,106.56%
11/11/2025,106.49%
11/12/2025,106.56%
11/13/2025,106.82%
11/14/2025,106.71%
11/17/2025,106.79%
11/18/2025,106.71%
11/19/2025,106.61%
11/20/2025,106.81%
11/21/2025,106.78%
11/24/2025,107.38%
11/25/2025,107.26%
11/26/2025,107.93%
11/27/2025,107.86%
11/28/2025,107.87%
12/1/2025,108.02%
12/2/2025,108.26%
12/3/2025,108.54%
12/4/2025,108.49%
12/5/2025,108.43%
12/8/2025,108.17%
12/9/2025,107.45%
12/10/2025,107.34%
12/11/2025,107.81%
12/12/2025,107.90%
12/15/2025,107.95%
12/16/2025,107.90%
12/17/2025,107.95%
12/18/2025,108.73%
12/19/2025,108.13%
12/22/2025,108.13%
12/23/2025,108.09%
12/29/2025,107.94%
12/30/2025,107.86%
1/2/2026,107.94%
1/5/2026,108.59%
1/6/2026,107.46%
1/7/2026,107.01%
1/8/2026,106.63%
1/9/2026,106.20%
1/12/2026,106.07%
1/13/2026,105.47%
1/14/2026,105.31%
1/15/2026,105.25%
1/16/2026,105.28%
1/19/2026,104.89%
1/20/2026,104.93%
1/21/2026,105.72%
1/22/2026,105.37%
1/23/2026,105.23%
1/26/2026,105.39%
1/27/2026,105.39%
1/28/2026,105.18%
1/29/2026,105.00%
1/30/2026,104.71%
2/2/2026,104.81%
2/3/2026,104.82%
2/4/2026,104.81%
2/5/2026,104.75%
2/6/2026,104.97%
2/9/2026,105.26%
2/10/2026,106.30%
2/11/2026,105.88%
2/12/2026,106.16%
2/13/2026,106.20%
2/16/2026,106.60%
2/17/2026,106.64%
2/18/2026,106.56%
2/19/2026,106.40%
2/20/2026,105.89%
2/23/2026,105.95%
2/24/2026,105.96%
2/25/2026,105.99%
2/26/2026,105.99%
2/27/2026,105.54%
3/2/2026,104.42%
3/3/2026,104.09%
3/4/2026,104.77%
3/5/2026,104.66%
3/6/2026,104.18%
3/9/2026,102.79%
3/10/2026,103.67%
3/11/2026,103.50%
3/12/2026,103.01%
3/13/2026,102.25%
3/16/2026,100.80%
3/17/2026,101.25%
3/18/2026,101.66%
3/19/2026,100.05%
3/20/2026,99.94%
3/23/2026,98.95%
3/24/2026,100.48%
3/25/2026,100.30%
3/26/2026,99.85%
3/27/2026,98.98%
3/30/2026,98.80%
3/31/2026,99.22%
4/1/2026,100.38%
4/2/2026,101.30%
4/7/2026,100.25%
4/8/2026,102.59%
4/9/2026,102.69%
4/10/2026,102.90%
4/13/2026,103.51%
4/14/2026,103.65%
4/15/2026,103.55%
4/16/2026,103.71%
4/17/2026,103.58%
4/20/2026,103.95%
4/21/2026,103.33%
4/22/2026,102.88%
4/23/2026,102.80%
4/24/2026,103.06%
4/27/2026,102.01%
4/28/2026,102.17%
4/29/2026,101.28%
4/30/2026,100.92%
5/4/2026,101.10%
5/5/2026,100.97%
5/6/2026,102.39%
5/7/2026,102.80%
5/8/2026,102.52%
