Date,Price,,,,
1/11/2019,96.75,,,,
1/14/2019,96.75,,,,
1/15/2019,97.12,,,,
1/16/2019,97.38,,,,
1/17/2019,97.12,,,,
1/18/2019,97.62,,,,
1/21/2019,97.75,,,,
1/22/2019,97.62,,,,
1/23/2019,97.88,,,,
1/24/2019,98.5,,,,
1/25/2019,98.38,,,,
1/28/2019,97.88,,,,
1/29/2019,97.8,,,,
1/30/2019,97.7,,,,
1/31/2019,98.7,,,,
2/1/2019,98,,,,
2/4/2019,97.87,,,,
2/5/2019,98.13,,,,
2/6/2019,98.25,,,,
2/7/2019,98,,,,
2/8/2019,98,,,,
2/11/2019,98,,,,
2/12/2019,98.13,,,,
2/13/2019,98,,,,
2/14/2019,96.87,,,,
2/15/2019,97.12,,,,
2/18/2019,97.38,,,,
2/19/2019,97.74,,,,
2/20/2019,98,,,,
2/21/2019,98.25,,,,
2/22/2019,98.63,,,,
2/25/2019,99.12,,,,
2/26/2019,99,,,,
2/27/2019,98.87,,,,
2/28/2019,99.25,,,,
3/1/2019,99,,,,
3/4/2019,98.63,,,,
3/5/2019,98.5,,,,
3/6/2019,98.74,,,,
3/7/2019,98.87,,,,
3/8/2019,98.5,,,,
3/11/2019,99,,,,
3/12/2019,99.12,,,,
3/13/2019,99.25,,,,
3/14/2019,99.38,,,,
3/15/2019,99.25,,,,
3/18/2019,99.5,,,,
3/19/2019,99.63,,,,
3/20/2019,99.5,,,,
3/21/2019,99.87,,,,
3/22/2019,100.01,,,,
3/25/2019,99.87,,,,
3/26/2019,100.88,,,,
3/27/2019,101.38,,,,
3/28/2019,100.76,,,,
3/29/2019,101.25,,,,
