Date,Price,,
4/14/2025,92.7,,
4/15/2025,93.22,,
4/16/2025,93.27,,
4/17/2025,93.69,,
4/22/2025,94,,
4/23/2025,94.6,,
4/24/2025,94.12,,
4/25/2025,93.85,,
4/28/2025,92.92,,
4/29/2025,93.12,,
4/30/2025,92.8,,
5/2/2025,93.5,,
5/5/2025,93.69,,
5/6/2025,93.54,,
5/7/2025,94.63,,
5/8/2025,93.95,,
5/9/2025,94.21,,
5/12/2025,94.77,,
5/13/2025,94.63,,
5/14/2025,94.63,,
5/15/2025,94.52,,
5/16/2025,95.34,,
5/19/2025,95,,
5/20/2025,95,,
5/21/2025,94.6,,
5/22/2025,93.91,,
5/23/2025,93.53,,
5/26/2025,94.22,,
5/27/2025,94.19,,
5/28/2025,93.9,,
5/29/2025,93.67,,
5/30/2025,92.9,,
6/2/2025,93.42,,
6/3/2025,94.31,,
6/4/2025,94.42,,
6/5/2025,94.73,,
6/6/2025,94.16,,
6/9/2025,94.06,,
6/10/2025,95,,
6/11/2025,95.36,,
6/12/2025,94.5,,
6/13/2025,94.09,,
6/16/2025,94.52,,
6/17/2025,94.65,,
6/18/2025,94.79,,
6/19/2025,94.23,,
6/20/2025,94.87,,
6/23/2025,95.1,,
6/24/2025,95.45,,
6/25/2025,95.49,,
6/26/2025,95.94,,
6/27/2025,96.27,,
6/30/2025,96.73,,
7/1/2025,97.41,,
7/2/2025,97.74,,
7/3/2025,97.87,,
7/4/2025,97.62,,
7/7/2025,97.04,,
7/8/2025,96.81,,
7/9/2025,96.98,,
7/10/2025,97.11,,
7/11/2025,96.76,,
7/14/2025,96.76,,
7/15/2025,96.48,,
7/16/2025,96.09,,
7/17/2025,96.11,,
7/18/2025,96.44,,
7/21/2025,97.56,,
7/22/2025,97.18,,
7/23/2025,97.44,,
7/24/2025,97.3,,
7/25/2025,97.64,,
7/28/2025,98.03,,
7/29/2025,98.01,,
7/30/2025,97.86,,
7/31/2025,98.49,,
8/1/2025,98.36,,
8/4/2025,98.77,,
8/5/2025,98.96,,
8/6/2025,98.94,,
8/7/2025,99.14,,
8/8/2025,98.96,,
8/11/2025,100,,
8/12/2025,99.58,,
8/13/2025,100.5,,
8/14/2025,99.92,,
8/15/2025,99.64,,
8/18/2025,99.94,,
8/19/2025,99.9,,
8/20/2025,99.36,,
8/21/2025,99.44,,
8/22/2025,99.89,,
8/25/2025,99.54,,
8/26/2025,99.54,,
8/27/2025,99.54,,
8/28/2025,99.56,,
8/29/2025,99.56,,
9/1/2025,99.54,,
9/2/2025,99.45,,
9/3/2025,99.45,,
9/4/2025,99.54,,
9/5/2025,100.29,,
9/8/2025,99.84,,
9/9/2025,99.94,,
9/10/2025,99.95,,
9/11/2025,100.61,,
9/12/2025,100.28,,
9/15/2025,101.13,,
9/16/2025,101.48,,
9/17/2025,101.63,,
9/18/2025,101.53,,
9/19/2025,101.39,,
9/22/2025,101.29,,
9/23/2025,101.01,,
9/24/2025,100.77,,
9/25/2025,100.94,,
9/26/2025,100.94,,
9/29/2025,100.94,,
9/30/2025,101.19,,
10/1/2025,100.94,,
10/2/2025,100.94,,
10/3/2025,101.14,,
10/6/2025,100.4,,
10/7/2025,100.94,,
10/8/2025,100.94,,
10/9/2025,100.94,,
10/10/2025,100.41,,
10/13/2025,100.05,,
10/14/2025,100.45,,
10/15/2025,100.66,,
10/16/2025,100.51,,
10/17/2025,100.54,,
10/20/2025,101.21,,
10/21/2025,101.56,,
10/22/2025,101.59,,
10/23/2025,101.23,,
10/24/2025,101.75,,
10/27/2025,101.85,,
10/28/2025,102.16,,
10/29/2025,101.64,,
10/30/2025,101.61,,
10/31/2025,101.47,,
11/3/2025,101.46,,
11/4/2025,101.11,,
11/5/2025,101.11,,
11/6/2025,101.2,,
11/7/2025,101.03,,
11/10/2025,100.84,,
11/11/2025,100.71,,
11/12/2025,100.94,,
11/13/2025,101.15,,
11/14/2025,101.03,,
11/17/2025,101.17,,
11/18/2025,101.09,,
11/19/2025,101.19,,
11/20/2025,101.29,,
11/21/2025,101.24,,
11/24/2025,101.51,,
11/25/2025,101.9,,
11/26/2025,102.13,,
11/27/2025,102.12,,
11/28/2025,102.29,,
12/1/2025,102.3,,
12/2/2025,102.35,,
12/3/2025,102.74,,
12/4/2025,102.68,,
12/5/2025,102.65,,
12/8/2025,101.64,,
12/9/2025,102.01,,
12/10/2025,102,,
12/11/2025,102.3,,
12/12/2025,102.35,,
12/15/2025,102.53,,
12/16/2025,102.59,,
12/17/2025,102.69,,
12/18/2025,102.88,,
12/19/2025,102.77,,
12/22/2025,102.75,,
12/23/2025,102.65,,
12/29/2025,102.7,,
12/30/2025,102.76,,
1/2/2026,102.7,,
1/5/2026,102.67,,
1/6/2026,101.98,,
1/7/2026,102.12,,
1/8/2026,101.65,,
1/9/2026,101.6,,
1/12/2026,101.54,,
1/13/2026,101.37,,
1/14/2026,101.3,,
1/15/2026,101.59,,
1/16/2026,101.6,,
1/19/2026,101.26,,
1/20/2026,100.98,,
1/21/2026,101.33,,
1/22/2026,101.58,,
1/23/2026,101.51,,
1/26/2026,101.64,,
1/27/2026,101.59,,
1/28/2026,101.47,,
1/29/2026,101.19,,
1/30/2026,101.16,,
2/2/2026,101.26,,
2/3/2026,101.29,,
2/4/2026,101.36,,
2/5/2026,101.37,,
2/6/2026,101.65,,
2/9/2026,101.92,,
2/10/2026,102.37,,
2/11/2026,102.23,,
2/12/2026,102.48,,
2/13/2026,102.61,,
2/16/2026,102.79,,
2/17/2026,102.77,,
2/18/2026,102.66,,
2/19/2026,102.14,,
2/20/2026,102.14,,
2/23/2026,102.22,,
2/24/2026,102.34,,
2/25/2026,102.32,,
2/26/2026,102.06,,
2/27/2026,102.06,,
3/2/2026,101,,
3/3/2026,99.96,,
3/4/2026,100.87,,
3/5/2026,100.51,,
3/6/2026,99.33,,
3/9/2026,99.16,,
3/10/2026,100.12,,
3/11/2026,99.95,,
3/12/2026,98.95,,
3/13/2026,98.07,,
3/16/2026,97.65,,
3/17/2026,97.9,,
3/18/2026,98.45,,
3/19/2026,96.95,,
3/20/2026,95.33,,
3/23/2026,97.35,,
3/24/2026,96.4,,
3/25/2026,97.33,,
3/26/2026,96.5,,
3/27/2026,95.04,,
3/30/2026,95.08,,
3/31/2026,95.86,,
4/1/2026,97.17,,
4/2/2026,97.04,,
4/7/2026,96.66,,
4/8/2026,99.22,,
4/9/2026,99.13,,
4/10/2026,99.83,,
4/13/2026,99.44,,
4/14/2026,100.07,,
4/15/2026,99.91,,
4/16/2026,99.51,,
4/17/2026,100.37,,
4/20/2026,100.2,,
4/21/2026,99.9,,
4/22/2026,99.78,,
4/23/2026,99.44,,
4/24/2026,99.02,,
4/27/2026,98.87,,
4/28/2026,98.3,,
4/29/2026,98.05,,
4/30/2026,97.94,,
5/4/2026,97.92,,
5/5/2026,97.8,,
5/6/2026,98.98,,
5/7/2026,99.22,,
5/8/2026,99,,
