Date,GDTR
3/15/2021,746.491
3/16/2021,750.788
3/17/2021,744.647
3/18/2021,747.895
3/19/2021,748.954
3/22/2021,694.118
3/23/2021,689.807
3/24/2021,698.36
3/25/2021,700.777
3/26/2021,699.247
3/29/2021,697.121
3/30/2021,691.963
3/31/2021,699.663
4/1/2021,709.363
4/5/2021,710.223
4/6/2021,716.62
4/7/2021,715.771
4/8/2021,714.971
4/9/2021,715.064
4/12/2021,715.903
4/13/2021,716.62
4/14/2021,721.198
4/15/2021,727.131
4/16/2021,730.424
4/19/2021,732.97
4/20/2021,729.537
4/21/2021,728.684
4/22/2021,725.306
4/23/2021,721.485
4/26/2021,719.867
4/27/2021,723.212
4/28/2021,721.813
4/29/2021,723.255
4/30/2021,724.306
5/3/2021,724.97
5/4/2021,726.198
5/5/2021,729.914
5/6/2021,733.078
5/7/2021,737.717
5/10/2021,740.033
5/11/2021,738.12
5/12/2021,733.922
5/13/2021,730.598
5/14/2021,734.263
5/17/2021,738.766
5/18/2021,739.234
5/19/2021,736.585
5/20/2021,738.102
5/21/2021,739.224
5/24/2021,739.781
5/25/2021,740.199
5/26/2021,740.3
5/27/2021,740.712
5/28/2021,737.5
5/31/2021,737.747
6/1/2021,738.355
6/2/2021,738.734
6/3/2021,737.731
6/4/2021,737.648
6/7/2021,740.274
6/8/2021,743.476
6/9/2021,750.301
6/10/2021,752.887
6/11/2021,756.376
6/14/2021,754.082
6/15/2021,749.849
6/16/2021,750.282
6/17/2021,747.424
6/18/2021,749.434
6/21/2021,748.785
6/22/2021,749.535
6/23/2021,751.212
6/24/2021,751.424
6/25/2021,751.259
6/28/2021,751.615
6/29/2021,750.779
6/30/2021,750.528
7/1/2021,748.943
7/2/2021,748.405
7/5/2021,748.777
7/6/2021,748.068
7/7/2021,748.689
7/8/2021,748.518
7/9/2021,749.809
7/12/2021,751.016
7/13/2021,751.829
7/14/2021,753.241
7/15/2021,757.104
7/16/2021,757.926
7/19/2021,756.471
7/20/2021,756.269
7/21/2021,756.342
7/22/2021,756.072
7/23/2021,755.979
7/26/2021,756.45
7/27/2021,756.848
7/28/2021,756.739
7/29/2021,758.396
7/30/2021,758.621
7/31/2021,758.727
8/2/2021,761.575
8/3/2021,761.163
8/4/2021,759.619
8/5/2021,757.944
8/6/2021,754.983
8/9/2021,753.076
8/10/2021,753.126
8/11/2021,751.646
8/12/2021,755.487
8/13/2021,758.682
8/16/2021,761.121
8/17/2021,761.547
8/18/2021,760.566
8/19/2021,759.242
8/20/2021,759.61
8/23/2021,760.448
8/24/2021,763.814
8/25/2021,765.701
8/26/2021,766.029
8/27/2021,767.219
8/30/2021,767.297
8/31/2021,770.928
9/1/2021,769.371
9/2/2021,768.763
9/3/2021,768.123
9/6/2021,768.498
9/7/2021,768.445
9/8/2021,767.424
9/9/2021,767.118
9/10/2021,768.473
9/13/2021,765.962
9/14/2021,765.772
9/15/2021,764.246
9/16/2021,759.689
9/17/2021,756.411
9/20/2021,753.975
9/21/2021,758.203
9/22/2021,756.159
9/23/2021,749.387
9/24/2021,743.416
9/27/2021,740.406
9/28/2021,737.499
9/29/2021,743.516
9/30/2021,744.476
10/1/2021,742.358
10/4/2021,744.284
10/5/2021,743.929
10/6/2021,743.249
10/7/2021,746.557
10/8/2021,742.405
10/11/2021,742.784
10/12/2021,741.126
10/13/2021,742.852
10/14/2021,739.974
10/15/2021,739.526
10/18/2021,736.205
10/19/2021,737.781
10/20/2021,739.193
10/21/2021,734.16
10/22/2021,732.532
10/25/2021,733.643
10/26/2021,741.57
10/27/2021,744.585
10/28/2021,743.965
10/29/2021,742.236
10/31/2021,742.362
11/1/2021,744.516
11/2/2021,749.096
11/3/2021,751.99
11/4/2021,757.737
11/5/2021,763.134
11/8/2021,765.62
11/9/2021,764.441
11/10/2021,760.498
11/11/2021,760.625
11/12/2021,757.46
11/15/2021,758.178
11/16/2021,754.579
11/17/2021,750.441
11/18/2021,742.156
11/19/2021,744.578
11/22/2021,746.887
11/23/2021,731.838
11/24/2021,735.506
11/25/2021,735.634
11/26/2021,730.027
11/29/2021,727.39
11/30/2021,726.596
12/1/2021,722.25
12/2/2021,719.218
12/3/2021,718.984
12/6/2021,719.179
12/7/2021,732.48
12/8/2021,738.007
12/9/2021,736.626
12/10/2021,731.898
12/13/2021,726.751
12/14/2021,725.468
12/15/2021,724.791
12/16/2021,724.393
12/17/2021,713.022
12/20/2021,692.36
12/21/2021,701.788
12/22/2021,703.648
12/23/2021,717.672
12/27/2021,717.32
12/28/2021,718.095
12/29/2021,720.39
12/30/2021,720.555
12/31/2021,721.44
1/3/2022,720.685
1/4/2022,722.672
1/5/2022,721.507
1/6/2022,715.273
1/7/2022,711.68
1/10/2022,706.889
1/11/2022,708.227
1/12/2022,714.951
1/13/2022,721.485
1/14/2022,718.828
1/17/2022,719.213
1/18/2022,714.155
1/19/2022,715.928
1/20/2022,723.179
1/21/2022,725.849
1/24/2022,723.453
1/25/2022,721.215
1/26/2022,724.465
1/27/2022,724.133
1/28/2022,720.998
1/31/2022,721.185
2/1/2022,721.145
2/2/2022,723.83
2/3/2022,721.534
2/4/2022,717.143
2/7/2022,716.408
2/8/2022,716.094
2/9/2022,721.885
2/10/2022,725.849
2/11/2022,725.53
2/14/2022,722.309
2/15/2022,721.52
2/16/2022,721.733
2/17/2022,720.253
2/18/2022,720.225
2/21/2022,720.611
2/22/2022,718.155
2/23/2022,713.031
2/24/2022,695.152
2/25/2022,707.599
2/28/2022,706.792
3/1/2022,710.015
3/2/2022,705.479
3/3/2022,699.323
3/4/2022,686.446
3/7/2022,671.379
3/8/2022,674.073
3/9/2022,684.638
3/10/2022,684.2
3/11/2022,688.658
3/14/2022,689.461
3/15/2022,698.222
3/16/2022,712.358
3/17/2022,707.294
3/18/2022,704.281
3/21/2022,705.137
3/22/2022,701.737
3/23/2022,702.99
3/24/2022,701.055
3/25/2022,702.598
3/28/2022,704.827
3/29/2022,714.718
3/30/2022,714.787
3/31/2022,717.319
4/1/2022,714.355
4/4/2022,714.582
4/5/2022,712.006
4/6/2022,703.574
4/7/2022,704.342
4/8/2022,702.968
4/11/2022,700.259
4/12/2022,700.769
4/13/2022,705.701
4/14/2022,707.012
4/18/2022,707.548
4/19/2022,703.851
4/20/2022,710.761
4/21/2022,711.575
4/22/2022,709.421
4/25/2022,707.809
4/26/2022,710.625
4/27/2022,708.954
4/28/2022,708.966
4/29/2022,705.752
4/30/2022,705.884
5/2/2022,704.554
5/3/2022,699.188
5/4/2022,700.061
5/5/2022,700.155
5/6/2022,690.821
5/9/2022,683.143
5/10/2022,680.655
5/11/2022,684.125
5/12/2022,679.845
5/13/2022,675.299
5/16/2022,672.698
5/17/2022,678.973
5/18/2022,678.573
5/19/2022,673.797
5/20/2022,678.338
5/23/2022,686.05
5/24/2022,679.834
5/25/2022,679.819
5/26/2022,683.421
5/27/2022,687.576
5/30/2022,687.842
5/31/2022,687.931
6/1/2022,687.214
6/2/2022,688.612
6/3/2022,689.315
6/6/2022,688.099
6/7/2022,679.414
6/8/2022,665.286
6/9/2022,658.727
6/10/2022,645.784
6/13/2022,630.715
6/14/2022,639.275
6/15/2022,649.683
6/16/2022,645.029
6/17/2022,649.233
6/20/2022,649.634
6/21/2022,655.686
6/22/2022,658.718
6/23/2022,663.868
6/24/2022,666.915
6/27/2022,672.35
6/28/2022,662.409
6/29/2022,648.741
6/30/2022,642.621
7/1/2022,647.528
7/4/2022,647.93
7/5/2022,644.777
7/6/2022,642.795
7/7/2022,639.536
7/8/2022,637.193
7/11/2022,631.994
7/12/2022,625.903
7/13/2022,623.16
7/14/2022,619.711
7/15/2022,620.546
7/18/2022,632.166
7/19/2022,635.507
7/20/2022,644.445
7/21/2022,647.054
7/22/2022,645.33
7/25/2022,642.914
7/26/2022,634.201
7/27/2022,631.858
7/28/2022,641.91
7/29/2022,655.285
7/31/2022,655.419
8/1/2022,666.319
8/2/2022,666.952
8/3/2022,667.786
8/4/2022,679.213
8/5/2022,680.986
8/8/2022,686.43
8/9/2022,687.8
8/10/2022,691.397
8/11/2022,700.016
8/12/2022,696.77
8/15/2022,692.586
8/16/2022,682.686
8/17/2022,676.789
8/18/2022,666.999
8/19/2022,659.877
8/22/2022,655.432
8/23/2022,662.107
8/24/2022,671.885
8/25/2022,675.415
8/26/2022,676.275
8/29/2022,674.951
8/30/2022,667.529
8/31/2022,665.561
9/1/2022,660.192
9/2/2022,667.731
9/5/2022,668.138
9/6/2022,668.625
9/7/2022,669.241
9/8/2022,674.858
9/9/2022,685.043
9/12/2022,691.675
9/13/2022,680.468
9/14/2022,677.741
9/15/2022,676.382
9/16/2022,668.699
9/19/2022,669.406
9/20/2022,667.805
9/21/2022,672.348
9/22/2022,667.973
9/23/2022,661.609
9/26/2022,656.797
9/27/2022,658.648
9/28/2022,653.523
9/29/2022,657.278
9/30/2022,663.384
10/3/2022,663.408
10/4/2022,671.473
10/5/2022,664.722
10/6/2022,663.861
10/7/2022,659.227
10/10/2022,659.637
10/11/2022,658.997
10/12/2022,661.117
10/13/2022,655.766
10/14/2022,659.142
10/17/2022,661.566
10/18/2022,666.809
10/19/2022,665.74
10/20/2022,663.75
10/21/2022,661.853
10/24/2022,668.108
10/25/2022,677.613
10/26/2022,683.323
10/27/2022,685.97
10/28/2022,685.852
10/31/2022,684.878
11/1/2022,688.503
11/2/2022,690.463
11/3/2022,687.679
11/4/2022,694.825
11/7/2022,697.384
11/8/2022,699.447
11/9/2022,701.303
11/10/2022,712.994
11/11/2022,713.135
11/14/2022,713.234
11/15/2022,716.339
11/16/2022,715.015
11/17/2022,705.279
11/18/2022,705.298
11/21/2022,704.062
11/22/2022,710.423
11/23/2022,716.566
11/24/2022,716.707
11/25/2022,725.213
11/28/2022,726.061
11/29/2022,727.116
11/30/2022,729.487
12/1/2022,735.14
12/2/2022,738.01
12/5/2022,739.742
12/6/2022,735.826
12/7/2022,733.954
12/8/2022,736.352
12/9/2022,738.693
12/12/2022,739.056
12/13/2022,745.206
12/14/2022,741.949
12/15/2022,739.729
12/16/2022,736.227
12/19/2022,735.205
12/20/2022,732.096
12/21/2022,734.944
12/22/2022,736.492
12/23/2022,735.857
12/27/2022,736.033
12/28/2022,734.723
12/29/2022,733.413
12/30/2022,733.495
12/31/2022,733.638
1/3/2023,736.665
1/4/2023,738.752
1/5/2023,733.915
1/6/2023,734.727
1/9/2023,738.306
1/10/2023,730.973
1/11/2023,729.858
1/12/2023,729.715
1/13/2023,730.649
1/16/2023,731.082
1/17/2023,727.858
1/18/2023,732.641
1/19/2023,728.955
1/20/2023,727.461
1/23/2023,729.906
1/24/2023,731.595
1/25/2023,731.707
1/26/2023,731.52
1/27/2023,730.597
1/30/2023,729.553
1/31/2023,730.238
2/1/2023,735.43
2/2/2023,744.902
2/3/2023,737.692
2/6/2023,728.011
2/7/2023,727.769
2/8/2023,727.136
2/9/2023,728.183
2/10/2023,724.596
2/13/2023,720.218
2/14/2023,720.663
2/15/2023,719.211
2/16/2023,719.476
2/17/2023,716.913
2/20/2023,717.354
2/21/2023,712.933
2/22/2023,714.338
2/23/2023,722.603
2/24/2023,718.484
2/27/2023,723.065
2/28/2023,725.779
3/1/2023,729.128
3/2/2023,726.312
3/3/2023,727.68
3/6/2023,738.359
3/7/2023,739.97
3/8/2023,738.519
3/9/2023,738.056
3/10/2023,740.224
3/13/2023,744.569
3/14/2023,745.481
3/15/2023,742.484
3/16/2023,750.394
3/17/2023,752.416
3/20/2023,751.219
3/21/2023,755.019
3/22/2023,753.759
3/23/2023,760.155
3/24/2023,761.933
3/27/2023,761.844
3/28/2023,757.87
3/29/2023,758.906
3/30/2023,756.659
3/31/2023,755.642
4/3/2023,756.49
4/4/2023,756.298
4/5/2023,752.103
4/6/2023,750.876
4/10/2023,751.591
4/11/2023,751.327
4/12/2023,753.815
4/13/2023,756.418
4/14/2023,757.431
4/17/2023,755.305
4/18/2023,752.279
4/19/2023,747.259
4/20/2023,744.869
4/21/2023,743.632
4/24/2023,739.848
4/25/2023,744.616
4/26/2023,748.152
4/27/2023,752.656
4/28/2023,754.927
4/30/2023,755.23
5/1/2023,754.42
5/2/2023,751.996
5/3/2023,754.36
5/4/2023,755.565
5/5/2023,751.641
5/8/2023,751.923
5/9/2023,750.543
5/10/2023,758.082
5/11/2023,775.17
5/12/2023,773.041
5/15/2023,729.547
5/16/2023,716.975
5/17/2023,703.87
5/18/2023,703.47
5/19/2023,709.464
5/22/2023,698.978
5/23/2023,702.773
5/24/2023,711.836
5/25/2023,707.747
5/26/2023,710.276
5/29/2023,710.738
5/30/2023,726.233
5/31/2023,731.007
6/1/2023,734.653
6/2/2023,741.899
6/5/2023,758.851
6/6/2023,759.619
6/7/2023,759.168
6/8/2023,749.361
6/9/2023,754.429
6/12/2023,756.611
6/13/2023,760.175
6/14/2023,763.081
6/15/2023,763.658
6/16/2023,763.318
6/19/2023,763.782
6/20/2023,755.075
6/21/2023,756.892
6/22/2023,752.309
6/23/2023,753.684
6/26/2023,755.595
6/27/2023,759.021
6/28/2023,759.407
6/29/2023,758.329
6/30/2023,758.319
7/3/2023,757.638
7/4/2023,757.793
7/5/2023,754.767
7/6/2023,746.834
7/7/2023,749.71
7/10/2023,752.324
7/11/2023,762.803
7/12/2023,770.198
7/13/2023,773.131
7/14/2023,773.787
7/17/2023,775
7/18/2023,778.127
7/19/2023,778.18
7/20/2023,780.176
7/21/2023,780.417
7/24/2023,781.188
7/25/2023,779.947
7/26/2023,780.161
7/27/2023,782.302
7/28/2023,790.881
7/31/2023,794.722
8/1/2023,786.977
8/2/2023,781.161
8/3/2023,782.846
8/4/2023,787.683
8/7/2023,787.705
8/8/2023,788.353
8/9/2023,788.128
8/10/2023,790.694
8/11/2023,788.224
8/14/2023,782.933
8/15/2023,778.884
8/16/2023,780.023
8/17/2023,777.621
8/18/2023,775.901
8/21/2023,776.731
8/22/2023,776.526
8/23/2023,780.695
8/24/2023,789.194
8/25/2023,788.097
8/28/2023,789.313
8/29/2023,794.261
8/30/2023,795.976
8/31/2023,791.35
9/1/2023,789.884
9/4/2023,790.358
9/5/2023,788.676
9/6/2023,785.484
9/7/2023,784.967
9/8/2023,788.725
9/11/2023,788.033
9/12/2023,786.318
9/13/2023,784.69
9/14/2023,784.375
9/15/2023,782.765
9/18/2023,780.056
9/19/2023,780.602
9/20/2023,788.374
9/21/2023,784.852
9/22/2023,787.134
9/25/2023,786.675
9/26/2023,784.781
9/27/2023,784.22
9/28/2023,776.504
9/29/2023,781.796
9/30/2023,781.954
10/2/2023,776.644
10/3/2023,769.51
10/4/2023,770.328
10/5/2023,773.158
10/6/2023,769.932
10/9/2023,770.409
10/10/2023,778.607
10/11/2023,781.289
10/12/2023,779.226
10/13/2023,777.333
10/16/2023,775.715
10/17/2023,772.786
10/18/2023,769.38
10/19/2023,765.88
10/20/2023,767.753
10/23/2023,769.592
10/24/2023,775.147
10/25/2023,773.924
10/26/2023,773.295
10/27/2023,774.899
10/30/2023,775.879
10/31/2023,778.897
11/1/2023,784.072
11/2/2023,793.314
11/3/2023,798.698
11/6/2023,796.02
11/7/2023,795.233
11/8/2023,795.769
11/9/2023,793.482
11/10/2023,789.12
11/13/2023,786.45
11/14/2023,797.588
11/15/2023,799.745
11/16/2023,804.134
11/17/2023,807.523
11/20/2023,808.922
11/21/2023,811.673
11/22/2023,809.535
11/23/2023,809.695
11/24/2023,810.226
11/27/2023,810.656
11/28/2023,809.56
11/29/2023,817.205
11/30/2023,814.859
12/1/2023,816.363
12/4/2023,819.214
12/5/2023,821.653
12/6/2023,823.894
12/7/2023,825.742
12/8/2023,825.405
12/11/2023,826.052
12/12/2023,828.665
12/13/2023,833.295
12/14/2023,852.538
12/15/2023,856.002
12/18/2023,856.357
12/19/2023,856.761
12/20/2023,857.441
12/21/2023,858.114
12/22/2023,858.465
12/26/2023,858.953
12/27/2023,860.712
12/28/2023,860.846
12/29/2023,859.74
12/31/2023,859.904
1/2/2024,855.365
1/3/2024,843.069
1/4/2024,842.104
1/5/2024,843.098
1/8/2024,841.116
1/9/2024,838.675
1/10/2024,841.817
1/11/2024,844.194
1/12/2024,846.566
1/15/2024,847.059
1/16/2024,841.45
1/17/2024,837.784
1/18/2024,840.097
1/19/2024,837.276
1/22/2024,836.188
1/23/2024,836.183
1/24/2024,840.716
1/25/2024,841.361
1/26/2024,842.045
1/29/2024,842.539
1/30/2024,840.431
1/31/2024,839.837
2/1/2024,842.206
2/2/2024,838.584
2/5/2024,838.122
2/6/2024,839.818
2/7/2024,843.378
2/8/2024,845.825
2/9/2024,847.934
2/12/2024,851.92
2/13/2024,846.524
2/14/2024,847.549
2/15/2024,851.225
2/16/2024,849.982
2/19/2024,850.479
2/20/2024,851.348
2/21/2024,851.509
2/22/2024,852.342
2/23/2024,854.239
2/26/2024,856.388
2/27/2024,853.155
2/28/2024,853.67
2/29/2024,854.606
3/1/2024,850.626
3/4/2024,845.774
3/5/2024,842.45
3/6/2024,847.936
3/7/2024,852.46
3/8/2024,852.635
3/11/2024,854.669
3/12/2024,855.229
3/13/2024,855.385
3/14/2024,852.076
3/15/2024,848.866
3/18/2024,847.861
3/19/2024,847.704
3/20/2024,849.499
3/21/2024,860.333
3/22/2024,862.329
3/25/2024,859.906
3/26/2024,859.918
3/27/2024,862.148
3/28/2024,864.759
3/31/2024,865.093
4/1/2024,864.833
4/2/2024,862.628
4/3/2024,864.577
4/4/2024,869.732
4/5/2024,868.075
4/8/2024,867.762
4/9/2024,869.982
4/10/2024,865.472
4/11/2024,860.013
4/12/2024,857.862
4/15/2024,854.491
4/16/2024,851.358
4/17/2024,855.785
4/18/2024,854.876
4/19/2024,855.814
4/22/2024,857.461
4/23/2024,859.702
4/24/2024,856.466
4/25/2024,855.786
4/26/2024,859.535
4/29/2024,865.339
4/30/2024,862.947
5/1/2024,860.202
5/2/2024,864.107
5/3/2024,869.345
5/6/2024,870.99
5/7/2024,874.365
5/8/2024,872.447
5/9/2024,872.544
5/10/2024,872.189
5/13/2024,873.863
5/14/2024,873.072
5/15/2024,876.061
5/16/2024,877.551
5/17/2024,875.736
5/20/2024,876.207
5/21/2024,876.902
5/22/2024,876.239
5/23/2024,874.419
5/24/2024,874.858
5/27/2024,875.371
5/28/2024,876.419
5/29/2024,873.208
5/30/2024,874.688
5/31/2024,875.665
6/3/2024,880.226
6/4/2024,879.65
6/5/2024,880.393
6/6/2024,881.73
6/7/2024,879.521
6/10/2024,878.494
6/11/2024,879.329
6/12/2024,886.678
6/13/2024,885.733
6/14/2024,882.151
6/17/2024,879.854
6/18/2024,882.849
6/19/2024,883.021
6/20/2024,882.563
6/21/2024,883.17
6/24/2024,884.885
6/25/2024,884.35
6/26/2024,883.336
6/27/2024,883.403
6/28/2024,882.777
6/30/2024,883.121
7/1/2024,879.987
7/2/2024,882.677
7/3/2024,889.849
7/4/2024,890.021
7/5/2024,893.793
7/8/2024,894.534
7/9/2024,892.98
7/10/2024,894.273
7/11/2024,897.835
7/12/2024,897.608
7/15/2024,898.04
7/16/2024,898.556
7/17/2024,897.892
7/18/2024,897.239
7/19/2024,895.846
7/22/2024,897.466
7/23/2024,898.749
7/24/2024,898.631
7/25/2024,897.251
7/26/2024,898.744
7/29/2024,899.97
7/30/2024,899.396
7/31/2024,900.024
8/1/2024,900.121
8/2/2024,899.776
8/5/2024,897.4
8/6/2024,897.253
8/7/2024,897.823
8/8/2024,899.389
8/9/2024,902.795
8/12/2024,904.289
8/13/2024,906.291
8/14/2024,908.927
8/15/2024,909.556
8/16/2024,911.798
8/19/2024,915.685
8/20/2024,917.081
8/21/2024,917.728
8/22/2024,917.101
8/23/2024,918.929
8/26/2024,919.342
8/27/2024,918.846
8/28/2024,918.843
8/29/2024,918.236
8/30/2024,915.548
8/31/2024,915.722
9/2/2024,916.057
9/3/2024,915.15
9/4/2024,914.823
9/5/2024,918.894
9/6/2024,920.722
9/9/2024,920.439
9/10/2024,920.447
9/11/2024,921.612
9/12/2024,924.394
9/13/2024,926.353
9/16/2024,929.766
9/17/2024,934.179
9/18/2024,933.631
9/19/2024,935.189
9/20/2024,935.83
9/23/2024,934.571
9/24/2024,935.342
9/25/2024,935.77
9/26/2024,936.082
9/27/2024,936.32
9/30/2024,937.444
10/1/2024,937.639
10/2/2024,935.501
10/3/2024,932.76
10/4/2024,929.257
10/7/2024,927.611
10/8/2024,926.696
10/9/2024,926.654
10/10/2024,925.46
10/11/2024,925.761
10/14/2024,926.289
10/15/2024,929.333
10/16/2024,930.241
10/17/2024,928.684
10/18/2024,927.051
10/21/2024,923.418
10/22/2024,919.185
10/23/2024,919.043
10/24/2024,920.65
10/25/2024,921.61
10/28/2024,920.64
10/29/2024,921.249
10/30/2024,923.933
10/31/2024,922.305
11/1/2024,921.086
11/4/2024,922.246
11/5/2024,921.089
11/6/2024,920.434
11/7/2024,926.825
11/8/2024,929.441
11/11/2024,929.974
11/12/2024,924.532
11/13/2024,924.572
11/14/2024,924.222
11/15/2024,922.843
11/18/2024,923.156
11/19/2024,924.96
11/20/2024,924.092
11/21/2024,924.433
11/22/2024,924.871
11/25/2024,928.532
11/26/2024,927.812
11/27/2024,929.726
11/28/2024,929.903
11/29/2024,932.062
11/30/2024,932.239
12/2/2024,932.695
12/3/2024,932.856
12/4/2024,933.774
12/5/2024,935.52
12/6/2024,938.041
12/9/2024,937.56
12/10/2024,936.496
12/11/2024,935.462
12/12/2024,934.213
12/13/2024,932.263
12/16/2024,931.824
12/17/2024,930.889
12/18/2024,930.095
12/19/2024,922.109
12/20/2024,921.052
12/23/2024,920.904
12/24/2024,920.024
12/26/2024,920.012
12/27/2024,920.157
12/30/2024,919.901
12/31/2024,919.74
1/2/2025,920.123
1/3/2025,921.148
1/6/2025,920.755
1/7/2025,918.426
1/8/2025,916.394
1/9/2025,918.174
1/10/2025,913.975
1/13/2025,910.097
1/14/2025,910.979
1/15/2025,915.912
1/16/2025,915.974
1/17/2025,916.115
1/20/2025,916.643
1/21/2025,918.303
1/22/2025,922.084
1/23/2025,922.071
1/24/2025,924.801
1/27/2025,926.85
1/28/2025,927.407
1/29/2025,929.208
1/30/2025,930.859
1/31/2025,931.67
2/3/2025,930.039
2/4/2025,932.308
2/5/2025,935.768
2/6/2025,935.126
2/7/2025,932.471
2/10/2025,933.136
2/11/2025,932.002
2/12/2025,930.074
2/13/2025,932.013
2/14/2025,935.063
2/17/2025,935.602
2/18/2025,935.423
2/19/2025,933.577
2/20/2025,934.206
2/21/2025,934.038
2/24/2025,935.394
2/25/2025,937.814
2/26/2025,938.624
2/27/2025,938.833
2/28/2025,940.195
3/3/2025,942.351
3/4/2025,942.997
3/5/2025,941.908
3/6/2025,937.947
3/7/2025,939.122
3/10/2025,940.146
3/11/2025,941.05
3/12/2025,941.486
3/13/2025,940.641
3/14/2025,940.768
3/17/2025,942.536
3/18/2025,944.577
3/19/2025,937.936
3/20/2025,940.591
3/21/2025,924.348
3/24/2025,927.715
3/25/2025,933.615
3/26/2025,933.258
3/27/2025,928.119
3/28/2025,928.017
3/31/2025,929.607
4/1/2025,932.379
4/2/2025,935.404
4/3/2025,935.878
4/4/2025,931.549
4/7/2025,921.633
4/8/2025,923.95
4/9/2025,912.78
4/10/2025,924.548
4/11/2025,916.196
4/14/2025,921.932
4/15/2025,925.909
4/16/2025,926.896
4/17/2025,929.366
4/21/2025,930.061
4/22/2025,927.935
4/23/2025,931.499
4/24/2025,930.466
4/25/2025,928.966
4/28/2025,925.718
4/29/2025,926.083
4/30/2025,925.614
5/1/2025,926.908
5/2/2025,928.23
5/5/2025,928.525
5/6/2025,930.194
5/7/2025,934.224
5/8/2025,935.369
5/9/2025,934.78
5/12/2025,938.888
5/13/2025,938.631
5/14/2025,938.721
5/15/2025,938.64
5/16/2025,940.888
5/19/2025,940.452
5/20/2025,941.909
5/21/2025,940.179
5/22/2025,938.512
5/23/2025,938.691
5/26/2025,939.243
5/27/2025,939.654
5/28/2025,937.168
5/29/2025,935.909
5/30/2025,934.147
5/31/2025,934.331
6/2/2025,936.117
6/3/2025,940.154
6/4/2025,943.87
6/5/2025,943.473
6/6/2025,942.448
6/9/2025,944.276
6/10/2025,946.027
6/11/2025,948.055
6/12/2025,947.992
6/13/2025,944.079
6/16/2025,946.557
6/17/2025,948.144
6/18/2025,947.13
6/19/2025,947.315
6/20/2025,945.456
6/23/2025,947.242
6/24/2025,951.768
6/25/2025,949.221
6/26/2025,950.298
6/27/2025,950.402
6/30/2025,958.572
7/1/2025,963.186
7/2/2025,963.996
7/3/2025,967.197
7/4/2025,967.384
7/7/2025,960.584
7/8/2025,959.81
7/9/2025,961.838
7/10/2025,963.258
7/11/2025,960.326
7/14/2025,959.47
7/15/2025,958.196
7/16/2025,956.281
7/17/2025,957.059
7/18/2025,958.721
7/21/2025,962.433
7/22/2025,965.825
7/23/2025,967.706
7/24/2025,967.732
7/25/2025,967.05
7/28/2025,970.045
7/29/2025,971.2
7/30/2025,970.543
7/31/2025,971.115
8/1/2025,972.365
8/4/2025,976.936
8/5/2025,977.457
8/6/2025,976.945
8/7/2025,978.867
8/8/2025,980.23
8/11/2025,983.188
8/12/2025,984.53
8/13/2025,988.733
8/14/2025,986.92
8/15/2025,986.864
8/18/2025,988.025
8/19/2025,988.24
8/20/2025,986.721
8/21/2025,984.901
8/22/2025,988.615
8/25/2025,987.206
8/26/2025,988.73
8/27/2025,988.617
8/28/2025,990.201
8/29/2025,989.295
8/31/2025,989.484
9/1/2025,989.652
9/2/2025,985.652
9/3/2025,987.137
9/4/2025,989.042
9/5/2025,994.504
9/8/2025,993.064
9/9/2025,991.95
9/10/2025,993.026
9/11/2025,997.505
9/12/2025,996.359
9/15/2025,1002.365
9/16/2025,1005.166
9/17/2025,1006.418
9/18/2025,1004.849
9/19/2025,1004.154
9/22/2025,1003.879
9/23/2025,1003.013
9/24/2025,1002.186
9/25/2025,1001.373
9/26/2025,1001.036
9/29/2025,1002.264
9/30/2025,1003.074
10/1/2025,1005.602
10/2/2025,1006.872
10/3/2025,1006.016
10/6/2025,1005.206
10/7/2025,1005.473
10/8/2025,1006.499
10/9/2025,1006.12
10/10/2025,1004.728
10/13/2025,1005.301
10/14/2025,1003.722
10/15/2025,1007.512
10/16/2025,1008.26
10/17/2025,1007.059
10/20/2025,1009.855
10/21/2025,1013.8
10/22/2025,1013.88
10/23/2025,1012.852
10/24/2025,1018.401
10/27/2025,1019.74
10/28/2025,1019.549
10/29/2025,1018.159
10/30/2025,1017.305
10/31/2025,1017.727
11/3/2025,1018.037
11/4/2025,1016.908
11/5/2025,1016.19
11/6/2025,1016.668
11/7/2025,1015.888
11/10/2025,1016.936
11/11/2025,1017.13
11/12/2025,1018.302
11/13/2025,1020
11/14/2025,1019.588
11/17/2025,1020.867
11/18/2025,1021.347
11/19/2025,1021.227
11/20/2025,1022.436
11/21/2025,1022.45
11/24/2025,1024.645
11/25/2025,1027.294
11/26/2025,1029.645
11/27/2025,1029.839
11/28/2025,1031.003
11/30/2025,1031.392
12/1/2025,1031.14
12/2/2025,1033.217
12/3/2025,1034.903
12/4/2025,1034.686
12/5/2025,1034.12
12/8/2025,1031.518
12/9/2025,1029.719
12/10/2025,1030.202
12/11/2025,1031.917
12/12/2025,1032.866
12/15/2025,1034.804
12/16/2025,1035.23
12/17/2025,1035.791
12/18/2025,1037.155
12/19/2025,1036.754
12/22/2025,1036.602
12/23/2025,1036.582
12/24/2025,1037.771
12/26/2025,1035.944
12/29/2025,1038.866
12/30/2025,1039.113
12/31/2025,1039.327
1/2/2026,1037.548
1/5/2026,1038.898
1/6/2026,1035.797
1/7/2026,1035.261
1/8/2026,1032.96
1/9/2026,1032.116
1/12/2026,1031.363
1/13/2026,1030.558
1/14/2026,1029.304
