Date,GDAM
2/6/2017,121.027
2/7/2017,120.97
2/8/2017,120.9
2/9/2017,120.903
2/10/2017,120.957
2/13/2017,120.907
2/14/2017,121.204
2/15/2017,121.194
2/16/2017,121.285
2/17/2017,121.168
2/20/2017,121.23
2/21/2017,121.313
2/22/2017,121.416
2/23/2017,121.438
2/24/2017,121.469
2/27/2017,121.648
2/28/2017,121.661
3/1/2017,121.566
3/2/2017,121.716
3/3/2017,121.68
3/6/2017,121.935
3/7/2017,121.841
3/8/2017,121.897
3/9/2017,121.365
3/10/2017,121.359
3/13/2017,121.543
3/14/2017,121.613
3/15/2017,121.599
3/16/2017,121.864
3/17/2017,121.999
3/20/2017,122.173
3/21/2017,122.508
3/22/2017,122.983
3/23/2017,123.257
3/24/2017,123.403
3/27/2017,123.475
3/28/2017,123.548
3/29/2017,123.754
3/30/2017,124.004
3/31/2017,124.196
4/3/2017,124.217
4/4/2017,124.341
4/5/2017,124.81
4/6/2017,125.033
4/7/2017,125.091
4/10/2017,125.276
4/11/2017,125.251
4/12/2017,125.391
4/13/2017,125.322
4/17/2017,125.407
4/18/2017,125.53
4/19/2017,125.632
4/20/2017,125.75
4/21/2017,126.038
4/24/2017,126.17
4/25/2017,126.14
4/26/2017,126.207
4/27/2017,126.111
4/28/2017,126.097
4/30/2017,126.14
5/1/2017,126.187
5/2/2017,126.131
5/3/2017,126.422
5/4/2017,126.345
5/5/2017,126.22
5/8/2017,126.184
5/9/2017,126.243
5/10/2017,126.369
5/11/2017,126.525
5/12/2017,126.527
5/15/2017,126.58
5/16/2017,126.652
5/17/2017,126.631
5/18/2017,126.27
5/19/2017,126.226
5/22/2017,126.264
5/23/2017,126.428
5/24/2017,126.4
5/25/2017,126.559
5/26/2017,126.57
5/29/2017,126.634
5/30/2017,126.734
5/31/2017,126.782
6/1/2017,126.951
6/2/2017,127.167
6/5/2017,127.178
6/6/2017,127.553
6/7/2017,127.628
6/8/2017,127.788
6/9/2017,127.889
6/12/2017,127.944
6/13/2017,127.963
6/14/2017,127.973
6/15/2017,127.701
6/16/2017,127.816
6/19/2017,127.87
6/20/2017,127.667
6/21/2017,127.791
6/22/2017,127.55
6/23/2017,127.389
6/26/2017,127.447
6/27/2017,127.498
6/28/2017,127.553
6/29/2017,127.399
6/30/2017,127.412
7/3/2017,127.401
7/4/2017,127.423
7/5/2017,127.285
7/6/2017,126.979
7/7/2017,126.63
7/10/2017,126.691
7/11/2017,126.924
7/12/2017,126.94
7/13/2017,127.054
7/14/2017,127.231
7/17/2017,127.239
7/18/2017,127.31
7/19/2017,127.32
7/20/2017,127.586
7/21/2017,128.085
7/24/2017,128.275
7/25/2017,128.318
7/26/2017,128.433
7/27/2017,128.608
7/28/2017,128.63
7/31/2017,128.828
8/1/2017,128.804
8/2/2017,129.396
8/3/2017,129.488
8/4/2017,129.387
8/7/2017,129.58
8/8/2017,129.877
8/9/2017,129.88
8/10/2017,129.639
8/11/2017,129.504
8/14/2017,129.457
8/15/2017,129.454
8/16/2017,129.614
8/17/2017,129.934
8/18/2017,129.794
8/21/2017,130.012
8/22/2017,129.947
8/23/2017,130.073
8/24/2017,130.327
8/25/2017,130.043
8/28/2017,130.233
8/29/2017,130.481
8/30/2017,130.387
8/31/2017,130.657
9/1/2017,130.858
9/4/2017,130.922
9/5/2017,130.984
9/6/2017,131.14
9/7/2017,131.226
9/8/2017,131.534
9/11/2017,131.458
9/12/2017,131.55
9/13/2017,131.434
9/14/2017,131.439
9/15/2017,131.619
9/18/2017,131.596
9/19/2017,131.535
9/20/2017,131.344
9/21/2017,131.362
9/22/2017,131.365
9/25/2017,131.39
9/26/2017,131.439
9/27/2017,131.279
9/28/2017,131.22
9/29/2017,131.247
9/30/2017,131.268
10/2/2017,131.365
10/3/2017,131.417
10/4/2017,131.376
10/5/2017,131.368
10/6/2017,131.315
10/9/2017,131.381
10/10/2017,131.451
10/11/2017,131.363
10/12/2017,131.399
10/13/2017,131.466
10/16/2017,131.559
10/17/2017,131.574
10/18/2017,131.567
10/19/2017,131.585
10/20/2017,131.5
10/23/2017,131.568
10/24/2017,131.518
10/25/2017,131.494
10/26/2017,131.382
10/27/2017,131.43
10/30/2017,131.633
10/31/2017,131.648
11/1/2017,131.558
11/2/2017,131.742
11/3/2017,131.768
11/6/2017,131.71
11/7/2017,131.679
11/8/2017,131.711
11/9/2017,131.693
11/10/2017,131.631
11/13/2017,131.774
11/14/2017,131.851
11/15/2017,132.001
11/16/2017,132.076
11/17/2017,132.169
11/20/2017,132.242
11/21/2017,132.468
11/22/2017,132.463
11/23/2017,132.485
11/24/2017,132.554
11/27/2017,132.637
11/28/2017,132.932
11/29/2017,132.978
11/30/2017,133.028
12/1/2017,133.064
12/4/2017,133.091
12/5/2017,133.219
12/6/2017,133.33
12/7/2017,133.352
12/8/2017,133.363
12/11/2017,133.42
12/12/2017,133.517
12/13/2017,133.591
12/14/2017,133.574
12/15/2017,133.672
12/18/2017,134.196
12/19/2017,134.579
12/20/2017,134.411
12/21/2017,134.106
12/22/2017,134.608
12/26/2017,134.697
12/27/2017,134.762
12/28/2017,134.902
12/29/2017,134.838
12/31/2017,134.86
1/2/2018,135.005
1/3/2018,134.931
1/4/2018,135.269
1/5/2018,135.453
1/8/2018,135.824
1/9/2018,135.83
1/10/2018,135.698
1/11/2018,135.912
1/12/2018,135.971
1/15/2018,136.037
1/16/2018,136.005
1/17/2018,135.987
1/18/2018,135.799
1/19/2018,135.612
1/22/2018,135.594
1/23/2018,135.562
1/24/2018,135.549
1/25/2018,135.606
1/26/2018,135.604
1/29/2018,135.471
1/30/2018,135.531
1/31/2018,135.505
2/1/2018,135.35
2/2/2018,134.744
2/5/2018,134.415
2/6/2018,134.35
2/7/2018,134.375
2/8/2018,133.871
2/9/2018,133.315
2/12/2018,133.166
2/13/2018,133.039
2/14/2018,132.616
2/15/2018,132.494
2/16/2018,132.792
2/19/2018,132.859
2/20/2018,132.842
2/21/2018,132.657
2/22/2018,132.555
2/23/2018,132.474
2/26/2018,132.513
2/27/2018,132.472
2/28/2018,132.419
3/1/2018,132.225
3/2/2018,131.886
3/5/2018,132.683
3/6/2018,132.802
3/7/2018,132.99
3/8/2018,133.076
3/9/2018,133.018
3/12/2018,133.215
3/13/2018,133.198
3/14/2018,133.213
3/15/2018,133.22
3/16/2018,133.119
3/19/2018,133.097
3/20/2018,132.921
3/21/2018,132.928
3/22/2018,133.049
3/23/2018,132.866
3/26/2018,132.902
3/27/2018,132.965
3/28/2018,132.998
3/29/2018,133.122
3/31/2018,133.144
4/2/2018,133.19
4/3/2018,133.159
4/4/2018,133.157
4/5/2018,133.478
4/6/2018,133.834
4/9/2018,133.567
4/10/2018,133.275
4/11/2018,133.315
4/12/2018,133.149
4/13/2018,133.187
4/16/2018,133.127
4/17/2018,133.112
4/18/2018,132.554
4/19/2018,132.393
4/20/2018,132.191
4/23/2018,129.577
4/24/2018,131.428
4/25/2018,130.986
4/26/2018,131.451
4/27/2018,131.101
4/30/2018,130.755
5/1/2018,130.042
5/2/2018,129.506
5/3/2018,129.593
5/4/2018,129.768
5/7/2018,129.778
5/8/2018,130.711
5/9/2018,130.321
5/10/2018,130.76
5/11/2018,130.932
5/14/2018,131.279
5/15/2018,130.956
5/16/2018,131.027
5/17/2018,131.304
5/18/2018,131.198
5/21/2018,131.162
5/22/2018,131.213
5/23/2018,131.298
5/24/2018,131.809
5/25/2018,131.863
5/28/2018,131.931
5/29/2018,131.813
5/30/2018,131.883
5/31/2018,131.627
6/1/2018,131.498
6/4/2018,131.847
6/5/2018,131.801
6/6/2018,131.77
6/7/2018,131.763
