Date,GDGE
3/15/2022,82.138
3/16/2022,82.802
3/17/2022,83.814
3/18/2022,83.648
3/21/2022,85.322
3/22/2022,84.996
3/23/2022,84.624
3/24/2022,85.568
3/25/2022,86.59
3/28/2022,86.412
3/29/2022,86.278
3/30/2022,86.449
3/31/2022,86.671
4/1/2022,86.285
4/4/2022,87.543
4/5/2022,87.308
4/6/2022,87.995
4/7/2022,87.803
4/8/2022,88.132
4/11/2022,88.266
4/12/2022,88.923
4/13/2022,88.895
4/14/2022,88.382
4/18/2022,88.381
4/19/2022,88.18
4/20/2022,88.669
4/21/2022,88.667
4/22/2022,88.249
4/25/2022,88.215
4/26/2022,88.393
4/27/2022,88.084
4/28/2022,88.042
4/29/2022,88.073
4/30/2022,88.081
5/2/2022,87.825
5/3/2022,88.004
5/4/2022,87.959
5/5/2022,87.895
5/6/2022,87.887
5/9/2022,88.507
5/10/2022,87.887
5/11/2022,87.749
5/12/2022,88.145
5/13/2022,88.381
5/16/2022,88.591
5/17/2022,88.475
5/18/2022,88.659
5/19/2022,88.521
5/20/2022,88.367
5/23/2022,88.396
5/24/2022,88.435
5/25/2022,88.038
5/26/2022,88.202
5/27/2022,88.564
5/30/2022,88.58
5/31/2022,88.936
6/1/2022,88.626
6/2/2022,88.52
6/3/2022,88.423
6/6/2022,88.019
6/7/2022,88.217
6/8/2022,88.255
6/9/2022,88.167
6/10/2022,87.945
6/13/2022,87.438
6/14/2022,86.987
6/15/2022,86.67
6/16/2022,86.014
6/17/2022,86.327
6/20/2022,86.35
6/21/2022,85.817
6/22/2022,86.075
6/23/2022,85.92
6/24/2022,86.931
6/27/2022,85.694
6/28/2022,86.613
6/29/2022,85.928
6/30/2022,85.458
7/1/2022,85.027
7/4/2022,85.05
7/5/2022,85.333
7/6/2022,85.515
7/7/2022,85.498
7/8/2022,85.487
7/11/2022,85.614
7/12/2022,85.606
7/13/2022,85.529
7/14/2022,84.814
7/15/2022,84.552
7/18/2022,84.447
7/19/2022,84.792
7/20/2022,84.985
7/21/2022,85.098
7/22/2022,86.05
7/25/2022,86.286
7/26/2022,86.829
7/27/2022,87.001
7/28/2022,87.672
7/29/2022,88.167
7/31/2022,88.175
8/1/2022,88.307
8/2/2022,88.239
8/3/2022,88.279
8/4/2022,88.564
8/5/2022,88.716
8/8/2022,88.838
8/9/2022,89.027
8/10/2022,89.168
8/11/2022,89.4
8/12/2022,89.267
8/15/2022,89.344
8/16/2022,89.838
8/17/2022,89.682
8/18/2022,89.851
8/19/2022,89.699
8/22/2022,89.239
8/23/2022,89.207
8/24/2022,89.279
8/25/2022,89.536
8/26/2022,89.389
8/29/2022,89.292
8/30/2022,89.894
8/31/2022,89.782
9/1/2022,90.061
9/2/2022,90.006
9/5/2022,90.03
9/6/2022,89.97
9/7/2022,90.029
9/8/2022,90.114
9/9/2022,90.205
9/12/2022,90.345
9/13/2022,90.14
9/14/2022,90.058
9/15/2022,89.965
9/16/2022,89.968
9/19/2022,89.688
9/20/2022,89.983
9/21/2022,90.027
9/22/2022,89.931
9/23/2022,89.832
9/26/2022,89.538
9/27/2022,89.511
9/28/2022,88.68
9/29/2022,88.376
9/30/2022,88.515
10/3/2022,88.567
10/4/2022,88.49
10/5/2022,88.704
10/6/2022,88.644
10/7/2022,88.57
10/10/2022,88.594
10/11/2022,88.378
10/12/2022,88.288
10/13/2022,88.172
10/14/2022,88.173
10/17/2022,88.18
10/18/2022,88.318
10/19/2022,88.372
10/20/2022,88.297
10/21/2022,88.034
10/24/2022,88.083
10/25/2022,88.412
10/26/2022,88.607
10/27/2022,88.533
10/28/2022,88.46
10/31/2022,88.453
11/1/2022,88.535
11/2/2022,88.509
11/3/2022,88.437
11/4/2022,88.442
11/7/2022,88.621
11/8/2022,88.663
11/9/2022,88.766
11/10/2022,89.325
11/11/2022,89.333
11/14/2022,90.203
11/15/2022,91.384
11/16/2022,91.452
11/17/2022,91.452
11/18/2022,91.39
11/21/2022,91.325
11/22/2022,91.369
11/23/2022,91.799
11/24/2022,91.807
11/25/2022,92.3
11/28/2022,92.124
11/29/2022,93.177
11/30/2022,93.237
12/1/2022,94.055
12/2/2022,94.347
12/5/2022,94.396
12/6/2022,94.403
12/7/2022,94.377
12/8/2022,94.37
12/9/2022,94.223
12/12/2022,94.265
12/13/2022,94.716
12/14/2022,94.603
12/15/2022,94.689
12/16/2022,94.729
12/19/2022,94.707
12/20/2022,94.698
12/21/2022,94.821
12/22/2022,94.642
12/23/2022,94.75
12/27/2022,94.609
12/28/2022,94.546
12/29/2022,94.714
12/30/2022,94.811
12/31/2022,94.819
1/3/2023,94.712
1/4/2023,94.982
1/5/2023,94.914
1/6/2023,95.053
1/9/2023,95.25
1/10/2023,95.019
1/11/2023,95.211
1/12/2023,95.231
1/13/2023,95.669
1/16/2023,95.692
1/17/2023,95.507
1/18/2023,95.889
1/19/2023,95.868
1/20/2023,95.974
1/23/2023,96.188
1/24/2023,96.18
1/25/2023,96.181
1/26/2023,96.191
1/27/2023,96.188
1/30/2023,96.456
1/31/2023,96.549
2/1/2023,96.493
2/2/2023,97.149
2/3/2023,96.399
2/6/2023,96.059
2/7/2023,96.295
2/8/2023,96.44
2/9/2023,96.386
2/10/2023,96.312
2/13/2023,96.285
2/14/2023,96.211
2/15/2023,96.184
2/16/2023,96.021
2/17/2023,95.713
2/20/2023,95.737
2/21/2023,95.581
2/22/2023,95.486
2/23/2023,95.518
2/24/2023,95.617
2/27/2023,95.515
2/28/2023,95.584
3/1/2023,95.605
3/2/2023,95.441
3/3/2023,95.252
3/6/2023,95.211
3/7/2023,95.288
3/8/2023,94.628
3/9/2023,94.577
3/10/2023,94.378
3/13/2023,93.963
3/14/2023,93.948
3/15/2023,94.558
3/16/2023,93.955
3/17/2023,94.165
3/20/2023,93.826
3/21/2023,93.935
3/22/2023,93.834
3/23/2023,94.059
3/24/2023,94.111
3/27/2023,94.005
3/28/2023,93.915
3/29/2023,93.94
3/30/2023,94.07
3/31/2023,94.077
4/3/2023,94.134
4/4/2023,94.229
4/5/2023,94.192
4/6/2023,95.171
4/10/2023,95.188
4/11/2023,95.211
4/12/2023,95.143
4/13/2023,95.276
4/14/2023,95.352
4/17/2023,95.232
4/18/2023,95.286
4/19/2023,95.242
4/20/2023,95.232
4/21/2023,94.876
4/24/2023,94.841
4/25/2023,95.037
4/26/2023,94.905
4/27/2023,94.824
4/28/2023,94.994
4/30/2023,95.01
5/1/2023,94.975
5/2/2023,94.85
5/3/2023,94.799
5/4/2023,94.741
5/5/2023,94.844
5/8/2023,94.75
5/9/2023,94.646
5/10/2023,94.638
5/11/2023,94.833
5/12/2023,94.71
5/15/2023,94.661
5/16/2023,94.897
5/17/2023,95.051
5/18/2023,95.051
5/19/2023,95.152
5/22/2023,95.141
5/23/2023,94.979
5/24/2023,95.154
5/25/2023,95.056
5/26/2023,94.863
5/29/2023,94.888
5/30/2023,95.123
5/31/2023,95.051
6/1/2023,95.1
6/2/2023,95.179
6/5/2023,95.176
6/6/2023,95.225
6/7/2023,95.18
6/8/2023,95.18
6/9/2023,95.21
6/12/2023,95.194
6/13/2023,95.214
6/14/2023,95.348
6/15/2023,95.341
6/16/2023,95.385
6/19/2023,95.409
6/20/2023,95.323
6/21/2023,95.303
6/22/2023,95.267
6/23/2023,95.318
6/26/2023,95.335
6/27/2023,95.305
6/28/2023,95.186
6/29/2023,95.175
6/30/2023,95.477
7/3/2023,95.486
7/4/2023,95.494
7/5/2023,95.404
7/6/2023,95.108
7/7/2023,95.086
7/10/2023,95.049
7/11/2023,95.147
7/12/2023,95.583
7/13/2023,95.569
7/14/2023,95.693
7/17/2023,95.702
7/18/2023,95.765
7/19/2023,95.765
7/20/2023,95.769
7/21/2023,95.765
7/24/2023,95.831
7/25/2023,95.845
7/26/2023,95.789
7/27/2023,95.795
7/28/2023,95.856
7/31/2023,95.936
8/1/2023,96.083
8/2/2023,95.806
8/3/2023,95.938
8/4/2023,96.124
8/7/2023,96.168
8/8/2023,96.138
8/9/2023,96.272
8/10/2023,96.176
8/11/2023,96.089
8/14/2023,96.11
8/15/2023,95.779
8/16/2023,95.747
8/17/2023,95.709
8/18/2023,95.864
8/21/2023,95.791
8/22/2023,95.769
8/23/2023,95.798
8/24/2023,95.77
8/25/2023,95.894
8/28/2023,96.17
8/29/2023,95.811
8/30/2023,95.947
8/31/2023,95.932
9/1/2023,95.923
9/4/2023,95.947
9/5/2023,95.867
9/6/2023,95.823
9/7/2023,95.866
9/8/2023,95.895
9/11/2023,95.917
9/12/2023,95.857
9/13/2023,95.834
9/14/2023,95.993
9/15/2023,95.993
9/18/2023,95.906
9/19/2023,95.813
9/20/2023,96.016
9/21/2023,95.691
9/22/2023,95.837
9/25/2023,95.602
9/26/2023,95.625
9/27/2023,95.567
9/28/2023,95.465
9/29/2023,95.578
9/30/2023,95.586
10/2/2023,95.449
10/3/2023,95.252
10/4/2023,94.975
10/5/2023,94.963
10/6/2023,95.042
10/9/2023,95.067
10/10/2023,95.426
10/11/2023,95.197
10/12/2023,94.967
10/13/2023,95.047
10/16/2023,94.859
10/17/2023,94.927
10/18/2023,94.892
10/19/2023,95.004
10/20/2023,95.057
10/23/2023,95.346
10/24/2023,95.35
10/25/2023,95.139
10/26/2023,95.241
10/27/2023,95.368
10/30/2023,95.395
10/31/2023,95.444
11/1/2023,95.704
11/2/2023,95.759
11/3/2023,95.913
11/6/2023,96.152
11/7/2023,96.226
11/8/2023,96.233
11/9/2023,96.279
11/10/2023,96.162
11/13/2023,96.435
11/14/2023,96.918
11/15/2023,96.82
11/16/2023,96.89
11/17/2023,96.723
11/20/2023,96.956
11/21/2023,97.038
11/22/2023,97.17
11/23/2023,97.178
11/24/2023,97.301
11/27/2023,97.326
11/28/2023,97.38
11/29/2023,97.891
11/30/2023,97.893
12/1/2023,98.45
12/4/2023,98.748
12/5/2023,99.252
12/6/2023,99.487
12/7/2023,99.297
12/8/2023,99.157
12/11/2023,99.301
12/12/2023,99.442
12/13/2023,100.088
12/14/2023,100.972
12/15/2023,100.835
12/18/2023,100.76
12/19/2023,100.77
12/20/2023,100.91
12/21/2023,100.988
12/22/2023,101.015
12/26/2023,101.023
12/27/2023,101.199
12/28/2023,101.208
12/29/2023,101.109
12/31/2023,101.117
1/2/2024,101.135
1/3/2024,101.072
1/4/2024,101.046
1/5/2024,101.069
1/8/2024,101.057
1/9/2024,100.889
1/10/2024,100.894
1/11/2024,100.92
1/12/2024,101.157
1/15/2024,101.182
1/16/2024,100.985
1/17/2024,100.94
1/18/2024,101.037
1/19/2024,100.871
1/22/2024,100.99
1/23/2024,100.955
1/24/2024,101.015
1/25/2024,100.873
1/26/2024,100.776
1/29/2024,100.843
1/30/2024,100.886
1/31/2024,100.985
2/1/2024,101.077
2/2/2024,100.783
2/5/2024,100.606
2/6/2024,100.841
2/7/2024,100.862
2/8/2024,100.847
2/9/2024,100.795
2/12/2024,100.845
2/13/2024,100.674
2/14/2024,100.776
2/15/2024,100.915
2/16/2024,100.794
2/19/2024,100.819
2/20/2024,100.948
2/21/2024,100.847
2/22/2024,100.955
2/23/2024,100.861
2/26/2024,100.777
2/27/2024,100.857
2/28/2024,100.875
2/29/2024,100.803
3/1/2024,100.886
3/4/2024,100.884
3/5/2024,100.893
3/6/2024,100.879
3/7/2024,100.986
3/8/2024,100.882
3/11/2024,100.887
3/12/2024,100.939
3/13/2024,100.939
3/14/2024,100.783
3/15/2024,100.802
3/18/2024,100.789
3/19/2024,100.826
3/20/2024,100.945
3/21/2024,101.021
3/22/2024,101.02
3/25/2024,100.984
3/26/2024,101.102
3/27/2024,101.197
3/28/2024,101.181
3/31/2024,101.197
4/1/2024,101.041
4/2/2024,101.042
4/3/2024,101.06
4/4/2024,101.147
4/5/2024,100.897
4/8/2024,100.946
4/9/2024,101.095
4/10/2024,100.86
4/11/2024,100.962
4/12/2024,100.968
4/15/2024,100.891
4/16/2024,100.732
4/17/2024,100.772
4/18/2024,100.895
4/19/2024,100.9
4/22/2024,100.921
4/23/2024,100.951
4/24/2024,100.984
4/25/2024,100.945
4/26/2024,100.971
4/29/2024,101.002
4/30/2024,100.874
5/1/2024,100.543
5/2/2024,100.625
5/3/2024,100.625
5/6/2024,100.708
5/7/2024,100.524
5/8/2024,100.38
5/9/2024,100.547
5/10/2024,100.346
5/13/2024,100.264
5/14/2024,100.193
5/15/2024,99.881
5/16/2024,99.338
5/17/2024,99.32
5/20/2024,99.384
5/21/2024,99.207
5/22/2024,99.607
5/23/2024,99.479
5/24/2024,99.502
5/27/2024,99.527
5/28/2024,99.634
5/29/2024,99.389
5/30/2024,99.587
5/31/2024,99.504
6/3/2024,99.905
6/4/2024,99.937
6/5/2024,100.088
6/6/2024,99.928
6/7/2024,99.93
6/10/2024,99.707
6/11/2024,99.743
6/12/2024,99.857
6/13/2024,99.728
6/14/2024,99.725
6/17/2024,100.076
6/18/2024,99.91
6/19/2024,99.918
6/20/2024,100.317
6/21/2024,100.278
6/24/2024,100.354
6/25/2024,100.271
6/26/2024,100.24
6/27/2024,100.311
6/28/2024,100.697
6/30/2024,100.713
7/1/2024,100.713
7/2/2024,100.427
7/3/2024,100.584
7/4/2024,100.593
7/5/2024,100.607
7/8/2024,101.144
7/9/2024,100.662
7/10/2024,100.715
7/11/2024,100.941
7/12/2024,100.994
7/15/2024,101.056
7/16/2024,101.101
7/17/2024,101.056
7/18/2024,101.172
7/19/2024,101.118
7/22/2024,101.015
7/23/2024,101.437
7/24/2024,102.184
7/25/2024,102.116
7/26/2024,102.146
7/29/2024,102.167
7/30/2024,102.463
7/31/2024,102.591
8/1/2024,102.256
8/2/2024,102.617
8/5/2024,102.606
8/6/2024,102.632
8/7/2024,102.597
8/8/2024,102.603
8/9/2024,102.938
8/12/2024,102.94
8/13/2024,102.771
8/14/2024,102.972
8/15/2024,102.885
8/16/2024,102.97
8/19/2024,103.287
8/20/2024,103.295
8/21/2024,103.648
8/22/2024,103.54
8/23/2024,103.537
8/26/2024,104.469
8/27/2024,104.072
8/28/2024,103.75
8/29/2024,103.39
8/30/2024,103.396
8/31/2024,103.404
9/2/2024,103.421
9/3/2024,103.398
9/4/2024,103.724
9/5/2024,103.898
9/6/2024,104.029
9/9/2024,103.85
9/10/2024,103.955
9/11/2024,103.908
9/12/2024,103.831
9/13/2024,103.805
9/16/2024,103.85
9/17/2024,104.313
9/18/2024,104.103
9/19/2024,104.114
9/20/2024,104.145
9/23/2024,104.25
9/24/2024,104.325
9/25/2024,104.478
9/26/2024,104.527
9/27/2024,104.505
9/30/2024,104.577
10/1/2024,104.398
10/2/2024,104.483
10/3/2024,104.388
10/4/2024,104.517
10/7/2024,104.392
10/8/2024,104.368
10/9/2024,104.348
10/10/2024,104.352
10/11/2024,104.415
10/14/2024,104.44
10/15/2024,104.344
10/16/2024,104.434
10/17/2024,104.484
10/18/2024,104.191
10/21/2024,104.065
10/22/2024,103.926
10/23/2024,104.173
10/24/2024,103.98
10/25/2024,103.968
10/28/2024,103.622
10/29/2024,103.305
10/30/2024,103.745
10/31/2024,103.713
11/1/2024,103.707
11/4/2024,103.831
11/5/2024,104.052
11/6/2024,104.066
11/7/2024,104.214
11/8/2024,104.235
11/11/2024,104.26
11/12/2024,104.357
11/13/2024,104.661
11/14/2024,104.718
11/15/2024,104.696
11/18/2024,104.757
11/19/2024,104.766
11/20/2024,104.774
11/21/2024,105.143
11/22/2024,104.791
11/25/2024,104.796
11/26/2024,105.254
11/27/2024,104.91
11/28/2024,104.919
11/29/2024,104.811
11/30/2024,104.819
12/2/2024,104.676
12/3/2024,104.702
12/4/2024,104.42
12/5/2024,104.446
12/6/2024,104.439
12/9/2024,104.565
12/10/2024,104.443
12/11/2024,104.632
12/12/2024,104.666
12/13/2024,104.646
12/16/2024,104.671
12/17/2024,104.63
12/18/2024,104.576
12/19/2024,104.529
12/20/2024,104.552
12/23/2024,104.698
12/24/2024,104.638
12/26/2024,104.597
12/27/2024,104.751
12/30/2024,104.809
12/31/2024,104.814
1/2/2025,104.836
1/3/2025,104.795
1/6/2025,104.825
1/7/2025,104.97
1/8/2025,104.973
1/9/2025,105.099
1/10/2025,104.98
1/13/2025,104.967
1/14/2025,105.083
1/15/2025,105.162
1/16/2025,105.147
1/17/2025,105.275
1/20/2025,105.301
1/21/2025,105.398
1/22/2025,105.413
1/23/2025,105.605
1/24/2025,105.636
1/27/2025,105.711
1/28/2025,105.658
1/29/2025,105.91
1/30/2025,105.561
1/31/2025,105.72
2/3/2025,105.702
2/4/2025,105.582
2/5/2025,105.581
2/6/2025,105.704
2/7/2025,105.661
2/10/2025,105.826
2/11/2025,105.822
2/12/2025,105.841
2/13/2025,105.942
2/14/2025,106.098
2/17/2025,106.124
2/18/2025,106.043
2/19/2025,106.13
2/20/2025,106.294
2/21/2025,106.216
2/24/2025,106.334
2/25/2025,106.318
2/26/2025,106.477
2/27/2025,106.493
2/28/2025,106.649
3/3/2025,106.679
3/4/2025,106.71
3/5/2025,106.701
3/6/2025,106.699
3/7/2025,106.7
3/10/2025,106.625
3/11/2025,106.675
3/12/2025,106.684
3/13/2025,106.692
3/14/2025,106.783
3/17/2025,106.778
3/18/2025,106.823
3/19/2025,106.964
3/20/2025,106.973
3/21/2025,106.981
3/24/2025,107.006
3/25/2025,107.015
3/26/2025,107.028
3/27/2025,107.032
3/28/2025,107.151
3/31/2025,107.168
4/1/2025,107.287
4/2/2025,107.295
4/3/2025,107.304
4/4/2025,107.25
4/7/2025,106.772
4/8/2025,106.821
4/9/2025,106.621
4/10/2025,106.588
4/11/2025,106.597
4/14/2025,106.742
4/15/2025,106.863
4/16/2025,107.148
4/17/2025,107.156
4/21/2025,106.945
4/22/2025,107.243
4/23/2025,107.252
4/24/2025,107.26
4/25/2025,107.379
4/28/2025,107.405
4/29/2025,107.51
4/30/2025,107.754
1/31/2026,100
2/2/2026,100
2/3/2026,100.054
2/4/2026,99.902
2/5/2026,100.113
2/6/2026,99.999
2/9/2026,100.05
2/10/2026,100.203
2/11/2026,99.99
2/12/2026,100.032
2/13/2026,100.116
2/16/2026,100.159
2/17/2026,100.104
2/18/2026,100.146
2/19/2026,100.331
2/20/2026,100.359
2/23/2026,100.383
2/24/2026,100.396
2/25/2026,100.329
2/26/2026,100.565
2/27/2026,100.646
2/28/2026,100.689
3/2/2026,100.42
3/3/2026,100.276
3/4/2026,100.279
3/5/2026,100.167
3/6/2026,100.04
3/9/2026,99.912
3/10/2026,99.882
3/11/2026,99.987
3/12/2026,99.834
3/13/2026,99.531
3/16/2026,99.757
3/17/2026,99.764
3/18/2026,99.644
3/19/2026,99.372
3/20/2026,99.087
3/23/2026,99.122
3/24/2026,99.241
3/25/2026,99.217
3/26/2026,98.683
3/27/2026,98.468
3/30/2026,98.391
3/31/2026,98.331
4/1/2026,98.327
4/2/2026,98.236
4/3/2026,98.097
4/6/2026,98.498
4/7/2026,98.342
4/8/2026,98.732
4/9/2026,98.805
4/10/2026,98.939
4/13/2026,99.18
4/14/2026,99.545
4/15/2026,99.626
4/16/2026,99.594
4/17/2026,99.929
4/20/2026,99.958
4/21/2026,99.622
4/22/2026,99.765
4/23/2026,99.714
4/24/2026,100.136
4/27/2026,99.891
4/28/2026,99.973
4/29/2026,99.7
4/30/2026,99.77
5/1/2026,99.858
5/4/2026,99.709
5/5/2026,99.807
5/6/2026,100.281
5/7/2026,100.235
5/8/2026,100.315
