Date,GDAZ
1/14/2025,158.726
1/15/2025,160.321
1/16/2025,160.476
1/17/2025,160.459
1/20/2025,160.517
1/21/2025,160.908
1/22/2025,161.143
1/23/2025,161.175
1/24/2025,161.18
1/27/2025,161.409
1/28/2025,161.463
1/29/2025,161.775
1/30/2025,162.127
1/31/2025,162.439
2/3/2025,162.205
2/4/2025,162.391
2/5/2025,162.995
2/6/2025,163.212
2/7/2025,163.138
2/10/2025,163.254
2/11/2025,162.985
2/12/2025,162.518
2/13/2025,162.788
2/14/2025,163.326
2/17/2025,163.384
2/18/2025,163.303
2/19/2025,163.107
2/20/2025,163.248
2/21/2025,163.448
2/24/2025,163.497
2/25/2025,163.981
2/26/2025,164.32
2/27/2025,164.682
2/28/2025,164.675
3/3/2025,164.937
3/4/2025,165.094
3/5/2025,164.904
3/6/2025,164.561
3/7/2025,164.435
3/10/2025,164.563
3/11/2025,164.741
3/12/2025,164.906
3/13/2025,164.942
3/14/2025,165.108
3/17/2025,165.348
3/18/2025,165.248
3/19/2025,165.09
3/20/2025,165.602
3/21/2025,165.502
3/24/2025,165.362
3/25/2025,165.484
3/26/2025,165.372
3/27/2025,165.057
3/28/2025,165.28
3/31/2025,165.269
4/1/2025,165.356
4/2/2025,165.209
4/3/2025,165.11
4/4/2025,165.076
4/7/2025,162.609
4/8/2025,162.44
4/9/2025,159.701
4/10/2025,162.073
4/11/2025,161.945
4/14/2025,162.083
4/15/2025,162.318
4/16/2025,162.5
4/17/2025,163.001
4/21/2025,162.486
4/22/2025,163.207
4/23/2025,163.729
4/24/2025,164.078
4/25/2025,164.71
4/28/2025,165.007
4/29/2025,165.152
4/30/2025,165.319
5/1/2025,165.471
5/2/2025,165.287
5/5/2025,164.99
5/6/2025,165.233
5/7/2025,165.192
5/8/2025,165.232
5/9/2025,165.363
5/12/2025,165.527
5/13/2025,165.405
5/14/2025,165.436
5/15/2025,165.496
5/16/2025,165.546
5/19/2025,165.454
5/20/2025,165.587
5/21/2025,165.455
5/22/2025,165.314
5/23/2025,165.283
5/26/2025,165.341
5/27/2025,165.667
5/28/2025,165.841
5/29/2025,166.013
5/30/2025,166.213
5/31/2025,166.233
6/2/2025,166.391
6/3/2025,166.61
6/4/2025,166.856
6/5/2025,167.046
6/6/2025,167.032
6/9/2025,167.121
6/10/2025,167.434
6/11/2025,167.526
6/12/2025,167.694
6/13/2025,167.746
6/16/2025,168.047
6/17/2025,168.05
6/18/2025,168.151
6/19/2025,168.171
6/20/2025,168.244
6/23/2025,168.674
6/24/2025,169.215
6/25/2025,169.702
6/26/2025,169.649
6/27/2025,169.303
6/30/2025,170.074
7/1/2025,171.27
7/2/2025,171.201
7/3/2025,171.334
7/4/2025,171.354
7/7/2025,171.342
7/8/2025,171.321
7/9/2025,171.316
7/10/2025,171.197
7/11/2025,170.857
7/14/2025,170.966
7/15/2025,170.701
7/16/2025,170.984
7/17/2025,171.48
7/18/2025,171.959
7/21/2025,172.535
7/22/2025,172.634
7/23/2025,172.707
7/24/2025,172.705
7/25/2025,172.888
7/28/2025,172.895
7/29/2025,173.236
7/30/2025,173.008
7/31/2025,173.191
8/1/2025,173.416
8/4/2025,173.681
8/5/2025,174.443
8/6/2025,174.15
8/7/2025,174.903
8/8/2025,174.202
8/11/2025,174.634
8/12/2025,174.84
8/13/2025,175.391
8/14/2025,175.777
8/15/2025,176.027
8/18/2025,175.73
8/19/2025,175.739
8/20/2025,175.883
8/21/2025,175.852
8/22/2025,176.086
8/25/2025,176.359
8/26/2025,176.17
8/27/2025,176.141
8/28/2025,176.318
8/29/2025,176.412
8/31/2025,176.432
9/1/2025,176.432
9/2/2025,176.312
9/3/2025,176.375
9/4/2025,176.88
9/5/2025,176.666
9/8/2025,177.328
9/9/2025,177.245
9/10/2025,177.372
9/11/2025,177.528
9/12/2025,177.554
9/15/2025,177.768
9/16/2025,178.029
9/17/2025,177.391
9/18/2025,177.737
9/19/2025,177.791
9/22/2025,177.67
9/23/2025,177.968
9/24/2025,177.734
9/25/2025,177.437
9/26/2025,177.715
9/29/2025,177.855
9/30/2025,177.784
10/1/2025,177.984
10/2/2025,177.986
10/3/2025,177.827
10/6/2025,177.904
10/7/2025,177.95
10/8/2025,178.18
10/9/2025,178.092
10/10/2025,178.411
10/13/2025,178.471
10/14/2025,178.306
10/15/2025,178.446
10/16/2025,178.775
10/17/2025,178.61
10/20/2025,178.863
10/21/2025,179.019
10/22/2025,178.987
10/23/2025,178.554
10/24/2025,178.806
10/27/2025,178.989
10/28/2025,179.188
10/29/2025,178.774
10/30/2025,178.955
10/31/2025,179.163
11/3/2025,179.23
11/4/2025,179.172
11/5/2025,179.125
11/6/2025,179.229
11/7/2025,179.225
11/10/2025,179.332
11/11/2025,179.352
11/12/2025,179.427
11/13/2025,179.323
11/14/2025,179.236
11/17/2025,179.181
11/18/2025,179.255
11/19/2025,179.22
11/20/2025,179.321
11/21/2025,179.399
11/24/2025,179.623
11/25/2025,179.445
11/26/2025,179.663
11/27/2025,179.683
11/28/2025,179.613
11/30/2025,179.653
12/1/2025,179.581
12/2/2025,179.731
12/3/2025,179.953
12/4/2025,179.996
12/5/2025,179.834
12/8/2025,179.834
12/9/2025,179.387
12/10/2025,179.811
12/11/2025,179.682
12/12/2025,180.065
12/15/2025,180.334
12/16/2025,180.681
12/17/2025,180.789
12/18/2025,180.865
12/19/2025,181.089
12/22/2025,181.035
12/23/2025,180.957
12/24/2025,181.334
12/26/2025,181.51
12/29/2025,181.216
12/30/2025,181.163
12/31/2025,181.173
1/2/2026,181.1
1/5/2026,181.477
1/6/2026,181.509
1/7/2026,181.414
1/8/2026,181.344
1/9/2026,181.443
1/12/2026,181.391
1/13/2026,181.309
1/14/2026,181.268
1/15/2026,180.975
1/16/2026,180.705
1/19/2026,180.765
1/20/2026,180.636
1/21/2026,181.012
1/22/2026,180.958
1/23/2026,181.048
1/26/2026,180.892
1/27/2026,180.938
1/28/2026,180.745
1/29/2026,180.764
1/30/2026,180.597
1/31/2026,180.618
2/2/2026,180.538
2/3/2026,180.477
2/4/2026,180.656
2/5/2026,180.995
2/6/2026,180.81
2/9/2026,180.722
2/10/2026,180.958
2/11/2026,181.095
2/12/2026,181.368
2/13/2026,181.376
2/16/2026,181.436
2/17/2026,181.463
2/18/2026,181.737
2/19/2026,181.82
2/20/2026,181.81
2/23/2026,182.215
2/24/2026,182.374
2/25/2026,182.321
2/26/2026,182.66
2/27/2026,182.798
2/28/2026,182.859
3/2/2026,182.389
3/3/2026,181.807
3/4/2026,181.784
3/5/2026,182.093
3/6/2026,181.637
3/9/2026,180.985
3/10/2026,180.855
3/11/2026,180.815
3/12/2026,180.627
3/13/2026,180.704
3/16/2026,180.915
3/17/2026,180.777
3/18/2026,180.475
3/19/2026,180.48
3/20/2026,179.551
3/23/2026,179.418
3/24/2026,179.594
3/25/2026,180.123
3/26/2026,179.347
3/27/2026,179.652
3/30/2026,179.316
3/31/2026,179.774
4/1/2026,180.167
4/2/2026,180.255
4/3/2026,180.003
4/6/2026,180.013
4/7/2026,180.603
4/8/2026,181.485
4/9/2026,181.612
4/10/2026,181.902
4/13/2026,182.501
4/14/2026,183.165
4/15/2026,183.018
4/16/2026,183.293
4/17/2026,183.622
4/20/2026,183.908
4/21/2026,183.435
4/22/2026,183.829
4/23/2026,183.656
4/24/2026,184.017
4/27/2026,184.34
4/28/2026,184.308
4/29/2026,183.355
4/30/2026,183.499
5/1/2026,183.723
5/4/2026,183.337
5/5/2026,183.625
5/6/2026,184.176
5/7/2026,184.119
5/8/2026,184.168
